"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00193401","1925-04","42.35","-72.2","295.7","HARDWICK, MA US","","","","","","","","","1",",6","","","","","","","51",",,6,12,","","","","","51",",,,6"
"USC00193401","1925-05","42.35","-72.2","295.7","HARDWICK, MA US","13",",6","11",",6","0",",6","","","","","","","","","","","","","15.0",",,6,24,","69.1",",,,6","",""
"USC00193401","1925-06","42.35","-72.2","295.7","HARDWICK, MA US","13",",6","10",",6","0",",6","","","","","","","","","","","","","21.1",",,6,29,","107.7",",,,6","",""
"USC00193401","1925-07","42.35","-72.2","295.7","HARDWICK, MA US","13",",6","12",",6","2",",6","","","","","","","","","","","","","37.3",",,6,26,","142.8",",,,6","",""
"USC00193401","1925-08","42.35","-72.2","295.7","HARDWICK, MA US","9",",6","5",",6","0",",6","","","","","","","","","","","","","14.7",",,6,13,","41.9",",,,6","",""
"USC00193401","1925-09","42.35","-72.2","295.7","HARDWICK, MA US","10",",6","6",",6","1",",6","","","","","","","","","","","","","28.4",",,6,15,","92.5",",,,6","",""
"USC00193401","1925-11","42.35","-72.2","295.7","HARDWICK, MA US","9",",6","5",",6","0",",6","","","","","","","","","","","","","21.6",",,6,15,","78.3",",,,6","",""
"USC00193401","1925-12","42.35","-72.2","295.7","HARDWICK, MA US","","","","","","","","","2",",6","","","","","","","25",",,6,25,+","","","","","50",",,,6"
"USC00193401","1926-01","42.35","-72.2","295.7","HARDWICK, MA US","10",",6","6",",6","0",",6","","","2",",6","","","","","","","76",",,6,21,","9.9",",,6,21,","41.7",",,,6","140",",,,6"
"USC00193401","1926-02","42.35","-72.2","295.7","HARDWICK, MA US","10",",6","10",",6","0",",6","","","","","","","","","","","","","19.8",",,6,25,","88.9",",,,6","",""
"USC00193401","1926-03","42.35","-72.2","295.7","HARDWICK, MA US","10",",6","8",",6","1",",6","","","","","","","","","","","","","31.5",",,6,07,","80.1",",,,6","",""
"USC00193401","1926-04","42.35","-72.2","295.7","HARDWICK, MA US","9",",6","4",",6","0",",6","","","","","","","","","","","","","22.4",",,6,24,","52.8",",,,6","",""
"USC00193401","1926-05","42.35","-72.2","295.7","HARDWICK, MA US","8",",6","4",",6","0",",6","","","","","","","","","","","","","16.5",",,6,19,","42.2",",,,6","",""
"USC00193401","1926-06","42.35","-72.2","295.7","HARDWICK, MA US","11",",6","7",",6","1",",6","","","","","","","","","","","","","27.4",",,6,26,","71.3",",,,6","",""
"USC00193401","1926-07","42.35","-72.2","295.7","HARDWICK, MA US","11",",6","7",",6","1",",6","","","","","","","","","","","","","27.9",",,6,18,","99.1",",,,6","",""
"USC00193401","1926-08","42.35","-72.2","295.7","HARDWICK, MA US","14",",6","6",",6","1",",6","","","","","","","","","","","","","31.8",",,6,16,","83.3",",,,6","",""
"USC00193401","1926-09","42.35","-72.2","295.7","HARDWICK, MA US","13",",6","4",",6","0",",6","","","","","","","","","","","","","8.1",",,6,05,","38.3",",,,6","",""
"USC00193401","1926-10","42.35","-72.2","295.7","HARDWICK, MA US","14",",6","8",",6","1",",6","","","","","","","","","","","","","56.6",",,6,24,","138.0",",,,6","",""
"USC00193401","1926-11","42.35","-72.2","295.7","HARDWICK, MA US","7",",6","5",",6","1",",6","","","0",",6","","","","","","","0",",T,6,23,+","48.3",",,6,09,","99.1",",,,6","0",",T,,6"
"USC00193401","1926-12","42.35","-72.2","295.7","HARDWICK, MA US","13",",6","8",",6","1",",6","","","6",",6","","","","","","","279",",,6,05,","35.3",",,6,28,","83.8",",,,6","546",",,,6"
"USC00193401","1927-01","42.35","-72.2","295.7","HARDWICK, MA US","12",",6","9",",6","0",",6","","","6",",6","","","","","","","191",",,6,15,","10.9",",,6,14,","61.3",",,,6","490",",,,6"
"USC00193401","1927-02","42.35","-72.2","295.7","HARDWICK, MA US","11",",6","8",",6","1",",6","","","9",",6","","","","","","","178",",,6,25,+","27.2",",,6,25,","93.0",",,,6","787",",,,6"
"USC00193401","1927-03","42.35","-72.2","295.7","HARDWICK, MA US","8",",6","6",",6","0",",6","","","","","","","","","","","","","13.7",",,6,21,","47.9",",,,6","",""
"USC00193401","1927-04","42.35","-72.2","295.7","HARDWICK, MA US","6",",6","6",",6","0",",6","","","","","","","","","","","","","19.3",",,6,22,","58.9",",,,6","",""
"USC00193401","1927-05","42.35","-72.2","295.7","HARDWICK, MA US","16",",6","9",",6","1",",6","","","","","","","","","","","","","25.4",",,6,16,","119.6",",,,6","",""
"USC00193401","1927-06","42.35","-72.2","295.7","HARDWICK, MA US","15",",6","9",",6","1",",6","","","","","","","","","","","","","37.3",",,6,10,","93.4",",,,6","",""
"USC00193401","1927-07","42.35","-72.2","295.7","HARDWICK, MA US","20",",6","10",",6","3",",6","","","","","","","","","","","","","47.2",",,6,16,","205.4",",,,6","",""
"USC00193401","1927-08","42.35","-72.2","295.7","HARDWICK, MA US","15",",6","11",",6","2",",6","","","","","","","","","","","","","50.8",",,6,07,","169.6",",,,6","",""
"USC00193401","1927-09","42.35","-72.2","295.7","HARDWICK, MA US","9",",6","4",",6","1",",6","","","","","","","","","","","","","31.5",",,6,11,","70.4",",,,6","",""
