"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FJM00091699","1979-01","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","6","2,S","1","2,S","0","2,S","","","","","","","","","","","","","5.1","2,,S,10,","","","10.6","2,,,S","","","","","",""
"FJM00091699","1979-02","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","6","1,S","3","1,S","1","1,S","","","","","","","","","","","","","36.1","1,,S,23,","","","61.6","1,,,S","","","","","",""
"FJM00091699","1979-03","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","7","2,S","5","2,S","0","2,S","","","","","","","","","","","","","16.0","2,,S,04,","","","49.2","2,,,S","","","","","",""
"FJM00091699","1979-04","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","13",",S","12",",S","3",",S","","","","","","","","","","","","","48.0",",,S,19,","","","224.1",",,,S","","","","","",""
"FJM00091699","1979-05","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","15","2,S","11","2,S","1","2,S","","","","","","","","","","","","","70.1","2,,S,08,","","","193.8","2,,,S","","","","","",""
"FJM00091699","1979-08","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","8","4,S","6","4,S","2","4,S","","","","","","","","","","","","","27.9","4,,S,27,","","","97.4","4,,,S","","","","","",""
"FJM00091699","1979-09","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","13","1,S","9","1,S","4","1,S","","","","","","","","","","","","","89.9","1,,S,29,","","","262.1","1,,,S","","","","","",""
"FJM00091699","1979-10","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","4","3,S","1","3,S","0","3,S","","","","","","","","","","","","","3.0","3,,S,30,","","","8.0","3,,,S","","","","","",""
"FJM00091699","1979-11","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","7","5,S","7","5,S","0","5,S","","","","","","","","","","","","","13.0","5,,S,03,","","","56.9","5,,,S","","","","","",""
"FJM00091699","1979-12","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","9","2,S","4","2,S","1","2,S","","","","","","","","","","","","","31.0","2,,S,03,","","","60.2","2,,,S","","","","","",""
"FJM00091699","1980-01","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","12","2,S","7","2,S","2","2,S","","","","","","","","","","","","","190.0","2,,S,05,","","","273.1","2,,,S","","","","","",""
"FJM00091699","1980-03","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","11","4,S","10","4,S","3","4,S","","","","","","","","","","","","","110.0","4,,S,22,","","","267.9","4,,,S","","","","","",""
"FJM00091699","1980-04","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","15",",S","5",",S","0",",S","","","","","","","","","","","","","18.0",",,S,03,","","","51.5",",,,S","","","","","",""
"FJM00091699","1980-05","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","10","3,S","3","3,S","0","3,S","","","","","","","","","","","","","5.1","3,,S,23,+","","","23.8","3,,,S","","","","","",""
"FJM00091699","1980-06","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","11","5,S","7","5,S","0","5,S","","","","","","","","","","","","","23.9","5,,S,17,","","","96.3","5,,,S","","","","","",""
"FJM00091699","1980-07","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","2","3,S","1","3,S","1","3,S","","","","","","","","","","","","","38.1","3,,S,12,","","","40.1","3,,,S","","","","","",""
"FJM00091699","1980-08","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","14","1,S","6","1,S","1","1,S","","","","","","","","","","","","","41.9","1,,S,12,","","","79.5","1,,,S","","","","","",""
"FJM00091699","1980-09","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","17","2,S","11","2,S","2","2,S","","","","","","","","","","","","","59.9","2,,S,22,","","","158.4","2,,,S","","","","","",""
"FJM00091699","1980-10","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","7","1,S","6","1,S","0","1,S","","","","","","","","","","","","","23.1","1,,S,24,","","","71.2","1,,,S","","","","","",""
"FJM00091699","1980-11","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","7","2,S","5","2,S","2","2,S","","","","","","","","","","","","","89.9","2,,S,05,","","","145.0","2,,,S","","","","","",""
"FJM00091699","1980-12","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","5","5,S","4","5,S","0","5,S","","","","","","","","","","","","","20.1","5,,S,25,","","","48.0","5,,,S","","","","","",""
"FJM00091699","1981-01","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","15","2,S","10","2,S","1","2,S","","","","","","","","","","","","","59.9","2,,S,04,","","","133.4","2,,,S","","","","","",""
"FJM00091699","1981-02","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","8","1,S","6","1,S","1","1,S","","","","","","","","","","","","","59.9","1,,S,10,","","","108.7","1,,,S","","","","","",""
"FJM00091699","1981-03","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","11","4,S","10","4,S","1","4,S","","","","","","","","","","","","","41.9","4,,S,21,","","","150.3","4,,,S","","","","","",""
"FJM00091699","1981-04","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","7","2,S","5","2,S","0","2,S","","","","","","","","","","","","","11.9","2,,S,11,","","","41.9","2,,,S","","","","","",""
"FJM00091699","1981-05","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","9","1,S","9","1,S","0","1,S","","","","","","","","","","","","","24.9","1,,S,02,","","","130.2","1,,,S","","","","","",""
"FJM00091699","1981-06","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","6",",S","4",",S","0",",S","","","","","","","","","","","","","10.9",",,S,15,","","","36.3",",,,S","","","","","",""
"FJM00091699","1981-08","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","10","2,S","8","2,S","2","2,S","","","","","","","","","","","","","34.0","2,,S,08,+","","","119.1","2,,,S","","","","","",""
"FJM00091699","1981-09","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","10","2,S","8","2,S","1","2,S","","","","","","","","","","","","","43.9","2,,S,19,","","","121.1","2,,,S","","","","","",""
"FJM00091699","1981-10","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","6","1,S","3","1,S","0","1,S","","","","","","","","","","","","","11.9","1,,S,12,","","","29.3","1,,,S","","","","","",""
"FJM00091699","1981-11","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","7","1,S","4","1,S","1","1,S","","","","","","","","","","","","","30.0","1,,S,30,","","","55.4","1,,,S","","","","","",""
"FJM00091699","1981-12","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","14","2,S","6","2,S","2","2,S","","","","","","","","","","","","","34.0","2,,S,08,","","","88.0","2,,,S","","","","","",""
"FJM00091699","1982-02","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","15","4,S","8","4,S","0","4,S","","","","","","","","","","","","","23.9","4,,S,10,","","","75.2","4,,,S","","","","","",""
"FJM00091699","1982-03","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","17","4,S","11","4,S","8","4,S","","","","","","","","","","","","","112.0","4,,S,23,","","","484.8","4,,,S","","","","","",""
"FJM00091699","1982-09","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","10","5,S","3","5,S","1","5,S","","","","","","","","","","","","","43.9","5,,S,18,","","","65.3","5,,,S","","","","","",""
"FJM00091699","1983-01","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","5","5,S","4","5,S","1","5,S","","","","","","","","","","","","","41.9","5,,S,29,","","","104.9","5,,,S","","","","","",""
"FJM00091699","1983-06","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","7","4,S","3","4,S","0","4,S","","","","","","","","","","","","","9.9","4,,S,14,","","","22.1","4,,,S","","","","","",""
"FJM00091699","1983-09","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","3","1,S","2","1,S","0","1,S","","","","","","","","","","","","","6.1","1,,S,06,","","","12.2","1,,,S","","","","","",""
"FJM00091699","1983-10","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","12","3,S","4","3,S","1","3,S","","","","","","","","","","","","","41.1","3,,S,29,","","","59.9","3,,,S","","","","","",""
"FJM00091699","1983-12","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","5","5,S","4","5,S","2","5,S","","","","","","","","","","","","","35.1","5,,S,21,","","","74.9","5,,,S","","","","","",""
"FJM00091699","1984-01","-20.667","-178.717","28.0","ONO I LAU AWS, FJ","11","3,S","9","3,S","2","3,S","","","","","","","","","","","","","30.0","3,,S,11,","","","131.3","3,,,S","","","","","",""
