"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GHM00065472","1996-07","5.605","-0.167","62.5","KOTOKA INTERNATIONAL, GH","","","","","","","0","5,S","0","5,S","0","5,S","26","5,S","0","5,S","20.0","5,S,03,","","","29.1","5,S,09,+","","","25.65","8,S","28.14","5,,,S","23.16","5,,,S"
"GHM00065472","1997-04","5.605","-0.167","62.5","KOTOKA INTERNATIONAL, GH","","","","","","","","","","","0","4,S","26","4,S","5","4,S","","","","","32.8","4,S,05,","","","","","31.36","4,,,S","",""
"GHM00065472","1997-05","5.605","-0.167","62.5","KOTOKA INTERNATIONAL, GH","","","","","","","","","","","0","4,S","27","4,S","4","4,S","","","","","38.2","4,S,29,","","","","","30.97","4,,,S","",""
"GHM00065472","1997-06","5.605","-0.167","62.5","KOTOKA INTERNATIONAL, GH","15","5,S","11","5,S","3","5,S","0","4,S","0","4,S","0","5,S","25","5,S","0","5,S","21.0","4,S,12,","114.0","5,,S,13,","30.7","5,S,10,","307.1","5,,,S","25.96","8,S","28.72","5,,,S","23.20","4,,,S"
"GHM00065472","1997-07","5.605","-0.167","62.5","KOTOKA INTERNATIONAL, GH","6","4,S","3","4,S","0","4,S","0","4,S","0","4,S","0","5,S","26","5,S","0","5,S","20.4","4,S,03,","7.1","4,,S,30,+","29.3","5,S,14,+","21.9","4,,,S","25.25","9,S","28.16","5,,,S","22.35","4,,,S"
"GHM00065472","1997-09","5.605","-0.167","62.5","KOTOKA INTERNATIONAL, GH","","","","","","","0","3,S","0","3,S","0","5,S","25","5,S","1","5,S","20.9","3,S,28,","","","32.2","5,S,22,","","","27.11","8,S","30.78","5,,,S","23.43","3,,,S"
"GHM00065472","1998-06","5.605","-0.167","62.5","KOTOKA INTERNATIONAL, GH","","","","","","","0","4,S","0","4,S","","","","","","","21.5","4,S,19,","","","","","","","","","","","23.87","4,,,S"
"GHM00065472","1998-07","5.605","-0.167","62.5","KOTOKA INTERNATIONAL, GH","","","","","","","","","","","0","3,S","28","3,S","0","3,S","","","","","31.4","3,S,08,","","","","","29.28","3,,,S","",""
"GHM00065472","1998-09","5.605","-0.167","62.5","KOTOKA INTERNATIONAL, GH","","","","","","","0","5,S","0","5,S","","","","","","","22.0","5,S,01,","","","","","","","","","","","23.24","5,,,S"
"GHM00065472","1998-10","5.605","-0.167","62.5","KOTOKA INTERNATIONAL, GH","","","","","","","0","2,S","0","2,S","","","","","","","22.5","2,S,24,+","","","","","","","","","","","23.74","2,,,S"
