"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES"
"US1NMHD0038","2019-01","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","5.3","4,a,,N"
"US1NMHD0038","2019-11","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","104.7",",a,,N"
"US1NMHD0038","2019-12","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","34.2","5,a,,N"
"US1NMHD0038","2020-01","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","4.6","2,a,,N"
"US1NMHD0038","2020-02","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","17.5","3,a,,N"
"US1NMHD0038","2020-03","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","47.0","5,a,,N"
"US1NMHD0038","2020-04","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","0.0","5,a,,N"
"US1NMHD0038","2020-05","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","0.0","2,a,,N"
"US1NMHD0038","2020-06","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","8.6","2,a,,N"
"US1NMHD0038","2020-08","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","0.0","4,a,,N"
"US1NMHD0038","2020-10","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","10.2","2,a,,N"
"US1NMHD0038","2020-11","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","0.0","5,a,,N"
"US1NMHD0038","2020-12","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","0.0","3,a,,N"
"US1NMHD0038","2021-02","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","0.0","5,a,,N"
"US1NMHD0038","2021-03","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","6.6","5,a,,N"
"US1NMHD0038","2021-10","31.9515","-108.7938","1344.2","ANIMAS 0.8 E, NM US","23.7","3,a,,N"
