"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MLM00061214","1975-12","18.433","1.35","459.0","KIDAL, ML","","","","","","","","","0","5,S","0","5,S","0","4,S","27","4,S","12","4,S","11.0","5,S,29,","","","38.0","4,S,01,","","","","","23.21","7,S","31.11","4,,,S","15.31","5,,,S"
"MLM00061214","1977-04","18.433","1.35","459.0","KIDAL, ML","","","0","4,S","0","4,S","0","4,S","0","5,S","0","5,S","","","","","","","13.0","5,S,02,","0.0","4,,S,30,+","","","","","0.0","4,,,S","","","","","22.08","5,,,S"
"MLM00061214","1978-01","18.433","1.35","459.0","KIDAL, ML","","","0","5,S","0","5,S","0","5,S","","","","","0","5,S","26","5,S","5","5,S","","","0.0","5,,S,31,+","33.0","5,S,31,+","","","0.0","5,,,S","","","29.62","5,,,S","",""
"MLM00061214","1980-03","18.433","1.35","459.0","KIDAL, ML","","","0","3,S","0","3,S","0","3,S","0","3,S","0","3,S","","","","","","","13.0","3,S,07,","0.0","3,,S,31,+","","","","","0.0","3,,,S","","","","","18.71","3,,,S"
"MLM00061214","1980-04","18.433","1.35","459.0","KIDAL, ML","","","0","4,S","0","4,S","0","4,S","","","","","","","","","","","","","0.0","4,,S,30,+","","","","","0.0","4,,,S","","","","","",""
"MLM00061214","1980-05","18.433","1.35","459.0","KIDAL, ML","","","0","1,S","0","1,S","0","1,S","0","2,S","0","2,S","","","","","","","25.0","2,S,07,","0.0","1,,S,31,+","","","","","0.0","1,,,S","","","","","27.97","2,,,S"
"MLM00061214","1980-06","18.433","1.35","459.0","KIDAL, ML","","","2","4,S","2","4,S","0","4,S","","","","","","","","","","","","","8.9","4,,S,14,","","","","","11.9","4,,,S","","","","","",""
"MLM00061214","1980-08","18.433","1.35","459.0","KIDAL, ML","","","6","4,S","3","4,S","1","4,S","","","","","","","","","","","","","49.0","4,,S,07,","","","","","70.3","4,,,S","","","","","",""
"MLM00061214","1980-09","18.433","1.35","459.0","KIDAL, ML","","","3","4,S","2","4,S","0","4,S","","","","","","","","","","","","","7.1","4,,S,22,","","","","","14.2","4,,,S","","","","","",""
"MLM00061214","1980-10","18.433","1.35","459.0","KIDAL, ML","","","1",",S","0",",S","0",",S","0","3,S","0","3,S","","","","","","","21.0","3,S,29,+","2.0",",,S,06,","","","","","2.0",",,,S","","","","","23.11","3,,,S"
"MLM00061214","1981-01","18.433","1.35","459.0","KIDAL, ML","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,31,+","","","","","0.0","5,,,S","","","","","",""
"MLM00061214","1981-08","18.433","1.35","459.0","KIDAL, ML","","","7","3,S","7","3,S","0","3,S","","","","","","","","","","","","","14.0","3,,S,01,","","","","","49.3","3,,,S","","","","","",""
"MLM00061214","1981-11","18.433","1.35","459.0","KIDAL, ML","","","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,30,+","","","","","0.0","5,,,S","","","","","",""
"MLM00061214","1992-10","18.433","1.35","459.0","KIDAL, ML","314.9","4,S","","","","","","","0","3,S","0","3,S","0","1,S","30","1,S","30","1,S","17.6","3,S,28,","","","40.3","1,S,11,+","0.0","1,S","","","29.93","4,S","38.21","1,,,S","21.65","3,,,S"
"MLM00061214","1992-11","18.433","1.35","459.0","KIDAL, ML","","","","","","","","","0","5,S","0","5,S","","","","","","","11.2","5,S,30,","","","","","","","","","","","","","16.68","5,,,S"
"MLM00061214","1992-12","18.433","1.35","459.0","KIDAL, ML","","","","","","","","","0","1,S","0","1,S","","","","","","","10.7","1,S,01,","","","","","","","","","","","","","13.82","1,,,S"
"MLM00061214","1993-04","18.433","1.35","459.0","KIDAL, ML","","","","","","","","","","","","","0","5,S","25","5,S","25","5,S","","","","","42.0","5,S,29,","","","","","","","38.90","5,,,S","",""
"MLM00061214","1993-05","18.433","1.35","459.0","KIDAL, ML","","","","","","","","","0","3,S","0","3,S","","","","","","","22.0","3,S,28,","","","","","","","","","","","","","25.40","3,,,S"
"MLM00061214","1993-06","18.433","1.35","459.0","KIDAL, ML","","","","","","","","","","","","","0","3,S","27","3,S","27","3,S","","","","","46.5","3,S,07,","","","","","","","43.03","3,,,S","",""
"MLM00061214","1993-07","18.433","1.35","459.0","KIDAL, ML","","","","","","","","","0","5,S","0","5,S","0","3,S","28","3,S","28","3,S","16.1","5,S,24,","","","43.3","3,S,08,","","","","","33.32","6,S","39.91","3,,,S","26.72","5,,,S"
"MLM00061214","1993-08","18.433","1.35","459.0","KIDAL, ML","","","","","","","","","","","","","0","5,S","26","5,S","26","5,S","","","","","44.0","5,S,13,","","","","","","","39.25","5,,,S","",""
"MLM00061214","1993-09","18.433","1.35","459.0","KIDAL, ML","","","","","","","","","0","5,S","0","5,S","","","","","","","23.6","5,S,01,","","","","","","","","","","","","","26.96","5,,,S"
"MLM00061214","1993-10","18.433","1.35","459.0","KIDAL, ML","338.7","4,S","","","","","","","0",",S","0",",S","0","4,S","27","4,S","27","4,S","19.6",",S,18,","","","41.2","4,S,06,+","0.0","4,S","","","30.93","4,S","38.67","4,,,S","23.18",",,,S"
"MLM00061214","1993-11","18.433","1.35","459.0","KIDAL, ML","","","","","","","","","0","3,S","0","3,S","0","4,S","26","4,S","22","4,S","16.1","3,S,17,","","","37.6","4,S,01,","","","","","27.38","6,S","34.79","4,,,S","19.98","3,,,S"
