"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"NOE00110959","1957-01","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","19",",E","14",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","22.2",",,E,08,","","","","","","","131.0",",,,E","","","","","",""
"NOE00110959","1957-02","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","7",",E","3",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,28,+","10.3",",,E,02,","","","","","","","24.0",",,,E","","","","","",""
"NOE00110959","1957-03","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","12",",E","6",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","10.6",",,E,12,","","","","","","","44.7",",,,E","","","","","",""
"NOE00110959","1957-04","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","14",",E","5",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","16.7",",,E,09,","","","","","","","44.3",",,,E","","","","","",""
"NOE00110959","1957-05","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","16",",E","10",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","9.9",",,E,02,","","","","","","","67.8",",,,E","","","","","",""
"NOE00110959","1957-06","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","17",",E","8",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","12.1",",,E,11,","","","","","","","69.3",",,,E","","","","","",""
"NOE00110959","1957-07","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","23",",E","14",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","15.4",",,E,01,","","","","","","","122.8",",,,E","","","","","",""
"NOE00110959","1957-08","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","16",",E","10",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","18.0",",,E,11,","","","","","","","99.7",",,,E","","","","","",""
"NOE00110959","1957-09","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","17",",E","7",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","15.1",",,E,22,","","","","","","","66.5",",,,E","","","","","",""
"NOE00110959","1957-10","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","21",",E","16",",E","1",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","27.7",",,E,06,","","","","","","","188.4",",,,E","","","","","",""
"NOE00110959","1957-11","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","13",",E","10",",E","1",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","40.7",",,E,24,","","","","","","","115.1",",,,E","","","","","",""
"NOE00110959","1957-12","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","19",",E","14",",E","2",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","27.3",",,E,28,","","","","","","","171.9",",,,E","","","","","",""
"NOE00110959","1958-01","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","9",",E","7",",E","1",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","32.0",",,E,19,","","","","","","","70.8",",,,E","","","","","",""
"NOE00110959","1958-02","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","13",",E","10",",E","1",",E","0",",","","","","","","","","","","","","","0",",,E,28,+","33.1",",,E,03,","","","","","","","128.1",",,,E","","","","","",""
"NOE00110959","1958-03","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","6",",E","3",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","9.3",",,E,04,","","","","","","","23.4",",,,E","","","","","",""
"NOE00110959","1958-04","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","13",",E","9",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","23.8",",,E,12,","","","","","","","75.1",",,,E","","","","","",""
"NOE00110959","1958-05","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","11",",E","6",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","18.0",",,E,02,","","","","","","","54.6",",,,E","","","","","",""
"NOE00110959","1958-06","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","8",",E","4",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","20.3",",,E,17,","","","","","","","35.6",",,,E","","","","","",""
"NOE00110959","1958-07","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","16",",E","8",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","12.4",",,E,23,","","","","","","","49.1",",,,E","","","","","",""
"NOE00110959","1958-08","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","13",",E","10",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","12.3",",,E,16,","","","","","","","74.9",",,,E","","","","","",""
"NOE00110959","1958-09","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","12",",E","9",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","8.4",",,E,10,","","","","","","","45.5",",,,E","","","","","",""
"NOE00110959","1958-10","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","19",",E","8",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","18.6",",,E,17,","","","","","","","101.5",",,,E","","","","","",""
"NOE00110959","1958-11","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","12",",E","8",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","19.4",",,E,29,","","","","","","","86.1",",,,E","","","","","",""
"NOE00110959","1958-12","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","12",",E","8",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","21.2",",,E,05,","","","","","","","81.5",",,,E","","","","","",""
"NOE00110959","1959-01","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","19",",E","13",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","19.6",",,E,07,","","","","","","","93.3",",,,E","","","","","",""
"NOE00110959","1959-02","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","14",",E","9",",E","1",",E","0",",","","","","","","","","","","","","","0",",,E,28,+","30.7",",,E,19,","","","","","","","101.5",",,,E","","","","","",""
"NOE00110959","1959-03","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","7",",E","3",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","6.3",",,E,08,","","","","","","","20.3",",,,E","","","","","",""
"NOE00110959","1959-04","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","9",",E","3",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","13.7",",,E,01,","","","","","","","31.1",",,,E","","","","","",""
"NOE00110959","1959-05","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","13",",E","8",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","10.4",",,E,20,","","","","","","","46.8",",,,E","","","","","",""
"NOE00110959","1959-06","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","13",",E","4",",E","1",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","25.4",",,E,14,","","","","","","","48.1",",,,E","","","","","",""
"NOE00110959","1959-07","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","14",",E","4",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","13.7",",,E,13,","","","","","","","41.6",",,,E","","","","","",""
"NOE00110959","1959-08","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","16",",E","12",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","24.6",",,E,24,","","","","","","","130.5",",,,E","","","","","",""
"NOE00110959","1959-09","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","18",",E","12",",E","1",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","26.4",",,E,15,","","","","","","","105.1",",,,E","","","","","",""
"NOE00110959","1959-10","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","12",",E","8",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","12.5",",,E,28,","","","","","","","45.1",",,,E","","","","","",""
"NOE00110959","1959-11","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","9",",E","3",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","9.2",",,E,03,","","","","","","","22.8",",,,E","","","","","",""
"NOE00110959","1959-12","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","3",",E","0",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","1.5",",,E,31,","","","","","","","2.4",",,,E","","","","","",""
"NOE00110959","1960-01","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","12",",E","8",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","9.6",",,E,15,","","","","","","","45.7",",,,E","","","","","",""
"NOE00110959","1960-02","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","4",",E","3",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,29,+","13.3",",,E,09,","","","","","","","28.8",",,,E","","","","","",""
"NOE00110959","1960-03","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","5",",E","0",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","0.8",",,E,21,","","","","","","","2.9",",,,E","","","","","",""
"NOE00110959","1960-04","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","12",",E","9",",E","1",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","28.0",",,E,24,","","","","","","","122.2",",,,E","","","","","",""
"NOE00110959","1960-05","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","9",",E","3",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","22.4",",,E,24,","","","","","","","44.1",",,,E","","","","","",""
"NOE00110959","1960-06","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","21",",E","14",",E","2",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","45.1",",,E,29,","","","","","","","190.5",",,,E","","","","","",""
"NOE00110959","1960-07","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","16",",E","8",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","13.9",",,E,26,","","","","","","","72.1",",,,E","","","","","",""
"NOE00110959","1960-08","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","16",",E","14",",E","1",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","26.6",",,E,31,","","","","","","","133.9",",,,E","","","","","",""
"NOE00110959","1960-09","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","9",",E","7",",E","2",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","30.7",",,E,01,","","","","","","","105.3",",,,E","","","","","",""
"NOE00110959","1960-10","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","7",",E","1",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","6.7",",,E,09,","","","","","","","12.8",",,,E","","","","","",""
"NOE00110959","1960-11","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","7",",E","4",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,30,+","10.1",",,E,06,","","","","","","","27.8",",,,E","","","","","",""
"NOE00110959","1960-12","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","7",",E","2",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","9.0",",,E,16,","","","","","","","22.6",",,,E","","","","","",""
"NOE00110959","1961-01","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","3",",E","2",",E","1",",E","0",",","","","","","","","","","","","","","0",",,E,31,+","28.3",",,E,14,","","","","","","","36.3",",,,E","","","","","",""
"NOE00110959","1961-02","62.675","8.5589","6.0","SUNNDALSORA III, NO","","","","","11",",E","6",",E","0",",E","0",",","","","","","","","","","","","","","0",",,E,28,+","7.8",",,E,11,","","","","","","","37.6",",,,E","","","","","",""
