"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"GMM00010180","1991-11","54.367","12.733","7.0","BARTH, GM","15","3,S","8","3,S","0","3,S","","","","","","","9.9","3,,S,08,","","","48.2","3,,,S","",""
"GMM00010180","1992-01","54.367","12.733","7.0","BARTH, GM","8","1,S","3","1,S","0","1,S","","","","","","","14.0","1,,S,20,","","","33.2","1,,,S","",""
"GMM00010180","1992-02","54.367","12.733","7.0","BARTH, GM","11","3,S","3","3,S","0","3,S","","","","","","","4.3","3,,S,17,+","","","20.0","3,,,S","",""
"GMM00010180","1992-03","54.367","12.733","7.0","BARTH, GM","14","2,S","6","2,S","0","2,S","","","","","","","15.0","2,,S,21,","","","59.6","2,,,S","",""
"GMM00010180","1992-04","54.367","12.733","7.0","BARTH, GM","13",",S","6",",S","0",",S","0","4,S","0","4,S","0","4,S","8.1",",,S,27,","18.0","4,S,26,","39.8",",,,S","11.68","4,,,S"
"GMM00010180","1992-05","54.367","12.733","7.0","BARTH, GM","7","2,S","2","2,S","0","2,S","0","2,S","9","2,S","0","2,S","20.3","2,,S,10,","24.5","2,S,21,","28.5","2,,,S","18.38","2,,,S"
"GMM00010180","1992-06","54.367","12.733","7.0","BARTH, GM","0",",S","0",",S","0",",S","0","2,S","20","2,S","0","2,S","0.0",",,S,30,+","31.1","2,S,30,","0.0",",,,S","23.09","2,,,S"
"GMM00010180","1992-07","54.367","12.733","7.0","BARTH, GM","9",",S","6",",S","0",",S","0","4,S","24","4,S","1","4,S","24.9",",,S,28,","35.2","4,S,21,","50.7",",,,S","24.87","4,,,S"
"GMM00010180","1992-08","54.367","12.733","7.0","BARTH, GM","16",",S","6",",S","0",",S","0","2,S","16","2,S","1","2,S","15.2",",,S,29,","35.1","2,S,10,","56.6",",,,S","22.79","2,,,S"
"GMM00010180","1992-09","54.367","12.733","7.0","BARTH, GM","10",",S","4",",S","0",",S","","","","","","","11.7",",,S,01,","","","39.4",",,,S","",""
"GMM00010180","1992-10","54.367","12.733","7.0","BARTH, GM","16",",S","7",",S","0",",S","0","1,S","0","1,S","0","1,S","8.6",",,S,22,","15.8","1,S,01,","43.0",",,,S","9.72","1,,,S"
"GMM00010180","1992-11","54.367","12.733","7.0","BARTH, GM","19",",S","10",",S","0",",S","","","","","","","13.0",",,S,12,","","","74.3",",,,S","",""
"GMM00010180","1992-12","54.367","12.733","7.0","BARTH, GM","8",",S","3",",S","0",",S","4","3,S","0","3,S","0","3,S","12.2",",,S,12,","9.9","3,S,03,","32.1",",,,S","4.18","3,,,S"
"GMM00010180","2003-06","54.367","12.733","7.0","BARTH, GM","7","2,S","4","2,S","0","2,S","0","2,S","17","2,S","0","2,S","18.0","2,,S,09,","31.1","2,S,08,","35.9","2,,,S","22.15","2,,,S"
