"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00427578","1956-06","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","94.8","4,0","1",",0","1",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","25","4,0","6","4,0","","","7.8","4,0,07,","0",",,0,30,+","0",",,0,30,+","9.1",",,0,16,","35.6","4,0,29,","","","","","17.5","4,0","","","","","9.1",",,,0","0",",,,0","21.31","4,0","28.68","4,,,0","13.93","4,,,0","",""
"USC00427578","1956-07","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","5",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","4.3",",,0,29,","","","","","","","","","","","","","12.0",",,,0","0",",,,0","","","","","","","",""
"USC00427578","1956-08","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","114.0","4,0","1",",0","0",",0","0",",0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","27","4,0","8","4,0","","","7.8","4,0,29,+","0",",,0,31,+","0",",,0,31,+","0.3",",,0,15,","33.3","4,0,13,","","","","","7.2","4,0","","","","","0.3",",,,0","0",",,,0","22.29","4,0","29.86","4,,,0","14.72","4,,,0","",""
"USC00427578","1956-09","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","45.4","2,0","3",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","1","2,0","0","2,0","25","2,0","0","2,0","","","0.0","2,0,23,","0",",,0,30,+","0",",,0,30,+","2.3",",,0,21,","31.7","2,0,20,+","226.2","2,,,0","","","45.4","2,0","","","","","4.8",",,,0","0",",,,0","18.33","2,0","26.83","2,,,0","9.84","2,,,0","3737","4,,,0"
"USC00427578","1956-10","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","0.0","4,0","5",",0","2",",0","0",",0","2",",0","1",",0","0","3,0","6","3,0","0","3,0","11","3,0","0","3,0","","","-7.2","3,0,25,","102",",,0,24,","102",",,0,24,","16.8",",,0,24,","26.7","3,0,07,","","","","","214.4","3,0","","","","","31.3",",,,0","102",",,,0","10.69","4,0","17.42","3,,,0","3.95","3,,,0","",""
"USC00427578","1956-11","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","0.0","5,0","4",",0","2",",0","0",",0","3",",0","1",",0","0","5,0","23","5,0","4","5,0","0","5,0","0","5,0","","","-10.6","5,0,15,","51",",,0,15,+","51",",,0,14,","7.4",",,0,01,","13.3","5,0,07,","","","","","460.1","5,0","","","","","15.7",",,,0","64",",,,0","-0.07","5,0","5.48","5,,,0","-5.62","5,,,0","",""
"USC00427578","1956-12","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","7",",0","5",",0","0",",0","9","5,0","2",",0","","","","","","","","","","","","","","","127","5,,0,11,+","114",",,0,06,","9.9",",,0,06,","","","","","","","","","","","","","28.4",",,,0","172",",,,0","","","","","","","",""
"USC00427578","1957-01","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","7",",0","3",",0","0",",0","14","2,0","4","1,0","","","","","","","","","","","","","","","102","2,,0,24,+","102","1,,0,21,","5.3",",,0,21,","","","","","","","","","","","","","17.3",",,,0","245","1,,,0","","","","","","","",""
"USC00427578","1957-02","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","3",",0","3",",0","0",",0","","","0",",0","","","","","","","","","","","","","","","","","0",",,0,28,+","7.4",",,0,25,","","","","","","","","","","","","","14.7",",,,0","0",",,,0","","","","","","","",""
"USC00427578","1957-03","40.76667","-112.11667","1283.2","SALTAIR SALT PLANT, UT US","","","","","12",",0","7",",0","0",",0","","","0","1,0","","","","","","","","","","","","","","","","","0","1,,0,31,+","12.4",",,0,30,","","","","","","","","","","","","","52.8",",,,0","0","1,,,0","","","","","","","",""
