"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FP000091958","1973-06","-27.617","-144.333","2.0","RAPA, FP","3","4,I","3","4,I","0","4,I","","","","","","","","","","","","","8.6","4,,I,11,","","","21.3","4,,,I","","","",""
"FP000091958","1973-08","-27.617","-144.333","2.0","RAPA, FP","1","2,I","1","2,I","1","2,I","","","","","","","","","","","","","66.0","2,,I,06,","","","66.0","2,,,I","","","",""
"FP000091958","1973-09","-27.617","-144.333","2.0","RAPA, FP","0","1,I","0","1,I","0","1,I","","","","","","","","","","","","","0.0","1,,I,30,+","","","0.0","1,,,I","","","",""
"FP000091958","1973-10","-27.617","-144.333","2.0","RAPA, FP","1","2,I","0","2,I","0","2,I","","","","","","","","","","","","","2.0","2,,I,08,","","","2.0","2,,,I","","","",""
"FP000091958","1973-11","-27.617","-144.333","2.0","RAPA, FP","2","4,I","2","4,I","1","4,I","","","","","","","","","","","","","127.5","4,,I,06,","","","150.6","4,,,I","","","",""
"FP000091958","1973-12","-27.617","-144.333","2.0","RAPA, FP","0","4,I","0","4,I","0","4,I","","","","","","","","","","","","","0.0","4,,I,31,+","","","0.0","4,,,I","","","",""
"FP000091958","1974-01","-27.617","-144.333","2.0","RAPA, FP","0","1,I","0","1,I","0","1,I","","","","","","","","","","","","","0.0","1,,I,31,+","","","0.0","1,,,I","","","",""
"FP000091958","1974-02","-27.617","-144.333","2.0","RAPA, FP","2","4,I","0","4,I","0","4,I","","","","","","","","","","","","","2.0","4,,I,15,","","","3.0","4,,,I","","","",""
"FP000091958","1974-03","-27.617","-144.333","2.0","RAPA, FP","3","5,I","3","5,I","0","5,I","","","","","","","","","","","","","22.1","5,,I,17,","","","41.9","5,,,I","","","",""
"FP000091958","1974-05","-27.617","-144.333","2.0","RAPA, FP","2","5,I","1","5,I","1","5,I","","","","","","","","","","","","","34.0","5,,I,13,","","","35.0","5,,,I","","","",""
"FP000091958","1974-08","-27.617","-144.333","2.0","RAPA, FP","0","3,I","0","3,I","0","3,I","","","","","","","","","","","","","0.0","3,,I,31,+","","","0.0","3,,,I","","","",""
"FP000091958","1974-09","-27.617","-144.333","2.0","RAPA, FP","0","5,I","0","5,I","0","5,I","","","","","","","","","","","","","0.0","5,,I,30,+","","","0.0","5,,,I","","","",""
"FP000091958","1974-10","-27.617","-144.333","2.0","RAPA, FP","1","3,I","1","3,I","1","3,I","","","","","","","","","","","","","29.0","3,,I,07,","","","29.0","3,,,I","","","",""
"FP000091958","1974-11","-27.617","-144.333","2.0","RAPA, FP","0","1,I","0","1,I","0","1,I","","","","","","","","","","","","","0.0","1,,I,30,+","","","0.0","1,,,I","","","",""
"FP000091958","1976-10","-27.617","-144.333","2.0","RAPA, FP","0","2,I","0","2,I","0","2,I","","","","","","","","","","","","","0.0","2,,I,31,+","","","0.0","2,,,I","","","",""
"FP000091958","1976-11","-27.617","-144.333","2.0","RAPA, FP","1","4,I","0","4,I","0","4,I","","","","","","","","","","","","","1.0","4,,I,08,","","","1.0","4,,,I","","","",""
"FP000091958","1977-01","-27.617","-144.333","2.0","RAPA, FP","1","3,I","1","3,I","0","3,I","","","","","","","","","","","","","4.1","3,,I,10,","","","4.1","3,,,I","","","",""
"FP000091958","1977-02","-27.617","-144.333","2.0","RAPA, FP","0","5,I","0","5,I","0","5,I","","","","","","","","","","","","","0.0","5,,I,28,+","","","0.0","5,,,I","","","",""
"FP000091958","1977-06","-27.617","-144.333","2.0","RAPA, FP","1","3,I","1","3,I","0","3,I","","","","","","","","","","","","","9.9","3,,I,27,","","","9.9","3,,,I","","","",""
"FP000091958","1977-07","-27.617","-144.333","2.0","RAPA, FP","2","4,I","2","4,I","0","4,I","","","","","","","","","","","","","10.9","4,,I,17,","","","20.8","4,,,I","","","",""
"FP000091958","1977-09","-27.617","-144.333","2.0","RAPA, FP","1","5,I","1","5,I","0","5,I","","","","","","","","","","","","","8.9","5,,I,10,","","","8.9","5,,,I","","","",""
"FP000091958","1977-10","-27.617","-144.333","2.0","RAPA, FP","0","4,I","0","4,I","0","4,I","","","","","","","","","","","","","0.0","4,,I,31,+","","","0.0","4,,,I","","","",""
"FP000091958","1977-11","-27.617","-144.333","2.0","RAPA, FP","1","4,I","1","4,I","0","4,I","","","","","","","","","","","","","8.9","4,,I,13,","","","8.9","4,,,I","","","",""
"FP000091958","1977-12","-27.617","-144.333","2.0","RAPA, FP","0","3,I","0","3,I","0","3,I","","","","","","","","","","","","","0.0","3,,I,31,+","","","0.0","3,,,I","","","",""
"FP000091958","1978-01","-27.617","-144.333","2.0","RAPA, FP","2","3,I","2","3,I","0","3,I","","","","","","","","","","","","","10.9","3,,I,08,+","","","21.8","3,,,I","","","",""
"FP000091958","1978-03","-27.617","-144.333","2.0","RAPA, FP","0","2,I","0","2,I","0","2,I","","","","","","","","","","","","","0.0","2,,I,31,+","","","0.0","2,,,I","","","",""
"FP000091958","1978-04","-27.617","-144.333","2.0","RAPA, FP","0","4,I","0","4,I","0","4,I","","","","","","","","","","","","","0.0","4,,I,30,+","","","0.0","4,,,I","","","",""
"FP000091958","1978-05","-27.617","-144.333","2.0","RAPA, FP","0","2,I","0","2,I","0","2,I","","","","","","","","","","","","","0.0","2,,I,31,+","","","0.0","2,,,I","","","",""
"FP000091958","1978-08","-27.617","-144.333","2.0","RAPA, FP","1","3,I","1","3,I","0","3,I","","","","","","","","","","","","","8.9","3,,I,25,","","","8.9","3,,,I","","","",""
"FP000091958","1978-09","-27.617","-144.333","2.0","RAPA, FP","1","5,I","1","5,I","0","5,I","","","","","","","","","","","","","8.9","5,,I,10,","","","8.9","5,,,I","","","",""
"FP000091958","1978-11","-27.617","-144.333","2.0","RAPA, FP","0","3,I","0","3,I","0","3,I","","","","","","","","","","","","","0.0","3,,I,30,+","","","0.0","3,,,I","","","",""
"FP000091958","1978-12","-27.617","-144.333","2.0","RAPA, FP","1","3,I","1","3,I","0","3,I","","","","","","","","","","","","","7.9","3,,I,31,","","","7.9","3,,,I","","","",""
"FP000091958","1979-01","-27.617","-144.333","2.0","RAPA, FP","","","","","","","","","","","0","4,I","27","4,I","0","4,I","","","","","27.0","4,I,27,","","","24.52","4,,,I","",""
"FP000091958","1979-02","-27.617","-144.333","2.0","RAPA, FP","0","2,I","0","2,I","0","2,I","","","","","","","","","","","","","0.0","2,,I,28,+","","","0.0","2,,,I","","","",""
"FP000091958","1979-04","-27.617","-144.333","2.0","RAPA, FP","1","4,I","1","4,I","0","4,I","","","","","0","5,I","25","5,I","0","5,I","","","8.9","4,,I,20,","26.0","5,I,09,","8.9","4,,,I","23.40","5,,,I","",""
"FP000091958","1979-05","-27.617","-144.333","2.0","RAPA, FP","","","","","","","","","","","0","4,I","23","4,I","0","4,I","","","","","24.0","4,I,21,+","","","22.56","4,,,I","",""
"FP000091958","1979-06","-27.617","-144.333","2.0","RAPA, FP","1","4,I","0","4,I","0","4,I","","","","","","","","","","","","","0.5","4,,I,10,","","","0.5","4,,,I","","","",""
