"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00155834","1965-03","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","0.0","0","0.0",",0","14",",0","9",",0","2",",0","2",",0","0","3,0","0",",0","18",",0","2",",0","1",",0","0",",0","-9.4",",0,21,","51",",,0,05,","0","3,,0,31,+","39.9",",,0,29,","25.0",",0,02,","","","2265.0","0","440.7",",0","166.6",",,,0","0","3,,,0","4.12",",0","9.64",",,,0","-1.41",",,,0","",""
"USC00155834","1965-04","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","15.9","0","15.9",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","16",",0","0",",0","-2.2",",0,03,+","0",",,0,30,+","0",",,0,30,+","19.8",",,0,15,","31.1",",0,25,+","","","2413.1","0","148.1",",0","87.1",",,,0","0",",,,0","13.93",",0","21.16",",,,0","6.69",",,,0","3506",",,,0"
"USC00155834","1965-05","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","91.7","0","75.8",",0","10",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","6.7",",0,30,+","0",",,0,31,+","0",",,0,31,+","30.5",",,0,19,","31.1",",0,25,","205.9",",,,0","2428.4","0","15.3",",0","116.3",",,,0","0",",,,0","20.29",",0","27.60",",,,0","12.97",",,,0","2063",",,,0"
"USC00155834","1965-06","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","211.4","0","119.7","1,0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","28","1,0","0","1,0","8.9",",0,20,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,30,+","31.7","1,0,23,+","187.9","1,,,0","2431.2","0","2.8","1,0","123.5",",,,0","0",",,,0","22.40","1,0","28.54","1,,,0","16.25",",,,0","",""
"USC00155834","1965-07","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","380.0","0","168.6",",0","9",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","10.0",",0,30,","0",",,0,31,+","0",",,0,31,+","88.9",",,0,10,","36.7",",0,25,","153.5","5,,,0","0.0","0","0.0",",0","183.1",",,,0","0",",,,0","23.77",",0","30.19",",,,0","17.35",",,,0","1597",",,,0"
"USC00155834","1965-08","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","551.6","0","171.6",",0","7",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","10.0",",0,30,+","0",",,0,31,+","0",",,0,31,+","28.4",",,0,16,","36.7",",0,16,","176.6","1,,,0","0.8","0","0.8",",0","48.1",",,,0","0",",,,0","23.84",",0","31.33",",,,0","16.35",",,,0","2016",",,,0"
"USC00155834","1965-09","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","668.6","0","117.0",",0","12",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","6",",0","1.7",",0,25,","0",",,0,30,+","0",",,0,30,+","50.8",",,0,01,","33.3",",0,11,","107.1","2,,,0","29.9","0","29.1",",0","131.4",",,,0","0",",,,0","21.26",",0","27.65",",,,0","14.87",",,,0","1598","4,,,0"
"USC00155834","1965-10","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","670.8","0","2.2",",0","6",",0","6",",0","1",",0","0",",0","0",",0","0",",0","7",",0","0",",0","15",",0","0",",0","-3.3",",0,30,+","0",",,0,31,+","0",",,0,31,+","27.9",",,0,07,","28.9",",0,18,+","100.3","1,,,0","207.1","0","177.2",",0","74.4",",,,0","0",",,,0","12.69",",0","20.64",",,,0","4.74",",,,0","2169","1,,,0"
"USC00155834","1965-11","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","670.8","0","0.0",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","11",",0","0",",0","7",",0","0",",0","-8.3",",0,30,","0",",,0,30,+","0",",,0,30,+","14.5",",,0,21,","25.6",",0,08,","","","486.9","0","279.8",",0","49.8",",,,0","0",",,,0","9.01",",0","16.27",",,,0","1.74",",,,0","",""
"USC00155834","1965-12","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","670.8","0","0.0",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","17",",0","0",",0","0",",0","0",",0","-10.0",",0,02,+","0",",,0,31,+","0",",,0,31,+","10.9",",,0,25,","18.3",",0,31,+","","","906.4","0","419.5",",0","29.5",",,,0","0",",,,0","4.80",",0","10.59",",,,0","-0.99",",,,0","",""
"USC00155834","1966-01","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","0.0","0","0.0",",0","11",",0","8",",0","3",",0","9",",0","0","3,0","2",",0","27",",0","12",",0","0",",0","0",",0","-23.9",",0,31,+","152",",,0,23,","0","3,T,0,19,+","59.9",",,0,02,","18.3",",0,01,","","","1539.5","0","633.1",",0","160.5",",,,0","0","3,T,,0","-2.09",",0","3.42",",,,0","-7.59",",,,0","",""
"USC00155834","1966-02","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","0.0","0","0.0","1,0","11",",0","8",",0","2",",0","5",",0","0","4,0","1","1,0","20","1,0","6",",0","0",",0","0",",0","-17.8","1,0,06,","51",",,0,03,+","0","4,,0,28,+","34.0",",,0,11,","19.4",",0,09,","","","1984.8","0","445.3",",0","131.2",",,,0","0","4,,,0","1.89","1,0","7.26",",,,0","-3.48","1,,,0","",""
"USC00155834","1966-03","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","5.2","0","5.2",",0","5",",0","4",",0","0",",0","1",",0","0",",0","0",",0","19",",0","0",",0","5",",0","0",",0","-10.0",",0,08,","25",",,0,06,","13",",,0,06,","13.0",",,0,04,","27.2",",0,22,","","","2325.0","0","340.2",",0","34.1",",,,0","13",",,,0","7.53",",0","14.93",",,,0","0.13",",,,0","",""
"USC00155834","1966-04","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","","","","","14",",0","12",",0","3",",0","0",",0","0",",0","","","","","0",",0","9",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","30.5",",,0,27,","26.7",",0,20,+","107.0","4,,,0","","","","","170.5",",,,0","0",",,,0","","","17.74",",,,0","","","3345","2,,,0"
"USC00155834","1966-05","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","","","22.3","1,0","11",",0","7",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","25",",0","0",",0","1.7","1,0,11,+","0",",,0,31,+","0",",,0,31,+","33.3",",,0,02,","31.7",",0,09,","161.7","4,,,0","","","73.7",",0","138.5",",,,0","0",",,,0","16.61","1,0","24.01",",,,0","9.20","1,,,0","2353",",,,0"
"USC00155834","1966-06","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","","","92.1","2,0","7",",0","5",",0","2",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","29",",0","8",",0","2.8","2,0,01,","0",",,0,30,+","0",",,0,30,+","79.2",",,0,14,","36.1",",0,28,","176.2","2,,,0","","","16.9",",0","158.0",",,,0","0",",,,0","21.14","2,0","29.54",",,,0","12.75","2,,,0","1695",",,,0"
"USC00155834","1966-07","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","","","220.9",",0","11",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","19",",0","12.8",",0,22,","0",",,0,31,+","0",",,0,31,+","88.9",",,0,30,","37.8",",0,15,","182.6","4,,,0","0.0","0","0.0",",0","198.1",",,,0","0",",,,0","25.46",",0","32.69",",,,0","18.23",",,,0","1783",",,,0"
"USC00155834","1966-08","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","","","135.8",",0","13",",0","9",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","10.6",",0,26,","0",",,0,31,+","0",",,0,31,+","37.6",",,0,21,","35.0",",0,19,","148.4","2,,,0","0.6","0","0.6",",0","128.9",",,,0","0",",,,0","22.70",",0","29.36",",,,0","16.04",",,,0","1741",",,,0"
"USC00155834","1966-09","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","","","48.7",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","1",",0","5.6",",0,24,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,11,","32.2",",0,03,","110.4",",,,0","29.1","0","28.5",",0","93.5",",,,0","0",",,,0","19.01",",0","25.21",",,,0","12.80",",,,0","1474",",,,0"
"USC00155834","1966-10","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","","","4.7",",0","6",",0","5",",0","0",",0","0",",0","0",",0","0",",0","6",",0","0",",0","13",",0","0",",0","-1.1",",0,30,+","0",",,0,31,+","0",",,0,31,+","20.8",",,0,01,","26.1",",0,15,+","102.1",",,,0","230.7","0","201.6",",0","46.9",",,,0","0",",,,0","11.98",",0","19.80",",,,0","4.16",",,,0","2080",",,,0"
"USC00155834","1966-11","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","","","0.0",",0","9",",0","8",",0","0",",0","3",",0","0","3,0","0",",0","12",",0","0",",0","4",",0","0",",0","-4.4",",0,04,+","229",",,0,03,","0","3,,0,30,+","22.4",",,0,01,","21.7",",0,18,","","","513.8","0","283.1",",0","107.7",",,,0","0","3,,,0","8.90",",0","14.37",",,,0","3.43",",,,0","",""
"USC00155834","1966-12","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","","","0.0",",0","9",",0","6",",0","3",",0","2",",0","0","2,0","0",",0","24",",0","6",",0","0",",0","0",",0","-12.2",",0,25,","51",",,0,24,","0","2,,0,31,+","38.6",",,0,28,","18.9",",0,09,+","","","1004.0","0","490.2",",0","127.9",",,,0","0","2,,,0","2.52",",0","7.87",",,,0","-2.83",",,,0","",""
"USC00155834","1967-01","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","0.0","0","0.0","2,0","6",",0","4",",0","0",",0","0","1,0","1",",0","0","1,0","24","1,0","2","1,0","1","1,0","0","1,0","-13.3","1,0,19,+","0","1,T,0,27,","33",",,0,19,","16.5",",,0,26,","21.7","1,0,24,","","","1475.5","0","471.5","1,0","48.5",",,,0","33",",,,0","2.21","2,0","8.26","1,,,0","-3.84","1,,,0","",""
"USC00155834","1967-02","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","0.0","0","0.0",",0","11",",0","9",",0","0",",0","1","3,0","2",",0","4",",0","26",",0","6",",0","0",",0","0",",0","-20.6",",0,26,","76","3,,0,17,","76",",,0,17,","11.9",",,0,20,","20.0",",0,02,","","","2005.4","0","529.9",",0","65.7",",,,0","140",",,,0","-0.59",",0","6.19",",,,0","-7.38",",,,0","",""
"USC00155834","1967-03","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","6.7","0","6.7",",0","7",",0","6",",0","2",",0","0","2,0","0","2,0","0",",0","13",",0","0",",0","13",",0","0",",0","-10.0",",0,19,","0","2,,0,31,+","0","2,,0,31,+","30.5",",,0,07,","28.9",",0,14,","","","2283.5","0","278.1",",0","109.7",",,,0","0","2,,,0","9.58",",0","17.08",",,,0","2.08",",,,0","",""
"USC00155834","1967-04","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","28.7","0","22.0","1,0","10",",0","8",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","19",",0","0",",0","1.7","1,0,28,","0",",,0,30,+","0",",,0,30,+","24.1",",,0,22,","29.4",",0,17,+","180.1",",,,0","2392.5","0","109.0",",0","107.1",",,,0","0",",,,0","15.45","1,0","22.71",",,,0","8.18","1,,,0","3772",",,,0"
"USC00155834","1967-05","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","57.1","0","28.4",",0","15",",0","10",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","1",",0","2.2",",0,22,","0",",,0,31,+","0",",,0,31,+","90.4",",,0,15,","32.2",",0,27,","155.5","5,,,0","2477.6","0","85.1",",0","231.6",",,,0","0",",,,0","16.50",",0","22.99",",,,0","10.01",",,,0","2356","3,,,0"
"USC00155834","1967-06","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","198.4","0","141.3",",0","10",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","11",",0","11.1",",0,04,","0",",,0,30,+","0",",,0,30,+","34.0",",,0,22,","33.9",",0,18,+","169.8","2,,,0","2488.5","0","10.9",",0","111.4",",,,0","0",",,,0","22.68",",0","28.87",",,,0","16.49",",,,0","1361","1,,,0"
"USC00155834","1967-07","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","329.4","0","131.0","1,0","15",",0","10",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","31",",0","0",",0","11.7","1,0,14,+","0",",,0,31,+","0",",,0,31,+","59.7",",,0,06,","31.7",",0,28,+","191.0",",,,0","0.6","0","0.6",",0","204.3",",,,0","0",",,,0","22.60","1,0","28.79",",,,0","16.41","1,,,0","1633",",,,0"
"USC00155834","1967-08","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","440.6","0","111.2",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","2",",0","10.0",",0,30,+","0",",,0,31,+","0",",,0,31,+","45.2",",,0,10,","33.9",",0,03,","152.8",",,,0","3.4","0","2.8",",0","101.7",",,,0","0",",,,0","21.83",",0","27.95",",,,0","15.71",",,,0","1501",",,,0"
"USC00155834","1967-09","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","495.3","0","54.7",",0","8",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","1.1",",0,29,","0",",,0,30,+","0",",,0,30,+","22.9",",,0,22,","31.7",",0,19,","104.2","2,,,0","50.6","0","47.2",",0","58.1",",,,0","0",",,,0","18.59",",0","25.34",",,,0","11.83",",,,0","1261",",,,0"
"USC00155834","1967-10","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","506.0","0","10.7",",0","8",",0","6",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","18",",0","0",",0","-2.2",",0,11,","0",",,0,31,+","0",",,0,31,+","18.8",",,0,25,","29.4",",0,16,+","103.6",",,,0","222.0","0","171.4",",0","59.3",",,,0","0",",,,0","13.15",",0","21.25",",,,0","5.05",",,,0","2637",",,,0"
"USC00155834","1967-11","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","506.0","0","0.0","2,0","10",",0","8",",0","1",",0","0",",0","0",",0","0","2,0","15","2,0","0",",0","1",",0","0",",0","-8.3","2,0,28,","0",",,0,30,+","0",",,0,30,+","40.4",",,0,30,","21.7",",0,18,","","","574.3","0","352.3",",0","96.5",",,,0","0",",,,0","5.72","2,0","11.66",",,,0","-0.21","2,,,0","",""
"USC00155834","1967-12","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","506.0","0","0.0",",0","15",",0","13",",0","1",",0","0","4,0","3",",0","0",",0","15",",0","5",",0","1",",0","0",",0","-9.4",",0,29,+","0","4,,0,31,+","51",",,0,31,","36.6",",,0,03,","21.1",",0,22,","","","986.4","0","412.1",",0","111.1",",,,0","140",",,,0","5.04",",0","10.32",",,,0","-0.24",",,,0","",""
"USC00155834","1968-01","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","0.0","0","0.0",",0","13",",0","9",",0","0",",0","20",",0","","","2",",0","26",",0","11",",0","1",",0","0",",0","-17.8",",0,09,+","203",",,0,01,","","","10.4",",,0,01,","21.1",",0,30,","","","1572.3","0","585.9",",0","42.1",",,,0","","","-0.57",",0","4.37",",,,0","-5.51",",,,0","",""
"USC00155834","1968-02","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","0.0","0","0.0",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","27",",0","5",",0","0",",0","0",",0","-16.1",",0,22,","0",",T,0,27,","0",",T,0,27,","15.5",",,0,02,","17.2",",0,02,","","","2152.1","0","579.8",",0","20.1",",,,0","0",",T,,0","-1.66",",0","4.92",",,,0","-8.24",",,,0","",""
"USC00155834","1968-03","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","2.2","0","2.2",",0","9",",0","7",",0","3",",0","2","3,0","0","2,0","0",",0","16",",0","1",",0","8",",0","0",",0","-10.0",",0,04,","305","3,,0,23,","0","2,,0,31,+","44.5",",,0,21,","26.7",",0,31,+","","","2491.8","0","339.7",",0","156.0",",,,0","0","2,,,0","7.45",",0","14.00",",,,0","0.90",",,,0","",""
"USC00155834","1968-04","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","16.1","0","13.9",",0","8",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","14",",0","0",",0","2.2",",0,11,","0",",,0,30,+","0",",,0,30,+","62.2",",,0,05,","28.3",",0,19,","","","2610.1","0","118.3",",0","137.4",",,,0","0",",,,0","14.85",",0","20.26",",,,0","9.44",",,,0","3198",",,,0"
"USC00155834","1968-05","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","63.3","0","47.2",",0","12",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","0",",0","2.8",",0,07,+","0",",,0,31,+","0",",,0,31,+","82.6",",,0,26,","31.1",",0,04,+","","","2661.6","0","51.5",",0","234.1",",,,0","0",",,,0","18.20",",0","23.60",",,,0","12.80",",,,0","2472",",,,0"
"USC00155834","1968-06","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","174.6","0","111.3",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","8",",0","5.0",",0,04,","0",",,0,30,+","0",",,0,30,+","25.1",",,0,26,","33.9",",0,12,+","181.9",",,,0","2672.7","0","11.1",",0","68.6",",,,0","0",",,,0","21.67",",0","29.33",",,,0","14.02",",,,0","1701",",,,0"
"USC00155834","1968-07","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","366.6","0","192.0",",0","10",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","8.9",",0,04,","0",",,0,31,+","0",",,0,31,+","51.8",",,0,27,","35.0",",0,21,","214.6",",,,0","1.1","0","1.1",",0","137.9",",,,0","0",",,,0","24.49",",0","31.33",",,,0","17.65",",,,0","1249",",,,0"
"USC00155834","1968-08","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","581.0","0","214.4",",0","5",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","10.0",",0,29,","0",",,0,31,+","0",",,0,31,+","15.2",",,0,02,","36.1",",0,25,+","193.2","2,,,0","1.1","0","0.0",",0","43.9",",,,0","0",",,,0","25.25",",0","31.77",",,,0","18.73",",,,0","",""
"USC00155834","1968-09","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","659.5","0","78.5",",0","7","2,0","4","2,0","0","2,0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","2",",0","8.3",",0,29,+","0",",,0,30,+","0",",,0,30,+","23.1","2,,0,06,","32.2",",0,24,+","105.0","3,,,0","14.9","0","13.8",",0","75.8",",a,,0","0",",,,0","20.49",",0","27.49",",,,0","13.49",",,,0","",""
"USC00155834","1968-10","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","691.2","0","31.7",",0","6","2,0","1","2,0","0","2,0","0",",0","0",",0","0",",0","3",",0","0",",0","18",",0","0",",0","-3.9",",0,26,","0",",,0,31,+","0",",,0,31,+","2.8","2,,0,03,","30.0",",0,02,+","98.2",",,,0","156.6","0","141.7",",0","33.5",",a,,0","0",",,,0","14.79",",0","21.95",",,,0","7.62",",,,0","",""
"USC00155834","1968-11","37.2813","-86.2497","189.9","NOLIN RIVER LAKE, KY US","692.9","0","1.7",",0","7","3,0","4","3,0","0","3,0","0",",0","0",",0","0",",0","10",",0","0",",0","3",",0","0",",0","-6.7",",0,14,","0",",,0,30,+","0",",,0,30,+","9.9","3,,0,08,","27.2",",0,02,+","","","445.9","0","289.3",",0","105.5",",a,,0","0",",,,0","8.75",",0","13.89",",,,0","3.60",",,,0","",""
