"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00245177","1949-05","48.25","-110.2","841.9","LONESOME LAKE, MT US","2.0","0","2.0",",0","3","2,0","2","2,0","0","2,0","0",",0","0",",0","0",",0","8",",0","0",",0","19",",0","0",",0","","","","","-5.0",",0,04,+","0",",,0,31,+","0",",T,0,16,","7.4","2,,0,22,","30.6",",0,27,+","206.4","1,,,0","4992.8","0","158.4",",0","29.3",",a,,0","0",",T,,0","13.29",",0","23.12",",,,0","3.46",",,,0"
"USC00245177","1949-06","48.25","-110.2","841.9","LONESOME LAKE, MT US","17.5","0","15.5",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","25",",0","4",",0","","","","","-1.7",",0,18,+","0",",,0,30,+","0",",T,0,22,","7.4",",,0,16,","35.0",",0,10,","267.2",",,,0","5074.9","0","82.1",",0","26.3",",,,0","0",",T,,0","16.11",",0","26.10",",,,0","6.13",",,,0"
"USC00245177","1949-07","48.25","-110.2","841.9","LONESOME LAKE, MT US","77.6","0","60.1",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","","","","","4.4",",0,01,","0",",,0,31,+","0",",,0,31,+","21.6",",,0,06,","35.0",",0,15,","272.0","3,,,0","14.9","0","14.9",",0","38.9",",,,0","0",",,,0","19.79",",0","29.32",",,,0","10.26",",,,0"
"USC00245177","1949-08","48.25","-110.2","841.9","LONESOME LAKE, MT US","179.5","0","101.9",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","","","1.1",",0,14,","0",",,0,31,+","0",",,0,31,+","2.0",",,0,23,","41.1",",0,06,","299.9",",,,0","40.4","0","25.5",",0","3.8",",,,0","0",",,,0","20.80",",0","32.03",",,,0","9.57",",,,0"
"USC00245177","1949-09","48.25","-110.2","841.9","LONESOME LAKE, MT US","179.8","0","0.3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","21",",0","0",",0","","","","","-7.8",",0,13,","0",",,0,30,+","0",",T,0,11,","1.5",",,0,04,","31.7",",0,09,+","168.2","1,,,0","201.3","0","160.9",",0","2.0",",,,0","0",",T,,0","12.98",",0","23.69",",,,0","2.28",",,,0"
"USC00245177","1949-10","48.25","-110.2","841.9","LONESOME LAKE, MT US","179.8","0","0.0",",0","7",",0","2",",0","0",",0","1","3,0","1",",0","0",",0","24",",0","1",",0","3",",0","0",",0","","","","","-13.9",",0,21,","76","3,,0,18,","76",",,0,18,","4.6",",,0,05,","23.3",",0,15,","","","609.3","0","408.0",",0","13.8",",,,0","76",",,,0","5.17",",0","11.75",",,,0","-1.41",",,,0"
"USC00245177","1949-11","48.25","-110.2","841.9","LONESOME LAKE, MT US","179.8","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","3",",0","0",",0","","","","","-11.7",",0,20,","0",",,0,30,+","5",",,0,30,","1.3",",,0,30,","21.7",",0,06,","","","1015.2","0","405.9",",0","1.3",",,,0","5",",,,0","4.80",",0","14.00",",,,0","-4.40",",,,0"
"USC00245177","1949-12","48.25","-110.2","841.9","LONESOME LAKE, MT US","179.8","0","0.0",",0","9",",0","0",",0","0",",0","21","1,0","5",",0","20",",0","30",",0","23",",0","0",",0","0",",0","","","","","-33.3",",0,20,","203","1,,0,30,+","38",",,0,17,+","2.0",",,0,10,","12.2",",0,02,","","","1967.4","0","952.2",",0","8.7",",,,0","190",",,,0","-12.38",",0","-5.37",",,,0","-19.40",",,,0"
"USC00245177","1950-01","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","","","11",",0","1",",0","0",",0","28","3,0","9","2,0","","","","","","","","","","","","","","","","","432","3,,0,23,","76","2,,0,23,","3.8",",,0,23,","","","","","","","","","15.4",",,,0","292","2,,,0","","","","","",""
"USC00245177","1950-04","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","","","5",",0","3",",0","0",",0","1","3,0","3",",0","","","","","0",",0","1",",0","0",",0","","","","","","","76","3,,0,08,","102",",,0,08,","9.9",",,0,07,","23.3",",0,20,","","","","","","","22.4",",,,0","203",",,,0","","","11.26",",,,0","",""
"USC00245177","1950-05","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","0.0","2,0","7",",0","1",",0","0",",0","0",",0","0",",0","0","2,0","10","2,0","0","2,0","7","2,0","0","2,0","","","","","-3.9","2,0,07,","0",",,0,31,+","0",",,0,31,+","6.4",",,0,15,","30.6","2,0,27,","153.8","3,,,0","","","247.2","2,0","13.0",",,,0","0",",,,0","9.81","2,0","17.61","2,,,0","2.01","2,,,0"
"USC00245177","1950-06","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","5.8","1,0","7",",0","5",",0","0",",0","0","1,0","0","1,0","0","1,0","2","1,0","0",",0","20",",0","0",",0","","","","","-1.1","1,0,03,","0","1,,0,30,+","0","1,,0,30,+","16.0",",,0,25,","30.6",",0,20,","","","","","119.3",",0","59.5",",,,0","0","1,,,0","14.53","1,0","22.55",",,,0","6.51","1,,,0"
"USC00245177","1950-07","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","43.0",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","","","2.2",",0,23,","0",",,0,31,+","0",",,0,31,+","39.4",",,0,30,","36.1",",0,27,+","212.8",",,,0","35.0","0","35.0",",0","57.5",",,,0","0",",,,0","18.59",",0","28.64",",,,0","8.54",",,,0"
"USC00245177","1950-08","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","10.7",",0","5",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","30",",0","2",",0","","","","","-1.7",",0,19,","0",",,0,31,+","0",",,0,31,+","7.6",",,0,06,","32.2",",0,31,+","176.3",",,,0","81.1","0","46.1",",0","22.3",",,,0","0",",,,0","17.19",",0","26.73",",,,0","7.65",",,,0"
"USC00245177","1950-09","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","8.4",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","13",",0","0",",0","17",",0","4",",0","","","","","-7.8",",0,29,","0",",,0,30,+","0",",T,0,30,","3.6",",,0,16,","36.7",",0,04,","","","286.2","0","205.1",",0","13.2",",,,0","0",",T,,0","11.78",",0","22.22",",,,0","1.33",",,,0"
"USC00245177","1950-10","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","22",",0","0",",0","4",",0","0",",0","","","","","-11.1",",0,24,","0",",,0,31,+","0",",,0,31,+","0.0",",T,0,30,+","27.8",",0,08,","","","646.1","0","359.9",",0","0.0",",T,,0","0",",,,0","6.72",",0","15.92",",,,0","-2.48",",,,0"
"USC00245177","1950-11","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","0.0",",0","5",",0","3",",0","0",",0","8","1,0","4",",0","7",",0","28",",0","6",",0","1",",0","0",",0","","","","","-37.8",",0,23,","76","1,,0,30,","76",",,0,30,","3.6",",,0,30,","21.7",",0,04,","","","1305.7","0","659.6",",0","10.5",",,,0","177",",,,0","-3.66",",0","4.43",",,,0","-11.74",",,,0"
"USC00245177","1950-12","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","0.0","2,0","3",",0","1",",0","0",",0","","","3",",0","6","2,0","28","2,0","13",",0","0",",0","0",",0","","","","","-37.8","2,0,05,","","","102",",,0,31,","9.1",",,0,31,","12.2",",0,24,","","","1998.2","0","692.5",",0","12.4",",,,0","152",",,,0","-5.57","2,0","0.55",",,,0","-11.69","2,,,0"
"USC00245177","1951-01","48.25","-110.2","841.9","LONESOME LAKE, MT US","0.0","0","0.0","1,0","7",",0","1",",0","0",",0","","","7","1,0","25","1,0","30","1,0","22","1,0","0","1,0","0","1,0","","","","","-36.7","1,0,28,","","","102","1,,0,05,","4.1",",,0,03,","4.4","1,0,22,+","","","3004.0","0","1005.8","1,0","10.3",",,,0","329","1,,,0","-15.19","1,0","-6.53","1,,,0","-23.85","1,,,0"
"USC00245177","1951-02","48.25","-110.2","841.9","LONESOME LAKE, MT US","0.0","0","0.0",",0","3",",0","0",",0","0",",0","25","3,0","3",",0","14",",0","28",",0","14",",0","0",",0","0",",0","","","","","-34.4",",0,12,","229","3,,0,01,","51",",,0,11,","1.3",",,0,11,","7.2",",0,10,","","","3779.5","0","775.5",",0","3.3",",,,0","101",",,,0","-9.36",",0","-1.67",",,,0","-17.06",",,,0"
"USC00245177","1951-03","48.25","-110.2","841.9","LONESOME LAKE, MT US","0.0","0","0.0","2,0","6",",0","1",",0","0",",0","20","4,0","4",",0","12","2,0","29","2,0","16",",0","0",",0","0",",0","","","","","-41.7","2,0,10,","330","4,,0,09,","102",",,0,05,","11.9",",,0,05,","14.4",",0,25,","","","4574.4","0","794.9",",0","17.2",",,,0","224",",,,0","-9.30","2,0","-2.65",",,,0","-15.96","2,,,0"
"USC00245177","1951-04","48.25","-110.2","841.9","LONESOME LAKE, MT US","0.0","0","0.0",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","23",",0","2",",0","4",",0","0",",0","","","","","-13.9",",0,21,","0",",T,0,18,","0",",T,0,20,+","0.5",",,0,18,","24.4",",0,28,","","","4984.8","0","410.4",",0","0.5",",,,0","0",",T,,0","4.65",",0","13.31",",,,0","-4.00",",,,0"
"USC00245177","1951-05","48.25","-110.2","841.9","LONESOME LAKE, MT US","2.8","0","2.8","1,0","6",",0","4",",0","0",",0","0",",0","0",",0","0","1,0","9","1,0","0","1,0","19","1,0","1","1,0","","","","","-6.7","1,0,29,","0",",,0,31,+","0",",,0,31,+","5.8",",,0,01,","33.3","1,0,23,","211.2","2,,,0","5166.9","0","182.1","1,0","19.7",",,,0","0",",,,0","12.36","1,0","21.15","1,,,0","3.57","1,,,0"
"USC00245177","1951-06","48.25","-110.2","841.9","LONESOME LAKE, MT US","4.3","0","1.5",",0","15",",0","7",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","15",",0","0",",0","","","","","-0.6",",0,02,+","0",",,0,30,+","0",",T,0,19,","11.4",",,0,18,","29.4",",0,14,","158.6","2,,,0","5331.4","0","164.5",",0","56.1",",,,0","0",",T,,0","12.90",",0","20.84",",,,0","4.96",",,,0"
"USC00245177","1951-07","48.25","-110.2","841.9","LONESOME LAKE, MT US","70.2","0","65.9","1,0","8",",0","6",",0","0",",0","0",",0","0",",0","0","1,0","0","1,0","0",",0","26",",0","13",",0","","","","","3.3","1,0,21,","0",",,0,31,+","0",",T,0,15,","17.8",",,0,02,","40.0",",0,27,","243.4","3,,,0","34.8","0","34.8",",0","50.8",",,,0","0",",T,,0","19.46","1,0","29.39",",,,0","9.54","1,,,0"
"USC00245177","1951-08","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","","","10",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",T,0,24,","30.5",",,0,30,","","","","","","","","","84.6",",,,0","0",",T,,0","","","","","",""
"USC00245177","1951-09","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","0.0","2,0","8",",0","3",",0","0",",0","0",",0","0",",0","0","1,0","7","1,0","0","1,0","12","1,0","0","1,0","","","","","-7.2","1,0,27,+","0",",,0,30,+","0",",,0,30,+","10.4",",,0,02,","28.9","1,0,07,","","","","","234.3","1,0","29.4",",,,0","0",",,,0","10.26","2,0","18.78","1,,,0","1.75","1,,,0"
"USC00245177","1951-10","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","0.0","2,0","8",",0","4",",0","0",",0","4",",0","3","1,0","0","2,0","20","2,0","6","1,0","4","1,0","0","1,0","","","","","-13.3","2,0,23,","127",",,0,31,+","102","1,,0,29,","6.4",",,0,20,","26.7","1,0,09,","","","","","392.0","1,0","25.8",",,,0","203","1,,,0","4.73","2,0","11.36","1,,,0","-1.90","2,,,0"
"USC00245177","1951-11","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","0.0","2,0","3","2,0","0","2,0","0","2,0","13","3,0","2",",0","3","2,0","28","2,0","5","2,0","0","2,0","0","2,0","","","","","-20.0","2,0,02,","102","3,,0,04,","25",",,0,21,+","2.0","2,,0,21,+","12.2","2,0,30,","","","","","564.4","2,0","6.1",",a,,0","63",",a,,0","-1.82","2,0","4.41","2,,,0","-8.06","2,,,0"
"USC00245177","1951-12","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","0.0","1,0","12",",0","6",",0","0",",0","","","9",",0","19","1,0","29","1,0","22","1,0","0","1,0","0","1,0","","","","","-38.3","1,0,20,","","","76",",,0,18,+","7.9",",,0,13,","15.6","1,0,01,","","","","","968.5","1,0","39.1",",,,0","495",",,,0","-13.95","1,0","-7.07","1,,,0","-20.83","1,,,0"
"USC00245177","1952-01","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","","","1",",0","1",",0","0",",0","","","","","","","","","","","","","","","","","","","","","","","","","20.8",",,0,26,","","","","","","","","","20.8",",,,0","","","","","","","",""
"USC00245177","1952-02","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","","","0","2,0","0","2,0","0","2,0","","","","","","","","","","","","","","","","","","","","","","","","","0.0","2,,0,29,+","","","","","","","","","12.4",",a,,0","","","","","","","",""
"USC00245177","1952-03","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","0.0","2,0","3",",0","2",",0","0",",0","","","3",",0","16","2,0","29","2,0","18","2,0","0","2,0","0","2,0","","","","","-28.9","2,0,22,","","","102",",,0,11,","8.1",",,0,11,","7.8","2,0,27,","","","","","807.2","2,0","11.6",",,,0","152",",,,0","-9.50","2,0","-2.38","2,,,0","-16.62","2,,,0"
"USC00245177","1952-05","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","0.0",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","13",",0","0",",0","","","","","-2.2",",0,28,","0",",,0,31,+","0",",,0,31,+","23.1",",,0,04,","26.1",",0,24,","178.5",",,,0","","","185.3",",0","43.6",",,,0","0",",,,0","12.36",",0","20.14",",,,0","4.57",",,,0"
"USC00245177","1952-06","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","9.4",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","23",",0","0",",0","","","","","-0.6",",0,18,","0",",,0,30,+","0",",,0,30,+","20.6",",,0,22,","31.7",",0,05,","190.3","4,,,0","","","91.0",",0","38.4",",,,0","0",",,,0","15.62",",0","24.36",",,,0","6.87",",,,0"
"USC00245177","1952-07","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","36.4",",0","6",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","5",",0","","","","","1.7",",0,07,","0",",,0,31,+","0",",T,0,17,","9.4",",,0,11,","36.7",",0,31,","222.5",",,,0","36.1","0","36.1",",0","29.4",",,,0","0",",T,,0","18.34",",0","27.64",",,,0","9.05",",,,0"
"USC00245177","1952-08","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","","","5",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","7.1",",,0,07,","","","","","","","","","12.5",",,,0","0",",,,0","","","","","",""
"USC00245177","1952-09","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","1.7",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","26",",0","1",",0","","","","","-0.6",",0,20,+","0",",,0,30,+","0",",,0,30,+","4.8",",,0,05,","32.8",",0,26,","139.9","1,,,0","","","95.4",",0","6.9",",,,0","0",",,,0","15.21",",0","25.02",",,,0","5.40",",,,0"
"USC00245177","1952-10","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","25",",0","0",",0","10",",0","0",",0","","","","","-12.2",",0,14,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","28.3",",0,02,","","","","","341.4",",0","0.0",",,,0","0",",,,0","7.32",",0","18.10",",,,0","-3.45",",,,0"
"USC00245177","1952-11","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","0.0",",0","5",",0","2",",0","0",",0","9",",0","4","1,0","4",",0","29",",0","9",",0","0",",0","0",",0","","","","","-25.6",",0,29,","127",",,0,30,+","76","1,,0,23,","5.1",",,0,23,","18.9",",0,04,","","","","","598.2",",0","12.2",",,,0","164","1,,,0","-1.61",",0","5.05",",,,0","-8.26",",,,0"
"USC00245177","1952-12","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","0.0",",0","2",",0","1",",0","0",",0","26","1,0","2",",0","7",",0","31",",0","13",",0","0",",0","0",",0","","","","","-21.7",",0,23,","127","1,,0,05,+","51",",,0,19,+","11.2",",,0,18,","8.3",",0,14,","","","","","773.4",",0","11.7",",,,0","102",",,,0","-6.62",",0","0.21",",,,0","-13.44",",,,0"
"USC00245177","1953-01","48.25","-110.2","841.9","LONESOME LAKE, MT US","0.0","0","0.0",",0","7",",0","2",",0","0",",0","","","3",",0","6",",0","31",",0","8",",0","0",",0","0",",0","","","","","-26.7",",0,06,","","","76",",,0,19,","3.8",",,0,19,","13.9",",0,11,","","","","","710.0",",0","10.5",",,,0","158",",,,0","-4.57",",0","2.55",",,,0","-11.69",",,,0"
"USC00245177","1953-02","48.25","-110.2","841.9","LONESOME LAKE, MT US","0.0","0","0.0",",0","5",",0","1",",0","0",",0","8","4,0","4",",0","2",",0","28",",0","4",",0","0",",0","0",",0","","","","","-22.8",",0,16,","76","4,,0,27,","76",",,0,27,","4.1",",,0,27,","14.4",",0,07,","","","","","576.3",",0","10.1",",,,0","177",",,,0","-2.25",",0","4.53",",,,0","-9.02",",,,0"
"USC00245177","1953-03","48.25","-110.2","841.9","LONESOME LAKE, MT US","0.0","0","0.0","4,0","5",",0","2",",0","0",",0","7",",0","3",",0","0","3,0","27","3,0","4","3,0","0","3,0","0","3,0","","","","","-15.0","3,0,06,+","102",",,0,06,+","102",",,0,13,","4.6",",,0,13,","17.8","3,0,10,","","","","","476.5","3,0","11.7",",,,0","237",",,,0","0.77","4,0","7.91","3,,,0","-6.38","3,,,0"
"USC00245177","1953-04","48.25","-110.2","841.9","LONESOME LAKE, MT US","0.0","0","0.0","1,0","10",",0","5",",0","0",",0","0",",0","1",",0","0","1,0","19","1,0","1","1,0","1","1,0","0","1,0","","","","","-13.9","1,0,18,","0",",T,0,11,","25",",,0,01,","13.7",",,0,23,","22.2","1,0,20,","","","","","436.5","1,0","38.0",",,,0","25",",,,0","3.28","1,0","9.80","1,,,0","-3.24","1,,,0"
"USC00245177","1953-05","48.25","-110.2","841.9","LONESOME LAKE, MT US","0.6","0","0.6","2,0","8",",0","6",",0","1",",0","0",",0","0","1,0","0","2,0","7","2,0","0",",0","9",",0","0",",0","","","","","-4.4","2,0,13,","0",",,0,31,+","0","1,,0,31,+","33.8",",,0,25,","31.1",",0,06,","148.6","3,,,0","","","239.5",",0","110.8",",,,0","0","1,,,0","10.29","2,0","17.85",",,,0","2.73","2,,,0"
"USC00245177","1953-06","48.25","-110.2","841.9","LONESOME LAKE, MT US","12.0","0","11.4",",0","15",",0","9",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","23",",0","1",",0","","","","","-0.6",",0,21,","0",",,0,30,+","0",",,0,30,+","18.5",",,0,03,","32.8",",0,12,","","","","","109.1",",0","70.1",",,,0","0",",,,0","15.08",",0","22.12",",,,0","8.03",",,,0"
"USC00245177","1953-07","48.25","-110.2","841.9","LONESOME LAKE, MT US","78.6","0","66.6",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","","","","","4.4",",0,04,+","0",",,0,31,+","0",",T,0,20,","14.7",",,0,01,","40.0",",0,13,","231.1","1,,,0","20.0","0","20.0",",0","40.1",",,,0","0",",T,,0","19.84",",0","29.89",",,,0","9.78",",,,0"
"USC00245177","1953-08","48.25","-110.2","841.9","LONESOME LAKE, MT US","136.7","0","58.1",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","31",",0","12",",0","","","","","0.0",",0,08,","0",",,0,31,+","0",",,0,31,+","0.5",",,0,29,","36.1",",0,16,","216.1",",,,0","42.0","0","22.0",",0","0.8",",,,0","0",",,,0","19.50",",0","30.05",",,,0","8.94",",,,0"
"USC00245177","1953-09","48.25","-110.2","841.9","LONESOME LAKE, MT US","141.7","0","5.0","3,0","2",",0","0",",0","0",",0","0",",0","0",",0","0","2,0","3","2,0","0","2,0","21","2,0","1","2,0","","","","","-3.3","2,0,21,","0",",,0,30,+","0",",,0,30,+","1.8",",,0,17,","33.3","2,0,12,","151.3","3,,,0","148.4","0","106.4","2,0","3.1",",,,0","0",",,,0","14.58","3,0","25.14","2,,,0","4.03","2,,,0"
"USC00245177","1953-10","48.25","-110.2","841.9","LONESOME LAKE, MT US","","","","","2",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","2.0",",,0,29,","","","","","","","","","2.3",",,,0","0",",,,0","","","","","",""
