"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CI000085743","1968-06","-38.75","-72.633","114.0","TEMUCO, CI","","","","","","","0","5,I","5","5,I","-2.2","5,I,05,","","","","","4.96","5,,,I"
"CI000085743","1976-01","-38.75","-72.633","114.0","TEMUCO, CI","","","","","","","0","4,I","1","4,I","0.0","4,I,10,","","","","","7.37","4,,,I"
"CI000085743","1976-04","-38.75","-72.633","114.0","TEMUCO, CI","","","","","","","0","4,I","6","4,I","-2.0","4,I,08,","","","","","3.65","4,,,I"
"CI000085743","1976-11","-38.75","-72.633","114.0","TEMUCO, CI","9","4,I","7","4,I","1","4,I","","","","","","","27.9","4,,I,26,","75.2","4,,,I","",""
"CI000085743","1976-12","-38.75","-72.633","114.0","TEMUCO, CI","11","5,I","5","5,I","1","5,I","","","","","","","52.1","5,,I,25,","81.8","5,,,I","",""
"CI000085743","1977-01","-38.75","-72.633","114.0","TEMUCO, CI","8","3,I","5","3,I","0","3,I","0","5,I","0","5,I","5.0","5,I,13,+","24.9","3,,I,28,","61.9","3,,,I","9.65","5,,,I"
"CI000085743","1977-02","-38.75","-72.633","114.0","TEMUCO, CI","4","2,I","3","2,I","0","2,I","0","4,I","0","4,I","2.0","4,I,13,+","6.1","2,,I,21,","13.1","2,,,I","7.33","4,,,I"
"CI000085743","1977-03","-38.75","-72.633","114.0","TEMUCO, CI","6","1,I","6","1,I","1","1,I","0","1,I","2","1,I","0.0","1,I,30,+","30.0","1,,I,03,","81.8","1,,,I","6.87","1,,,I"
"CI000085743","1977-04","-38.75","-72.633","114.0","TEMUCO, CI","10","3,I","8","3,I","1","3,I","0","2,I","1","2,I","-1.0","2,I,08,","48.0","3,,I,16,","104.2","3,,,I","7.50","2,,,I"
"CI000085743","1977-05","-38.75","-72.633","114.0","TEMUCO, CI","13","5,I","8","5,I","2","5,I","","","","","","","59.9","5,,I,08,","161.0","5,,,I","",""
