"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00406666","1957-11","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","11",",0","9",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","59.7",",,0,18,","","","","","198.7",",,,0","0",",,,0","","","","","",""
"USC00406666","1957-12","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","9",",0","6",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","3",",,0,11,","43.9",",,0,07,","","","","","156.4",",,,0","3",",,,0","","","","","",""
"USC00406666","1958-01","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","11",",0","8",",0","0",",0","","","","","","","","","","","","","","","","","","","","","21.1",",,0,25,","","","","","82.0",",,,0","","","","","","","",""
"USC00406666","1958-02","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","7",",0","4",",0","0",",0","","","","","","","","","","","","","","","","","","","","","16.5",",,0,01,","","","","","50.0",",,,0","","","","","","","",""
"USC00406666","1958-03","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","13",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","22.6",",,0,18,","","","","","126.8",",,,0","0",",,,0","","","","","",""
"USC00406666","1958-04","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","16",",0","12",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","37.3",",,0,10,","","","","","166.8",",,,0","0",",,,0","","","","","",""
"USC00406666","1958-05","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","11",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","14.7",",,0,10,","","","","","65.0",",,,0","0",",,,0","","","","","",""
"USC00406666","1958-06","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","7",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","26.4",",,0,26,","","","","","80.3",",,,0","0",",,,0","","","","","",""
"USC00406666","1958-07","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","13",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","27.2",",,0,08,","","","","","139.4",",,,0","0",",,,0","","","","","",""
"USC00406666","1958-08","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","7",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","41.1",",,0,01,","","","","","124.1",",,,0","0",",,,0","","","","","",""
"USC00406666","1958-09","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","5",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","54.6",",,0,21,","","","","","94.8",",,,0","0",",,,0","","","","","",""
"USC00406666","1958-10","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","2",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","16.3",",,0,23,","","","","","21.4",",,,0","0",",,,0","","","","","",""
"USC00406666","1958-11","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","7",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","25.4",",,0,19,","","","","","89.5",",,,0","0",",,,0","","","","","",""
"USC00406666","1958-12","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","4",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","34.8",",,0,28,","","","","","47.5",",,,0","0",",,,0","","","","","",""
"USC00406666","1959-01","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","10",",0","9",",0","1",",0","","","","","","","","","","","","","","","","","","","","","26.4",",,0,22,","","","","","114.9",",,,0","","","","","","","",""
"USC00406666","1959-02","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","6",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","38.1",",,0,14,","","","","","116.5",",,,0","0",",,,0","","","","","",""
"USC00406666","1959-03","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","11",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","21.6",",,0,27,","","","","","90.5",",,,0","0",",,,0","","","","","",""
"USC00406666","1959-04","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","11",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","27.9",",,0,10,","","","","","100.8",",,,0","0",",,,0","","","","","",""
"USC00406666","1959-05","36.46639","-85.71806","173.7","NORTH SPRINGS 4 NW, TN US","","","10",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","20.3",",,0,13,","","","","","104.1",",,,0","0",",,,0","","","","","",""
