"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000HLUA","2001-10","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","127.8",",U","0",",U","0",",U","0",",U","31",",U","0",",U","18.9",",U,30,+","28.3",",U,04,","","","0.0",",U","22.46",",U","24.99",",,,U","19.93",",,,U"
"USR0000HLUA","2001-11","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","","","","","","","0","3,U","27","3,U","0","3,U","","","27.2","3,U,22,+","","","","","","","24.72","3,,,U","",""
"USR0000HLUA","2002-03","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","57.1",",U","0",",U","0",",U","0",",U","29",",U","0",",U","14.4",",U,18,","25.6",",U,16,","","","1.9",",U","20.11",",U","22.82",",,,U","17.41",",,,U"
"USR0000HLUA","2002-04","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","90.4",",U","0",",U","0",",U","0",",U","29",",U","0",",U","16.7",",U,04,","27.2",",U,09,+","","","0.0",",U","21.35",",U","24.07",",,,U","18.62",",,,U"
"USR0000HLUA","2002-05","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","120.8","1,U","0","1,U","0","1,U","0",",U","31",",U","0",",U","16.7","1,U,04,","27.2",",U,23,+","","","0.0",",U","22.33","1,U","24.63",",,,U","20.03","1,,,U"
"USR0000HLUA","2002-06","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","122.8",",U","0",",U","0",",U","0",",U","30",",U","0",",U","18.9",",U,15,+","26.1",",U,02,+","","","0.0",",U","22.43",",U","24.82",",,,U","20.03",",,,U"
"USR0000HLUA","2002-07","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","128.5",",U","0",",U","0",",U","0",",U","31",",U","0",",U","18.9",",U,26,","26.7",",U,29,+","0.0","U","0.0",",U","22.48",",U","24.74",",,,U","20.22",",,,U"
"USR0000HLUA","2002-08","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","152.2","2,U","0","1,U","0","1,U","0","2,U","29","2,U","0","2,U","19.4","1,U,11,","30.0","2,U,16,","0.0","U","0.0","2,U","23.59","2,U","25.91","2,,,U","21.27","1,,,U"
"USR0000HLUA","2002-09","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","141.1",",U","0",",U","0",",U","0",",U","30",",U","0",",U","19.4",",U,24,+","27.8",",U,25,+","0.0","U","0.0",",U","23.04",",U","25.68",",,,U","20.39",",,,U"
"USR0000HLUA","2002-11","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","111.6","1,U","0",",U","0",",U","0","1,U","29","1,U","0","1,U","17.8",",U,19,","30.0","1,U,30,","","","0.0","1,U","22.19","1,U","24.97","1,,,U","19.42",",,,U"
"USR0000HLUA","2002-12","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","87.7","1,U","0","1,U","0","1,U","0",",U","31",",U","0",",U","16.7","1,U,13,+","27.2",",U,02,+","","","0.0",",U","21.23","1,U","23.99",",,,U","18.46","1,,,U"
"USR0000HLUA","2003-01","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","","","","","","","0","4,U","27","4,U","2","4,U","","","32.8","4,U,29,+","","","","","","","25.85","4,,,U","",""
"USR0000HLUA","2003-04","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","106.3",",U","0",",U","0",",U","0",",U","30",",U","0",",U","17.8",",U,29,+","29.4",",U,03,+","","","0.0",",U","21.88",",U","24.19",",,,U","19.56",",,,U"
"USR0000HLUA","2003-05","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","103.4",",U","0",",U","0",",U","0",",U","31",",U","0",",U","17.8",",U,25,+","28.3",",U,25,","","","0.0",",U","21.67",",U","24.39",",,,U","18.95",",,,U"
"USR0000HLUA","2003-06","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","121.6",",U","0",",U","0",",U","0",",U","30",",U","0",",U","18.9",",U,30,+","26.7",",U,16,","","","0.0",",U","22.39",",U","25.27",",,,U","19.51",",,,U"
"USR0000HLUA","2003-07","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","148.8",",U","0",",U","0",",U","0",",U","31",",U","0",",U","17.8",",U,03,","27.8",",U,25,+","0.0","U","0.0",",U","23.13",",U","25.75",",,,U","20.51",",,,U"
"USR0000HLUA","2003-08","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","156.5",",U","0",",U","0",",U","0",",U","31",",U","0",",U","18.9",",U,02,","27.8",",U,05,+","0.0","U","0.0",",U","23.38",",U","26.02",",,,U","20.75",",,,U"
"USR0000HLUA","2003-09","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","152.6",",U","0",",U","0",",U","0",",U","30",",U","0",",U","19.4",",U,20,","28.9",",U,30,","0.0","U","0.0",",U","23.42",",U","26.25",",,,U","20.59",",,,U"
"USR0000HLUA","2003-10","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","165.2",",U","0",",U","0",",U","0",",U","31",",U","0",",U","19.4",",U,21,+","28.9",",U,01,","0.0","U","0.0",",U","23.66",",U","26.56",",,,U","20.76",",,,U"
"USR0000HLUA","2003-11","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","109.8",",U","0",",U","0",",U","0",",U","30",",U","0",",U","17.2",",U,21,+","26.1",",U,24,","0.0","U","0.0",",U","21.99",",U","24.44",",,,U","19.54",",,,U"
"USR0000HLUA","2003-12","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","85.2",",U","0",",U","0",",U","0",",U","31",",U","0",",U","15.6",",U,28,","26.1",",U,20,","0.0","U","0.0",",U","21.08",",U","23.42",",,,U","18.75",",,,U"
"USR0000HLUA","2004-01","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","81.2","U","81.2",",U","0",",U","0",",U","0",",U","31",",U","0",",U","16.1",",U,07,+","26.1",",U,18,","0.0","U","0.0",",U","20.95",",U","23.94",",,,U","17.97",",,,U"
"USR0000HLUA","2004-02","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","165.2","U","84.0",",U","0",",U","0",",U","0",",U","28",",U","0",",U","16.1",",U,28,+","26.7",",U,18,+","0.6","U","0.6",",U","21.21",",U","23.84",",,,U","18.57",",,,U"
"USR0000HLUA","2004-05","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","120.9",",U","0",",U","0",",U","0",",U","31",",U","0",",U","17.8",",U,18,","27.2",",U,11,","","","0.0",",U","22.23",",U","24.89",",,,U","19.57",",,,U"
"USR0000HLUA","2004-06","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","126.1",",U","0",",U","0",",U","0",",U","30",",U","0",",U","18.9",",U,18,+","26.1",",U,16,+","","","0.0",",U","22.54",",U","24.97",",,,U","20.10",",,,U"
"USR0000HLUA","2004-07","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","145.4","1,U","0","1,U","0","1,U","0","1,U","30","1,U","0","1,U","19.4","1,U,21,","27.8","1,U,25,","0.0","U","0.0","1,U","23.18","1,U","25.75","1,,,U","20.61","1,,,U"
"USR0000HLUA","2004-08","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","167.9",",U","0",",U","0",",U","0",",U","31",",U","0",",U","20.0",",U,16,","27.8",",U,31,+","0.0","U","0.0",",U","23.75",",U","26.25",",,,U","21.25",",,,U"
"USR0000HLUA","2004-09","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","166.1",",U","0",",U","0",",U","0",",U","30",",U","0",",U","20.0",",U,28,+","28.9",",U,06,","0.0","U","0.0",",U","23.87",",U","26.80",",,,U","20.94",",,,U"
"USR0000HLUA","2004-10","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","151.1",",U","0",",U","0",",U","0",",U","31",",U","0",",U","19.4",",U,26,+","27.2",",U,10,","0.0","U","0.0",",U","23.21",",U","25.80",",,,U","20.62",",,,U"
"USR0000HLUA","2004-11","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","127.9",",U","0",",U","0",",U","0",",U","30",",U","0",",U","17.2",",U,19,","28.3",",U,23,","0.0","U","0.0",",U","22.60",",U","25.46",",,,U","19.73",",,,U"
"USR0000HLUA","2004-12","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","","","96.9",",U","0",",U","0",",U","0",",U","31",",U","0",",U","16.1",",U,12,+","26.7",",U,30,","0.0","U","0.0",",U","21.46",",U","24.19",",,,U","18.73",",,,U"
"USR0000HLUA","2005-01","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","79.7","U","79.7",",U","0",",U","0",",U","0",",U","31",",U","0",",U","15.6",",U,09,","26.1",",U,24,","0.0","U","0.0",",U","20.90",",U","23.74",",,,U","18.06",",,,U"
"USR0000HLUA","2005-02","20.5625","-156.5631","335.3","LUA MAKIKA HAWAII, HI US","128.4","U","48.7",",U","0",",U","0",",U","0",",U","26",",U","0",",U","16.1",",U,22,+","25.6",",U,06,","0.0","U","0.0",",U","20.07",",U","22.75",",,,U","17.39",",,,U"
