"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"USW00023176","1996-08","38.41667","-113.01667","1536.2","MILFORD MUNICIPAL AIRPORT, UT US","","","","","144.7",",M","","","","","","","0",",M","0",",M","0",",M","31",",M","24",",M","","","","","","","6.7",",M,07,","","","38.3",",M,12,","","","0.0",",M","","","23.00",",M","33.82",",,,M","12.18",",,,M","","","","","","","",""
"USW00023176","1996-09","38.41667","-113.01667","1536.2","MILFORD MUNICIPAL AIRPORT, UT US","","","","","32.8",",M","","","","","","","0",",M","5",",M","0",",M","24",",M","3",",M","","","","","","","-1.1",",M,17,","","","33.9",",M,02,","","","87.9",",M","","","16.49",",M","25.96",",,,M","7.03",",,,M","","","","","","","",""
"USW00023176","1996-10","38.41667","-113.01667","1536.2","MILFORD MUNICIPAL AIRPORT, UT US","","","","","0.0",",M","","","","","","","0",",M","15",",M","0",",M","14",",M","0",",M","","","","","","","-12.2",",M,22,","","","30.6",",M,10,","","","293.4",",M","","","8.87",",M","18.11",",,,M","-0.37",",,,M","","","","","","","",""
"USW00023176","1996-11","38.41667","-113.01667","1536.2","MILFORD MUNICIPAL AIRPORT, UT US","","","","","0.0",",M","","","","","","","0",",M","21",",M","2",",M","1",",M","0",",M","","","","","","","-15.0",",M,30,","","","21.1",",M,12,","","","435.8",",M","","","3.81",",M","10.74",",,,M","-3.13",",,,M","","","","","","","",""
"USW00023176","1997-01","38.41667","-113.01667","1536.2","MILFORD MUNICIPAL AIRPORT, UT US","","","0.0","M","0.0","2,M","","","","","","","4","2,M","24","2,M","7","2,M","0","2,M","0","2,M","","","","","","","-22.2","2,M,17,","","","15.0","2,M,31,","","","563.2","2,M","","","-1.09","2,M","3.68","2,,,M","-5.86","2,,,M","","","","","","","",""
"USW00023176","1997-02","38.41667","-113.01667","1536.2","MILFORD MUNICIPAL AIRPORT, UT US","","","0.0","M","0.0",",M","","","","","","","0",",M","27",",M","5",",M","0",",M","0",",M","","","","","","","-16.7",",M,07,","","","15.0",",M,19,","","","530.1",",M","","","-0.60",",M","5.66",",,,M","-6.86",",,,M","","","","","","","",""
"USW00023176","1997-03","38.41667","-113.01667","1536.2","MILFORD MUNICIPAL AIRPORT, UT US","","","0.0","M","0.0","1,M","","","","","","","0","1,M","26","1,M","0","1,M","7","1,M","0","1,M","","","","","","","-9.4","1,M,25,+","","","26.1","1,M,20,","","","342.7","1,M","","","6.91","1,M","17.13","1,,,M","-3.31","1,,,M","","","","","","","",""
"USW00023176","1997-04","38.41667","-113.01667","1536.2","MILFORD MUNICIPAL AIRPORT, UT US","","","0.0","M","0.0",",M","","","","","","","0",",M","18",",M","0",",M","7",",M","0",",M","","","","","","","-10.6",",M,05,","","","23.9",",M,27,+","","","334.0",",M","","","7.20",",M","15.05",",,,M","-0.65",",,,M","","","","","","","",""
"USW00023176","1997-05","38.41667","-113.01667","1536.2","MILFORD MUNICIPAL AIRPORT, UT US","","","7.8","M","7.8",",M","","","","","","","0",",M","3",",M","0",",M","26",",M","4",",M","","","","","","","-6.1",",M,02,","","","33.9",",M,31,","","","107.2",",M","","","15.13",",M","25.89",",,,M","4.36",",,,M","","","","","","","",""
"USW00023176","1997-06","38.41667","-113.01667","1536.2","MILFORD MUNICIPAL AIRPORT, UT US","","","72.9","M","65.1",",M","","","","","","","0",",M","0",",M","0",",M","29",",M","10",",M","","","","","","","2.2",",M,15,","","","35.6",",M,18,","","","22.5",",M","","","19.75",",M","29.62",",,,M","9.89",",,,M","","","","","","","",""
