"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USS0011L03S","2010-09","38.5","-111.77","2681.6","FISH LAKE UTAH, UT US","","","","","","","","","","","0",",","","","","","","","","","","","","","0",",,T,30,+","","","","","","","","","","","","","","","",""
"USS0011L03S","2010-10","38.5","-111.77","2681.6","FISH LAKE UTAH, UT US","","","","","14",",T","14",",T","2",",T","0",",","","","","","","","","","","","","","0",",,T,31,+","27.9",",,T,06,","","","","","","","124.2",",,,T","","","","","",""
"USS0011L03S","2010-11","38.5","-111.77","2681.6","FISH LAKE UTAH, UT US","","","","","10",",T","10",",T","1",",T","22",",","","","","","","","","","","","","","406",",,T,21,","25.4",",,T,21,","","","","","","","76.0",",,,T","","","","","",""
"USS0011L03S","2010-12","38.5","-111.77","2681.6","FISH LAKE UTAH, UT US","","","","","12",",T","12",",T","1",",T","31",",","","","","","","","","","","","","","838",",,T,31,+","38.1",",,T,20,","","","","","","","98.8",",,,T","","","","","",""
"USS0011L03S","2011-01","38.5","-111.77","2681.6","FISH LAKE UTAH, UT US","","","","","4",",T","4",",T","0",",T","31",",","","","","","","","","","","","","","864",",,T,31,","7.6",",,T,19,","","","","","","","15.1",",,,T","","","","","",""
"USS0011L03S","2011-02","38.5","-111.77","2681.6","FISH LAKE UTAH, UT US","","","","","3",",T","3",",T","0",",T","28",",","","","","","","","","","","","","","1067",",,T,19,","15.2",",,T,19,","","","","","","","25.3",",,,T","","","","","",""
"USS0011L03S","2011-03","38.5","-111.77","2681.6","FISH LAKE UTAH, UT US","","","","","8",",T","8",",T","0",",T","31",",","","","","","","","","","","","","","1143",",,T,08,","10.2",",,T,07,","","","","","","","35.5",",,,T","","","","","",""
"USS0011L03S","2011-04","38.5","-111.77","2681.6","FISH LAKE UTAH, UT US","","","","","11",",T","11",",T","0",",T","30",",","","","","","","","","","","","","","965",",,T,09,+","12.7",",,T,25,","","","","","","","63.4",",,,T","","","","","",""
"USS0011L03S","2011-05","38.5","-111.77","2681.6","FISH LAKE UTAH, UT US","","","","","11",",T","11",",T","0",",T","18",",","","","","","","","","","","","","","584",",,T,01,","22.9",",,T,09,","","","","","","","86.2",",,,T","","","","","",""
"USS0011L03S","2011-06","38.5","-111.77","2681.6","FISH LAKE UTAH, UT US","","","","","1",",T","1",",T","0",",T","0",",","","","","","","","","","","","","","0",",,T,30,+","15.2",",,T,19,","","","","","","","15.2",",,,T","","","","","",""
