"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"GME00129710","1882-02","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","0",",,E,28,+","","","","","","","","","","","",""
"GME00129710","1882-03","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1882-04","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1882-05","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1882-06","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1882-07","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1882-08","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1882-09","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1882-10","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1882-11","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","0",",,E,30,+","","","","","","","","","","","",""
"GME00129710","1882-12","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1883-01","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","0",",,E,31,+","","","","","","","","","","","",""
"GME00129710","1883-02","50.675","11.2817","254.0","BAD BLANKENBURG, GM","","","","","0",",","","","","","","","","","","","","","0",",,E,28,+","","","","","","","","","","","",""
