"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"USC00362013","1949-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","4",",0","1",",0","","","0",",0","","","","","","","","","","","","","","","","","","","0",",,0,30,+","26.9",",,0,26,","","","","","38.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1949-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","22.4",",,0,30,","","","","","84.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1949-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","52.1",",,0,29,","","","","","145.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1949-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","10",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","15.5",",,0,14,","","","","","77.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1949-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","21.8",",,0,26,","","","","","51.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1949-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,28,+","0",",T,0,28,+","18.3",",,0,14,","","","","","51.4",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1949-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","8",",0","1",",0","2",",0","2",",0","","","","","","","","","","","","","","","","","25",",,0,03,+","25",",,0,03,+","38.1",",,0,13,","","","","","116.1",",,,0","50",",,,0","","","","","","","","","",""
"USC00362013","1950-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13","2,0","11","2,0","1","2,0","1",",0","1",",0","","","","","","","","","","","","","","","","","25",",,0,21,","25",",,0,21,","27.9","2,,0,07,","","","","","114.4",",a,,0","25",",,,0","","","","","","","","","",""
"USC00362013","1950-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","1",",0","4",",0","2",",0","","","","","","","","","","","","","","","","","51",",,0,14,","25",",,0,13,+","25.7",",,0,14,","","","","","88.6",",,,0","63",",,,0","","","","","","","","","",""
"USC00362013","1950-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8","1,0","6","1,0","1","1,0","0","1,0","0","1,0","","","","","","","","","","","","","","","","","0","1,T,0,13,","0","1,T,0,13,","25.4","1,,0,20,","","","","","58.7","1,,,0","0","1,T,,0","","","","","","","","","",""
"USC00362013","1950-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","25.4",",,0,24,","","","","","90.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1950-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","45.7",",,0,30,","","","","","167.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1950-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","10",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","36.1",",,0,25,","","","","","107.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1950-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","38.1",",,0,20,","","","","","64.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1950-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","27.9",",,0,11,","","","","","62.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1950-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","41.1",",,0,10,","","","","","67.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1950-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","10",",0","1",",0","14",",0","5",",0","","","","","","","","","","","","","","","","","102",",,0,30,+","89",",,0,11,","62.2",",,0,04,","","","","","127.7",",,,0","231",",,,0","","","","","","","","","",""
"USC00362013","1951-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","8",",0","1",",0","12",",0","3",",0","","","","","","","","","","","","","","","","","152",",,0,09,+","76",",,0,08,+","25.4",",,0,24,","","","","","80.0",",,,0","177",",,,0","","","","","","","","","",""
"USC00362013","1951-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","8",",0","1",",0","6",",0","","","","","","","","","","","","","","","","","","","25",",,0,06,+","","","25.4",",,0,01,","","","","","97.4",",,,0","","","","","","","","","","","",""
"USC00362013","1951-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","12",",0","0",",0","2",",","","","","","","","","","","","","","","","","","","","76",",,0,22,","","","22.9",",,0,31,","","","","","109.2",",,,0","","","","","","","","","","","",""
"USC00362013","1951-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","11.7",",,0,11,","","","","","36.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","9.9",",,0,24,","","","","","32.7",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","25.9",",,0,11,","","","","","108.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","21.8",",,0,01,","","","","","82.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","4",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","26.4",",,0,16,","","","","","51.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","21.6",",,0,07,","","","","","46.3",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,08,","","","","","77.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1951-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","11",",0","0",",0","2",",0","0",",0","","","","","","","","","","","","","","","","","25",",,0,26,+","20",",,0,26,","23.4",",,0,03,","","","","","114.2",",,,0","38",",,,0","","","","","","","","","",""
"USC00362013","1951-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","8",",0","1",",0","17",",0","4",",0","","","","","","","","","","","","","","","","","381",",,0,20,+","254",",,0,19,","26.9",",,0,21,","","","","","110.3",",,,0","500",",,,0","","","","","","","","","",""
"USC00362013","1952-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","9",",0","0",",0","3",",0","0",",0","","","","","","","","","","","","","","","","","76",",,0,01,","0",",T,0,05,+","14.7",",,0,03,","","","","","72.4",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1952-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","2",",0","0",",0","3",",0","1",",0","","","","","","","","","","","","","","","","","102",",,0,17,","102",",,0,17,","18.8",",,0,17,","","","","","37.2",",,,0","102",",,,0","","","","","","","","","",""
"USC00362013","1952-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","8",",0","2",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","51",",,0,01,","61",",,0,01,","30.0",",,0,12,","","","","","115.8",",,,0","64",",,,0","","","","","","","","","",""
"USC00362013","1952-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","11",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","24.4",",,0,26,","","","","","130.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1952-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","60.5",",,0,12,","","","","","158.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1952-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","6",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","12.2",",,0,20,","","","","","25.9",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1952-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","57.4",",,0,10,","","","","","131.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1952-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","68.8",",,0,17,","","","","","148.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1952-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","7",",0","6",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","44.2",",,0,02,","","","","","119.4",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1952-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,20,","0",",T,0,20,","6.4",",,0,03,","","","","","19.0",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1952-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","7",",0","2",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","25",",,0,30,","30",",,0,30,","50.3",",,0,22,","","","","","121.9",",,,0","30",",,,0","","","","","","","","","",""
"USC00362013","1952-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","2",",0","3",",0","2",",0","","","","","","","","","","","","","","","","","102",",,0,03,","76",",,0,03,","27.9",",,0,11,+","","","","","83.0",",,,0","101",",,,0","","","","","","","","","",""
"USC00362013","1953-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","14",",0","12",",0","1",",0","2",",0","2",",0","","","","","","","","","","","","","","","","","76",",,0,08,","51",",,0,08,+","26.7",",,0,09,","","","","","122.1",",,,0","102",",,,0","","","","","","","","","",""
"USC00362013","1953-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,17,+","0",",T,0,16,+","17.3",",,0,16,","","","","","51.0",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1953-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","9",",0","0",",0","2",",0","1",",0","","","","","","","","","","","","","","","","","102",",,0,08,","102",",,0,08,","21.6",",,0,24,","","","","","94.8",",,,0","102",",,,0","","","","","","","","","",""
"USC00362013","1953-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","13",",0","8",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","17.3",",,0,07,","","","","","88.5",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1953-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","16",",0","12",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","46.7",",,0,23,","","","","","182.6",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1953-06","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","21.8",",,0,07,","","","","","48.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1953-07","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","16.5",",,0,30,","","","","","54.0",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1953-08","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","6.9",",,0,10,","","","","","21.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1953-09","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","36.3",",,0,07,","","","","","68.2",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1953-10","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","21.1",",,0,30,","","","","","39.8",",,,0","0",",,,0","","","","","","","","","",""
"USC00362013","1953-11","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","5",",0","4",",0","1",",0","5",",0","2",",0","","","","","","","","","","","","","","","","","305",",,0,08,","279",",,0,07,","27.4",",,0,07,","","","","","47.2",",,,0","304",",,,0","","","","","","","","","",""
"USC00362013","1953-12","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","10",",0","6",",0","1",",0","1",",0","2",",0","","","","","","","","","","","","","","","","","25",",,0,24,","25",",,0,24,+","38.9",",,0,07,","","","","","98.2",",,,0","50",",,,0","","","","","","","","","",""
"USC00362013","1954-01","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","0",",0","17",",0","5",",0","","","","","","","","","","","","","","","","","127",",,0,16,","76",",,0,16,","10.2",",,0,16,","","","","","38.2",",,,0","228",",,,0","","","","","","","","","",""
"USC00362013","1954-02","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","8",",0","7",",0","0",",0","1",",0","1",",0","","","","","","","","","","","","","","","","","25",",,0,09,","30",",,0,09,","24.1",",,0,17,","","","","","63.5",",,,0","30",",,,0","","","","","","","","","",""
"USC00362013","1954-03","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","9",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",T,0,05,","38.9",",,0,02,","","","","","96.5",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1954-04","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","11",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",T,0,01,","0",",T,0,01,","35.6",",,0,17,","","","","","116.2",",,,0","0",",T,,0","","","","","","","","","",""
"USC00362013","1954-05","40.9591","-76.6176","145.7","DANVILLE, PA US","","","","","12",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","28.4",",,0,04,","","","","","95.0",",,,0","0",",,,0","","","","","","","","","",""
