"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"FMC00914665","1956-01","6.93333","158.31667","24.1","OA, FM FM","","","","","19",",0","14",",0","4",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","116.3",",,0,21,","","","","","","","378.7",",,,0","0",",,,0","","","","","",""
"FMC00914665","1956-02","6.93333","158.31667","24.1","OA, FM FM","","","","","21",",0","12",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,29,+","0",",,0,29,+","21.1",",,0,06,","","","","","","","99.5",",,,0","0",",,,0","","","","","",""
"FMC00914665","1956-03","6.93333","158.31667","24.1","OA, FM FM","","","","","23",",0","17",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","129.0",",,0,30,","","","","","","","367.1",",,,0","0",",,,0","","","","","",""
"FMC00914665","1956-04","6.93333","158.31667","24.1","OA, FM FM","","","","","29",",0","24",",0","7",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","86.4",",,0,09,","","","","","","","458.2",",,,0","0",",,,0","","","","","",""
"FMC00914665","1956-05","6.93333","158.31667","24.1","OA, FM FM","","","","","26",",0","22",",0","6",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,25,","","","","","","","399.0",",,,0","0",",,,0","","","","","",""
"FMC00914665","1956-06","6.93333","158.31667","24.1","OA, FM FM","","","","","29",",0","22",",0","2",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","56.6",",,0,07,","","","","","","","304.3",",,,0","0",",,,0","","","","","",""
"FMC00914665","1956-07","6.93333","158.31667","24.1","OA, FM FM","","","","","26",",0","15",",0","1",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","30.2",",,0,06,","","","","","","","158.9",",,,0","0",",,,0","","","","","",""
"FMC00914665","1956-09","6.93333","158.31667","24.1","OA, FM FM","","","","","27",",0","21",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","46.5",",,0,21,","","","","","","","303.1",",,,0","0",",,,0","","","","","",""
"FMC00914665","1956-10","6.93333","158.31667","24.1","OA, FM FM","","","283.7",",0","27",",0","21",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","","","20.0",",0,29,","0",",,0,31,+","0",",,0,31,+","77.7",",,0,13,","33.3",",0,27,+","","","0.0",",0","378.0",",,,0","0",",,,0","27.49",",0","31.56",",,,0","23.41",",,,0"
"FMC00914665","1956-11","6.93333","158.31667","24.1","OA, FM FM","","","290.2",",0","29",",0","20",",0","6",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","13",",0","","","21.7",",0,26,","0",",,0,30,+","0",",,0,30,+","80.3",",,0,24,","33.9",",0,13,+","","","0.0",",0","467.0",",,,0","0",",,,0","28.01",",0","31.93",",,,0","24.08",",,,0"
"FMC00914665","1957-01","6.93333","158.31667","24.1","OA, FM FM","","","","","20",",0","14",",0","2",",0","0",",0","0",",0","0","1,","0","1,0","","","","","","","","","22.2","1,0,02,+","0",",,0,31,+","0",",,0,31,+","34.5",",,0,21,","","","","","","","174.7",",,,0","0",",,,0","","","","","24.68","1,,,0"
"FMC00914665","1957-02","6.93333","158.31667","24.1","OA, FM FM","","","","","19",",0","15",",0","3",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","22.8",",0,20,","0",",,0,28,+","0",",,0,28,+","55.9",",,0,20,","","","","","","","229.7",",,,0","0",",,,0","","","","","24.62",",,,0"
"FMC00914665","1957-03","6.93333","158.31667","24.1","OA, FM FM","","","272.1","1,0","21","2,0","12","2,0","3","2,0","0",",0","0",",0","0","1,0","0","1,0","0","1,0","30","1,0","1","1,0","","","23.3","1,0,31,+","0",",,0,31,+","0",",,0,31,+","73.9","2,,0,30,","32.2","1,0,29,","","","0.0","1,0","211.4",",a,,0","0",",,,0","27.40","1,0","29.85","1,,,0","24.96","1,,,0"
"FMC00914665","1957-04","6.93333","158.31667","24.1","OA, FM FM","","","246.0","4,0","21",",0","11",",0","1",",0","0",",0","0",",0","0","1,0","0","1,0","0","4,0","26","4,0","3","4,0","","","22.8","1,0,28,+","0",",,0,30,+","0",",,0,30,+","39.1",",,0,18,","32.8","4,0,15,","","","0.0","4,0","136.7",",,,0","0",",,,0","27.80","4,0","30.68","4,,,0","24.92","1,,,0"
"FMC00914665","1957-05","6.93333","158.31667","24.1","OA, FM FM","","","","","24","4,0","16","4,0","5","4,0","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","39.4","4,,0,05,","","","","","","","297.7",",a,,0","0",",,,0","","","","","",""
"FMC00914665","1957-06","6.93333","158.31667","24.1","OA, FM FM","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","","","","","","","","","331.5","3,a,,0","0",",,,0","","","","","",""
"FMC00914665","1957-07","6.93333","158.31667","24.1","OA, FM FM","","","","","","","","","","","0",",0","0",",0","","","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","","","","","","","0",",,,0","","","","","",""
"FMC00914665","1957-08","6.93333","158.31667","24.1","OA, FM FM","","","291.5","1,0","22",",0","21",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","17","1,0","","","22.2",",0,22,","0",",,0,31,+","0",",,0,31,+","49.5",",,0,26,","34.4","1,0,30,+","","","0.0","1,0","355.3",",,,0","0",",,,0","28.06","1,0","31.72","1,,,0","24.40",",,,0"
"FMC00914665","1957-09","6.93333","158.31667","24.1","OA, FM FM","","","299.3",",0","26",",0","16",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","20",",0","","","23.3",",0,21,+","0",",,0,30,+","0",",,0,30,+","48.3",",,0,15,","33.9",",0,07,+","","","0.0",",0","238.4",",,,0","0",",,,0","28.31",",0","32.19",",,,0","24.42",",,,0"
"FMC00914665","1957-10","6.93333","158.31667","24.1","OA, FM FM","","","304.0",",0","23",",0","17",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","17",",0","","","22.8",",0,18,+","0",",,0,31,+","0",",,0,31,+","35.3",",,0,04,","33.9",",0,11,","","","0.0",",0","226.7",",,,0","0",",,,0","28.14",",0","31.84",",,,0","24.45",",,,0"
"FMC00914665","1957-11","6.93333","158.31667","24.1","OA, FM FM","","","279.2",",0","23",",0","12",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","9",",0","","","21.1",",0,13,","0",",,0,30,+","0",",,0,30,+","210.8",",,0,12,","36.7",",0,29,","","","0.0",",0","594.2",",,,0","0",",,,0","27.64",",0","31.06",",,,0","24.22",",,,0"
"FMC00914665","1957-12","6.93333","158.31667","24.1","OA, FM FM","","","302.7",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","7",",0","","","23.3",",0,19,","0",",,0,31,+","0",",,0,31,+","11.2",",,0,30,","32.8",",0,29,+","","","0.0",",0","14.8",",,,0","0",",,,0","28.10",",0","31.08",",,,0","25.11",",,,0"
"FMC00914665","1958-01","6.93333","158.31667","24.1","OA, FM FM","282.6","0","282.6",",0","18",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","","","21.7",",0,12,","0",",,0,31,+","0",",,0,31,+","114.6",",,0,10,","31.7",",0,31,+","","","0.0",",0","307.2",",,,0","0",",,,0","27.45",",0","30.38",",,,0","24.51",",,,0"
"FMC00914665","1958-02","6.93333","158.31667","24.1","OA, FM FM","529.3","0","246.7","1,0","15",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","27","1,0","1","1,0","","","21.1",",0,20,","0",",,0,28,+","0",",,0,28,+","78.0",",,0,23,","32.2","1,0,22,","","","0.0","1,0","245.6",",,,0","0",",,,0","27.41","1,0","30.54","1,,,0","24.28",",,,0"
"FMC00914665","1958-03","6.93333","158.31667","24.1","OA, FM FM","781.6","0","252.3","3,0","18","2,0","10","2,0","3","2,0","0",",0","0",",0","0","3,0","0","3,0","0","3,0","28","3,0","4","3,0","","","22.2","3,0,02,","0",",,0,31,+","0",",,0,31,+","53.1","2,,0,01,","32.2","3,0,29,+","","","0.0","3,0","307.1",",a,,0","0",",,,0","27.34","3,0","30.50","3,,,0","24.18","3,,,0"
"FMC00914665","1958-09","6.93333","158.31667","24.1","OA, FM FM","","","","","19","4,0","17","4,0","3","4,0","0",",0","0",",0","0","3,0","0","3,0","","","","","","","","","20.6","3,0,13,","0",",,0,30,+","0",",,0,30,+","33.0","4,,0,05,","","","","","","","248.1",",a,,0","0",",,,0","","","","","22.62","3,,,0"
"FMC00914665","1958-10","6.93333","158.31667","24.1","OA, FM FM","","","240.1","1,0","23",",0","17",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","30","1,0","8","1,0","","","20.6",",0,13,","0",",,0,31,+","0",",,0,31,+","43.9",",,0,26,","33.3","1,0,05,","","","0.0","1,0","325.2",",,,0","0",",,,0","26.32","1,0","30.07","1,,,0","22.57",",,,0"
