"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"CA001160H99","1995-02","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","","","0.0","5,C","","","","","","","","","","","3","5,C","19","5,C","6","5,C","0","5,C","0","5,C","-22.8","5,C,14,","","","","","","","11.0","5,C,21,","","","476.5","5,C","","","","","-2.38","5,C","2.00","5,,,C","-6.77","5,,,C","","","",""
"CA001160H99","1995-04","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","","","0.0","2,C","","","","","","","","","","","0","2,C","13","2,C","0","2,C","0","2,C","0","2,C","-4.9","2,C,12,","","","","","","","20.4","2,C,23,","","","331.1","2,C","","","","","6.51","2,C","12.80","2,,,C","0.21","2,,,C","","","",""
"CA001160H99","1995-05","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","","","0.0","1,C","","","","","","","","","","","0","1,C","9","1,C","0",",C","13",",C","0",",C","-2.5","1,C,19,","","","","","","","30.1",",C,29,","","","212.7",",C","","","","","11.19","1,C","20.06",",,,C","2.32","1,,,C","","","",""
"CA001160H99","1995-06","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","","","3.7","3,C","9","5,C","6","5,C","0","5,C","","","","","0","3,C","0","3,C","0","3,C","18","3,C","0","3,C","2.6","3,C,08,","","","","","11.6","5,,C,05,","30.7","3,C,30,","","","84.1","3,C","30.8","5,,,C","","","15.36","3,C","22.79","3,,,C","7.92","3,,,C","","","",""
"CA001160H99","1995-07","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","","","7.9","1,C","13","3,C","9","3,C","0","3,C","","","","","0","1,C","0","1,C","0","1,C","18","1,C","0","1,C","4.5","1,C,28,","","","","","18.2","3,,C,04,","30.9","1,C,19,","75.9","C","75.9","1,C","74.4","3,,,C","","","16.07","1,C","22.34","1,,,C","9.79","1,,,C","","","",""
"CA001160H99","1995-08","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","","","0.0",",C","19","2,C","17","2,C","0","2,C","","","","","0",",C","0",",C","0",",C","7",",C","0",",C","2.1",",C,25,","","","","","23.4","2,,C,11,","25.4",",C,04,","236.4","C","160.5",",C","155.4","2,,,C","","","13.16",",C","18.32",",,,C","7.99",",,,C","","","",""
"CA001160H99","1995-09","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","","","0.0","3,C","5","4,C","0","4,C","0","4,C","","","","","0","3,C","7","3,C","0","3,C","17","3,C","0","3,C","-3.0","3,C,21,","","","","","1.8","4,,C,06,","30.0","3,C,04,","385.8","C","149.4","3,C","5.2","4,,,C","","","12.80","3,C","21.93","3,,,C","3.67","3,,,C","","","",""
"CA001160H99","1995-10","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","","","0.0","1,C","16","2,C","9","2,C","1","2,C","","","","","0","1,C","11","1,C","0","1,C","0","1,C","0","1,C","-8.5","1,C,30,","","","","","26.0","2,,C,25,","11.8","1,C,03,","813.3","C","427.5","1,C","122.0","2,,,C","","","4.08","1,C","7.67","1,,,C","0.50","1,,,C","","","",""
"CA001160H99","1995-11","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","","","0.0","2,C","","","","","","","","","","","1","2,C","23","2,C","7","2,C","0","2,C","0","2,C","-21.8","2,C,10,","","","","","","","8.0","2,C,18,","1391.1","C","577.8","2,C","","","","","-2.30","2,C","0.64","2,,,C","-5.24","2,,,C","","","",""
"CA001160H99","1995-12","52.1333","-119.2833","683.0","BLUE RIVER CS, BC CA","","","0.0","3,C","","","","","","","","","","","7","3,C","28","3,C","19","3,C","0","3,C","0","3,C","-33.3","3,C,08,","","","","","","","2.6","3,C,13,","2108.3","C","717.2","3,C","","","","","-7.28","3,C","-3.95","3,,,C","-10.62","3,,,C","","","",""
