"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013779","1888-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","579.7","Z","0.0",",Z","7",",Z","4",",Z","1",",Z","","","0",",Z","0",",Z","19",",Z","3",",Z","0",",Z","0",",Z","-11.1",",Z,22,","","","0",",T,Z,19,+","56.6",",,Z,17,","16.1",",Z,26,","1049.3","Z","482.2",",Z","80.0",",,,Z","0",",T,,Z","2.78",",Z","6.59",",,,Z","-1.03",",,,Z","","","",""
"USW00013779","1889-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","13",",Z","7",",Z","0",",Z","","","1",",Z","0",",Z","15",",Z","1",",Z","0",",Z","0",",Z","-7.8",",Z,20,","","","46",",,Z,20,","24.1",",,Z,17,","15.0",",Z,17,+","1503.8","Z","454.5",",Z","95.3",",,,Z","46",",,,Z","3.67",",Z","7.22",",,,Z","0.13",",,,Z","","","",""
"USW00013779","1889-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","11",",Z","3",",Z","0",",Z","","","1",",Z","0",",Z","26",",Z","8",",Z","0",",Z","0",",Z","-16.7",",Z,24,","","","51",",,Z,25,","23.1",",,Z,16,","10.6",",Z,05,","2061.1","Z","557.3",",Z","50.8",",,,Z","87",",,,Z","-1.57",",Z","2.16",",,,Z","-5.30",",,,Z","","","",""
"USW00013779","1889-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","12",",Z","5",",Z","0",",Z","","","0",",Z","0",",Z","9",",Z","0",",Z","0",",Z","0",",Z","-3.9",",Z,30,","","","8",",,Z,31,","23.9",",,Z,04,","18.9",",Z,27,","2453.7","Z","392.6",",Z","65.7",",,,Z","13",",,,Z","5.67",",Z","9.65",",,,Z","1.68",",,,Z","","","",""
"USW00013779","1889-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","1.7","Z","1.7",",Z","12",",Z","6",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","6",",Z","0",",Z","1.1",",Z,14,","","","0",",,Z,30,+","38.9",",,Z,26,","25.6",",Z,21,","2652.7","Z","199.0",",Z","80.6",",,,Z","0",",,,Z","11.76",",Z","16.43",",,,Z","7.08",",,,Z","","","",""
"USW00013779","1889-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","55.3","Z","53.6",",Z","15",",Z","7",",Z","3",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","23",",Z","2",",Z","6.1",",Z,03,+","","","0",",,Z,31,+","31.8",",,Z,20,","32.2",",Z,10,+","2712.7","Z","60.0",",Z","109.9",",,,Z","0",",,,Z","18.13",",Z","23.36",",,,Z","12.89",",,,Z","","","",""
"USW00013779","1889-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","164.7","Z","109.4",",Z","14",",Z","6",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","30",",Z","0",",Z","12.2",",Z,07,+","","","0",",,Z,30,+","34.3",",,Z,26,","31.1",",Z,21,+","2716.1","Z","3.4",",Z","86.4",",,,Z","0",",,,Z","21.87",",Z","26.35",",,,Z","17.39",",,,Z","","","",""
"USW00013779","1889-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","342.2","Z","177.5",",Z","17",",Z","14",",Z","2",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","3",",Z","15.6",",Z,16,+","","","0",",,Z,31,+","76.2",",,Z,31,","34.4",",Z,09,","0.0","Z","0.0",",Z","210.5",",,,Z","0",",,,Z","24.06",",Z","28.37",",,,Z","19.75",",,,Z","","","",""
"USW00013779","1889-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","476.9","Z","134.7",",Z","12",",Z","9",",Z","4",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","0",",Z","13.9",",Z,28,","","","0",",,Z,31,+","39.1",",,Z,15,","31.1",",Z,21,","0.0","Z","0.0",",Z","179.7",",,,Z","0",",,,Z","22.68",",Z","27.18",",,,Z","18.17",",,,Z","","","",""
"USW00013779","1889-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","543.9","Z","67.0",",Z","17",",Z","9",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","18",",Z","0",",Z","8.3",",Z,22,","","","0",",,Z,30,+","23.6",",,Z,16,","30.6",",Z,06,","42.4","Z","42.4",",Z","118.5",",,,Z","0",",,,Z","19.16",",Z","23.04",",,,Z","15.27",",,,Z","","","",""
"USW00013779","1889-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","545.6","Z","1.7",",Z","13",",Z","8",",Z","1",",Z","","","0",",Z","0",",Z","1",",Z","0",",Z","4",",Z","0",",Z","0.0",",Z,23,","","","0",",,Z,31,+","36.8",",,Z,27,","26.1",",Z,12,","255.7","Z","213.3",",Z","95.4",",,,Z","0",",,,Z","11.51",",Z","15.61",",,,Z","7.41",",,,Z","","","",""
"USW00013779","1889-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","545.6","Z","0.0",",Z","15",",Z","11",",Z","2",",Z","","","0",",Z","0",",Z","4",",Z","0",",Z","0",",Z","0",",Z","-2.8",",Z,30,","","","0",",T,Z,30,","32.0",",,Z,09,","18.3",",Z,03,+","556.4","Z","300.7",",Z","171.5",",,,Z","0",",T,,Z","8.31",",Z","11.79",",,,Z","4.83",",,,Z","","","",""
"USW00013779","1889-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","545.6","Z","0.0",",Z","10",",Z","4",",Z","0",",Z","","","0",",Z","0",",Z","10",",Z","1",",Z","0",",Z","0",",Z","-8.9",",Z,04,","","","0",",T,Z,04,","5.1",",,Z,14,","20.0",",Z,26,","929.9","Z","373.5",",Z","21.7",",,,Z","0",",T,,Z","6.29",",Z","10.55",",,,Z","2.02",",,,Z","","","",""
"USW00013779","1890-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","11",",Z","5",",Z","0",",Z","","","0",",Z","0",",Z","15",",Z","2",",Z","1",",Z","0",",Z","-7.2",",Z,23,+","","","3",",,Z,23,","9.4",",,Z,20,","22.2",",Z,12,","1332.2","Z","402.3",",Z","46.6",",,,Z","3",",,,Z","5.35",",Z","9.64",",,,Z","1.07",",,,Z","","","",""
"USW00013779","1890-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","13",",Z","7",",Z","1",",Z","","","1",",Z","0",",Z","11",",Z","1",",Z","0",",Z","0",",Z","-6.1",",Z,21,+","","","25",",,Z,02,","29.2",",,Z,08,","20.6",",Z,26,+","1703.0","Z","370.8",",Z","86.3",",,,Z","25",",,,Z","5.09",",Z","9.43",",,,Z","0.76",",,,Z","","","",""
"USW00013779","1890-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","19",",Z","11",",Z","0",",Z","","","2",",Z","0",",Z","17",",Z","4",",Z","1",",Z","0",",Z","-12.8",",Z,07,","","","64",",,Z,31,","22.4",",,Z,22,","22.8",",Z,12,","2154.5","Z","451.5",",Z","117.2",",,,Z","148",",,,Z","3.77",",Z","7.91",",,,Z","-0.37",",,,Z","","","",""
"USW00013779","1890-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","10",",Z","7",",Z","0",",Z","","","0",",Z","0",",Z","3",",Z","0",",Z","6",",Z","0",",Z","-1.1",",Z,01,","","","13",",,Z,01,","18.8",",,Z,04,","27.2",",Z,13,","2372.4","Z","217.9",",Z","58.0",",,,Z","13",",,,Z","11.07",",Z","16.34",",,,Z","5.80",",,,Z","","","",""
"USW00013779","1890-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","19.5","Z","19.5",",Z","16",",Z","9",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","21",",Z","0",",Z","3.9",",Z,02,","","","0",",,Z,31,+","14.5",",,Z,06,","28.9",",Z,19,","2430.6","Z","58.2",",Z","75.2",",,,Z","0",",,,Z","17.09",",Z","22.27",",,,Z","11.90",",,,Z","","","",""
"USW00013779","1890-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","162.7","Z","143.2",",Z","6",",Z","3",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","30",",Z","3",",Z","12.8",",Z,08,","","","0",",,Z,30,+","15.0",",,Z,21,","33.3",",Z,25,","2430.6","Z","0.0",",Z","33.1",",,,Z","0",",,,Z","23.11",",Z","28.34",",,,Z","17.87",",,,Z","","","",""
"USW00013779","1890-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","328.3","Z","165.6",",Z","11",",Z","8",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","30",",Z","8",",Z","12.2",",Z,21,","","","0",",,Z,31,+","26.2",",,Z,26,","36.1",",Z,08,","1.1","Z","1.1",",Z","102.4",",,,Z","0",",,,Z","23.64",",Z","28.56",",,,Z","18.72",",,,Z","","","",""
"USW00013779","1890-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","482.2","Z","153.9",",Z","13",",Z","9",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","30",",Z","3",",Z","10.6",",Z,24,","","","0",",,Z,31,+","29.5",",,Z,21,","34.4",",Z,01,","7.2","Z","6.1",",Z","85.4",",,,Z","0",",,,Z","23.10",",Z","27.40",",,,Z","18.81",",,,Z","","","",""
"USW00013779","1890-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","551.0","Z","68.8",",Z","11",",Z","6",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","21",",Z","0",",Z","7.2",",Z,29,+","","","0",",,Z,30,+","13.7",",,Z,26,+","31.1",",Z,05,","40.9","Z","33.7",",Z","58.7",",,,Z","0",",,,Z","19.50",",Z","23.79",",,,Z","15.22",",,,Z","","","",""
"USW00013779","1890-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","554.6","Z","3.6",",Z","15",",Z","12",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","5",",Z","0",",Z","2.2",",Z,31,","","","0",",,Z,31,+","22.4",",,Z,06,","26.1",",Z,01,","208.2","Z","167.3",",Z","122.5",",,,Z","0",",,,Z","13.05",",Z","16.37",",,,Z","9.74",",,,Z","","","",""
"USW00013779","1890-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","554.6","Z","0.0",",Z","7",",Z","2",",Z","0",",Z","","","0",",Z","0",",Z","5",",Z","0",",Z","1",",Z","0",",Z","-5.0",",Z,28,","","","0",",T,Z,20,+","9.1",",,Z,11,","21.1",",Z,08,","518.5","Z","310.3",",Z","20.4",",,,Z","0",",T,,Z","7.99",",Z","12.22",",,,Z","3.76",",,,Z","","","",""
"USW00013779","1890-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","554.6","Z","0.0",",Z","13",",Z","6",",Z","0",",Z","","","3",",Z","0",",Z","26",",Z","3",",Z","0",",Z","0",",Z","-8.3",",Z,26,","","","64",",,Z,26,","18.5",",,Z,17,","11.1",",Z,11,","1084.6","Z","566.1",",Z","59.4",",,,Z","152",",,,Z","0.07",",Z","3.50",",,,Z","-3.35",",,,Z","","","",""
"USW00013779","1891-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","10",",Z","8",",Z","0",",Z","","","1",",Z","0",",Z","20",",Z","1",",Z","0",",Z","0",",Z","-8.3",",Z,06,+","","","64",",,Z,25,","24.9",",,Z,22,","13.3",",Z,22,","1577.8","Z","493.2",",Z","92.7",",,,Z","64",",,,Z","2.42",",Z","6.24",",,,Z","-1.39",",,,Z","","","",""
"USW00013779","1891-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","15",",Z","13",",Z","0",",Z","","","1",",Z","0",",Z","15",",Z","2",",Z","0",",Z","0",",Z","-9.4",",Z,05,","","","46",",,Z,26,","18.8",",,Z,16,","20.6",",Z,18,","1981.0","Z","403.2",",Z","119.5",",,,Z","51",",,,Z","3.93",",Z","8.24",",,,Z","-0.38",",,,Z","","","",""
"USW00013779","1891-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","15",",Z","13",",Z","0",",Z","","","2",",Z","0",",Z","15",",Z","2",",Z","0",",Z","0",",Z","-11.1",",Z,02,","","","89",",,Z,03,","20.6",",,Z,21,","16.1",",Z,23,","2446.5","Z","465.5",",Z","112.2",",,,Z","119",",,,Z","3.32",",Z","7.33",",,,Z","-0.70",",,,Z","","","",""
"USW00013779","1891-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","10.6","Z","10.6",",Z","10",",Z","4",",Z","1",",Z","","","0",",Z","0",",Z","2",",Z","0",",Z","13",",Z","0",",Z","-1.1",",Z,05,","","","0",",T,Z,06,","26.2",",,Z,17,","28.3",",Z,19,","2635.1","Z","188.6",",Z","59.6",",,,Z","0",",T,,Z","12.40",",Z","17.46",",,,Z","7.34",",,,Z","","","",""
"USW00013779","1891-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","36.7","Z","26.1",",Z","12",",Z","7",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","17",",Z","1",",Z","2.2",",Z,06,","","","0",",T,Z,06,","12.7",",,Z,03,","32.2",",Z,11,","2731.0","Z","95.9",",Z","44.3",",,,Z","0",",T,,Z","16.08",",Z","21.18",",,,Z","10.98",",,,Z","","","",""
"USW00013779","1891-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","163.6","Z","126.9",",Z","7",",Z","4",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","25",",Z","5",",Z","9.4",",Z,07,","","","0",",,Z,30,+","20.3",",,Z,07,","35.6",",Z,17,","2747.9","Z","16.9",",Z","63.8",",,,Z","0",",,,Z","22.00",",Z","27.65",",,,Z","16.35",",,,Z","","","",""
"USW00013779","1891-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","286.7","Z","123.1",",Z","13",",Z","9",",Z","2",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","29",",Z","0",",Z","12.2",",Z,09,","","","0",",,Z,31,+","39.6",",,Z,29,","31.7",",Z,15,","4.7","Z","4.7",",Z","118.1",",,,Z","0",",,,Z","22.15",",Z","26.68",",,,Z","17.62",",,,Z","","","",""
"USW00013779","1891-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","450.5","Z","163.8",",Z","14",",Z","11",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","29",",Z","3",",Z","12.2",",Z,30,","","","0",",,Z,31,+","16.8",",,Z,30,","36.1",",Z,10,","9.7","Z","5.0",",Z","107.3",",,,Z","0",",,,Z","23.46",",Z","27.78",",,,Z","19.14",",,,Z","","","",""
"USW00013779","1891-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","565.3","Z","114.8",",Z","7",",Z","4",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","29",",Z","3",",Z","10.6",",Z,09,","","","0",",,Z,30,+","26.4",",,Z,05,","32.8",",Z,26,","14.1","Z","4.4",",Z","48.2",",,,Z","0",",,,Z","22.01",",Z","26.82",",,,Z","17.21",",,,Z","","","",""
"USW00013779","1891-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","579.2","Z","13.9",",Z","9",",Z","7",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","6",",Z","0",",Z","2.2",",Z,29,+","","","0",",,Z,31,+","26.4",",,Z,20,","30.0",",Z,04,","203.9","Z","189.8",",Z","65.2",",,,Z","0",",,,Z","12.66",",Z","17.13",",,,Z","8.19",",,,Z","","","",""
"USW00013779","1891-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","579.2","Z","0.0",",Z","9",",Z","5",",Z","0",",Z","","","0",",Z","0",",Z","6",",Z","2",",Z","0",",Z","0",",Z","-9.4",",Z,30,","","","0",",T,Z,28,","10.7",",,Z,11,","18.9",",Z,10,","551.7","Z","347.8",",Z","43.3",",,,Z","0",",T,,Z","6.74",",Z","10.92",",,,Z","2.56",",,,Z","","","",""
"USW00013779","1891-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","579.2","Z","0.0",",Z","11",",Z","6",",Z","1",",Z","","","0",",Z","0",",Z","13",",Z","1",",Z","0",",Z","0",",Z","-9.4",",Z,18,","","","0",",,Z,31,+","40.9",",,Z,24,","18.9",",Z,23,","939.8","Z","388.1",",Z","96.0",",,,Z","0",",,,Z","5.81",",Z","10.38",",,,Z","1.25",",,,Z","","","",""
"USW00013779","1892-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","13",",Z","10",",Z","1",",Z","","","3",",Z","0",",Z","26",",Z","9",",Z","0",",Z","0",",Z","-11.7",",Z,27,+","","","127",",,Z,15,","34.8",",,Z,13,","16.7",",Z,14,","1526.6","Z","586.8",",Z","113.8",",,,Z","285",",,,Z","-0.60",",Z","3.38",",,,Z","-4.57",",,,Z","","","",""
"USW00013779","1892-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","9",",Z","4",",Z","0",",Z","","","0",",Z","0",",Z","18",",Z","6",",Z","0",",Z","0",",Z","-10.0",",Z,13,","","","0",",T,Z,12,+","6.6",",,Z,29,","12.2",",Z,08,","2009.0","Z","482.4",",Z","25.0",",,,Z","0",",T,,Z","1.70",",Z","5.05",",,,Z","-1.65",",,,Z","","","",""
"USW00013779","1892-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","15",",Z","7",",Z","2",",Z","","","3",",Z","0",",Z","20",",Z","6",",Z","0",",Z","0",",Z","-7.2",",Z,21,","","","89",",,Z,17,","26.4",",,Z,08,","15.0",",Z,25,","2514.0","Z","505.0",",Z","109.9",",,,Z","214",",,,Z","2.04",",Z","5.82",",,,Z","-1.74",",,,Z","","","",""
"USW00013779","1892-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","5.1","Z","5.1",",Z","12",",Z","5",",Z","0",",Z","","","0",",Z","0",",Z","2",",Z","0",",Z","6",",Z","0",",Z","0.0",",Z,12,+","","","8",",,Z,15,","12.7",",,Z,21,","26.7",",Z,04,","2754.6","Z","240.6",",Z","51.7",",,,Z","8",",,,Z","10.48",",Z","14.91",",,,Z","6.06",",,,Z","","","",""
"USW00013779","1892-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","25.2","Z","20.1",",Z","14",",Z","10",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","19",",Z","0",",Z","6.7",",Z,08,","","","0",",,Z,31,+","25.7",",,Z,27,","28.9",",Z,31,","2828.3","Z","73.7",",Z","130.2",",,,Z","0",",,,Z","16.60",",Z","21.70",",,,Z","11.51",",,,Z","","","",""
"USW00013779","1892-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","184.5","Z","159.3",",Z","10",",Z","7",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","29",",Z","4",",Z","13.3",",Z,11,","","","0",",,Z,30,+","9.9",",,Z,28,","33.3",",Z,14,","2830.2","Z","1.9",",Z","50.4",",,,Z","0",",,,Z","23.58",",Z","28.38",",,,Z","18.77",",,,Z","","","",""
"USW00013779","1892-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","384.7","Z","200.2",",Z","9",",Z","5",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","30",",Z","8",",Z","15.0",",Z,17,","","","0",",,Z,31,+","33.0",",,Z,03,","38.3",",Z,26,","0.3","Z","0.3",",Z","75.4",",,,Z","0",",,,Z","24.78",",Z","29.77",",,,Z","19.79",",,,Z","","","",""
"USW00013779","1892-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","568.0","Z","183.3",",Z","9",",Z","6",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","4",",Z","16.1",",Z,27,","","","0",",,Z,31,+","32.5",",,Z,26,","35.6",",Z,10,","0.3","Z","0.0",",Z","69.6",",,,Z","0",",,,Z","24.25",",Z","28.76",",,,Z","19.73",",,,Z","","","",""
"USW00013779","1892-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","609.1","Z","41.1",",Z","6",",Z","4",",Z","1",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","26",",Z","0",",Z","10.6",",Z,02,","","","0",",,Z,30,+","25.4",",,Z,14,","30.0",",Z,05,","11.9","Z","11.6",",Z","52.3",",,,Z","0",",,,Z","19.32",",Z","24.18",",,,Z","14.46",",,,Z","","","",""
"USW00013779","1892-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","612.7","Z","3.6",",Z","3",",Z","1",",Z","0",",Z","","","0",",Z","0",",Z","0",",Z","0",",Z","10",",Z","0",",Z","2.2",",Z,06,","","","0",",,Z,31,+","5.6",",,Z,09,","26.1",",Z,01,","163.1","Z","151.2",",Z","7.6",",,,Z","0",",,,Z","13.57",",Z","18.31",",,,Z","8.84",",,,Z","","","",""
"USW00013779","1892-11","39.95","-75.15","11.0","PHILADELPHIA, PA US","612.7","Z","0.0",",Z","11",",Z","8",",Z","1",",Z","","","0",",Z","0",",Z","8",",Z","0",",Z","0",",Z","0",",Z","-4.4",",Z,24,","","","20",",,Z,08,","50.8",",,Z,15,","20.0",",Z,03,","524.1","Z","361.0",",Z","145.0",",,,Z","20",",,,Z","6.30",",Z","9.99",",,,Z","2.61",",,,Z","","","",""
"USW00013779","1892-12","39.95","-75.15","11.0","PHILADELPHIA, PA US","612.7","Z","0.0",",Z","10",",Z","4",",Z","0",",Z","","","2",",Z","0",",Z","21",",Z","9",",Z","0",",Z","0",",Z","-12.2",",Z,27,","","","38",",,Z,20,","14.7",",,Z,13,","17.8",",Z,08,","1079.6","Z","555.5",",Z","53.2",",,,Z","96",",,,Z","0.41",",Z","3.32",",,,Z","-2.49",",,,Z","","","",""
"USW00013779","1893-01","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","13",",Z","7",",Z","0",",Z","27",",Z","5",",Z","1",",Z","28",",Z","18",",Z","0",",Z","0",",Z","-17.8",",Z,16,","254",",,Z,12,+","234",",,Z,06,","21.8",",,Z,01,","11.7",",Z,01,","1784.6","Z","705.0",",Z","65.6",",,,Z","509",",,,Z","-4.41",",Z","-0.97",",,,Z","-7.85",",,,Z","","","",""
"USW00013779","1893-02","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","14",",Z","9",",Z","1",",Z","8",",Z","4",",Z","0",",Z","26",",Z","7",",Z","0",",Z","0",",Z","-12.8",",Z,20,+","127",",,Z,18,+","114",",,Z,17,","30.5",",,Z,13,","12.8",",Z,16,+","2306.1","Z","521.5",",Z","123.2",",,,Z","238",",,,Z","-0.29",",Z","3.62",",,,Z","-4.20",",,,Z","","","",""
"USW00013779","1893-03","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","12",",Z","6",",Z","0",",Z","3",",Z","1",",Z","0",",Z","15",",Z","1",",Z","0",",Z","0",",Z","-10.6",",Z,05,","51",",,Z,05,+","64",",,Z,04,","23.9",",,Z,09,","15.6",",Z,14,","2752.1","Z","446.0",",Z","65.3",",,,Z","72",",,,Z","3.95",",Z","8.00",",,,Z","-0.11",",,,Z","","","",""
"USW00013779","1893-04","39.95","-75.15","11.0","PHILADELPHIA, PA US","0.0","Z","0.0",",Z","15",",Z","7",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","3",",Z","0",",Z","1.1",",Z,07,","0",",,Z,30,+","0",",,Z,30,+","22.4",",,Z,10,","23.9",",Z,04,","2991.0","Z","238.9",",Z","113.8",",,,Z","0",",,,Z","10.37",",Z","14.92",",,,Z","5.81",",,,Z","","","",""
"USW00013779","1893-05","39.95","-75.15","11.0","PHILADELPHIA, PA US","21.7","Z","21.7",",Z","8",",Z","6",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","15",",Z","0",",Z","6.1",",Z,04,","0",",,Z,31,+","0",",,Z,31,+","17.5",",,Z,04,","31.7",",Z,23,","3082.5","Z","91.5",",Z","74.1",",,,Z","0",",,,Z","16.08",",Z","20.89",",,,Z","11.27",",,,Z","","","",""
"USW00013779","1893-06","39.95","-75.15","11.0","PHILADELPHIA, PA US","150.4","Z","128.7",",Z","8",",Z","5",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","27",",Z","7",",Z","12.8",",Z,29,+","0",",,Z,30,+","0",",,Z,30,+","28.4",",,Z,23,","36.7",",Z,20,","3090.9","Z","8.4",",Z","78.0",",,,Z","0",",,,Z","22.35",",Z","27.42",",,,Z","17.27",",,,Z","","","",""
"USW00013779","1893-07","39.95","-75.15","11.0","PHILADELPHIA, PA US","351.4","Z","201.0",",Z","14",",Z","6",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","8",",Z","14.4",",Z,24,","0",",,Z,31,+","0",",,Z,31,+","13.2",",,Z,17,","34.4",",Z,26,+","0.0","Z","0.0",",Z","52.0",",,,Z","0",",,,Z","24.82",",Z","30.01",",,,Z","19.62",",,,Z","","","",""
"USW00013779","1893-08","39.95","-75.15","11.0","PHILADELPHIA, PA US","535.4","Z","184.0",",Z","9",",Z","4",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","31",",Z","8",",Z","14.4",",Z,14,","0",",,Z,31,+","0",",,Z,31,+","33.5",",,Z,24,","33.9",",Z,25,+","0.0","Z","0.0",",Z","61.7",",,,Z","0",",,,Z","24.27",",Z","29.35",",,,Z","19.19",",,,Z","","","",""
"USW00013779","1893-09","39.95","-75.15","11.0","PHILADELPHIA, PA US","579.7","Z","44.3",",Z","10",",Z","5",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","24",",Z","0",",Z","6.7",",Z,30,","0",",,Z,30,+","0",",,Z,30,+","49.5",",,Z,15,","30.6",",Z,19,","33.9","Z","33.9",",Z","95.6",",,,Z","0",",,,Z","18.68",",Z","23.20",",,,Z","14.16",",,,Z","","","",""
"USW00013779","1893-10","39.95","-75.15","11.0","PHILADELPHIA, PA US","582.7","Z","3.0",",Z","9",",Z","7",",Z","1",",Z","0",",Z","0",",Z","0",",Z","0",",Z","0",",Z","12",",Z","0",",Z","0.6",",Z,31,","0",",,Z,31,+","0",",,Z,31,+","28.4",",,Z,23,","26.7",",Z,09,","164.9","Z","131.0",",Z","84.3",",,,Z","0",",,,Z","14.20",",Z","18.53",",,,Z","9.88",",,,Z","","","",""
