"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USR0000ENSI","1984-08","40.8","-111.9167","1709.0","ENSIGN BOUNTIFUL 5 NE, UT US","","","119.7",",U","0",",U","0",",U","0",",U","31",",U","0",",U","11.9",",U,31,","30.8",",U,30,+","","","0.9",",U","22.17",",U","26.08",",,,U","18.25",",,,U"
"USR0000ENSI","1984-09","40.8","-111.9167","1709.0","ENSIGN BOUNTIFUL 5 NE, UT US","","","33.7","2,U","0","1,U","0","1,U","0","1,U","17","1,U","0","1,U","0.2","1,U,24,","30.0","1,U,04,","","","100.1","1,U","16.00","2,U","20.69","1,,,U","11.32","1,,,U"
"USR0000ENSI","1984-10","40.8","-111.9167","1709.0","ENSIGN BOUNTIFUL 5 NE, UT US","","","0.0",",U","0",",U","15",",U","0",",U","1",",U","0",",U","-3.3",",U,23,+","21.3",",U,10,","","","372.0",",U","6.33",",U","9.91",",,,U","2.75",",,,U"
"USR0000ENSI","1984-11","40.8","-111.9167","1709.0","ENSIGN BOUNTIFUL 5 NE, UT US","","","0.0","2,U","0","1,U","14","1,U","3","1,U","0","1,U","0","1,U","-8.4","1,U,27,","14.7","1,U,02,","","","431.2","1,U","3.12","2,U","6.30","1,,,U","-0.05","1,,,U"
"USR0000ENSI","1984-12","40.8","-111.9167","1709.0","ENSIGN BOUNTIFUL 5 NE, UT US","","","0.0","2,U","0","2,U","28","2,U","11","2,U","0","2,U","0","2,U","-10.0","2,U,17,","8.8","2,U,09,","","","601.3","2,U","-2.40","2,U","0.85","2,,,U","-5.66","2,,,U"
"USR0000ENSI","1985-01","40.8","-111.9167","1709.0","ENSIGN BOUNTIFUL 5 NE, UT US","0.0","U","0.0",",U","1",",U","31",",U","22",",U","0",",U","0",",U","-20.6",",U,31,","7.2",",U,18,","","","722.6",",U","-4.98",",U","-1.48",",,,U","-8.47",",,,U"
"USR0000ENSI","1985-02","40.8","-111.9167","1709.0","ENSIGN BOUNTIFUL 5 NE, UT US","0.0","U","0.0",",U","1",",U","28",",U","9",",U","0",",U","0",",U","-18.3",",U,01,","9.6",",U,15,","","","594.8",",U","-2.91",",U","0.96",",,,U","-6.78",",,,U"
"USR0000ENSI","1985-03","40.8","-111.9167","1709.0","ENSIGN BOUNTIFUL 5 NE, UT US","0.0","U","0.0",",U","0",",U","23",",U","2",",U","0",",U","0",",U","-10.4",",U,03,","17.4",",U,24,","","","506.3",",U","2.00",",U","5.90",",,,U","-1.90",",,,U"
"USR0000ENSI","1985-04","40.8","-111.9167","1709.0","ENSIGN BOUNTIFUL 5 NE, UT US","1.2","U","1.2",",U","0",",U","4",",U","0",",U","1",",U","0",",U","-2.2",",U,20,","23.7",",U,15,","","","237.1",",U","10.47",",U","14.26",",,,U","6.68",",,,U"
"USR0000ENSI","1985-05","40.8","-111.9167","1709.0","ENSIGN BOUNTIFUL 5 NE, UT US","15.5","U","14.3","3,U","0","2,U","1","2,U","0","2,U","12","2,U","0","2,U","-0.2","2,U,29,","25.7","2,U,02,","","","118.8","2,U","14.59","3,U","19.03","2,,,U","10.15","2,,,U"
"USR0000ENSI","1985-06","40.8","-111.9167","1709.0","ENSIGN BOUNTIFUL 5 NE, UT US","108.5","U","93.0",",U","0",",U","0",",U","0",",U","23",",U","1",",U","5.7",",U,25,","32.3",",U,07,","","","38.8",",U","20.14",",U","24.40",",,,U","15.87",",,,U"
"USR0000ENSI","1985-07","40.8","-111.9167","1709.0","ENSIGN BOUNTIFUL 5 NE, UT US","296.0","U","187.5",",U","0",",U","0",",U","0",",U","31",",U","6",",U","15.1",",U,24,+","35.1",",U,04,","0.0","U","0.0",",U","24.38",",U","29.22",",,,U","19.55",",,,U"
"USR0000ENSI","1985-08","40.8","-111.9167","1709.0","ENSIGN BOUNTIFUL 5 NE, UT US","441.0","U","145.0",",U","0",",U","0",",U","0",",U","29",",U","2",",U","10.4",",U,12,","33.9",",U,26,+","9.2","U","9.2",",U","22.71",",U","27.19",",,,U","18.23",",,,U"
