"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00142430","1964-04","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","19.7","5,0","7","2,0","5","2,0","2","2,0","0","2,0","0","2,0","0","5,0","2","5,0","0","5,0","18","5,0","0","5,0","-3.9","5,0,09,","0","2,,0,30,+","0","2,,0,30,+","39.6","2,,0,05,","29.4","5,0,16,","","","","","75.6","5,0","","","","","100.8","2,,,0","0","2,,,0","16.10","5,0","23.71","5,,,0","8.48","5,,,0","",""
"USC00142430","1964-05","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","7",",0","6",",0","3",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","41.9",",,0,28,","","","","","","","","","","","","","132.4",",,,0","0",",,,0","","","","","","","",""
"USC00142430","1964-06","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","129.6","5,0","8",",0","7",",0","2",",0","0",",0","0",",0","0","4,0","0","4,0","0","4,0","26","4,0","6","4,0","7.2","4,0,03,","0",",,0,30,+","0",",,0,30,+","26.9",",,0,05,","34.4","4,0,10,","","","","","7.8","4,0","","","","","97.6",",,,0","0",",,,0","23.19","5,0","29.66","4,,,0","16.72","4,,,0","",""
"USC00142430","1964-07","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","6",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","3.0",",,0,02,","","","","","","","","","","","","","8.2",",,,0","0",",,,0","","","","","","","",""
"USC00142430","1964-08","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","13",",0","8",",0","5",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","35.6",",,0,21,","","","","","","","","","","","","","174.1",",,,0","0",",,,0","","","","","","","",""
"USC00142430","1964-09","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","5",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","16.5",",,0,27,","","","","","","","","","","","","","19.6",",,,0","0",",,,0","","","","","","","",""
"USC00142430","1964-10","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","2",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.8",",,0,26,","","","","","","","","","","","","","18.1",",,,0","0",",,,0","","","","","","","",""
"USC00142430","1964-11","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","10.0","3,0","6","2,0","6","2,0","1","2,0","0",",0","0",",0","0","1,0","11","1,0","1","2,0","11","2,0","0","2,0","-12.8","1,0,30,","0",",,0,30,+","0",",T,0,20,","33.0","2,,0,17,","27.2","2,0,03,","","","","","215.9","2,0","","","","","130.0",",a,,0","0",",T,,0","10.45","3,0","16.49","2,,,0","4.41","1,,,0","",""
"USC00142430","1964-12","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","0.0","2,0","3",",0","3",",0","0",",0","0",",0","0",",0","2","1,0","26","1,0","6","1,0","0","1,0","0","1,0","-18.9","1,0,18,","0",",T,0,04,","8",",,0,04,","19.1",",,0,10,","18.9","1,0,24,","","","","","526.5","1,0","","","","","25.9",",,,0","8",",,,0","0.22","2,0","6.55","1,,,0","-6.11","1,,,0","",""
"USC00142430","1965-01","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","5","2,0","4","2,0","1","2,0","0",",0","0",",0","","","","","","","","","","","","","0",",,0,31,+","0",",T,0,26,","27.9","2,,0,22,","","","","","","","","","","","","","54.9",",a,,0","0",",T,,0","","","","","","","",""
"USC00142430","1965-02","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","","","5",",0","4",",0","0",",0","0","5,0","1",",0","","","","","","","","","","","","","0","5,,0,28,+","25",",,0,24,","5.6",",,0,09,","","","","","","","","","","","","","18.5",",,,0","25",",,,0","","","","","","","",""
"USC00142430","1965-03","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","0.0",",0","3",",0","3",",0","0",",0","0",",0","0",",0","0",",0","26",",0","7",",0","3",",0","0",",0","-13.9",",0,20,","0",",,0,31,+","0",",T,0,25,+","11.9",",,0,17,","24.4",",0,29,","","","","","498.8",",0","","","","","18.0",",,,0","0",",T,,0","2.24",",0","8.71",",,,0","-4.23",",,,0","",""
"USC00142430","1965-04","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","20.5","2,0","8",",0","7",",0","2",",0","0",",0","0",",0","0","1,0","0","1,0","0","2,0","17","2,0","1","2,0","0.6","1,0,29,+","0",",,0,30,+","0",",,0,30,+","75.2",",,0,03,","32.8","2,0,23,","","","","","91.9","2,0","","","","","158.9",",,,0","0",",,,0","15.92","2,0","23.07","2,,,0","8.78","1,,,0","",""
"USC00142430","1965-05","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","88.2",",0","9",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","0",",0","4.4",",0,29,","0",",,0,31,+","0",",,0,31,+","66.0",",,0,19,","30.6",",0,31,+","","","","","13.6",",0","","","","","143.9",",,,0","0",",,,0","20.74",",0","26.91",",,,0","14.57",",,,0","",""
"USC00142430","1965-06","37.2775","-95.77694","258.8","ELK CITY LAKE, KS US","","","156.1",",0","12",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","4",",0","12.8",",0,07,","0",",,0,30,+","0",",,0,30,+","31.0",",,0,08,","33.3",",0,30,","","","","","0.0",",0","","","","","161.7",",,,0","0",",,,0","23.54",",0","29.05",",,,0","18.02",",,,0","",""
