"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00380764","1894-06","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","","","232.9",",6","","","","","","","","","","","0",",6","0",",6","0",",6","30",",6","25",",6","","","","","12.2",",6,02,","","","","","","","37.8",",6,13,","","","","","","","0.0",",6","","","","","","","","","","","","","","","","","","","26.10",",6","33.38",",,,6","18.81",",,,6","",""
"USC00380764","1894-07","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","","","256.3",",6","","","","","","","","","","","0",",6","0",",6","0",",6","31",",6","17",",6","","","","","15.6",",6,11,+","","","","","","","35.0",",6,28,","","","0.0","","","","0.0",",6","","","","","","","","","","","","","","","","","","","26.60",",6","31.75",",,,6","21.45",",,,6","",""
"USC00380764","1895-12","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","","","0.0",",6","9",",6","4",",6","1",",6","","","","","0",",6","16",",6","0",",6","2",",6","0",",6","","","","","-9.4",",6,06,","","","","","29.5",",,6,31,","22.8",",6,26,","","","","","","","347.3",",6","","","","","","","","","","","","","","","73.4",",,,6","","","7.13",",6","14.43",",,,6","-0.17",",,,6","",""
"USC00380764","1896-01","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","0.0","6","0.0",",6","9",",6","6",",6","0",",6","","","","","0",",6","15",",6","0",",6","0",",6","0",",6","","","","","-11.1",",6,05,","","","","","15.5",",,6,17,","20.0",",6,31,","","","","","","","384.0",",6","","","","","","","","","","","","","","","60.5",",,,6","","","5.95",",6","11.82",",,,6","0.07",",,,6","",""
"USC00380764","1896-02","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","0.0","6","0.0",",6","9",",6","6",",6","2",",6","","","0",",6","0",",6","11",",6","0",",6","5",",6","0",",6","","","","","-10.6",",6,21,","","","5",",,6,18,","86.4",",,6,06,","25.6",",6,03,","","","","","","","280.6",",6","","","","","","","","","","","","","","","209.9",",,,6","5",",,,6","8.66",",6","15.39",",,,6","1.92",",,,6","",""
"USC00380764","1896-03","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","7.5","6","7.5",",6","6",",6","4",",6","0",",6","","","","","0",",6","5",",6","0",",6","11",",6","0",",6","","","","","-5.0",",6,21,","","","","","11.9",",,6,11,+","31.1",",6,31,","","","","","","","226.8",",6","","","","","","","","","","","","","","","40.6",",,,6","","","11.26",",6","18.48",",,,6","4.04",",,,6","",""
"USC00380764","1896-04","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","111.8","6","104.3",",6","4",",6","3",",6","1",",6","","","","","0",",6","0",",6","0",",6","25",",6","10",",6","","","","","2.2",",6,03,","","","","","27.7",",,6,24,","35.0",",6,18,","","","","","","","51.1",",6","","","","","","","","","","","","","","","53.1",",,,6","","","20.11",",6","27.36",",,,6","12.85",",,,6","",""
"USC00380764","1896-05","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","336.5","6","224.7",",6","10",",6","4",",6","0",",6","","","","","0",",6","0",",6","0",",6","31",",6","21",",6","","","","","11.1",",6,08,","","","","","13.0",",,6,27,","37.8",",6,12,","","","","","","","0.0",",6","","","","","","","","","","","","","","","38.3",",,,6","","","25.58",",6","32.67",",,,6","18.49",",,,6","",""
"USC00380764","1896-06","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","579.9","6","243.4",",6","14",",6","10",",6","1",",6","","","","","0",",6","0",",6","0",",6","30",",6","21",",6","","","","","13.9",",6,15,+","","","","","30.0",",,6,04,","38.3",",6,27,","","","","","","","0.0",",6","","","","","","","","","","","","","","","142.5",",,,6","","","26.45",",6","32.84",",,,6","20.05",",,,6","",""
"USC00380764","1896-07","33.36306","-81.32917","98.8","BLACKVILLE 3 W, SC US","897.1","6","317.2",",6","12",",6","7",",6","3",",6","","","","","0",",6","0",",6","0",",6","31",",6","24",",6","","","","","18.9",",6,09,","","","","","63.2",",,6,17,","38.9",",6,31,","","","0.0","6","","","0.0",",6","","","","","","","","","","","","","","","170.1",",,,6","","","28.56",",6","34.11",",,,6","23.02",",,,6","",""
