"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00407944","1942-10","35.05","-89.53333","95.1","ROSSVILLE, TN US","8",",Z","6",",Z","1",",Z","","","1","","","","87.4",",,Z,31,","111.4",",,,Z","",""
"USC00407944","1942-11","35.05","-89.53333","95.1","ROSSVILLE, TN US","7",",6","6",",6","0",",6","","","2","","","","20.8",",,6,23,","74.2",",,,6","",""
"USC00407944","1942-12","35.05","-89.53333","95.1","ROSSVILLE, TN US","","","","","","","0",",6","","","0",",T,6,02,+","","","","","0",",T,,6"
"USC00407944","1943-02","35.05","-89.53333","95.1","ROSSVILLE, TN US","","","","","","","0",",6","","","0",",T,6,14,","","","","","0",",T,,6"
"USC00407944","1943-03","35.05","-89.53333","95.1","ROSSVILLE, TN US","","","","","","","0",",6","","","0",",T,6,02,","","","","","0",",T,,6"
"USC00407944","1943-05","35.05","-89.53333","95.1","ROSSVILLE, TN US","9",",6","5",",6","2",",6","","","","","","","63.5",",,6,09,","189.2",",,,6","",""
"USC00407944","1943-06","35.05","-89.53333","95.1","ROSSVILLE, TN US","","","","","","","","","1","","","","","","","","",""
"USC00407944","1943-07","35.05","-89.53333","95.1","ROSSVILLE, TN US","1",",6","1",",6","0",",6","","","","","","","12.4",",,6,31,","12.4",",,,6","",""
"USC00407944","1943-08","35.05","-89.53333","95.1","ROSSVILLE, TN US","3",",6","2",",6","0",",6","","","","","","","6.1",",,6,12,","12.5",",,,6","",""
"USC00407944","1943-09","35.05","-89.53333","95.1","ROSSVILLE, TN US","","","","","","","","","1","","","","","","","","",""
"USC00407944","1943-10","35.05","-89.53333","95.1","ROSSVILLE, TN US","6",",6","0",",6","0",",6","","","","","","","1.8",",,6,24,","6.5",",,,6","",""
"USC00407944","1943-11","35.05","-89.53333","95.1","ROSSVILLE, TN US","4",",6","4",",6","1",",6","","","","","","","41.4",",,6,07,","75.0",",,,6","",""
"USC00407944","1943-12","35.05","-89.53333","95.1","ROSSVILLE, TN US","","","","","","","0",",6","","","0",",T,6,15,","","","","","0",",T,,6"
"USC00407944","1944-01","35.05","-89.53333","95.1","ROSSVILLE, TN US","","","","","","","2",",6","","","89",",,6,15,+","","","","","178",",,,6"
"USC00407944","1944-02","35.05","-89.53333","95.1","ROSSVILLE, TN US","15",",6","13",",6","2",",6","","","","","","","81.0",",,6,09,","240.7",",,,6","",""
"USC00407944","1944-03","35.05","-89.53333","95.1","ROSSVILLE, TN US","10","2,6","6","2,6","2","2,6","","","","","","","49.0","2,,6,29,","161.4","2,,,6","",""
"USC00407944","1944-06","35.05","-89.53333","95.1","ROSSVILLE, TN US","6",",6","5",",6","1",",6","","","","","","","26.4",",,6,10,","75.7",",,,6","",""
"USC00407944","1944-07","35.05","-89.53333","95.1","ROSSVILLE, TN US","5",",6","4",",6","1",",6","","","","","","","32.3",",,6,28,","77.7",",,,6","",""
"USC00407944","1944-08","35.05","-89.53333","95.1","ROSSVILLE, TN US","7",",6","6",",6","2",",6","","","","","","","42.2",",,6,31,","101.7",",,,6","",""
"USC00407944","1944-09","35.05","-89.53333","95.1","ROSSVILLE, TN US","5",",6","5",",6","1",",6","","","","","","","68.6",",,6,01,","127.1",",,,6","",""
"USC00407944","1944-10","35.05","-89.53333","95.1","ROSSVILLE, TN US","5",",6","3",",6","0",",6","","","","","","","19.6",",,6,05,","37.2",",,,6","",""
"USC00407944","1944-11","35.05","-89.53333","95.1","ROSSVILLE, TN US","6",",6","6",",6","1",",6","","","1","","","","43.9",",,6,09,","103.7",",,,6","",""
"USC00407944","1944-12","35.05","-89.53333","95.1","ROSSVILLE, TN US","","","","","","","0",",6","1","","0",",T,6,14,","","","","","0",",T,,6"
"USC00407944","1945-01","35.05","-89.53333","95.1","ROSSVILLE, TN US","10",",6","7",",6","1",",6","0",",6","","","0",",T,6,28,","53.3",",,6,02,","127.4",",,,6","0",",T,,6"
"USC00407944","1945-03","35.05","-89.53333","95.1","ROSSVILLE, TN US","11",",6","9",",6","2",",6","0",",6","","","0",",,6,31,+","28.2",",,6,26,","154.2",",,,6","0",",,,6"
"USC00407944","1945-04","35.05","-89.53333","95.1","ROSSVILLE, TN US","11",",6","8",",6","2",",6","","","","","","","54.6",",,6,27,","149.0",",,,6","",""
"USC00407944","1945-05","35.05","-89.53333","95.1","ROSSVILLE, TN US","","","","","","","","","1","","","","","","","","",""
"USC00407944","1945-06","35.05","-89.53333","95.1","ROSSVILLE, TN US","9",",6","8",",6","2",",6","","","","","","","39.4",",,6,15,","129.8",",,,6","",""
