"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00155390","2011-02","36.6139","-83.7896","411.8","MIDDLESBORO 4 W, KY US","0.0","1,7","8","1,7","6","1,7","1","1,7","1","1,7","1","1,7","0","1,7","21","1,7","2","1,7","0","1,7","0","1,7","-12.2","1,7,11,","51","1,,7,10,","38","1,,7,10,","71.1","1,,7,25,","19.4","1,7,18,","390.1","1,7","114.3","1,,,7","38","1,,,7","3.88","1,7","10.62","1,,,7","-2.86","1,,,7"
"USC00155390","2011-03","36.6139","-83.7896","411.8","MIDDLESBORO 4 W, KY US","0.0","1,7","13",",7","13",",7","4",",7","0",",7","0",",7","0",",7","13",",7","0","1,7","4","1,7","0","1,7","-2.2",",7,13,","0",",,7,31,+","0",",T,7,28,","50.8",",,7,06,","26.1","1,7,23,","301.1","1,7","223.3",",,,7","0",",T,,7","8.24","1,7","14.26","1,,,7","2.22",",,,7"
"USC00155390","2011-04","36.6139","-83.7896","411.8","MIDDLESBORO 4 W, KY US","10.9",",7","12","5,7","11","5,7","4","5,7","0",",7","0",",7","0",",7","6",",7","0",",7","17",",7","0",",7","-1.7",",7,02,","0",",,7,30,+","0",",,7,30,+","63.5","5,,7,16,","28.9",",7,11,","163.2",",7","246.3","5,,,7","0",",,,7","13.26",",7","20.40",",,,7","6.11",",,,7"
"USC00155390","2011-05","36.6139","-83.7896","411.8","MIDDLESBORO 4 W, KY US","26.8",",7","","","","","","","0",",7","0",",7","0",",7","2",",7","0",",7","21",",7","0",",7","0.0",",7,07,+","0",",,7,31,+","0",",,7,31,+","","","31.1",",7,31,","98.2",",7","","","0",",,,7","16.03",",7","22.26",",,,7","9.80",",,,7"
"USC00155390","2011-10","36.6139","-83.7896","411.8","MIDDLESBORO 4 W, KY US","","","8","3,K","7","3,K","1","3,K","0","2,K","0","2,K","","","","","","","","","","","","","0","2,,K,31,+","0","2,,K,31,+","44.2","3,,K,19,","","","","","96.2","3,,,K","0","2,,,K","","","","","",""
"USC00155390","2011-12","36.6139","-83.7896","411.8","MIDDLESBORO 4 W, KY US","","","","","","","","","0","4,7","0","4,7","","","","","","","","","","","","","0","4,,7,31,+","0","4,T,7,08,+","","","","","","","143.5",",a,,7","0","4,T,,7","","","","","",""
"USC00155390","2012-01","36.6139","-83.7896","411.8","MIDDLESBORO 4 W, KY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","134.3",",a,,7","","","","","","","",""
"USC00155390","2012-02","36.6139","-83.7896","411.8","MIDDLESBORO 4 W, KY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","106.9",",a,,7","","","","","","","",""
"USC00155390","2012-03","36.6139","-83.7896","411.8","MIDDLESBORO 4 W, KY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","205.6","1,a,,7","","","","","","","",""
"USC00155390","2012-04","36.6139","-83.7896","411.8","MIDDLESBORO 4 W, KY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","63.1","2,a,,7","","","","","","","",""
"USC00155390","2012-05","36.6139","-83.7896","411.8","MIDDLESBORO 4 W, KY US","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","142.2","3,a,,7","","","","","","","",""
