"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00197750","1923-05","42.05","-70.883333","24.4","SOUTH HANSON, MA US","3.6",",6","0",",6","3",",6","0",",6","16",",6","0",",6","-2.8",",6,11,","31.1",",6,27,","186.2",",6","12.44",",6","20.48",",,,6","4.41",",,,6"
"USC00197750","1923-06","42.05","-70.883333","24.4","SOUTH HANSON, MA US","51.5",",6","0",",6","0",",6","0",",6","25",",6","2",",6","2.2",",6,13,","32.8",",6,22,+","56.2",",6","18.18",",6","25.66",",,,6","10.69",",,,6"
"USC00197750","1923-09","42.05","-70.883333","24.4","SOUTH HANSON, MA US","15.8",",6","0",",6","1",",6","0",",6","26",",6","0",",6","-1.7",",6,18,","28.9",",6,30,+","53.9",",6","17.07",",6","24.54",",,,6","9.59",",,,6"
"USC00197750","1924-05","42.05","-70.883333","24.4","SOUTH HANSON, MA US","0.0","2,6","0","1,6","2","1,6","0","2,6","6","2,6","0","2,6","-1.1","1,6,02,","24.4","2,6,18,","175.4","2,6","12.28","2,6","19.02","2,,,6","5.53","1,,,6"
"USC00197750","1924-06","42.05","-70.883333","24.4","SOUTH HANSON, MA US","25.2","1,6","0","1,6","1","1,6","0",",6","24",",6","0",",6","-1.1","1,6,01,","30.0",",6,26,","68.9",",6","16.83","1,6","23.43",",,,6","10.22","1,,,6"
"USC00197750","1924-09","42.05","-70.883333","24.4","SOUTH HANSON, MA US","24.8",",6","0",",6","3",",6","0",",6","13",",6","0",",6","-0.6",",6,24,","31.7",",6,01,","132.5",",6","14.74",",6","21.36",",,,6","8.12",",,,6"
"USC00197750","1925-05","42.05","-70.883333","24.4","SOUTH HANSON, MA US","0.0",",6","0",",6","1",",6","0",",6","10",",6","0",",6","-0.6",",6,26,","25.6",",6,22,","194.4",",6","12.06",",6","18.80",",,,6","5.33",",,,6"
"USC00197750","1925-06","42.05","-70.883333","24.4","SOUTH HANSON, MA US","43.8",",6","0",",6","0",",6","0",",6","25",",6","0",",6","5.6",",6,13,+","31.7",",6,16,+","33.3",",6","18.68",",6","24.22",",,,6","13.14",",,,6"
"USC00197750","1925-09","42.05","-70.883333","24.4","SOUTH HANSON, MA US","7.8","2,6","0","1,6","3","1,6","0","1,6","12","1,6","0","1,6","-2.2","1,6,26,","27.8","1,6,02,","116.3","1,6","14.58","2,6","18.70","1,,,6","10.47","1,,,6"
"USC00197750","1926-05","42.05","-70.883333","24.4","SOUTH HANSON, MA US","2.2",",6","0",",6","2",",6","0",",6","15",",6","0",",6","-1.1",",6,06,+","31.7",",6,25,","168.0",",6","12.99",",6","20.65",",,,6","5.32",",,,6"
"USC00197750","1926-06","42.05","-70.883333","24.4","SOUTH HANSON, MA US","17.6",",6","0",",6","0",",6","0",",6","26",",6","0",",6","1.1",",6,17,","31.1",",6,03,","54.0",",6","17.12",",6","24.05",",,,6","10.19",",,,6"
"USC00197750","1926-09","42.05","-70.883333","24.4","SOUTH HANSON, MA US","6.9","1,6","0",",6","0",",6","0","1,6","17","1,6","0","1,6","1.1",",6,27,","29.4","1,6,24,","111.9","1,6","14.76","1,6","20.66","1,,,6","8.86",",,,6"
"USC00197750","1927-05","42.05","-70.883333","24.4","SOUTH HANSON, MA US","0.0",",6","0",",6","2",",6","0",",6","4",",6","0",",6","-0.6",",6,08,","26.1",",6,27,","219.8",",6","11.24",",6","16.73",",,,6","5.75",",,,6"
"USC00197750","1927-06","42.05","-70.883333","24.4","SOUTH HANSON, MA US","30.8",",6","0",",6","0",",6","0",",6","23",",6","1",",6","1.7",",6,04,","32.2",",6,23,","72.3",",6","16.95",",6","23.90",",,,6","10.00",",,,6"
"USC00197750","1927-09","42.05","-70.883333","24.4","SOUTH HANSON, MA US","21.8",",6","0",",6","0",",6","0",",6","24",",6","0",",6","2.8",",6,25,","30.6",",6,03,","82.3",",6","16.32",",6","22.86",",,,6","9.77",",,,6"
"USC00197750","1928-05","42.05","-70.883333","24.4","SOUTH HANSON, MA US","0.0","1,6","0","1,6","1","1,6","0","1,6","8","1,6","0","1,6","-0.6","1,6,15,","26.7","1,6,18,","193.2","1,6","11.89","1,6","17.97","1,,,6","5.81","1,,,6"
"USC00197750","1928-06","42.05","-70.883333","24.4","SOUTH HANSON, MA US","22.6",",6","0",",6","0",",6","0",",6","22",",6","0",",6","0.6",",6,17,","28.9",",6,15,","60.5",",6","17.07",",6","23.12",",,,6","11.02",",,,6"
"USC00197750","1928-09","42.05","-70.883333","24.4","SOUTH HANSON, MA US","13.1","2,6","0",",6","2",",6","0","2,6","14","2,6","0","2,6","-4.4",",6,27,","27.8","2,6,12,","105.4","2,6","15.19","2,6","20.76","2,,,6","9.61",",,,6"
"USC00197750","1929-05","42.05","-70.883333","24.4","SOUTH HANSON, MA US","16.7",",6","0",",6","2",",6","0",",6","16",",6","1",",6","0.0",",6,23,+","33.3",",6,31,","174.4",",6","13.25",",6","20.13",",,,6","6.36",",,,6"
"USC00197750","1929-06","42.05","-70.883333","24.4","SOUTH HANSON, MA US","46.8","1,6","0",",6","1",",6","0","1,6","24","1,6","0","1,6","0.0",",6,03,","30.0","1,6,20,","57.4","1,6","18.00","1,6","24.70","1,,,6","11.30",",,,6"
"USC00197750","1929-09","42.05","-70.883333","24.4","SOUTH HANSON, MA US","43.1",",6","0",",6","0",",6","0",",6","21",",6","2",",6","2.2",",6,12,","33.9",",6,06,","69.8",",6","17.45",",6","23.76",",,,6","11.13",",,,6"
"USC00197750","1930-05","42.05","-70.883333","24.4","SOUTH HANSON, MA US","0.0","2,6","0","1,6","0","1,6","0","1,6","9","1,6","0","1,6","1.1","1,6,31,","26.1","1,6,23,","187.4","1,6","12.01","2,6","17.28","1,,,6","6.75","1,,,6"
"USC00197750","1930-06","42.05","-70.883333","24.4","SOUTH HANSON, MA US","78.4","1,6","0",",6","0",",6","0","1,6","28","1,6","0","1,6","2.2",",6,01,","31.1","1,6,26,","15.3","1,6","20.51","1,6","26.56","1,,,6","14.45",",,,6"
"USC00197750","1930-09","42.05","-70.883333","24.4","SOUTH HANSON, MA US","61.6",",6","0",",6","0",",6","0",",6","30",",6","1",",6","2.2",",6,30,","32.2",",6,02,","57.1",",6","18.48",",6","25.75",",,,6","11.21",",,,6"
"USC00197750","1931-05","42.05","-70.883333","24.4","SOUTH HANSON, MA US","15.9",",6","0",",6","3",",6","0",",6","17",",6","1",",6","-4.4",",6,01,","32.2",",6,31,","144.0",",6","14.20",",6","21.21",",,,6","7.19",",,,6"
"USC00197750","1931-06","42.05","-70.883333","24.4","SOUTH HANSON, MA US","33.4",",6","0",",6","0",",6","0",",6","28",",6","0",",6","7.2",",6,03,","31.7",",6,01,","26.5",",6","18.56",",6","24.50",",,,6","12.63",",,,6"
"USC00197750","1931-09","42.05","-70.883333","24.4","SOUTH HANSON, MA US","47.9",",6","0",",6","0",",6","0",",6","26",",6","1",",6","2.2",",6,30,","32.2",",6,12,","43.6",",6","18.48",",6","24.82",",,,6","12.14",",,,6"
"USC00197750","1932-05","42.05","-70.883333","24.4","SOUTH HANSON, MA US","18.4","1,6","0","1,6","3","1,6","0","1,6","13","1,6","0","1,6","0.0","1,6,24,+","31.1","1,6,27,+","149.1","1,6","13.98","1,6","21.08","1,,,6","6.87","1,,,6"
"USC00197750","1932-09","42.05","-70.883333","24.4","SOUTH HANSON, MA US","28.0",",6","0",",6","0",",6","0",",6","24",",6","1",",6","0.6",",6,19,","32.2",",6,03,","73.5",",6","16.82",",6","23.66",",,,6","9.98",",,,6"
"USC00197750","1933-05","42.05","-70.883333","24.4","SOUTH HANSON, MA US","14.6",",6","0",",6","2",",6","0",",6","23",",6","0",",6","-1.1",",6,05,","31.7",",6,27,","111.8",",6","15.20",",6","23.02",",,,6","7.37",",,,6"
"USC00197750","1933-06","42.05","-70.883333","24.4","SOUTH HANSON, MA US","66.5",",6","0",",6","0",",6","0",",6","26",",6","5",",6","1.7",",6,22,","36.1",",6,09,","58.6",",6","18.60",",6","25.99",",,,6","11.21",",,,6"
"USC00197750","1933-10","42.05","-70.883333","24.4","SOUTH HANSON, MA US","0.0","1,6","0","1,6","6","1,6","0","1,6","10","1,6","0","1,6","-4.4","1,6,26,","25.0","1,6,11,","211.0","1,6","11.30","1,6","17.79","1,,,6","4.81","1,,,6"
"USC00197750","1934-05","42.05","-70.883333","24.4","SOUTH HANSON, MA US","14.7",",6","0",",6","3",",6","0",",6","19",",6","0",",6","-5.0",",6,13,","30.0",",6,23,+","139.6",",6","14.30",",6","21.57",",,,6","7.04",",,,6"
"USC00197750","1934-06","42.05","-70.883333","24.4","SOUTH HANSON, MA US","51.9",",6","0",",6","0",",6","0",",6","26",",6","2",",6","4.4",",6,08,","36.1",",6,30,","33.5",",6","18.95",",6","25.61",",,,6","12.28",",,,6"
"USC00197750","1934-09","42.05","-70.883333","24.4","SOUTH HANSON, MA US","28.1",",6","0",",6","0",",6","0",",6","24",",6","0",",6","1.1",",6,01,","30.0",",6,10,+","35.4",",6","18.09",",6","24.19",",,,6","11.99",",,,6"
"USC00197750","1934-10","42.05","-70.883333","24.4","SOUTH HANSON, MA US","0.0","2,6","0","2,6","11","2,6","0","2,6","5","2,6","0","2,6","-6.1","2,6,30,","23.3","2,6,04,","269.6","2,6","9.04","2,6","15.53","2,,,6","2.54","2,,,6"
"USC00197750","1935-05","42.05","-70.883333","24.4","SOUTH HANSON, MA US","8.1",",6","0",",6","2",",6","0",",6","14",",6","0",",6","-2.8",",6,05,","30.6",",6,28,","190.8",",6","12.44",",6","19.91",",,,6","4.97",",,,6"
"USC00197750","1936-09","42.05","-70.883333","24.4","SOUTH HANSON, MA US","27.9",",6","0",",6","0",",6","0",",6","22",",6","1",",6","0.6",",6,26,","32.2",",6,09,","80.0",",6","16.60",",6","23.14",",,,6","10.06",",,,6"
