"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00148802","1961-03","38.7975","-96.7287","446.2","WHITE CITY, KS US","11",",0","6",",0","0",",0","5",",0","3",",0","","","","","102",",,0,20,","84",",,0,20,","13.2",",,0,20,+","63.6",",,,0","142",",,,0"
"USC00148802","1961-04","38.7975","-96.7287","446.2","WHITE CITY, KS US","9",",0","5",",0","1",",0","1",",0","1",",0","","","","","76",",,0,09,","66",",,0,09,","36.8",",,0,09,","81.9",",,,0","66",",,,0"
"USC00148802","1961-05","38.7975","-96.7287","446.2","WHITE CITY, KS US","15",",0","10",",0","3",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","99.1",",,0,22,","260.7",",,,0","0",",,,0"
"USC00148802","1961-06","38.7975","-96.7287","446.2","WHITE CITY, KS US","13",",0","8",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","24.4",",,0,01,","125.6",",,,0","0",",,,0"
"USC00148802","1961-07","38.7975","-96.7287","446.2","WHITE CITY, KS US","11",",0","5",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","47.2",",,0,21,","91.9",",,,0","0",",,,0"
"USC00148802","1961-08","38.7975","-96.7287","446.2","WHITE CITY, KS US","7",",0","2",",0","0",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","19.8",",,0,22,","43.5",",,,0","0",",,,0"
"USC00148802","1961-09","38.7975","-96.7287","446.2","WHITE CITY, KS US","11",",0","6",",0","2",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","116.1",",,0,13,","191.8",",,,0","0",",,,0"
"USC00148802","1961-10","38.7975","-96.7287","446.2","WHITE CITY, KS US","6",",0","4",",0","2",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","55.4",",,0,10,","114.4",",,,0","0",",,,0"
"USC00148802","1961-11","38.7975","-96.7287","446.2","WHITE CITY, KS US","7",",0","6",",0","1",",0","2",",0","1",",0","","","","","25",",,0,19,+","25",",,0,19,","27.4",",,0,16,","58.7",",,,0","45",",,,0"
"USC00148802","1961-12","38.7975","-96.7287","446.2","WHITE CITY, KS US","8",",0","2",",0","0",",0","23",",0","3",",0","","","","","152",",,0,12,","152",",,0,09,","13.2",",,0,09,","23.5",",,,0","267",",,,0"
"USC00148802","1962-01","38.7975","-96.7287","446.2","WHITE CITY, KS US","10",",0","4",",0","0",",0","24",",0","2",",0","","","","","178",",,0,23,+","122",",,0,19,","10.7",",,0,19,","32.2",",,,0","231",",,,0"
"USC00148802","1962-02","38.7975","-96.7287","446.2","WHITE CITY, KS US","7",",0","5",",0","0",",0","5",",0","2",",0","","","","","51",",,0,28,+","61",",,0,24,","7.6",",,0,15,","27.9",",,,0","94",",,,0"
"USC00148802","1962-03","38.7975","-96.7287","446.2","WHITE CITY, KS US","7",",0","5",",0","1",",0","2",",0","0",",0","","","","","25",",,0,02,+","0",",T,0,13,+","31.0",",,0,21,","53.9",",,,0","0",",T,,0"
"USC00148802","1962-04","38.7975","-96.7287","446.2","WHITE CITY, KS US","8",",0","3",",0","0",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",T,0,01,","23.9",",,0,20,","49.7",",,,0","0",",T,,0"
"USC00148802","1962-05","38.7975","-96.7287","446.2","WHITE CITY, KS US","11",",0","8",",0","1",",0","0",",0","0",",0","","","","","0",",,0,31,+","0",",,0,31,+","90.2",",,0,29,","156.9",",,,0","0",",,,0"
"USC00148802","1962-06","38.7975","-96.7287","446.2","WHITE CITY, KS US","13",",0","9",",0","3",",0","0",",0","0",",0","","","","","0",",,0,30,+","0",",,0,30,+","26.7",",,0,21,+","130.6",",,,0","0",",,,0"
