"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"ASN00060000","1950-09","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","13",",a","9",",a","1",",a","","","","","","","52.1",",,a,11,","","","131.7",",,,a","",""
"ASN00060000","1950-10","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","15",",a","13",",a","1",",a","","","","","","","44.7",",,a,08,","","","166.0",",,,a","",""
"ASN00060000","1950-11","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","15",",a","13",",a","2",",a","","","","","","","122.2",",,a,17,","","","358.6",",,,a","",""
"ASN00060000","1950-12","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","9",",a","8",",a","1",",a","","","","","","","25.9",",,a,31,","","","99.0",",,,a","",""
"ASN00060000","1951-01","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","20",",a","18",",a","5",",a","","","","","","","56.4",",,a,25,","","","350.4",",,,a","",""
"ASN00060000","1951-02","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","14",",a","10",",a","1",",a","","","","","","","26.7",",,a,23,","","","124.8",",,,a","",""
"ASN00060000","1951-03","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","15",",a","11",",a","5",",a","","","","","","","69.6",",,a,31,","","","299.6",",,,a","",""
"ASN00060000","1951-04","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","8",",a","5",",a","0",",a","","","","","","","6.4",",,a,19,","","","28.3",",,,a","",""
"ASN00060000","1951-05","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","6",",a","4",",a","0",",a","","","","","","","13.5",",,a,22,","","","36.8",",,,a","",""
"ASN00060000","1951-06","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","17",",a","12",",a","3",",a","","","","","","","69.9",",,a,08,","","","202.1",",,,a","",""
"ASN00060000","1951-07","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","0",",a","0",",a","0",",a","","","","","","","0.0",",,a,31,+","","","0.0",",,,a","",""
"ASN00060000","1951-08","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","3",",a","2",",a","0",",a","","","","","","","23.4",",,a,01,","","","36.1",",,,a","",""
"ASN00060000","1951-09","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","6",",a","3",",a","0",",a","","","","","","","9.4",",,a,06,","","","20.1",",,,a","",""
"ASN00060000","1951-10","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","6",",a","5",",a","0",",a","","","","","","","15.7",",,a,08,","","","45.0",",,,a","",""
"ASN00060000","1951-11","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","3",",a","2",",a","0",",a","","","","","","","7.1",",,a,27,","","","12.7",",,,a","",""
"ASN00060000","1951-12","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","6",",a","5",",a","0",",a","","","","","","","11.2",",,a,21,","","","24.6",",,,a","",""
"ASN00060000","1952-01","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","8",",a","5",",a","1",",a","","","","","","","27.2",",,a,07,","","","77.0",",,,a","",""
"ASN00060000","1952-02","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","12",",a","9",",a","5",",a","","","","","","","71.6",",,a,19,","","","280.1",",,,a","",""
"ASN00060000","1952-03","-31.3167","151.5833","225.0","BELLANGRY STATE FOREST 524, AS","14",",a","10",",a","1",",a","","","","","","","40.1",",,a,22,","","","138.5",",,,a","",""
