"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SFM00068592","2010-06","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0","1,S","27","1,S","0","1,S","","","","","31.2","1,S,09,+","","","","","","","24.61","1,,,S","",""
"SFM00068592","2010-07","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0","1,S","27","1,S","0","1,S","","","","","29.5","1,S,06,+","","","","","","","24.98","1,,,S","",""
"SFM00068592","2010-08","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0","4,S","23","4,S","0","4,S","","","","","30.4","4,S,27,+","","","","","","","25.07","4,,,S","",""
"SFM00068592","2010-09","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0","2,S","27","2,S","1","2,S","","","","","41.8","2,S,14,","","","","","","","25.70","2,,,S","",""
"SFM00068592","2010-10","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0",",S","28",",S","2",",S","","","","","32.3",",S,22,+","","","","","","","25.83",",,,S","",""
"SFM00068592","2010-11","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0","2,S","28","2,S","4","2,S","","","","","33.8","2,S,05,+","","","","","","","27.22","2,,,S","",""
"SFM00068592","2010-12","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0","3,S","28","3,S","0","3,S","","","","","29.8","3,S,29,+","","","","","","","27.25","3,,,S","",""
"SFM00068592","2011-01","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0",",S","31",",S","1",",S","","","","","33.4",",S,02,","","","","","","","28.28",",,,S","",""
"SFM00068592","2011-02","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0","1,S","27","1,S","0","1,S","","","","","30.9","1,S,11,+","","","","","","","28.99","1,,,S","",""
"SFM00068592","2011-03","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0","2,S","29","2,S","2","2,S","","","","","35.5","2,S,12,+","","","","","","","29.82","2,,,S","",""
"SFM00068592","2011-04","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0","2,S","28","2,S","0","2,S","","","","","30.6","2,S,25,+","","","","","","","26.45","2,,,S","",""
"SFM00068592","2011-05","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0","3,S","27","3,S","0","3,S","","","","","28.5","3,S,24,+","","","","","","","25.21","3,,,S","",""
"SFM00068592","2011-06","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0","1,S","29","1,S","0","1,S","","","","","25.4","1,S,16,+","","","","","","","23.41","1,,,S","",""
"SFM00068592","2011-07","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0","1,S","21","1,S","0","1,S","","","","","22.5","1,S,22,+","","","","","","","21.12","1,,,S","",""
"SFM00068592","2011-08","-29.617","31.133","127.0","KING SHAKA INTERNATIONAL AIRPORT, SF","","","","","","","","","","","","","0",",S","25",",S","0",",S","","","","","30.6",",S,23,+","","","","","","","23.10",",,,S","",""
