"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00251245","1953-04","40.33333","-97.43333","470.0","BRUNING STATE AIRPORT, NE US","","","","","11",",0","5",",0","0",",0","0",",0","0",",0","","","","","0","2,0","4","2,0","0","2,0","","","0",",,0,30,+","0",",,0,30,+","20.8",",,0,30,","30.0","2,0,29,","","","","","","","54.8",",,,0","0",",,,0","","","14.19","2,,,0","","","",""
"USC00251245","1953-05","40.33333","-97.43333","470.0","BRUNING STATE AIRPORT, NE US","","","25.9","3,0","8",",0","4",",0","1",",0","0",",0","0",",0","0","2,0","2","2,0","0","1,0","15","1,0","2","1,0","-2.2","2,0,14,","0",",,0,31,+","0",",T,0,10,","48.3",",,0,27,","33.9","1,0,25,","","","","","119.9","1,0","88.4",",,,0","0",",T,,0","15.01","3,0","21.03","1,,,0","9.00","2,,,0","",""
"USC00251245","1953-06","40.33333","-97.43333","470.0","BRUNING STATE AIRPORT, NE US","","","181.6","2,0","11",",0","7",",0","1",",0","0",",0","0",",0","0","2,0","0","2,0","0",",0","29",",0","14",",0","8.9","2,0,06,","0",",,0,30,+","0",",T,0,25,","27.9",",,0,08,","40.6",",0,19,","246.3","3,,,0","","","5.8",",0","104.3",",,,0","0",",T,,0","24.77","2,0","31.94",",,,0","17.60","2,,,0","4663",",,,0"
"USC00251245","1953-07","40.33333","-97.43333","470.0","BRUNING STATE AIRPORT, NE US","","","222.8",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","12.8",",0,09,","0",",,0,31,+","0",",T,0,21,","10.2",",,0,22,","38.9",",0,06,+","291.7",",,,0","0.5","0","0.5",",0","48.6",",,,0","0",",T,,0","25.50",",0","32.71",",,,0","18.30",",,,0","4387",",,,0"
"USC00251245","1953-08","40.33333","-97.43333","470.0","BRUNING STATE AIRPORT, NE US","","","213.8",",0","8",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","21",",0","11.1",",0,08,","0",",,0,31,+","0",",,0,31,+","13.5",",,0,11,","38.9",",0,02,+","340.1",",,,0","0.5","0","0.0",",0","30.9",",,,0","0",",,,0","25.23",",0","32.99",",,,0","17.47",",,,0","5911",",,,0"
"USC00251245","1953-09","40.33333","-97.43333","470.0","BRUNING STATE AIRPORT, NE US","","","86.7","1,0","2",",0","1",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0","1,0","27","1,0","8","1,0","5.0",",0,21,","0",",,0,30,+","0",",,0,30,+","50.3",",,0,03,","39.4","1,0,29,","261.3","1,,,0","29.1","0","28.6","1,0","50.8",",,,0","0",",,,0","20.37","1,0","28.77","1,,,0","11.96",",,,0","5982",",,,0"
"USC00251245","1953-10","40.33333","-97.43333","470.0","BRUNING STATE AIRPORT, NE US","","","25.7",",0","3","2,0","1","2,0","0","2,0","0",",0","0",",0","0",",0","2",",0","0",",0","21",",0","2",",0","-2.8",",0,27,","0",",,0,31,+","0",",,0,31,+","4.1","2,,0,25,","33.3",",0,03,","","","151.4","0","122.3",",0","33.9",",a,,0","0",",,,0","15.22",",0","23.33",",,,0","7.11",",,,0","",""
"USC00251245","1953-11","40.33333","-97.43333","470.0","BRUNING STATE AIRPORT, NE US","","","0.0",",0","7",",0","3",",0","2",",0","","","","","0",",0","19",",0","3",",0","1",",0","0",",0","-9.4",",0,08,","","","","","30.7",",,0,19,","23.9",",0,03,","","","557.8","0","406.4",",0","67.8",",,,0","","","4.79",",0","10.15",",,,0","-0.58",",,,0","",""
"USC00251245","1953-12","40.33333","-97.43333","470.0","BRUNING STATE AIRPORT, NE US","","","0.0",",0","2",",0","1",",0","1",",0","","","","","0",",0","30",",0","4",",0","0",",0","0",",0","-16.1",",0,22,","","","","","26.2",",,0,03,","14.4",",0,02,","","","1127.0","0","569.2",",0","27.0",",,,0","","","-0.03",",0","5.79",",,,0","-5.85",",,,0","",""
"USC00251245","1954-01","40.33333","-97.43333","470.0","BRUNING STATE AIRPORT, NE US","0.0","","0.0","1,0","0",",0","0",",0","0",",0","0",",0","0",",0","7",",0","31",",0","16","1,0","0","1,0","0","1,0","-24.4",",0,21,","0",",,0,31,+","0",",T,0,25,+","0.0",",T,0,25,+","14.4","1,0,02,+","","","1847.7","","720.7","1,0","0.0",",T,,0","0",",T,,0","-5.64","1,0","1.38","1,,,0","-12.66",",,,0","",""
