"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00142809","1902-04","37.816667","-97.916667",,"FORSHA, KS US","","","","","","","","","","","","","0","3,6","0","3,6","","","","","","","","","5.6","3,6,08,","","","","","","","","","","","","","","","","","","","14.25","3,,,6"
"USC00142809","1902-05","37.816667","-97.916667",,"FORSHA, KS US","","","72.2","4,6","","","","","","","","","0","1,6","0","1,6","0","4,6","22","4,6","4","4,6","","","5.6","1,6,08,","","","","","32.8","4,6,11,","","","19.3","4,6","","","","","20.32","4,6","26.17","4,,,6","14.47","1,,,6"
"USC00142809","1902-06","37.816667","-97.916667",,"FORSHA, KS US","","","101.1","5,6","7",",6","7",",6","1",",6","","","0","2,6","0","2,6","0","4,6","26","4,6","4","4,6","","","8.9","2,6,22,","","","25.4",",,6,29,","36.1","4,6,10,","","","5.0","4,6","63.4",",,,6","","","22.20","5,6","29.24","4,,,6","15.17","2,,,6"
"USC00142809","1902-08","37.816667","-97.916667",,"FORSHA, KS US","","","","","5",",6","4",",6","1",",6","","","0",",6","0",",6","","","","","","","","","11.1",",6,06,","","","98.6",",,6,21,","","","","","","","142.7",",,,6","","","","","","","18.73",",,,6"
"USC00142809","1902-09","37.816667","-97.916667",,"FORSHA, KS US","","","","","7",",6","5",",6","0",",6","","","0","1,6","0","1,6","","","","","","","","","2.2","1,6,13,+","","","18.3",",,6,23,","","","","","","","43.0",",,,6","","","","","","","10.38","1,,,6"
"USC00142809","1902-10","37.816667","-97.916667",,"FORSHA, KS US","","","16.0",",6","3",",6","3",",6","1",",6","","","0",",6","2",",6","0",",6","26",",6","0",",6","1","","-2.8",",6,28,","","","32.0",",,6,03,","31.7",",6,13,","","","86.3",",6","44.7",",,,6","","","16.06",",6","24.76",",,,6","7.37",",,,6"
"USC00142809","1902-11","37.816667","-97.916667",,"FORSHA, KS US","","","3.0","2,6","","","","","","","","","0","2,6","10","2,6","0","1,6","6","1,6","0","1,6","","","-8.9","2,6,27,","","","","","28.3","1,6,01,","","","281.4","1,6","","","","","8.55","2,6","14.82","1,,,6","2.28","2,,,6"
"USC00142809","1902-12","37.816667","-97.916667",,"FORSHA, KS US","","","0.0","2,6","2",",6","2",",6","0",",6","1",",6","1",",6","29",",6","6","2,6","0","2,6","0","2,6","","","-19.4",",6,17,","127",",,6,14,","12.7",",,6,14,","16.1","2,6,01,","","","558.7","2,6","16.5",",,,6","127",",,,6","-0.95","2,6","5.32","2,,,6","-7.22",",,,6"
"USC00142809","1903-01","37.816667","-97.916667",,"FORSHA, KS US","0.0","","0.0","1,6","2",",6","2",",6","0",",6","1",",6","1","1,6","28","1,6","1","1,6","0","1,6","0","1,6","","","-18.3","1,6,12,","38",",,6,23,","3.8",",,6,23,","19.4","1,6,06,","","","534.5","1,6","6.3",",,,6","38",",,,6","0.52","1,6","7.54","1,,,6","-6.51","1,,,6"
"USC00142809","1903-02","37.816667","-97.916667",,"FORSHA, KS US","0.0","","0.0","1,6","6",",6","3",",6","0",",6","","","3",",6","27",",6","6","1,6","0","1,6","0","1,6","","","-26.1",",6,17,","","","7.6",",,6,26,+","20.6","1,6,01,","","","524.5","1,6","25.1",",,,6","","","-1.17","1,6","5.83","1,,,6","-8.17",",,,6"
