"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CA0061110M6","1988-05","45.5833","-79.6","310.0","BURK S FALLS 2, ON CA","","","","","0",",C","0",",C","0",",C","","","0",",C","","","","","","","","","","","","","","","0",",,C,31,+","0.2",",,C,26,","","","","","","","0.2",",,,C","0",",,,C","","","","","",""
"CA0061110M6","1988-06","45.5833","-79.6","310.0","BURK S FALLS 2, ON CA","","","21.6","3,C","10",",C","2",",C","0",",C","","","0",",C","0","3,C","3","3,C","0",",C","18",",C","0",",C","-2.0","3,C,09,","","","0",",,C,30,+","4.0",",,C,22,","31.0",",C,14,","","","102.8",",C","15.4",",,,C","0",",,,C","15.18","3,C","22.55",",,,C","7.81","3,,,C"
"CA0061110M6","1988-07","45.5833","-79.6","310.0","BURK S FALLS 2, ON CA","","","75.1","1,C","9",",C","7",",C","0",",C","","","0",",C","0","1,C","0","1,C","0",",C","30",",C","5",",C","3.0","1,C,02,","","","0",",,C,31,+","20.0",",,C,20,","35.0",",C,08,+","13.1","C","13.1",",C","69.6",",,,C","0",",,,C","20.43","1,C","28.24",",,,C","12.62","1,,,C"
"CA0061110M6","1988-08","45.5833","-79.6","310.0","BURK S FALLS 2, ON CA","","","65.9","1,C","17",",C","10",",C","3",",C","","","0",",C","0","1,C","0","1,C","0",",C","22",",C","3",",C","2.0","1,C,22,","","","0",",,C,31,+","59.2",",,C,08,","33.5",",C,03,+","75.0","C","61.9",",C","198.4",",,,C","0",",,,C","18.54","1,C","24.87",",,,C","12.20","1,,,C"
"CA0061110M6","1988-09","45.5833","-79.6","310.0","BURK S FALLS 2, ON CA","","","1.7",",C","15",",C","5",",C","1",",C","","","0",",C","0",",C","3",",C","0",",C","7",",C","0",",C","-3.0",",C,29,","","","0",",,C,30,+","33.6",",,C,04,","26.0",",C,19,","245.4","C","170.4",",C","79.6",",,,C","0",",,,C","12.71",",C","18.90",",,,C","6.52",",,,C"
"CA0061110M6","1988-10","45.5833","-79.6","310.0","BURK S FALLS 2, ON CA","","","0.0",",C","18","1,C","11","1,C","3","1,C","","","1","1,C","0",",C","19",",C","0",",C","1",",C","0",",C","-7.5",",C,31,","","","48","1,,C,28,","39.0","1,,C,17,","22.0",",C,01,","668.7","C","423.3",",C","175.6","1,,,C","52","1,,,C","4.68",",C","9.37",",,,C","-0.02",",,,C"
"CA0061110M6","1988-11","45.5833","-79.6","310.0","BURK S FALLS 2, ON CA","","","0.0","1,C","23","1,C","14","1,C","0","1,C","","","3","1,C","0",",C","24",",C","2","1,C","0","1,C","0","1,C","-11.5",",C,22,","","","60","1,,C,17,","19.4","1,,C,10,","16.0","1,C,05,","1141.9","C","473.2","1,C","109.8","1,,,C","224","1,,,C","2.03","1,C","5.79","1,,,C","-1.73",",,,C"
"CA0061110M6","1988-12","45.5833","-79.6","310.0","BURK S FALLS 2, ON CA","","","0.0",",C","16","1,C","11","1,C","0","1,C","","","10","1,C","7",",C","30",",C","18",",C","0",",C","0",",C","-30.5",",C,16,","","","74","1,,C,30,","10.0","1,,C,20,","8.0",",C,20,","1947.0","C","805.1",",C","59.0","1,,,C","446","1,,,C","-7.64",",C","-2.50",",,,C","-12.77",",,,C"
"CA0061110M6","1989-01","45.5833","-79.6","310.0","BURK S FALLS 2, ON CA","0.0","C","0.0",",C","20","1,C","12","1,C","0","1,C","30","1,C","10","1,C","10",",C","31",",C","18",",C","0",",C","0",",C","-32.0",",C,21,","490","1,,C,31,","172","1,,C,10,","17.2","1,,C,10,","6.0",",C,23,+","2742.8","C","795.8",",C","99.4","1,,,C","804","1,,,C","-7.34",",C","-1.10",",,,C","-13.58",",,,C"
"CA0061110M6","1989-02","45.5833","-79.6","310.0","BURK S FALLS 2, ON CA","0.0","C","0.0",",C","17",",C","13",",C","1",",C","28",",C","13",",C","13",",C","28",",C","24",",C","0",",C","0",",C","-35.0",",C,24,","900",",,C,12,+","298",",,C,07,","29.8",",,C,07,","2.0",",C,15,+","3590.1","C","847.3",",C","137.2",",,,C","1358",",,,C","-11.93",",C","-5.18",",,,C","-18.68",",,,C"
