"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00249011","1926-01","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","","","","","4",",6","0",",6","0",",6","","","1",",6","31",",6","","","","","","","-18.9",",6,22,","","","1.5",",,6,18,","","","","","","","","","3.0",",,,6","","","","","","","-7.30",",,,6","",""
"USC00249011","1926-02","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","","","0.0",",6","3",",6","0",",6","0",",6","","","1",",6","27",",6","0",",6","0",",6","0",",6","-21.1",",6,14,","","","2.0",",,6,28,","16.1",",6,28,","","","","","461.5",",6","4.3",",,,6","","","1.85",",6","8.56",",,,6","-4.85",",,,6","",""
"USC00249011","1926-03","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","","","0.0",",6","10",",6","2",",6","0",",6","","","0",",6","28",",6","4",",6","0",",6","0",",6","-13.3",",6,29,","","","4.6",",,6,09,","18.9",",6,02,","","","","","500.2",",6","14.4",",,,6","","","2.20",",6","9.35",",,,6","-4.96",",,,6","",""
"USC00249011","1926-04","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","","","0.0","1,6","7",",6","3",",6","0",",6","","","0","1,6","15","1,6","7",",6","10",",6","0",",6","-13.3","1,6,02,","","","4.6",",,6,05,","28.3",",6,30,+","","","","","331.6",",6","13.4",",,,6","","","6.56","1,6","13.84",",,,6","-0.72","1,,,6","",""
"USC00249011","1926-05","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","","","0.0","1,6","","","","","","","","","0",",6","3",",6","0","1,6","10","1,6","0","1,6","-2.2",",6,08,","","","","","24.4","1,6,19,","1506.2","1,,,6","","","195.3","1,6","","","","","11.87","1,6","18.42","1,,,6","5.32",",,,6","12109",",,,6"
"USC00249011","1926-06","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","","","20.0","1,6","","","","","","","","","0",",6","1",",6","0","1,6","18","1,6","1","1,6","-1.7",",6,14,","","","","","33.9","1,6,26,","1618.2","3,,,6","","","118.0","1,6","","","","","14.92","1,6","22.50","1,,,6","7.35",",,,6","8361","1,,,6"
"USC00249011","1926-07","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","","","54.9",",6","4",",6","2",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","8",",6","2.8",",6,21,","","","7.6",",,6,08,","35.0",",6,30,","1654.5","2,,,6","18.5","6","18.5",",6","18.0",",,,6","","","19.51",",6","29.00",",,,6","10.02",",,,6","6622",",,,6"
"USC00249011","1926-08","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","","","8.1",",6","5",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","23",",6","2",",6","3.3",",6,25,+","","","12.7",",,6,30,","35.0",",6,25,","1179.6",",,,6","93.9","6","75.4",",6","23.3",",,,6","","","16.16",",6","24.92",",,,6","7.41",",,,6","7047",",,,6"
"USC00249011","1926-09","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","","","0.0","1,6","13",",6","11",",6","0",",6","","","0","1,6","13","1,6","1",",6","6",",6","0",",6","-13.3","1,6,23,","","","16.5",",,6,06,","26.7",",6,01,","","","400.6","6","306.7",",6","83.6",",,,6","","","7.48","1,6","14.78",",,,6","0.19","1,,,6","6818",",,,6"
"USC00249011","1926-10","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","","","0.0","1,6","1",",6","0",",6","0",",6","","","0","1,6","14","1,6","0",",6","5",",6","0",",6","-6.1","1,6,29,","","","1.0",",,6,04,","22.2",",6,25,+","729.1",",,,6","683.4","6","282.8",",6","1.0",",,,6","","","8.93","1,6","16.88",",,,6","0.98","1,,,6","12359",",,,6"
"USC00249011","1926-11","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","","","0.0","1,6","9",",6","4",",6","0",",6","","","3",",6","24",",6","4","1,6","0","1,6","0","1,6","-18.3",",6,20,","","","5.1",",,6,16,","19.4","1,6,04,","","","1187.7","6","504.3","1,6","24.2",",,,6","","","0.83","1,6","8.08","1,,,6","-6.42",",,,6","",""
"USC00249011","1926-12","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","","","0.0","1,6","4",",6","3",",6","0",",6","","","4",",6","28",",6","7","1,6","0","1,6","0","1,6","-30.6",",6,14,","","","5.6",",,6,12,","16.1","1,6,31,","","","1808.6","6","620.9","1,6","15.8",",,,6","","","-2.48","1,6","3.21","1,,,6","-8.16",",,,6","",""
"USC00249011","1927-01","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","0.0","6","0.0","3,6","6",",6","3",",6","0",",6","","","10","1,6","30","1,6","12","2,6","0","2,6","0","2,6","-41.7","1,6,21,","","","11.4",",,6,05,","13.3","2,6,01,","","","2518.9","6","710.3","2,6","22.5",",,,6","","","-6.74","3,6","-0.71","2,,,6","-12.76","1,,,6","",""
"USC00249011","1927-02","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","0.0","6","0.0","1,6","10",",6","3",",6","0",",6","","","9","1,6","26","1,6","8","1,6","0","1,6","0","1,6","-27.8","1,6,17,","","","3.8",",,6,04,","10.0","1,6,03,","","","3155.7","6","636.8","1,6","17.1",",,,6","","","-5.25","1,6","1.57","1,,,6","-12.08","1,,,6","",""
"USC00249011","1927-03","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","0.0","6","0.0","1,6","5",",6","1",",6","0",",6","","","1","1,6","29","1,6","2",",6","0",",6","0",",6","-18.3","1,6,19,","","","5.3",",,6,14,","15.6",",6,30,","","","3677.1","6","521.4",",6","11.4",",,,6","","","0.96","1,6","7.42",",,,6","-5.50","1,,,6","",""
"USC00249011","1927-04","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","0.0","6","0.0","2,6","8",",6","1",",6","0",",6","","","1",",6","21",",6","3","2,6","3","2,6","0","2,6","-20.6",",6,20,","","","2.5",",,6,12,","23.9","2,6,25,","","","4090.8","6","413.7","2,6","11.3",",,,6","","","3.51","2,6","10.08","2,,,6","-3.06",",,,6","",""
"USC00249011","1927-05","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","0.0","6","0.0",",6","17",",6","13",",6","2",",6","","","0",",6","12",",6","0",",6","2",",6","0",",6","-6.7",",6,03,","","","40.1",",,6,21,","23.3",",6,15,","","","4460.8","6","370.0",",6","153.8",",,,6","","","6.40",",6","11.35",",,,6","1.44",",,,6","12268","1,,,6"
"USC00249011","1927-06","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","0.3","6","0.3",",6","10",",6","4",",6","1",",6","","","0",",6","0",",6","0",",6","16",",6","0",",6","1.1",",6,04,","","","25.4",",,6,08,","27.8",",6,22,","1348.5","2,,,6","4595.2","6","134.4",",6","61.8",",,,6","","","13.86",",6","20.89",",,,6","6.84",",,,6","7465",",,,6"
"USC00249011","1927-07","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","40.0","6","39.7",",6","5",",6","4",",6","0",",6","","","0",",6","0",",6","0",",6","27",",6","2",",6","1.7",",6,01,","","","24.6",",,6,31,","32.2",",6,26,+","1673.0","2,,,6","47.5","6","47.5",",6","52.1",",,,6","","","18.08",",6","26.46",",,,6","9.69",",,,6","6229",",,,6"
"USC00249011","1927-08","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","45.9","6","5.9",",6","11",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","23",",6","0",",6","5.6",",6,31,+","","","22.1",",,6,15,","30.6",",6,05,","1303.2","2,,,6","124.7","6","77.2",",6","54.4",",,,6","","","16.03",",6","24.05",",,,6","8.01",",,,6","5900",",,,6"
"USC00249011","1927-09","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","45.9","6","0.0",",6","","","","","","","","","0",",6","6",",6","0",",6","12",",6","0",",6","-1.7",",6,25,+","","","","","27.8",",6,06,","1010.5","3,,,6","344.5","6","219.8",",6","","","","","11.01",",6","18.62",",,,6","3.39",",,,6","6294",",,,6"
"USC00249011","1927-10","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","45.9","6","0.0","1,6","5",",6","2",",6","0",",6","","","0",",6","14",",6","0","1,6","8","1,6","0","1,6","-5.0",",6,31,","","","18.8",",,6,04,","27.2","1,6,20,","710.2","1,,,6","641.8","6","297.3","1,6","24.3",",,,6","","","8.43","1,6","15.76","1,,,6","1.11",",,,6","8512",",,,6"
"USC00249011","1927-11","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","45.9","6","0.0",",6","13",",6","6",",6","1",",6","","","8",",6","28",",6","7",",6","0",",6","0",",6","-25.0",",6,15,","","","25.7",",,6,04,","13.3",",6,03,","","","1308.1","6","666.3",",6","64.4",",,,6","","","-3.88",",6","3.07",",,,6","-10.83",",,,6","",""
"USC00249011","1927-12","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","45.9","6","0.0",",6","10",",6","4",",6","0",",6","","","13",",6","31",",6","18",",6","0",",6","0",",6","-39.4",",6,31,","","","7.4",",,6,06,","11.1",",6,02,","","","2179.8","6","871.7",",6","24.1",",,,6","","","-9.79",",6","-3.63",",,,6","-15.95",",,,6","",""
"USC00249011","1928-01","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","0.0","","0.0","1,6","8",",6","2",",6","0",",6","","","9","1,6","23","1,6","11",",6","0",",6","0",",6","-31.7","1,6,01,","","","11.7",",,6,14,","15.6",",6,09,","","","2820.3","","640.5",",6","19.0",",,,6","","","-2.99","1,6","3.82",",,,6","-9.80","1,,,6","",""
"USC00249011","1928-02","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","0.0","","0.0",",6","6",",6","0",",6","0",",6","1",",6","6",",6","28",",6","6",",6","0",",6","0",",6","-26.1",",6,23,","25",",,6,22,","2.0",",,6,22,","16.7",",6,10,","","","3437.8","","617.5",",6","5.6",",,,6","65",",,,6","-2.96",",6","4.36",",,,6","-10.27",",,,6","",""
"USC00249011","1928-03","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","0.0","","0.0","2,6","3",",6","1",",6","0",",6","","","0","2,6","26","2,6","0",",6","3",",6","0",",6","-16.1","2,6,03,","","","2.5",",,6,28,","21.7",",6,19,","","","3911.3","","473.5",",6","6.0",",,,6","","","1.98","2,6","9.55",",,,6","-5.59","2,,,6","",""
"USC00249011","1928-04","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","0.0","","0.0",",6","6",",6","2",",6","0",",6","","","0",",6","23",",6","1",",6","3",",6","0",",6","-12.2",",6,13,","","","4.6",",,6,17,","23.3",",6,26,","","","4337.4","","426.1",",6","10.6",",,,6","","","4.13",",6","11.24",",,,6","-2.98",",,,6","",""
"USC00249011","1928-05","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","5.6","","5.6",",6","4",",6","3",",6","0",",6","","","0",",6","2",",6","0",",6","17",",6","0",",6","-1.1",",6,04,","","","10.9",",,6,26,","31.1",",6,25,","1478.0","4,,,6","4484.6","","147.2",",6","17.7",",,,6","","","13.76",",6","21.43",",,,6","6.10",",,,6","8915",",,,6"
"USC00249011","1928-06","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","6.4","","0.8",",6","9",",6","7",",6","0",",6","","","0",",6","0",",6","0",",6","9",",6","0",",6","1.1",",6,01,","","","19.3",",,6,22,","26.1",",6,28,","1578.5","3,,,6","4648.2","","163.6",",6","69.8",",,,6","","","12.91",",6","19.11",",,,6","6.71",",,,6","11018",",,,6"
"USC00249011","1928-07","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","66.0","","59.6",",6","7",",6","5",",6","1",",6","","","0",",6","0",",6","0",",6","26",",6","6",",6","6.1",",6,02,","","","28.7",",,6,16,","33.9",",6,25,+","2050.0","2,,,6","45.8","","45.8",",6","71.3",",,,6","","","18.78",",6","26.67",",,,6","10.88",",,,6","7600",",,,6"
"USC00249011","1928-08","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","92.6","","26.6",",6","7",",6","5",",6","0",",6","","","0",",6","0",",6","0",",6","25",",6","4",",6","4.4",",6,28,+","","","11.4",",,6,26,","36.1",",6,10,","1757.4","1,,,6","125.3","","79.5",",6","35.8",",,,6","","","16.63",",6","24.76",",,,6","8.49",",,,6","6878",",,,6"
"USC00249011","1928-09","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","92.9","","0.3",",6","2",",6","1",",6","0",",6","","","0",",6","5",",6","0",",6","19",",6","0",",6","-2.8",",6,27,","","","11.4",",,6,09,","29.4",",6,17,+","1026.9","3,,,6","285.9","","160.6",",6","12.7",",,,6","","","12.99",",6","22.38",",,,6","3.60",",,,6","6645",",,,6"
"USC00249011","1928-10","47.533333","-112.416667","1249.7","WILLOW CREEK RESERVOIR, MT US","92.9","","0.0","1,6","5",",6","2",",6","0",",6","","","0","1,6","18","1,6","1",",6","3",",6","0",",6","-12.2","1,6,12,","","","7.6",",,6,11,","26.1",",6,09,","","","662.9","","377.0",",6","16.5",",,,6","","","5.98","1,6","13.51",",,,6","-1.56","1,,,6","9504",",,,6"
