"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"USC00221190","1940-01","31.416667","-90.85","136.9","BUDE TOWER, MS US","7",",6","6",",6","1",",6","","","25.9",",,6,22,","94.6",",,,6"
"USC00221190","1940-02","31.416667","-90.85","136.9","BUDE TOWER, MS US","12",",6","10",",6","1",",6","1","","27.9",",,6,06,","150.8",",,,6"
"USC00221190","1940-03","31.416667","-90.85","136.9","BUDE TOWER, MS US","5",",6","4",",6","3",",6","","","64.3",",,6,29,","174.1",",,,6"
"USC00221190","1940-04","31.416667","-90.85","136.9","BUDE TOWER, MS US","10",",6","7",",6","4",",6","","","69.9",",,6,30,","248.6",",,,6"
"USC00221190","1940-05","31.416667","-90.85","136.9","BUDE TOWER, MS US","4",",6","4",",6","0",",6","","","8.6",",,6,24,","26.6",",,,6"
"USC00221190","1940-06","31.416667","-90.85","136.9","BUDE TOWER, MS US","15",",6","14",",6","3",",6","","","61.5",",,6,29,","221.3",",,,6"
"USC00221190","1940-08","31.416667","-90.85","136.9","BUDE TOWER, MS US","7",",6","5",",6","2",",6","","","55.9",",,6,03,","142.7",",,,6"
"USC00221190","1940-09","31.416667","-90.85","136.9","BUDE TOWER, MS US","6",",6","4",",6","1",",6","","","31.8",",,6,24,","49.1",",,,6"
"USC00221190","1940-10","31.416667","-90.85","136.9","BUDE TOWER, MS US","3",",6","1",",6","0",",6","","","14.0",",,6,08,","16.8",",,,6"
"USC00221190","1940-11","31.416667","-90.85","136.9","BUDE TOWER, MS US","8",",6","8",",6","4",",6","","","35.1",",,6,25,","164.1",",,,6"
"USC00221190","1940-12","31.416667","-90.85","136.9","BUDE TOWER, MS US","15",",6","11",",6","5",",6","","","71.6",",,6,13,","316.5",",,,6"
"USC00221190","1941-01","31.416667","-90.85","136.9","BUDE TOWER, MS US","10",",6","5",",6","0",",6","","","16.8",",,6,26,","52.7",",,,6"
"USC00221190","1941-02","31.416667","-90.85","136.9","BUDE TOWER, MS US","7",",6","4",",6","0",",6","","","11.4",",,6,02,","35.3",",,,6"
"USC00221190","1941-03","31.416667","-90.85","136.9","BUDE TOWER, MS US","8",",6","6",",6","3",",6","","","55.9",",,6,07,","146.2",",,,6"
"USC00221190","1941-04","31.416667","-90.85","136.9","BUDE TOWER, MS US","8",",6","5",",6","1",",6","","","28.7",",,6,22,","56.0",",,,6"
"USC00221190","1941-05","31.416667","-90.85","136.9","BUDE TOWER, MS US","6",",6","6",",6","1",",6","","","41.1",",,6,05,","100.0",",,,6"
"USC00221190","1941-07","31.416667","-90.85","136.9","BUDE TOWER, MS US","12",",6","12",",6","0",",6","","","18.3",",,6,27,","163.7",",,,6"
"USC00221190","1941-08","31.416667","-90.85","136.9","BUDE TOWER, MS US","6",",6","5",",6","0",",6","","","22.1",",,6,04,","62.2",",,,6"
"USC00221190","1941-10","31.416667","-90.85","136.9","BUDE TOWER, MS US","8",",6","6",",6","2",",6","","","58.4",",,6,03,","120.4",",,,6"
"USC00221190","1941-11","31.416667","-90.85","136.9","BUDE TOWER, MS US","5",",6","4",",6","1",",6","","","36.6",",,6,01,","56.2",",,,6"
"USC00221190","1941-12","31.416667","-90.85","136.9","BUDE TOWER, MS US","6",",6","6",",6","3",",6","","","124.0",",,6,23,","216.2",",,,6"
"USC00221190","1942-01","31.416667","-90.85","136.9","BUDE TOWER, MS US","7",",6","6",",6","2",",6","","","27.2",",,6,02,","87.2",",,,6"
"USC00221190","1942-10","31.416667","-90.85","136.9","BUDE TOWER, MS US","2",",6","2",",6","2",",6","","","38.1",",,6,31,","71.1",",,,6"
"USC00221190","1942-11","31.416667","-90.85","136.9","BUDE TOWER, MS US","3",",6","1",",6","0",",6","","","13.2",",,6,29,","14.2",",,,6"
"USC00221190","1942-12","31.416667","-90.85","136.9","BUDE TOWER, MS US","7",",6","7",",6","4",",6","","","91.4",",,6,27,","208.2",",,,6"
"USC00221190","1943-02","31.416667","-90.85","136.9","BUDE TOWER, MS US","3",",6","3",",6","1",",6","","","61.2",",,6,06,","82.5",",,,6"
"USC00221190","1943-03","31.416667","-90.85","136.9","BUDE TOWER, MS US","9",",6","7",",6","3",",6","","","63.5",",,6,21,","193.7",",,,6"
"USC00221190","1944-11","31.416667","-90.85","136.9","BUDE TOWER, MS US","8",",6","6",",6","3",",6","","","44.7",",,6,18,","142.8",",,,6"
"USC00221190","1944-12","31.416667","-90.85","136.9","BUDE TOWER, MS US","4",",6","4",",6","2",",6","","","45.0",",,6,27,","97.1",",,,6"
"USC00221190","1945-01","31.416667","-90.85","136.9","BUDE TOWER, MS US","11",",6","6",",6","1",",6","","","25.4",",,6,07,","80.1",",,,6"
"USC00221190","1945-03","31.416667","-90.85","136.9","BUDE TOWER, MS US","8",",6","7",",6","0",",6","","","24.1",",,6,26,","81.8",",,,6"
"USC00221190","1945-10","31.416667","-90.85","136.9","BUDE TOWER, MS US","","","","","","","1","","","","",""
"USC00221190","1945-12","31.416667","-90.85","136.9","BUDE TOWER, MS US","12",",6","8",",6","1",",6","","","31.8",",,6,14,","121.6",",,,6"
