"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES"
"USC00151294","1957-12","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","14",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",T,0,12,+","3",",,0,04,","51.1",",,0,07,","","","155.2",",,,0","3",",,,0","",""
"USC00151294","1958-01","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","9",",0","5",",0","0",",0","1",",0","1",",0","","","","","","","","","","","51",",,0,25,","38",",,0,25,","25.1",",,0,21,","","","67.2",",,,0","46",",,,0","",""
"USC00151294","1958-02","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","8",",0","5",",0","1",",0","","","","","","","","","","","","","","","","","","","25.4",",,0,01,","","","59.0",",,,0","","","",""
"USC00151294","1958-03","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","11",",0","8",",0","1",",0","","","","","","","","","","","","","","","","","","","26.4",",,0,24,","","","77.2",",,,0","","","",""
"USC00151294","1958-04","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","15",",0","7",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","38.4",",,0,27,","","","124.7",",,,0","0",",,,0","",""
"USC00151294","1958-05","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","12",",0","8",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","36.8",",,0,19,","","","124.0",",,,0","0",",,,0","",""
"USC00151294","1958-06","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","11",",0","7",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","10.9",",,0,26,","","","63.1",",,,0","0",",,,0","",""
"USC00151294","1958-07","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","15",",0","13",",0","3",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","44.5",",,0,08,","","","238.3",",,,0","0",",,,0","",""
"USC00151294","1958-08","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","16.5",",,0,17,","","","41.7",",,,0","0",",,,0","",""
"USC00151294","1958-09","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","6",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","38.6",",,0,21,","","","64.5",",,,0","0",",,,0","",""
"USC00151294","1958-10","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","5",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.8",",,0,10,","","","32.3",",,,0","0",",,,0","",""
"USC00151294","1958-11","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","12",",0","9",",0","1",",0","1",",0","1",",0","","","","","","","","","","","51",",,0,29,","51",",,0,29,","26.9",",,0,15,","","","103.0",",,,0","51",",,,0","",""
"USC00151294","1958-12","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","4",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",T,0,01,","0",",,0,31,+","11.9",",,0,24,","","","21.3",",,,0","0",",,,0","",""
"USC00151294","1959-01","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","11",",0","8",",0","1",",0","7",",0","0",",0","","","","","","","","","","","25",",,0,27,+","13",",,0,27,+","36.6",",,0,20,","","","116.1",",,,0","52",",,,0","",""
"USC00151294","1959-02","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","7",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,28,+","0",",T,0,06,","16.3",",,0,23,","","","64.1",",,,0","0",",T,,0","",""
"USC00151294","1959-03","37.4183","-86.5008","176.8","CANEYVILLE 1 W, KY US","11",",0","9",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",T,0,12,","0",",T,0,12,","21.6",",,0,27,","","","79.7",",,,0","0",",T,,0","",""
