"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00119854","1894-05","42.18333","-90.05","256.6","ZION, IL US","","","","","8",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","7.6",",,6,21,","","","","","","","22.0",",,,6","","","","","","","",""
"USC00119854","1894-06","42.18333","-90.05","256.6","ZION, IL US","","","126.4",",6","","","","","","","","","0",",6","0",",6","0",",6","29",",6","10",",6","","","1.1",",6,06,","","","","","34.4",",6,14,+","","","17.5",",6","","","","","21.96",",6","29.73",",,,6","14.19",",,,6"
"USC00119854","1894-07","42.18333","-90.05","256.6","ZION, IL US","","","179.6",",6","2",",6","1",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","16",",6","","","11.1",",6,05,","","","6.9",",,6,20,","37.8",",6,26,","0.8","6","0.8",",6","8.4",",,,6","","","24.10",",6","31.80",",,,6","16.40",",,,6"
"USC00119854","1894-08","42.18333","-90.05","256.6","ZION, IL US","","","126.8",",6","","","","","","","","","0",",6","0",",6","0",",6","31",",6","5",",6","","","7.8",",6,04,+","","","","","37.2",",6,01,","4.1","6","3.3",",6","","","","","22.32",",6","29.71",",,,6","14.92",",,,6"
"USC00119854","1894-09","42.18333","-90.05","256.6","ZION, IL US","","","61.8","2,6","","","","","","","","","0","2,6","0","2,6","0","2,6","21","2,6","2","2,6","","","1.1","2,6,25,","","","","","33.3","2,6,01,","61.6","6","57.5","2,6","","","","","18.49","2,6","24.72","2,,,6","12.26","2,,,6"
"USC00119854","1894-10","42.18333","-90.05","256.6","ZION, IL US","","","0.9",",6","","","","","","","0",",6","0",",6","7",",6","0",",6","5",",6","0",",6","","","-2.8",",6,30,+","0",",T,6,30,","","","25.0",",6,18,","304.6","6","243.0",",6","","","0",",T,,6","10.52",",6","15.94",",,,6","5.11",",,,6"
"USC00119854","1894-11","42.18333","-90.05","256.6","ZION, IL US","","","0.0",",6","1","3,6","1","3,6","1","3,6","0",",6","0",",6","26",",6","6",",6","0",",6","0",",6","","","-15.6",",6,19,","0",",T,6,12,+","40.6","3,,6,02,","17.2",",6,02,","838.3","6","533.7",",6","40.6","3,,,6","0",",T,,6","0.54",",6","5.94",",,,6","-4.86",",,,6"
"USC00119854","1894-12","42.18333","-90.05","256.6","ZION, IL US","","","0.0",",6","","","","","","","","","1",",6","26",",6","6",",6","0",",6","0",",6","","","-21.7",",6,28,","","","","","12.2",",6,22,","1416.6","6","578.3",",6","","","","","-0.32",",6","4.42",",,,6","-5.06",",,,6"
"USC00119854","1895-01","42.18333","-90.05","256.6","ZION, IL US","","","","","4",",6","3",",6","1",",6","","","","","","","","","","","","","","","","","","","25.4",",,6,25,","","","","","","","46.2",",,,6","","","","","","","",""
"USC00119854","1895-02","42.18333","-90.05","256.6","ZION, IL US","","","","","2","1,6","2","1,6","0","1,6","1",",6","","","","","16",",6","0",",6","0",",6","","","","","102",",,6,05,","4.8","1,,6,06,","15.0",",6,28,","","","","","7.3","1,,,6","110",",,,6","","","-2.90",",,,6","",""
"USC00119854","1895-03","42.18333","-90.05","256.6","ZION, IL US","","","0.0","2,6","4",",6","3",",6","0",",6","2",",6","0","1,6","26","1,6","6","1,6","3","1,6","0","1,6","","","-16.7","1,6,14,","152",",,6,02,","11.4",",,6,31,","22.2","1,6,30,+","","","518.1","1,6","17.7",",,,6","190",",,,6","0.81","2,6","7.59","1,,,6","-5.96","1,,,6"
"USC00119854","1895-04","42.18333","-90.05","256.6","ZION, IL US","","","5.0",",6","2",",6","1",",6","0",",6","","","0",",6","7",",6","0",",6","9",",6","0",",6","","","-6.7",",6,02,","","","3.3",",,6,21,","31.1",",6,30,","","","223.0",",6","4.6",",,,6","","","11.07",",6","18.04",",,,6","4.09",",,,6"
"USC00119854","1895-05","42.18333","-90.05","256.6","ZION, IL US","","","45.9","2,6","","","","","","","","","0","2,6","3","2,6","0",",6","18",",6","1",",6","","","-2.2","2,6,14,","","","","","33.3",",6,29,","","","128.7",",6","","","","","15.64","2,6","23.00",",,,6","8.29","2,,,6"
"USC00119854","1895-06","42.18333","-90.05","256.6","ZION, IL US","","","103.6",",6","","","","","","","","","0",",6","0",",6","0",",6","30",",6","6",",6","","","7.2",",6,06,","","","","","33.3",",6,25,","","","6.6",",6","","","","","21.57",",6","29.00",",,,6","14.13",",,,6"
"USC00119854","1895-07","42.18333","-90.05","256.6","ZION, IL US","","","117.2","1,6","7",",6","7",",6","2",",6","","","0","1,6","0","1,6","0","1,6","30","1,6","6","1,6","","","6.7","1,6,09,","","","52.8",",,6,26,","36.1","1,6,07,","4.7","6","4.7","1,6","121.0",",,,6","","","22.08","1,6","29.35","1,,,6","14.82","1,,,6"
"USC00119854","1895-08","42.18333","-90.05","256.6","ZION, IL US","","","128.9",",6","3",",6","2",",6","1",",6","","","0",",6","0",",6","0",",6","31",",6","7",",6","","","10.0",",6,20,+","","","40.6",",,6,23,","35.6",",6,16,","5.5","6","0.8",",6","45.4",",,,6","","","22.46",",6","29.70",",,,6","15.23",",,,6"
"USC00119854","1895-09","42.18333","-90.05","256.6","ZION, IL US","","","98.3",",6","6",",6","5",",6","1",",6","","","0",",6","1",",6","0",",6","24",",6","3",",6","","","0.0",",6,30,","","","25.4",",,6,16,","35.0",",6,11,","65.6","6","60.1",",6","52.6",",,,6","","","19.61",",6","26.30",",,,6","12.91",",,,6"
"USC00119854","1895-10","42.18333","-90.05","256.6","ZION, IL US","","","0.0","1,6","2",",6","1",",6","0",",6","0",",6","0","1,6","16","1,6","0","1,6","3","1,6","0","1,6","","","-9.4","1,6,30,","0",",T,6,27,","22.4",",,6,05,","21.7","1,6,04,+","411.8","6","346.2","1,6","23.7",",,,6","0",",T,,6","6.79","1,6","13.60","1,,,6","-0.01","1,,,6"
"USC00119854","1895-11","42.18333","-90.05","256.6","ZION, IL US","","","0.0","2,6","7",",6","6",",6","0",",6","3",",6","0","1,6","22","1,6","7","1,6","0","1,6","0","1,6","","","-15.0","1,6,27,","102",",,6,19,","13.2",",,6,19,","20.6","1,6,05,","882.6","6","470.8","1,6","46.3",",,,6","191",",,,6","1.42","2,6","6.25","1,,,6","-3.41","1,,,6"
"USC00119854","1895-12","42.18333","-90.05","256.6","ZION, IL US","","","0.0","5,6","5",",6","5",",6","0",",6","","","2","3,6","27","3,6","10","4,6","0","4,6","0","4,6","","","-19.4","3,6,03,","","","19.1",",,6,25,","10.6","4,6,25,+","1441.5","6","558.9","4,6","40.2",",,,6","","","-3.22","5,6","1.01","4,,,6","-7.46","3,,,6"
"USC00119854","1896-01","42.18333","-90.05","256.6","ZION, IL US","0.0","6","0.0",",6","3",",6","3",",6","0",",6","2",",6","3",",6","29",",6","13",",6","0",",6","0",",6","","","-25.0",",6,04,","30",",,6,25,","20.3",",,6,31,","10.0",",6,29,","2138.1","6","696.6",",6","25.8",",,,6","55",",,,6","-4.14",",6","0.66",",,,6","-8.94",",,,6"
"USC00119854","1896-02","42.18333","-90.05","256.6","ZION, IL US","0.0","6","0.0",",6","4","2,6","4","2,6","0","2,6","","","5",",6","27",",6","10",",6","0",",6","0",",6","","","-24.4",",6,20,","","","20.3","2,,6,13,","15.6",",6,27,","2779.0","6","640.9",",6","45.7","2,,,6","","","-3.77",",6","1.94",",,,6","-9.48",",,,6"
"USC00119854","1896-03","42.18333","-90.05","256.6","ZION, IL US","0.0","6","0.0","1,6","3",",6","2",",6","0",",6","0",",6","2",",6","26",",6","5","1,6","1","1,6","0","1,6","","","-18.3",",6,12,","3",",,6,18,","12.7",",,6,06,","21.7","1,6,31,","3355.7","6","576.7","1,6","23.2",",,,6","3",",,,6","-0.93","1,6","4.72","1,,,6","-6.58",",,,6"
"USC00119854","1896-04","42.18333","-90.05","256.6","ZION, IL US","17.8","6","17.8","1,6","","","","","","","0",",6","0","1,6","9","1,6","0",",6","16",",6","0",",6","","","-7.8","1,6,02,","0",",T,6,07,+","","","31.1",",6,28,","3554.3","6","198.6",",6","","","0",",T,,6","12.26","1,6","18.67",",,,6","5.84","1,,,6"
"USC00119854","1896-05","42.18333","-90.05","256.6","ZION, IL US","54.0","6","36.2","3,6","10",",6","9",",6","4",",6","","","0","1,6","0","1,6","0","2,6","26","2,6","0","2,6","","","5.0","1,6,19,","","","62.2",",,6,25,","31.1","2,6,09,","3593.8","6","39.5","2,6","212.2",",,,6","","","18.30","3,6","25.30","2,,,6","11.30","1,,,6"
"USC00119854","1896-06","42.18333","-90.05","256.6","ZION, IL US","127.7","6","73.7",",6","","","","","","","","","0",",6","0",",6","0",",6","28",",6","2",",6","","","6.7",",6,11,+","","","","","33.3",",6,20,","3619.3","6","25.5",",6","","","","","19.94",",6","27.31",",,,6","12.57",",,,6"
"USC00119854","1896-07","42.18333","-90.05","256.6","ZION, IL US","237.5","6","109.8",",6","6",",6","6",",6","2",",6","","","0",",6","0",",6","0",",6","31",",6","8",",6","","","5.0",",6,17,","","","27.9",",,6,27,+","36.7",",6,12,","12.2","6","12.2",",6","102.7",",,,6","","","21.48",",6","29.26",",,,6","13.70",",,,6"
"USC00119854","1896-08","42.18333","-90.05","256.6","ZION, IL US","","","","","8",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","36.3",",,6,05,","","","","","","","96.0",",,,6","","","","","","","",""
"USC00119854","1896-09","42.18333","-90.05","256.6","ZION, IL US","","","11.7","5,6","","","","","","","","","0","3,6","4","3,6","0","2,6","15","2,6","0","2,6","","","-4.4","3,6,19,","","","","","30.6","2,6,10,+","","","128.1","2,6","","","","","13.69","5,6","21.59","2,,,6","5.80","3,,,6"
"USC00119854","1896-10","42.18333","-90.05","256.6","ZION, IL US","","","0.0","1,6","1","1,6","1","1,6","1","1,6","0",",6","0","1,6","18","1,6","0",",6","2",",6","0",",6","","","-12.2","1,6,23,","0",",T,6,31,","38.1","1,,6,30,","23.3",",6,28,","","","362.7",",6","38.1","1,,,6","0",",T,,6","6.39","1,6","14.59",",,,6","-1.81","1,,,6"
"USC00119854","1896-11","42.18333","-90.05","256.6","ZION, IL US","","","","","4","1,6","2","1,6","0","1,6","","","0","5,6","17","5,6","5","2,6","0","2,6","0","2,6","","","-11.7","5,6,12,","","","12.7","1,,6,26,","20.6","2,6,25,+","","","","","18.0","1,,,6","","","1.72","6,6","5.86","2,,,6","-2.42","5,,,6"
"USC00119854","1896-12","42.18333","-90.05","256.6","ZION, IL US","","","0.0","2,6","5",",6","3",",6","0",",6","1",",6","0","1,6","28","1,6","10","1,6","0","1,6","0","1,6","","","-16.1","1,6,19,","152",",,6,18,","15.2",",,6,18,","13.9","1,6,11,","","","587.6","1,6","26.1",",,,6","160",",,,6","-1.65","2,6","2.69","1,,,6","-5.99","1,,,6"
"USC00119854","1897-01","42.18333","-90.05","256.6","ZION, IL US","0.0","6","0.0",",6","","","","","","","","","8",",6","29",",6","18",",6","0",",6","0",",6","","","-32.2",",6,25,","","","","","15.0",",6,01,","","","795.8",",6","","","","","-7.34",",6","-2.31",",,,6","-12.36",",,,6"
"USC00119854","1897-02","42.18333","-90.05","256.6","ZION, IL US","0.0","6","0.0","1,6","5",",6","4",",6","0",",6","3",",6","3",",6","28",",6","5","1,6","0","1,6","0","1,6","","","-23.9",",6,27,","127",",,6,06,","12.7",",,6,06,","7.2","1,6,13,","","","568.4","1,6","29.7",",,,6","233",",,,6","-2.88","1,6","1.97","1,,,6","-7.74",",,,6"
"USC00119854","1897-03","42.18333","-90.05","256.6","ZION, IL US","0.0","6","0.0","1,6","9",",6","8",",6","0",",6","1",",6","0","1,6","25","1,6","4",",6","0",",6","0",",6","","","-13.9","1,6,15,+","127",",,6,23,","22.9",",,6,19,+","15.6",",6,30,","","","536.7",",6","83.4",",,,6","127",",,,6","0.38","1,6","5.25",",,,6","-4.48","1,,,6"
"USC00119854","1897-04","42.18333","-90.05","256.6","ZION, IL US","0.0","6","0.0",",6","12",",6","11",",6","1",",6","1",",6","0",",6","10",",6","0",",6","4",",6","0",",6","","","-6.7",",6,20,+","76",",,6,10,","30.5",",,6,23,","23.9",",6,22,","","","314.6",",6","80.3",",,,6","76",",,,6","7.85",",6","13.34",",,,6","2.35",",,,6"
"USC00119854","1897-05","42.18333","-90.05","256.6","ZION, IL US","5.3","6","5.3","1,6","7",",6","6",",6","0",",6","","","0","1,6","1","1,6","0",",6","14",",6","0",",6","","","-0.6","1,6,31,","","","15.2",",,6,22,","26.7",",6,18,+","","","159.3",",6","56.0",",,,6","","","13.29","1,6","20.15",",,,6","6.43","1,,,6"
"USC00119854","1897-06","42.18333","-90.05","256.6","ZION, IL US","73.2","6","67.9",",6","9",",6","9",",6","2",",6","","","0",",6","0",",6","0",",6","25",",6","5",",6","","","1.7",",6,01,","","","42.4",",,6,23,","36.7",",6,17,","","","54.5",",6","107.0",",,,6","","","18.78",",6","26.01",",,,6","11.56",",,,6"
"USC00119854","1897-07","42.18333","-90.05","256.6","ZION, IL US","224.0","6","150.8",",6","6",",6","6",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","10",",6","","","8.9",",6,13,","","","22.9",",,6,09,","35.0",",6,30,+","3.6","6","3.6",",6","56.4",",,,6","","","23.08",",6","30.20",",,,6","15.96",",,,6"
