"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES"
"FRW00034048","1951-08","46.862194","1.730667","161.2","CHATEAUROUX, FR","","","16.5",",X","15",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","21",",X","0",",X","5","","2","","8.3",",X,26,","0",",,X,31,+","0",",,X,31,+","18.8",",,X,31,","28.9",",X,28,","","","41.6",",X","59.0",",,,X","0",",,,X","17.52",",X","22.32",",,,X","12.73",",,,X","","","",""
"FRW00034048","1951-09","46.862194","1.730667","161.2","CHATEAUROUX, FR","","","29.6",",X","11",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","14",",X","0",",X","14","","2","","4.4",",X,21,","0",",,X,30,+","0",",,X,30,+","13.2",",,X,23,","28.9",",X,09,","","","79.0",",X","49.1",",,,X","0",",,,X","16.69",",X","21.88",",,,X","11.49",",,,X","","","",""
"FRW00034048","1951-10","46.862194","1.730667","161.2","CHATEAUROUX, FR","","","0.0","2,X","9",",X","6",",X","0",",X","0",",X","0",",X","0","2,X","1","2,X","0","2,X","1","2,X","0","2,X","24","","","","0.0","2,X,17,","0",",,X,31,+","0",",,X,31,+","10.2",",,X,27,","23.9","2,X,02,","","","231.9","2,X","41.7",",,,X","0",",,,X","10.34","2,X","14.56","2,,,X","6.11","2,,,X","","","",""
"FRW00034048","1951-11","46.862194","1.730667","161.2","CHATEAUROUX, FR","","","0.0",",X","12",",X","11",",X","0",",X","0",",X","0",",X","0",",X","3",",X","1",",X","0",",X","0",",X","6","","1","","-2.2",",X,28,+","0",",,X,30,+","0",",T,X,21,","12.4",",,X,10,","20.6",",X,05,","","","272.4",",X","62.7",",,,X","0",",T,,X","9.25",",X","12.44",",,,X","6.07",",,,X","","","",""
"FRW00034048","1951-12","46.862194","1.730667","161.2","CHATEAUROUX, FR","","","0.0",",X","12","1,X","4","1,X","0","1,X","0",",X","0",",X","0",",X","12",",X","0",",X","0",",X","0",",X","16","","","","-3.3",",X,12,","0",",,X,31,+","0",",,X,31,+","4.8","1,,X,31,","13.9",",X,20,","","","409.8",",X","23.9","1,,,X","0",",,,X","5.11",",X","9.19",",,,X","1.04",",,,X","","","",""
"FRW00034048","1952-01","46.862194","1.730667","161.2","CHATEAUROUX, FR","0.0","X","0.0",",X","20",",X","13",",X","0",",X","1",",X","1",",X","0",",X","15",",X","1",",X","0",",X","0",",X","16","","","","-8.3",",X,26,","25",",,X,26,","38",",,X,25,","14.0",",,X,11,","10.6",",X,11,","","","473.8",",X","94.0",",,,X","61",",,,X","3.05",",X","5.94",",,,X","0.15",",,,X","","","",""
"FRW00034048","1952-02","46.862194","1.730667","161.2","CHATEAUROUX, FR","0.0","X","0.0",",X","15",",X","10",",X","0",",X","1",",X","2",",X","0",",X","20",",X","0",",X","0",",X","0",",X","20","","","","-6.1",",X,17,","51",",,X,18,","25",",,X,18,+","14.7",",,X,11,","12.2",",X,28,","","","457.2",",X","71.6",",,,X","76",",,,X","2.57",",X","5.86",",,,X","-0.72",",,,X","","","",""
"FRW00034048","1952-03","46.862194","1.730667","161.2","CHATEAUROUX, FR","0.0","X","0.0","1,X","21",",X","11",",X","0",",X","0",",X","0",",X","0","1,X","4","1,X","0","1,X","0","1,X","0","1,X","8","","","","-1.1","1,X,02,+","0",",,X,31,+","0",",,X,31,+","11.7",",,X,31,+","19.4","1,X,03,","","","272.9","1,X","84.1",",,,X","0",",,,X","9.24","1,X","13.42","1,,,X","5.05","1,,,X","","","",""
"FRW00034048","1952-04","46.862194","1.730667","161.2","CHATEAUROUX, FR","0.0","X","0.0",",X","9",",X","1",",X","0",",X","0",",X","0",",X","0",",X","4",",X","0",",X","13",",X","0",",X","3","","2","","-1.1",",X,04,","0",",,X,30,+","0",",T,X,03,+","7.9",",,X,01,","26.1",",X,19,+","","","169.4",",X","14.8",",,,X","0",",T,,X","12.69",",X","18.69",",,,X","6.69",",,,X","","","",""
"FRW00034048","1952-05","46.862194","1.730667","161.2","CHATEAUROUX, FR","4.6","X","4.6",",X","13",",X","8",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","19",",X","0",",X","4","","3","","5.6",",X,22,","0",",,X,31,+","0",",,X,31,+","19.8",",,X,31,","27.8",",X,17,+","","","88.2",",X","78.3",",,,X","0",",,,X","15.63",",X","21.94",",,,X","9.33",",,,X","","","",""
"FRW00034048","1952-06","46.862194","1.730667","161.2","CHATEAUROUX, FR","42.3","X","37.7","1,X","6",",X","4",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0","1,X","25","1,X","2","1,X","","","3","","7.8",",X,09,+","0",",,X,30,+","0",",,X,30,+","4.8",",,X,06,","36.7","1,X,30,","","","31.3","1,X","15.5",",,,X","0",",,,X","18.63","1,X","25.30","1,,,X","11.96",",,,X","","","",""
"FRW00034048","1952-07","46.862194","1.730667","161.2","CHATEAUROUX, FR","135.8","X","93.5",",X","3",",X","2",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","5",",X","1","","3","","7.8",",X,29,","0",",,X,31,+","0",",,X,31,+","13.7",",,X,08,","38.3",",X,01,","10.0","X","10.0",",X","18.8",",,,X","0",",,,X","21.02",",X","28.08",",,,X","13.96",",,,X","","","",""
"FRW00034048","1952-08","46.862194","1.730667","161.2","CHATEAUROUX, FR","201.4","X","65.6",",X","13",",X","9",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","29",",X","5",",X","2","","6","","8.3",",X,22,","0",",,X,31,+","0",",,X,31,+","10.4",",,X,30,","33.3",",X,05,","24.6","X","14.6",",X","52.6",",,,X","0",",,,X","19.98",",X","26.11",",,,X","13.85",",,,X","","","",""
