"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00193940","1890-01","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","","","9",",6","5",",6","0",",6","","","","","","","","","","","","","","","","","","","","","18.0",",,6,27,","","","","","","","65.1",",,,6","","","","","","","",""
"USC00193940","1890-02","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","","","","","","","","","2",",6","","","","","5","5,6","0","5,6","0","5,6","","","1","","","","152",",,6,20,","","","12.2","5,6,05,","","","","","","","177",",,,6","","","4.19","5,,,6","",""
"USC00193940","1890-03","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","","","","","","","","","5",",6","","","","","","","","","","","","","1","","","","203",",,6,19,+","","","","","","","","","","","786",",,,6","","","","","",""
"USC00193940","1890-04","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","0.5","5,6","5","1,6","5","1,6","0","1,6","","","0","3,6","2","3,6","0","2,6","2","2,6","0","2,6","","","","","-3.3","3,6,02,","","","22.4","1,,6,27,","24.4","2,6,24,","","","236.9","2,6","61.3","1,,,6","","","8.72","5,6","13.01","2,,,6","4.43","3,,,6"
"USC00193940","1890-05","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","7.3","2,6","","","","","","","","","0","1,6","0","1,6","0","1,6","11","1,6","0","1,6","","","4","","2.2","1,6,03,","","","","","28.9","1,6,01,","","","103.6","1,6","","","","","15.05","2,6","19.61","1,,,6","10.48","1,,,6"
"USC00193940","1890-06","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","","","","","","","","","","","0","2,6","0","2,6","0","2,6","22","2,6","0","2,6","","","4","","10.0","2,6,10,","","","","","28.9","2,6,25,+","","","","","","","","","19.66","4,6","24.23","2,,,6","15.10","2,,,6"
"USC00193940","1890-07","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","126.0","2,6","6",",6","4",",6","0",",6","","","0","1,6","0","1,6","0","1,6","27","1,6","4","1,6","","","","","10.0","1,6,10,","","","16.3",",,6,25,","34.4","1,6,31,","8.4","6","8.4","1,6","37.4",",,,6","","","22.27","2,6","26.91","1,,,6","17.63","1,,,6"
"USC00193940","1890-08","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","100.5",",6","10",",6","8",",6","1",",6","","","0",",6","0",",6","0",",6","25",",6","2",",6","","","4","","10.0",",6,26,+","","","29.5",",,6,27,","32.2",",6,05,+","18.7","6","10.3",",6","113.8",",,,6","","","21.24",",6","25.32",",,,6","17.16",",,,6"
"USC00193940","1890-09","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","26.1",",6","","","","","","","","","0",",6","1",",6","0",",6","13",",6","0",",6","","","","","0.0",",6,25,","","","","","30.0",",6,05,","83.7","6","65.0",",6","","","","","17.04",",6","20.92",",,,6","13.15",",,,6"
"USC00193940","1890-10","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","0.0","3,6","9",",6","9",",6","5",",6","","","0","2,6","2","2,6","0","2,6","2","2,6","0","2,6","","","","","-1.7","2,6,22,","","","60.7",",,6,24,","22.2","2,6,02,","326.3","6","242.6","2,6","244.9",",,,6","","","9.72","3,6","13.12","2,,,6","6.32","2,,,6"
"USC00193940","1890-11","42.366667","-71.283333",,"KENDALL GREEN, MA US","","","","","5",",6","3",",6","0",",6","","","","","","","1","3,6","0","3,6","0","3,6","","","","","","","","","21.1",",,6,17,","17.8","3,6,08,","","","","","34.3",",,,6","","","","","8.57","3,,,6","",""
