"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1TNBT0020","2010-04","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","7","2,N","4","2,N","0","2,N","24.6","2,,N,25,","65.3","2,,,N"
"US1TNBT0020","2010-05","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","12","2,N","5","2,N","1","2,N","65.8","2,,N,03,","92.9",",a,,N"
"US1TNBT0020","2010-06","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","7","2,N","5","2,N","0","2,N","18.0","2,,N,10,","58.4",",a,,N"
"US1TNBT0020","2010-08","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","8","5,N","4","5,N","1","5,N","45.0","5,,N,12,","84.9",",a,,N"
"US1TNBT0020","2010-12","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","9","3,N","6","3,N","1","3,N","41.7","3,,N,01,","85.4","1,a,,N"
"US1TNBT0020","2011-01","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","12",",N","7",",N","1",",N","33.8",",,N,02,","94.6",",,,N"
"US1TNBT0020","2011-02","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","10",",N","6",",N","0",",N","24.6",",,N,25,","67.8",",,,N"
"US1TNBT0020","2011-04","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","","","","","","","","","236.4",",a,,N"
"US1TNBT0020","2011-05","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","7","5,N","2","5,N","0","5,N","24.4","5,,N,04,","50.9","1,a,,N"
"US1TNBT0020","2011-06","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","","","","","","","","","70.3","3,a,,N"
"US1TNBT0020","2011-08","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","7","1,N","2","1,N","1","1,N","29.7","1,,N,04,","36.4","1,,,N"
"US1TNBT0020","2011-09","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","11","5,N","6","5,N","2","5,N","164.3","5,,N,06,","219.9","3,a,,N"
"US1TNBT0020","2011-10","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","","","","","","","","","114.6","3,a,,N"
"US1TNBT0020","2011-11","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","12",",N","10",",N","4",",N","47.8",",,N,28,","198.9",",,,N"
"US1TNBT0020","2011-12","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","9","4,N","8","4,N","1","4,N","38.9","4,,N,07,","135.3","2,a,,N"
"US1TNBT0020","2012-01","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","14","1,N","11","1,N","0","1,N","22.6","1,,N,22,","126.6","1,,,N"
"US1TNBT0020","2012-02","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","11","2,N","6","2,N","0","2,N","18.8","2,,N,20,","81.5",",a,,N"
"US1TNBT0020","2012-03","35.7425","-84.0934","349.3","FRIENDSVILLE 2.3 ESE, TN US","","","","","","","","","167.6","4,a,,N"
