"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"BR00B4-0550","1965-07","-20.35","-47.35","720.0","VALE DO PRATA, BR","0","1,I","0","1,I","0","1,I","0.0","1,,I,31,+","0.0","1,,,I"
"BR00B4-0550","1965-08","-20.35","-47.35","720.0","VALE DO PRATA, BR","7",",I","3",",I","0",",I","16.6",",,I,06,","38.8",",,,I"
"BR00B4-0550","1965-09","-20.35","-47.35","720.0","VALE DO PRATA, BR","4",",I","3",",I","0",",I","21.7",",,I,28,","55.8",",,,I"
"BR00B4-0550","1965-10","-20.35","-47.35","720.0","VALE DO PRATA, BR","12",",I","12",",I","0",",I","22.7",",,I,02,","121.6",",,,I"
"BR00B4-0550","1965-11","-20.35","-47.35","720.0","VALE DO PRATA, BR","10",",I","10",",I","4",",I","69.7",",,I,28,","286.7",",,,I"
"BR00B4-0550","1965-12","-20.35","-47.35","720.0","VALE DO PRATA, BR","17",",I","15",",I","2",",I","63.7",",,I,03,","217.6",",,,I"
"BR00B4-0550","1966-01","-20.35","-47.35","720.0","VALE DO PRATA, BR","18",",I","16",",I","4",",I","53.7",",,I,03,","305.2",",,,I"
"BR00B4-0550","1966-02","-20.35","-47.35","720.0","VALE DO PRATA, BR","16",",I","13",",I","4",",I","33.6",",,I,05,","243.3",",,,I"
"BR00B4-0550","1966-03","-20.35","-47.35","720.0","VALE DO PRATA, BR","14",",I","12",",I","8",",I","57.7",",,I,13,","357.1",",,,I"
"BR00B4-0550","1966-04","-20.35","-47.35","720.0","VALE DO PRATA, BR","7",",I","7",",I","1",",I","41.1",",,I,07,","89.7",",,,I"
"BR00B4-0550","1966-05","-20.35","-47.35","720.0","VALE DO PRATA, BR","5",",I","5",",I","0",",I","19.5",",,I,23,","63.4",",,,I"
"BR00B4-0550","1966-06","-20.35","-47.35","720.0","VALE DO PRATA, BR","0",",I","0",",I","0",",I","0.0",",,I,30,+","0.0",",,,I"
"BR00B4-0550","1966-07","-20.35","-47.35","720.0","VALE DO PRATA, BR","0",",I","0",",I","0",",I","0.0",",,I,31,+","0.0",",,,I"
"BR00B4-0550","1966-08","-20.35","-47.35","720.0","VALE DO PRATA, BR","1",",I","0",",I","0",",I","2.2",",,I,01,","2.2",",,,I"
"BR00B4-0550","1966-09","-20.35","-47.35","720.0","VALE DO PRATA, BR","5",",I","4",",I","1",",I","41.7",",,I,21,","61.5",",,,I"
"BR00B4-0550","1966-10","-20.35","-47.35","720.0","VALE DO PRATA, BR","9",",I","7",",I","1",",I","39.7",",,I,30,","91.7",",,,I"
