"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"SPE00175568","2016-12","42.2439","0.9681","508.0","LA POBLA DE SEGUR, SP","","","0.0",",E","1",",E","0",",E","0",",E","0",",E","27",",E","0",",E","0",",E","0",",E","-6.8",",E,29,","0.3",",,E,16,","12.2",",E,26,+","464.9",",E","0.3",",,,E","3.34",",E","9.52",",,,E","-2.85",",,,E"
"SPE00175568","2017-01","42.2439","0.9681","508.0","LA POBLA DE SEGUR, SP","0.0","","0.0",",E","3",",E","1",",E","0",",E","0",",E","26",",E","0",",E","0",",E","0",",E","-8.5",",E,18,","13.9",",,E,27,","17.2",",E,24,","473.2",",E","15.7",",,,E","3.07",",E","9.49",",,,E","-3.36",",,,E"
"SPE00175568","2017-02","42.2439","0.9681","508.0","LA POBLA DE SEGUR, SP","0.0","","0.0",",E","7",",E","6",",E","0",",E","0",",E","12",",E","0",",E","0",",E","0",",E","-2.5",",E,11,","15.5",",,E,04,","20.2",",E,22,","291.0",",E","48.6",",,,E","7.94",",E","14.69",",,,E","1.19",",,,E"
"SPE00175568","2017-03","42.2439","0.9681","508.0","LA POBLA DE SEGUR, SP","0.0","","0.0",",E","9",",E","5",",E","1",",E","0",",E","2",",E","0",",E","12",",E","0",",E","-2.2",",E,01,","32.2",",,E,25,","26.3",",E,10,","232.6",",E","72.8",",,,E","10.83",",E","18.95",",,,E","2.71",",,,E"
"SPE00175568","2017-04","42.2439","0.9681","508.0","LA POBLA DE SEGUR, SP","0.0","","0.0",",E","6",",E","3",",E","0",",E","0",",E","1",",E","0",",E","16",",E","0",",E","-0.5",",E,28,","12.1",",,E,25,","27.7",",E,14,","151.9",",E","23.5",",,,E","13.27",",E","21.63",",,,E","4.90",",,,E"
"SPE00175568","2017-05","42.2439","0.9681","508.0","LA POBLA DE SEGUR, SP","29.7","","29.7",",E","7",",E","4",",E","1",",E","0",",E","0",",E","0",",E","25",",E","0",",E","2.2",",E,01,","37.5",",,E,11,","31.8",",E,26,+","58.7",",E","61.0",",,,E","17.40",",E","25.00",",,,E","9.79",",,,E"
"SPE00175568","2017-06","42.2439","0.9681","508.0","LA POBLA DE SEGUR, SP","175.8","","146.1",",E","11",",E","7",",E","0",",E","0",",E","0",",E","0",",E","29",",E","14",",E","8.3",",E,07,","17.0",",,E,21,","37.9",",E,17,","10.1",",E","66.3",",,,E","22.87",",E","30.56",",,,E","15.17",",,,E"
