"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00144488","1989-10","38.4424","-95.0793","265.2","LANE, KS US","6",",6","6",",6","3",",6","","","","","","","","","","","","","","","","","","","64.8",",,6,30,","168.9",",,,6","","","",""
"USC00144488","1989-11","38.4424","-95.0793","265.2","LANE, KS US","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","0.0",",,6,30,+","0.0",",,,6","","","",""
"USC00144488","1990-01","38.4424","-95.0793","265.2","LANE, KS US","4",",6","4",",6","2",",6","","","1",",6","","","","","","","","","","","","","25",",,6,24,","35.6",",,6,19,","82.6",",,,6","25",",,,6","",""
"USC00144488","1990-02","38.4424","-95.0793","265.2","LANE, KS US","6","1,6","6","1,6","1","1,6","","","2",",6","","","","","","","","","","","","","51",",,6,03,","30.5","1,,6,22,","74.9","1,,,6","76",",,,6","",""
"USC00144488","1990-06","38.4424","-95.0793","265.2","LANE, KS US","7",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","70.4",",,6,14,","145.6",",,,6","","","",""
"USC00144488","1990-08","38.4424","-95.0793","265.2","LANE, KS US","6",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","21.8",",,6,15,","68.1",",,,6","","","",""
"USC00144488","1990-09","38.4424","-95.0793","265.2","LANE, KS US","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","14.0",",,6,18,","22.1",",,,6","","","",""
"USC00144488","1990-11","38.4424","-95.0793","265.2","LANE, KS US","5","1,6","4","1,6","1","1,6","","","1",",6","","","","","","","","","","","","","76",",,6,05,","45.7","1,,6,04,","75.4","1,,,6","76",",,,6","",""
"USC00144488","1990-12","38.4424","-95.0793","265.2","LANE, KS US","3","3,6","3","3,6","0","3,6","","","3",",6","","","","","","","","","","","","","76",",,6,23,","12.7","3,,6,17,","28.0","3,,,6","126",",,,6","",""
"USC00144488","1991-03","38.4424","-95.0793","265.2","LANE, KS US","3",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","17.8",",,6,17,","26.2",",,,6","","","",""
"USC00144488","1991-04","38.4424","-95.0793","265.2","LANE, KS US","11",",6","6",",6","0",",6","","","","","","","","","","","","","","","","","","","22.9",",,6,17,","83.0",",,,6","","","",""
"USC00144488","1991-05","38.4424","-95.0793","265.2","LANE, KS US","12",",6","10",",6","3",",6","","","","","","","","","","","","","","","","","","","59.9",",,6,26,","206.9",",,,6","","","",""
"USC00144488","1991-07","38.4424","-95.0793","265.2","LANE, KS US","4",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","31.8",",,6,28,","44.7",",,,6","","","",""
"USC00144488","1991-08","38.4424","-95.0793","265.2","LANE, KS US","6",",6","4",",6","0",",6","","","","","","","","","","","","","","","","","","","10.4",",,6,29,","35.3",",,,6","","","",""
"USC00144488","1991-09","38.4424","-95.0793","265.2","LANE, KS US","11",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","26.7",",,6,10,","64.8",",,,6","","","",""
"USC00144488","1991-10","38.4424","-95.0793","265.2","LANE, KS US","6",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","38.1",",,6,31,","91.0",",,,6","","","",""
"USC00144488","1991-11","38.4424","-95.0793","265.2","LANE, KS US","5",",6","4",",6","1",",6","","","","","","","","","","","","","","","","","","","25.4",",,6,23,","60.2",",,,6","","","",""
"USC00144488","1991-12","38.4424","-95.0793","265.2","LANE, KS US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","40.6",",,6,20,","70.3",",,,6","","","",""
"USC00144488","1992-01","38.4424","-95.0793","265.2","LANE, KS US","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","10.7",",,6,22,","26.4",",,,6","","","",""
"USC00144488","1992-02","38.4424","-95.0793","265.2","LANE, KS US","4",",6","4",",6","0",",6","","","","","0","4,6","14","4,6","","","","","-9.4","4,6,08,","","","","","14.0",",,6,14,","34.6",",,,6","","","-0.92","4,,,6"
"USC00144488","1992-03","38.4424","-95.0793","265.2","LANE, KS US","6","1,6","6","1,6","2","1,6","","","1",",6","","","","","","","","","","","","","51",",,6,20,","28.2","1,,6,17,","92.9","1,,,6","51",",,,6","",""
"USC00144488","1992-04","38.4424","-95.0793","265.2","LANE, KS US","8",",6","8",",6","0",",6","","","","","","","","","","","","","","","","","","","24.6",",,6,20,","89.7",",,,6","","","",""
"USC00144488","1992-05","38.4424","-95.0793","265.2","LANE, KS US","8",",6","7",",6","0",",6","","","","","","","","","","","","","","","","","","","19.3",",,6,22,","65.1",",,,6","","","",""
"USC00144488","1992-06","38.4424","-95.0793","265.2","LANE, KS US","12",",6","11",",6","2",",6","","","","","","","","","","","","","","","","","","","45.7",",,6,02,","172.8",",,,6","","","",""
"USC00144488","1992-07","38.4424","-95.0793","265.2","LANE, KS US","10",",6","9",",6","3",",6","","","","","","","","","","","","","","","","","","","31.8",",,6,15,","147.1",",,,6","","","",""
"USC00144488","1992-09","38.4424","-95.0793","265.2","LANE, KS US","8",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","33.8",",,6,07,","89.2",",,,6","","","",""
"USC00144488","1992-10","38.4424","-95.0793","265.2","LANE, KS US","4",",6","4",",6","2",",6","","","","","","","","","","","","","","","","","","","30.0",",,6,28,","66.1",",,,6","","","",""
"USC00144488","1992-11","38.4424","-95.0793","265.2","LANE, KS US","11","2,6","11","2,6","3","2,6","","","2",",6","","","","","","","","","","","","","76",",,6,24,+","66.0","2,,6,19,","217.9","2,,,6","152",",,,6","",""
"USC00144488","1992-12","38.4424","-95.0793","265.2","LANE, KS US","5","1,6","4","1,6","1","1,6","","","","","","","","","","","","","","","","","","","55.9","1,,6,13,","98.5","1,,,6","","","",""
"USC00144488","1993-01","38.4424","-95.0793","265.2","LANE, KS US","2","4,6","2","4,6","0","4,6","","","3",",6","","","","","","","","","","","","","152",",,6,09,","15.2","4,,6,01,","24.1","4,,,6","241",",,,6","",""
"USC00144488","1993-02","38.4424","-95.0793","265.2","LANE, KS US","1","3,6","1","3,6","0","3,6","","","2",",6","","","","","","","","","","","","","152",",,6,16,","10.2","3,,6,11,","10.2","3,,,6","267",",,,6","",""
"USC00144488","1993-03","38.4424","-95.0793","265.2","LANE, KS US","4",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","8.9",",,6,30,","19.8",",,,6","","","",""
"USC00144488","1993-04","38.4424","-95.0793","265.2","LANE, KS US","10",",6","7",",6","1",",6","","","","","","","","","","","","","","","","","","","32.3",",,6,28,","94.1",",,,6","","","",""
"USC00144488","1993-05","38.4424","-95.0793","265.2","LANE, KS US","18",",6","15",",6","1",",6","","","","","","","","","","","","","","","","","","","48.3",",,6,09,","184.2",",,,6","","","",""
"USC00144488","1993-06","38.4424","-95.0793","265.2","LANE, KS US","5",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","27.9",",,6,23,","51.9",",,,6","","","",""
"USC00144488","1993-08","38.4424","-95.0793","265.2","LANE, KS US","3",",6","2",",6","1",",6","","","","","","","","","","","","","","","","","","","36.3",",,6,05,","48.3",",,,6","","","",""
"USC00144488","1993-09","38.4424","-95.0793","265.2","LANE, KS US","8",",6","8",",6","3",",6","","","","","","","","","","","","","","","","","","","41.4",",,6,19,","174.5",",,,6","","","",""
"USC00144488","1993-10","38.4424","-95.0793","265.2","LANE, KS US","3","1,6","3","1,6","1","1,6","","","0",",6","","","","","","","","","","","","","0",",T,6,30,","27.9","1,,6,16,","53.5","1,,,6","0",",T,,6","",""
"USC00144488","1993-11","38.4424","-95.0793","265.2","LANE, KS US","4",",6","4",",6","1",",6","","","1",",6","","","","","","","","","","","","","51",",,6,27,","37.3",",,6,12,","75.5",",,,6","51",",,,6","",""
"USC00144488","1993-12","38.4424","-95.0793","265.2","LANE, KS US","3","1,6","2","1,6","0","1,6","","","1",",6","","","","","","","","","","","","","38",",,6,14,","6.9","1,,6,01,","13.8","1,,,6","38",",,,6","",""
"USC00144488","1994-01","38.4424","-95.0793","265.2","LANE, KS US","2","2,6","2","2,6","0","2,6","","","","","","","","","","","","","","","","","","","10.4","2,,6,26,","14.2","2,,,6","","","",""
"USC00144488","1994-02","38.4424","-95.0793","265.2","LANE, KS US","3",",6","3",",6","1",",6","","","1",",6","","","","","","","","","","","","","127",",,6,23,","35.6",",,6,19,","75.8",",,,6","127",",,,6","",""
"USC00144488","1994-03","38.4424","-95.0793","265.2","LANE, KS US","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","12.7",",,6,26,","21.6",",,,6","","","",""
"USC00144488","1994-04","38.4424","-95.0793","265.2","LANE, KS US","","","","","","","","","1",",6","","","","","","","","","","","","","25",",,6,06,","","","","","25",",,,6","",""
"USC00144488","1994-05","38.4424","-95.0793","265.2","LANE, KS US","3",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","18.0",",,6,06,","35.7",",,,6","","","",""
"USC00144488","1994-06","38.4424","-95.0793","265.2","LANE, KS US","8",",6","7",",6","2",",6","","","","","","","","","","","","","","","","","","","45.7",",,6,06,","118.0",",,,6","","","",""
"USC00144488","1994-07","38.4424","-95.0793","265.2","LANE, KS US","9",",6","5",",6","3",",6","","","","","","","","","","","","","","","","","","","40.6",",,6,30,","120.7",",,,6","","","",""
"USC00144488","1994-08","38.4424","-95.0793","265.2","LANE, KS US","9",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","31.8",",,6,13,","126.4",",,,6","","","",""
"USC00144488","1994-09","38.4424","-95.0793","265.2","LANE, KS US","8",",6","6",",6","1",",6","","","","","","","","","","","","","","","","","","","34.3",",,6,21,","67.4",",,,6","","","",""
"USC00144488","1994-10","38.4424","-95.0793","265.2","LANE, KS US","9",",6","5",",6","2",",6","","","","","","","","","","","","","","","","","","","58.4",",,6,30,","120.5",",,,6","","","",""
"USC00144488","1994-11","38.4424","-95.0793","265.2","LANE, KS US","7",",6","5",",6","1",",6","","","","","","","","","","","","","","","","","","","57.2",",,6,20,","101.2",",,,6","","","",""
"USC00144488","1994-12","38.4424","-95.0793","265.2","LANE, KS US","3","1,6","3","1,6","1","1,6","","","1",",6","","","","","","","","","","","","","76",",,6,31,","29.2","1,,6,06,","38.1","1,,,6","76",",,,6","",""
"USC00144488","2005-10","38.4424","-95.0793","265.2","LANE, KS US","2",",0","2",",0","1",",0","0","1,0","0",",0","","","","","","","","","","","0","1,,0,31,+","0",",,0,31,+","47.0",",,0,02,","58.4",",,,0","0",",,,0","",""
"USC00144488","2005-11","38.4424","-95.0793","265.2","LANE, KS US","1","3,0","1","3,0","0","3,0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","7.6","3,,0,28,","25.4","1,a,,0","0",",,,0","",""
"USC00144488","2005-12","38.4424","-95.0793","265.2","LANE, KS US","4",",0","3",",0","0",",0","","","2",",0","","","","","","","","","","","","","208",",,0,08,","16.5",",,0,08,","23.8",",,,0","233",",,,0","",""
"USC00144488","2006-01","38.4424","-95.0793","265.2","LANE, KS US","2",",0","2",",0","0",",0","1","3,0","1",",0","","","","","","","","","","","102","3,,0,10,","102",",,0,10,","7.6",",,0,29,","15.0",",,,0","102",",,,0","",""
"USC00144488","2006-02","38.4424","-95.0793","265.2","LANE, KS US","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,28,+","0",",,0,28,+","0.0",",,0,28,+","0.0",",,,0","0",",,,0","",""
"USC00144488","2006-03","38.4424","-95.0793","265.2","LANE, KS US","6",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.3",",,0,05,","58.8",",,,0","0",",,,0","",""
"USC00144488","2006-04","38.4424","-95.0793","265.2","LANE, KS US","6",",0","6",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","26.7",",,0,29,","113.2",",,,0","0",",,,0","",""
"USC00144488","2006-05","38.4424","-95.0793","265.2","LANE, KS US","2",",0","1",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","30.0",",,0,31,","31.3",",,,0","0",",,,0","",""
"USC00144488","2006-06","38.4424","-95.0793","265.2","LANE, KS US","4",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","39.4",",,0,23,","58.4",",,,0","0",",,,0","",""
"USC00144488","2006-07","38.4424","-95.0793","265.2","LANE, KS US","4",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","21.3",",,0,14,","63.6",",,,0","0",",,,0","",""
"USC00144488","2006-08","38.4424","-95.0793","265.2","LANE, KS US","6",",0","6",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","17.8",",,0,18,","75.7",",,,0","0",",,,0","",""
"USC00144488","2006-09","38.4424","-95.0793","265.2","LANE, KS US","3",",0","3",",0","0",",0","0","1,0","0",",0","","","","","","","","","","","0","1,,0,30,+","0",",,0,30,+","15.2",",,0,11,","37.3",",,,0","0",",,,0","",""
"USC00144488","2006-10","38.4424","-95.0793","265.2","LANE, KS US","5",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","32.3",",,0,27,","81.6",",,,0","0",",,,0","",""
"USC00144488","2006-11","38.4424","-95.0793","265.2","LANE, KS US","2",",0","2",",0","1",",0","0",",0","1",",0","","","","","","","","","","","0",",,0,30,+","25",",,0,30,","25.7",",,0,28,","42.0",",,,0","25",",,,0","",""
"USC00144488","2006-12","38.4424","-95.0793","265.2","LANE, KS US","4",",0","4",",0","0",",0","1","5,0","1",",0","","","","","","","","","","","203","5,,0,01,","203",",,0,01,","22.9",",,0,01,","69.9",",,,0","203",",,,0","",""
"USC00144488","2007-01","38.4424","-95.0793","265.2","LANE, KS US","1","2,0","1","2,0","0","2,0","","","2",",0","","","","","","","","","","","","","102",",,0,21,","10.2","2,,0,21,","38.1",",a,,0","153",",a,,0","",""
"USC00144488","2007-02","38.4424","-95.0793","265.2","LANE, KS US","2",",0","2",",0","0",",0","0","2,0","2",",0","","","","","","","","","","","0","2,,0,28,+","51",",,0,13,+","15.2",",,0,13,","19.0",",,,0","102",",,,0","",""
"USC00144488","2007-03","38.4424","-95.0793","265.2","LANE, KS US","5",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","31.0",",,0,31,","71.9",",,,0","0",",,,0","",""
"USC00144488","2007-04","38.4424","-95.0793","265.2","LANE, KS US","6",",0","6",",0","2",",0","0",",0","1",",0","","","","","","","","","","","0",",,0,30,+","102",",,0,14,","90.2",",,0,14,","145.0",",,,0","102",",,,0","",""
"USC00144488","2007-05","38.4424","-95.0793","265.2","LANE, KS US","9",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","61.0",",,0,07,","161.4",",,,0","0",",,,0","",""
"USC00144488","2007-06","38.4424","-95.0793","265.2","LANE, KS US","7",",0","7",",0","6",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","129.5",",,0,19,","435.8",",,,0","0",",,,0","",""
"USC00144488","2007-07","38.4424","-95.0793","265.2","LANE, KS US","3",",0","3",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","133.4",",,0,01,","201.0",",,,0","0",",,,0","",""
"USC00144488","2007-08","38.4424","-95.0793","265.2","LANE, KS US","","","","","","","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","","","","","0",",,,0","",""
"USC00144488","2007-09","38.4424","-95.0793","265.2","LANE, KS US","2",",0","2",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","14.7",",,0,07,","28.2",",,,0","0",",,,0","",""
"USC00144488","2007-10","38.4424","-95.0793","265.2","LANE, KS US","2",",0","2",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","50.8",",,0,18,","66.0",",,,0","0",",,,0","",""
"USC00144488","2007-11","38.4424","-95.0793","265.2","LANE, KS US","0",",0","0",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","0.0",",,0,30,+","0.0",",,,0","0",",,,0","",""
"USC00144488","2007-12","38.4424","-95.0793","265.2","LANE, KS US","","","","","","","","","3","3,0","","","","","","","","","","","","","76","3,,0,23,","","","","","139","3,,,0","",""
"USC00144488","2008-02","38.4424","-95.0793","265.2","LANE, KS US","4",",0","4",",0","1",",0","0","5,0","1",",0","","","","","","","","","","","0","5,,0,29,+","127",",,0,24,","38.1",",,0,07,","77.5",",,,0","127",",,,0","",""
"USC00144488","2008-03","38.4424","-95.0793","265.2","LANE, KS US","2",",0","2",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","58.4",",,0,18,","97.3",",,,0","0",",,,0","",""
"USC00144488","2008-04","38.4424","-95.0793","265.2","LANE, KS US","5",",0","5",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","31.8",",,0,08,","82.6",",,,0","0",",,,0","",""
"USC00144488","2008-05","38.4424","-95.0793","265.2","LANE, KS US","10",",0","10",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","42.4",",,0,27,","184.3",",,,0","0",",,,0","",""
"USC00144488","2008-06","38.4424","-95.0793","265.2","LANE, KS US","8",",0","8",",0","3",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","46.5",",,0,06,","169.1",",,,0","0",",,,0","",""
"USC00144488","2008-07","38.4424","-95.0793","265.2","LANE, KS US","3",",0","3",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","27.9",",,0,09,","51.3",",,,0","0",",,,0","",""
"USC00144488","2008-10","38.4424","-95.0793","265.2","LANE, KS US","4",",0","4",",0","2",",0","0","1,0","0",",0","","","","","","","","","","","0","1,,0,31,+","0",",,0,31,+","53.3",",,0,23,","137.2",",,,0","0",",,,0","",""
"USC00144488","2008-11","38.4424","-95.0793","265.2","LANE, KS US","4",",0","4",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",T,0,30,","0",",T,0,30,","27.9",",,0,06,","51.9",",,,0","0",",T,,0","",""
"USC00144488","2008-12","38.4424","-95.0793","265.2","LANE, KS US","3",",0","2",",0","0",",0","0","5,0","2",",0","","","","","","","","","","","0","5,,0,31,+","76",",,0,11,","13.7",",,0,11,","20.6",",,,0","127",",,,0","",""
"USC00144488","2009-02","38.4424","-95.0793","265.2","LANE, KS US","2",",0","2",",0","0",",0","0","1,0","0",",0","","","","","","","","","","","0","1,,0,28,+","0",",,0,28,+","23.9",",,0,11,","27.7",",,,0","0",",,,0","",""
"USC00144488","2009-03","38.4424","-95.0793","265.2","LANE, KS US","7",",0","6",",0","2",",0","2","4,0","0","2,0","","","","","","","","","","","76","4,,0,29,","0","2,,0,31,+","47.0",",,0,10,","121.5",",,,0","0","2,,,0","",""
"USC00144488","2009-04","38.4424","-95.0793","265.2","LANE, KS US","8",",0","8",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","91.7",",,0,27,","209.6",",,,0","0",",,,0","",""
"USC00144488","2009-05","38.4424","-95.0793","265.2","LANE, KS US","6",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","32.3",",,0,08,","76.2",",,,0","0",",,,0","",""
"USC00144488","2009-06","38.4424","-95.0793","265.2","LANE, KS US","5",",0","5",",0","3",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","109.5",",,0,16,","207.0",",,,0","0",",,,0","",""
"USC00144488","2009-10","38.4424","-95.0793","265.2","LANE, KS US","13",",0","9",",0","3",",0","0","1,0","0",",0","","","","","","","2","","","","0","1,,0,31,+","0",",,0,31,+","43.9",",,0,09,","184.5",",,,0","0",",,,0","",""
"USC00144488","2009-11","38.4424","-95.0793","265.2","LANE, KS US","7",",0","4",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","16.8",",,0,10,","48.2",",,,0","0",",,,0","",""
"USC00144488","2009-12","38.4424","-95.0793","265.2","LANE, KS US","4","4,0","3","4,0","0","4,0","3","3,0","2","2,0","","","","","","","","","","","203","3,,0,30,","163","2,,0,25,","12.2","4,,0,23,","27.7","2,a,,0","270","2,a,,0","",""
"USC00144488","2010-01","38.4424","-95.0793","265.2","LANE, KS US","7",",0","4",",0","0",",0","","","4",",0","","","","","","","","","","","","","94",",,0,07,","6.4",",,0,07,","18.4",",,,0","227",",,,0","",""
"USC00144488","2010-02","38.4424","-95.0793","265.2","LANE, KS US","9",",0","5",",0","0",",0","7","5,0","5",",0","","","","","","","","","","","76","5,,0,08,","81",",,0,08,","14.5",",,0,21,","47.7",",,,0","266",",,,0","",""
"USC00144488","2010-03","38.4424","-95.0793","265.2","LANE, KS US","9",",0","6",",0","0",",0","2","3,0","2",",0","","","","","","","","","","","178","3,,0,21,","94",",,0,21,","12.2",",,0,28,","53.4",",,,0","168",",,,0","",""
"USC00144488","2010-04","38.4424","-95.0793","265.2","LANE, KS US","7",",0","7",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","75.9",",,0,23,","153.5",",,,0","0",",,,0","",""
"USC00144488","2010-05","38.4424","-95.0793","265.2","LANE, KS US","17",",0","9",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","47.8",",,0,13,","141.3",",,,0","0",",,,0","",""
"USC00144488","2010-06","38.4424","-95.0793","265.2","LANE, KS US","6",",0","4",",0","4",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","56.1",",,0,09,","164.4",",,,0","0",",,,0","",""
"USC00144488","2010-07","38.4424","-95.0793","265.2","LANE, KS US","11",",0","7",",0","3",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","51.1",",,0,06,","187.1",",,,0","0",",,,0","",""
"USC00144488","2010-08","38.4424","-95.0793","265.2","LANE, KS US","5",",0","5",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","12.7",",,0,14,","34.3",",,,0","0",",,,0","",""
"USC00144488","2010-09","38.4424","-95.0793","265.2","LANE, KS US","10",",0","9",",0","2",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","67.3",",,0,16,","204.1",",,,0","0",",,,0","",""
"USC00144488","2010-10","38.4424","-95.0793","265.2","LANE, KS US","5",",0","3",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,31,+","0",",,0,31,+","8.6",",,0,23,+","22.5",",,,0","0",",,,0","",""
"USC00144488","2010-11","38.4424","-95.0793","265.2","LANE, KS US","5",",0","5",",0","1",",0","0",",0","0",",0","","","","","","","","","","","0",",,0,30,+","0",",,0,30,+","28.2",",,0,13,","59.7",",,,0","0",",,,0","",""
"USC00144488","2010-12","38.4424","-95.0793","265.2","LANE, KS US","3",",0","1",",0","0",",0","0",",0","0",",0","","","","","","","","","","","0",",T,0,25,+","0",",T,0,25,+","6.6",",,0,31,","8.9",",,,0","0",",T,,0","",""
"USC00144488","2011-01","38.4424","-95.0793","265.2","LANE, KS US","2",",K","2",",K","0",",K","","","","","","","","","","","","","","","","","","","12.2",",,K,20,","18.0",",,,K","","","",""
"USC00144488","2011-02","38.4424","-95.0793","265.2","LANE, KS US","8",",K","5",",K","3",",K","","","","","","","","","","","","","","","","","","","33.3",",,K,28,","115.1",",,,K","","","",""
"USC00144488","2011-03","38.4424","-95.0793","265.2","LANE, KS US","8",",K","5",",K","0",",K","","","","","","","","","","","","","","","","","","","15.7",",,K,20,","57.6",",,,K","","","",""
"USC00144488","2011-04","38.4424","-95.0793","265.2","LANE, KS US","11",",K","6",",K","1",",K","","","","","","","","","","","","","","","","","","","44.7",",,K,26,","86.3",",,,K","","","",""
"USC00144488","2011-05","38.4424","-95.0793","265.2","LANE, KS US","11",",K","8",",K","1",",K","","","","","","","","","","","","","","","","","","","47.0",",,K,19,","132.9",",,,K","","","",""
"USC00144488","2011-06","38.4424","-95.0793","265.2","LANE, KS US","9",",K","9",",K","0",",K","","","","","","","","","","","","","","","","","","","13.2",",,K,11,","72.1",",,,K","","","",""
