"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00457349","1948-10","48.41667","-121.56667","70.1","SAUK, WA US","10",",0","6",",0","2",",0","0",",0","0",",0","3","","0",",,0,31,+","0",",,0,31,+","51.8",",,0,04,","138.3",",,,0","0",",,,0"
"USC00457349","1948-11","48.41667","-121.56667","70.1","SAUK, WA US","22",",0","19",",0","7",",0","3",",0","2",",0","2","","51",",,0,27,+","51",",,0,26,","50.8",",,0,28,","372.2",",,,0","76",",,,0"
"USC00457349","1948-12","48.41667","-121.56667","70.1","SAUK, WA US","19",",0","19",",0","2",",0","29",",0","12",",0","","","508",",,0,26,+","178",",,0,21,+","50.3",",,0,02,","281.0",",,,0","902",",,,0"
"USC00457349","1949-01","48.41667","-121.56667","70.1","SAUK, WA US","11",",0","11",",0","0",",0","31",",0","8",",0","","","559",",,0,03,+","102",",,0,02,+","16.3",",,0,07,","69.2",",,,0","380",",,,0"
"USC00457349","1949-02","48.41667","-121.56667","70.1","SAUK, WA US","15",",0","14",",0","5",",0","28",",0","10",",0","","","1321",",,0,08,","381",",,0,07,","99.6",",,0,17,","398.5",",,,0","1294",",,,0"
"USC00457349","1949-03","48.41667","-121.56667","70.1","SAUK, WA US","13",",0","12",",0","0",",0","31",",0","0",",0","3","","660",",,0,02,+","0",",T,0,27,+","22.9",",,0,21,","133.0",",,,0","0",",T,,0"
"USC00457349","1949-04","48.41667","-121.56667","70.1","SAUK, WA US","12",",0","12",",0","1",",0","2",",0","0",",0","","","102",",,0,02,+","0",",,0,30,+","25.4",",,0,20,","129.4",",,,0","0",",,,0"
"USC00457349","1949-05","48.41667","-121.56667","70.1","SAUK, WA US","3","2,0","3","2,0","0","2,0","0",",0","0",",0","1","","0",",,0,31,+","0",",,0,31,+","19.1","2,,0,03,","64.3",",a,,0","0",",,,0"
"USC00457349","1949-06","48.41667","-121.56667","70.1","SAUK, WA US","10",",0","8",",0","0",",0","0",",0","0",",0","2","","0",",,0,30,+","0",",T,0,29,","8.6",",,0,28,","53.3",",,,0","0",",T,,0"
"USC00457349","1949-07","48.41667","-121.56667","70.1","SAUK, WA US","9",",0","7",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","14.2",",,0,19,","50.1",",,,0","0",",,,0"
"USC00457349","1949-08","48.41667","-121.56667","70.1","SAUK, WA US","6",",0","5",",0","0",",0","0",",0","0",",0","2","","0",",,0,31,+","0",",,0,31,+","11.4",",,0,08,","41.4",",,,0","0",",,,0"
"USC00457349","1949-09","48.41667","-121.56667","70.1","SAUK, WA US","9",",0","8",",0","2",",0","0",",0","0",",0","5","","0",",,0,30,+","0",",,0,30,+","26.7",",,0,15,","95.6",",,,0","0",",,,0"
"USC00457349","1949-10","48.41667","-121.56667","70.1","SAUK, WA US","14",",0","14",",0","1",",0","0",",0","0",",0","7","","0",",,0,31,+","0",",,0,31,+","46.5",",,0,28,","165.7",",,,0","0",",,,0"
"USC00457349","1949-11","48.41667","-121.56667","70.1","SAUK, WA US","17",",0","16",",0","6",",0","0",",0","0",",0","1","","0",",,0,30,+","0",",,0,30,+","60.5",",,0,27,","348.6",",,,0","0",",,,0"
"USC00457349","1949-12","48.41667","-121.56667","70.1","SAUK, WA US","23",",0","23",",0","5",",0","14","1,0","4",",0","","","152","1,,0,31,+","114",",,0,31,+","90.2",",,0,28,","419.7",",,,0","359",",,,0"
