"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00042380","1904-01","40.95","-122.433333","402.3","DELTA 1, CA US","0.0","6","0.0",",6","","","","","","","1",",6","0",",6","9",",6","0",",6","2",",6","0",",6","","","-4.4",",6,20,","51",",,6,10,","","","22.8",",6,30,","","","331.9",",6","","","51",",,,6","7.63",",6","13.65",",,,6","1.60",",,,6"
"USC00042380","1904-04","40.95","-122.433333","402.3","DELTA 1, CA US","","","9.7","1,6","11",",6","11",",6","2",",6","","","0","1,6","2","1,6","0",",6","12",",6","2",",6","","","0.0","1,6,23,+","","","76.2",",,6,19,","35.0",",6,11,","","","183.3",",6","212.2",",,,6","","","12.24","1,6","19.60",",,,6","4.88","1,,,6"
"USC00042380","1904-05","40.95","-122.433333","402.3","DELTA 1, CA US","","","56.7",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","30",",6","7",",6","","","4.4",",6,19,","","","0.0",",T,6,17,","38.9",",6,22,+","","","27.9",",6","0.0",",T,,6","","","19.26",",6","28.93",",,,6","9.60",",,,6"
"USC00042380","1904-06","40.95","-122.433333","402.3","DELTA 1, CA US","","","127.3","2,6","0",",6","0",",6","0",",6","","","0","1,6","0","1,6","0","1,6","28","1,6","17","1,6","","","5.6","1,6,01,","","","0.0",",,6,30,+","41.1","1,6,28,","","","7.2","1,6","0.0",",,,6","","","22.53","2,6","32.78","1,,,6","12.29","1,,,6"
"USC00042380","1904-07","40.95","-122.433333","402.3","DELTA 1, CA US","","","182.5","4,6","0",",6","0",",6","0",",6","","","0","4,6","0","4,6","0",",6","31",",6","26",",6","","","8.9","4,6,15,","","","0.0",",,6,31,+","40.6",",6,24,+","0.8","6","0.8",",6","0.0",",,,6","","","24.99","4,6","34.73",",,,6","15.25","4,,,6"
"USC00042380","1904-08","40.95","-122.433333","402.3","DELTA 1, CA US","","","247.6","1,6","","","","","","","","","0","1,6","0","1,6","0",",6","31",",6","22",",6","","","12.2","1,6,03,","","","","","41.7",",6,07,","0.8","6","0.0",",6","","","","","26.65","1,6","35.16",",,,6","18.14","1,,,6"
"USC00042380","1904-09","40.95","-122.433333","402.3","DELTA 1, CA US","","","186.6","2,6","5",",6","5",",6","2",",6","","","0",",6","0",",6","0","2,6","27","2,6","19","2,6","","","9.4",",6,23,","","","77.0",",,6,23,","39.4","2,6,04,","3.6","6","2.8","2,6","175.3",",,,6","","","24.72","2,6","32.69","2,,,6","16.74",",,,6"
"USC00042380","1904-10","40.95","-122.433333","402.3","DELTA 1, CA US","","","46.0","2,6","8",",6","8",",6","5",",6","","","0",",6","1",",6","0","2,6","19","2,6","3","2,6","","","0.0",",6,28,","","","111.8",",,6,09,","33.3","2,6,02,","82.0","6","78.4","2,6","354.1",",,,6","","","17.09","2,6","23.93","2,,,6","10.25",",,,6"
"USC00042380","1904-11","40.95","-122.433333","402.3","DELTA 1, CA US","","","0.0",",6","8",",6","8",",6","3",",6","","","0",",6","0",",6","0",",6","13",",6","0",",6","","","2.2",",6,02,","","","33.0",",,6,15,","27.8",",6,10,","221.7","6","139.7",",6","143.5",",,,6","","","13.68",",6","21.35",",,,6","6.00",",,,6"
"USC00042380","1904-12","40.95","-122.433333","402.3","DELTA 1, CA US","","","0.0","2,6","","","","","","","","","0",",6","3",",6","0","2,6","1","2,6","0","2,6","","","0.0",",6,25,+","","","","","21.1","2,6,02,","468.3","6","246.6","2,6","","","","","9.84","2,6","16.65","2,,,6","3.03",",,,6"
"USC00042380","1905-01","40.95","-122.433333","402.3","DELTA 1, CA US","0.0","6","0.0","1,6","11",",6","11",",6","6",",6","1",",6","0","1,6","7","1,6","0",",6","3",",6","0",",6","","","-2.8","1,6,11,","51",",,6,13,","75.2",",,6,14,","21.1",",6,09,+","730.4","6","262.1",",6","365.5",",,,6","51",",,,6","9.61","1,6","16.16",",,,6","3.07","1,,,6"
"USC00042380","1905-02","40.95","-122.433333","402.3","DELTA 1, CA US","0.0","6","0.0",",6","9",",6","9",",6","3",",6","","","0",",6","3",",6","0",",6","5",",6","0",",6","","","-1.7",",6,09,+","","","46.7",",,6,02,","30.6",",6,27,","931.8","6","201.4",",6","175.2",",,,6","","","11.14",",6","18.48",",,,6","3.80",",,,6"
"USC00042380","1905-03","40.95","-122.433333","402.3","DELTA 1, CA US","1.1","6","1.1",",6","17",",6","13",",6","7",",6","1",",6","0",",6","3",",6","0",",6","10",",6","0",",6","","","0.0",",6,29,+","102",",,6,29,","57.7",",,6,14,","28.9",",6,07,+","1128.0","6","196.2",",6","372.9",",,,6","102",",,,6","12.04",",6","18.89",",,,6","5.19",",,,6"
"USC00042380","1905-04","40.95","-122.433333","402.3","DELTA 1, CA US","1.1","6","0.0","3,6","10",",6","8",",6","3",",6","","","0","2,6","0","2,6","0","1,6","19","1,6","0","1,6","1","","1.1","2,6,27,+","","","30.5",",,6,25,","28.9","1,6,22,","1270.1","6","142.1","1,6","191.2",",,,6","","","13.20","3,6","21.70","1,,,6","4.70","2,,,6"
"USC00042380","1905-05","40.95","-122.433333","402.3","DELTA 1, CA US","11.4","6","10.3","1,6","6",",6","5",",6","1",",6","","","0","1,6","0","1,6","0",",6","19",",6","0",",6","","","0.6","1,6,10,","","","50.8",",,6,07,","31.1",",6,15,","1379.5","6","109.4",",6","86.7",",,,6","","","14.97","1,6","22.68",",,,6","7.25","1,,,6"
"USC00042380","1905-06","40.95","-122.433333","402.3","DELTA 1, CA US","95.3","6","83.9",",6","3",",6","3",",6","0",",6","","","0",",6","0",",6","0",",6","29",",6","12",",6","","","7.2",",6,04,","","","4.6",",,6,05,+","35.6",",6,18,","1397.2","6","17.7",",6","11.7",",,,6","","","20.54",",6","29.04",",,,6","12.03",",,,6"
"USC00042380","1905-07","40.95","-122.433333","402.3","DELTA 1, CA US","329.8","6","234.5",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","28",",6","","","9.4",",6,15,","","","0.0",",,6,31,+","45.6",",6,09,","0.0","6","0.0",",6","0.0",",,,6","","","25.90",",6","36.66",",,,6","15.14",",,,6"
"USC00042380","1905-08","40.95","-122.433333","402.3","DELTA 1, CA US","523.2","6","193.4",",6","0",",6","0",",6","0",",6","","","0",",6","0",",6","0",",6","31",",6","26",",6","","","10.0",",6,05,+","","","0.0",",,6,31,+","42.2",",6,08,","0.0","6","0.0",",6","0.0",",,,6","","","24.57",",6","35.32",",,,6","13.83",",,,6"
"USC00042380","1905-09","40.95","-122.433333","402.3","DELTA 1, CA US","591.7","6","68.5","5,6","1",",6","1",",6","0",",6","","","0","5,6","0","5,6","0",",6","28",",6","17",",6","","","2.8","5,6,29,","","","3.0",",,6,26,","37.8",",6,20,","17.2","6","17.2",",6","3.0",",,,6","","","20.37","5,6","30.94",",,,6","9.80","5,,,6"
