"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ASM00094998","1978-11","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","","","","","","","","","","","0","4,S","0","4,S","0","4,S","","","","","9.0","4,S,29,+","","","","","","","6.15","4,,,S","",""
"ASM00094998","1979-03","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","20","4,S","10","4,S","0","4,S","","","","","","","","","","","","","9.9","4,,S,12,","","","","","54.5","4,,,S","","","","","",""
"ASM00094998","1979-05","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","19","5,S","3","5,S","0","5,S","","","","","","","","","","","","","4.1","5,,S,27,","","","","","26.1","5,,,S","","","","","",""
"ASM00094998","1980-02","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","20","4,S","14","4,S","0","4,S","","","","","0","1,S","0","1,S","0","1,S","","","13.0","4,,S,15,","11.0","1,S,29,+","","","88.3","4,,,S","","","9.75","1,,,S","",""
"ASM00094998","1980-03","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","19","4,S","7","4,S","0","4,S","","","","","0","3,S","0","3,S","0","3,S","","","16.0","4,,S,15,","11.0","3,S,06,+","","","63.3","4,,,S","","","9.25","3,,,S","",""
"ASM00094998","1980-04","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","21","3,S","8","3,S","0","3,S","","","","","0","4,S","0","4,S","0","4,S","","","20.1","3,,S,18,","10.0","4,S,24,+","","","71.9","3,,,S","","","8.00","4,,,S","",""
"ASM00094998","1980-05","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","4,S","26",",S","10",",S","0",",S","0","3,S","3","3,S","0","4,S","0","4,S","0","4,S","-1.0","3,S,18,","7.1",",,S,19,+","9.0","4,S,12,+","365.0","4,S","54.7",",,,S","4.85","4,S","6.67","4,,,S","3.04","3,,,S"
"ASM00094998","1980-06","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","5,S","25",",S","4",",S","0",",S","0","4,S","7","4,S","0","2,S","0","2,S","0","2,S","-1.0","4,S,12,","8.9",",,S,11,","8.0","2,S,17,+","363.3","2,S","41.2",",,,S","3.85","5,S","5.50","2,,,S","2.19","4,,,S"
"ASM00094998","1980-07","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","27","1,S","6","1,S","0","1,S","0","4,S","6","4,S","","","","","","","-4.0","4,S,09,","7.1","1,,S,10,+","","","","","48.9","1,,,S","","","","","2.22","4,,,S"
"ASM00094998","1980-08","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","","","24","5,S","12","5,S","0","5,S","","","","","0","5,S","0","5,S","0","5,S","","","16.0","5,,S,18,","8.0","5,S,10,+","","","74.9","5,,,S","","","6.23","5,,,S","",""
"ASM00094998","1980-09","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","2,S","28",",S","11",",S","0",",S","0","2,S","4","2,S","0",",S","0",",S","0",",S","-1.0","2,S,24,+","9.9",",,S,10,","8.0",",S,18,+","386.8",",S","71.3",",,,S","4.51","2,S","6.33",",,,S","2.68","2,,,S"
"ASM00094998","1980-10","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","4,S","20","2,S","7","2,S","1","2,S","0","3,S","4","3,S","0","2,S","0","2,S","0","2,S","-4.0","3,S,29,","51.1","2,,S,27,","8.0","2,S,22,+","387.0","2,S","101.0","2,,,S","4.10","4,S","6.28","2,,,S","1.93","3,,,S"
"ASM00094998","1980-12","-54.499","158.937","8.3","MACQUARIE ISLAND, AS","","","0.0","4,S","","","","","","","0","4,S","1","4,S","0","1,S","0","1,S","0","1,S","-1.0","4,S,16,","","","10.0","1,S,31,+","322.0","1,S","","","6.42","4,S","8.10","1,,,S","4.74","4,,,S"
