"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1INMR0083","2011-05","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","18","4,N","9","4,N","0","4,N","","","","","22.9","4,,N,27,","131.2","4,,,N"
"US1INMR0083","2011-06","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","14","2,N","10","2,N","2","2,N","","","","","42.4","2,,N,11,","197.4","2,,,N"
"US1INMR0083","2011-10","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","","","","","","","","","","","","","71.2","4,a,,N"
"US1INMR0083","2012-01","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","14","2,N","6","2,N","0","2,N","","","","","20.3","2,,N,17,","91.3","2,,,N"
"US1INMR0083","2012-02","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","","","","","","","","","","","","","37.9","5,a,,N"
"US1INMR0083","2012-06","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","","","","","","","","","","","","","21.1","5,a,,N"
"US1INMR0083","2012-07","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","","","","","","","","","","","","","9.4","5,a,,N"
"US1INMR0083","2012-09","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","11","3,N","8","3,N","3","3,N","","","","","73.9","3,,N,08,","169.9","3,,,N"
"US1INMR0083","2013-01","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","10","4,N","6","4,N","2","4,N","","","","","68.6","4,,N,13,","155.0","4,,,N"
"US1INMR0083","2013-02","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","11","4,N","6","4,N","0","4,N","","","","","23.1","4,,N,26,","61.8","4,,,N"
"US1INMR0083","2013-03","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","10","3,N","3","3,N","0","3,N","","","","","18.0","3,,N,25,","49.7","1,a,,N"
"US1INMR0083","2013-10","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","14","5,N","8","5,N","2","5,N","","","","","45.7","5,,N,06,","130.7","5,,,N"
"US1INMR0083","2014-01","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","12","1,N","7","1,N","1","1,N","25","3,N","343","3,,N,07,+","30.7","1,,N,06,","67.1","1,,,N"
"US1INMR0083","2016-03","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","11","4,N","9","4,N","1","4,N","","","","","29.2","4,,N,25,","105.0","4,,,N"
"US1INMR0083","2016-10","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","","","","","","","","","","","","","82.9","4,a,,N"
"US1INMR0083","2017-06","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","8","3,N","6","3,N","1","3,N","","","","","48.8","3,,N,24,","116.1","3,,,N"
"US1INMR0083","2017-07","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","11","4,N","8","4,N","2","4,N","","","","","29.7","4,,N,12,","110.1","4,,,N"
"US1INMR0083","2017-08","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","7","1,N","4","1,N","0","1,N","","","","","13.0","1,,N,22,","26.2","1,,,N"
"US1INMR0083","2017-09","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","4",",N","1",",N","0",",N","","","","","5.6",",,N,19,","9.4",",,,N"
"US1INMR0083","2017-10","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","12","1,N","8","1,N","0","1,N","","","","","20.8","1,,N,06,","81.9","1,,,N"
"US1INMR0083","2017-12","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","","","","","","","","","","","","","24.8","4,a,,N"
"US1INMR0083","2018-04","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","","","","","","","","","","","","","96.4","5,a,,N"
"US1INMR0083","2018-06","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","15","1,N","6","1,N","3","1,N","","","","","41.9","1,,N,11,","152.9","1,,,N"
"US1INMR0083","2018-07","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","8","5,N","6","5,N","1","5,N","","","","","26.9","5,,N,31,","57.4","2,a,,N"
"US1INMR0083","2018-10","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","","","","","","","","","","","","","74.6","5,a,,N"
"US1INMR0083","2019-04","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","","","","","","","","","","","","","145.7","5,a,,N"
"US1INMR0083","2020-01","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","12","5,N","7","5,N","3","5,N","","","","","42.4","5,,N,11,","139.8","5,,,N"
"US1INMR0083","2020-03","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","","","","","","","","","","","","","113.2","3,a,,N"
"US1INMR0083","2020-04","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","14",",N","6",",N","0",",N","","","","","11.4",",,N,26,","47.9",",,,N"
"US1INMR0083","2020-05","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","20","2,N","9","2,N","1","2,N","","","","","50.0","2,,N,18,","134.2","2,,,N"
"US1INMR0083","2020-06","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","6","5,N","4","5,N","1","5,N","","","","","54.4","5,,N,28,","80.0","5,,,N"
"US1INMR0083","2020-08","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","7","3,N","6","3,N","0","3,N","","","","","19.6","3,,N,10,","67.6","3,,,N"
"US1INMR0083","2020-10","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","12","3,N","7","3,N","2","3,N","","","","","68.6","3,,N,21,","138.0","3,,,N"
"US1INMR0083","2020-11","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","8","4,N","7","4,N","0","4,N","","","","","22.1","4,,N,22,","87.9","1,a,,N"
"US1INMR0083","2020-12","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","9","5,N","6","5,N","0","5,N","","","","","20.3","5,,N,12,","49.9",",a,,N"
"US1INMR0083","2021-03","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","9","5,N","5","5,N","1","5,N","","","","","32.3","5,,N,19,","96.2","2,a,,N"
"US1INMR0083","2021-05","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","","","","","","","","","","","","","70.9","1,a,,N"
"US1INMR0083","2021-07","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","13","5,N","10","5,N","4","5,N","","","","","50.0","5,,N,01,","210.2","1,a,,N"
"US1INMR0083","2021-09","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","9","2,N","7","2,N","2","2,N","","","","","36.1","2,,N,23,","125.9","2,,,N"
"US1INMR0083","2021-10","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","16","1,N","11","1,N","3","1,N","","","","","59.7","1,,N,15,","217.0","1,,,N"
"US1INMR0083","2021-11","39.893858","-86.28062","264.0","INDIANAPOLIS 10.9 NW, IN US","8",",N","7",",N","0",",N","","","","","7.9",",,N,25,","41.1",",,,N"
