"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00144562","1970-03","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","0","1,6","0","1,6","0","1,6","","","","","","","","","19.4","1,6,08,","","","","","","","","","","","7.92","1,,,6","",""
"USC00144562","1970-04","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","0","4,6","10","4,6","0","4,6","","","","","","","","","30.0","4,6,28,","","","","","","","","","","","18.10","4,,,6","",""
"USC00144562","1970-05","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","0","3,6","26","3,6","0","3,6","","","","","","","","","31.1","3,6,22,","","","","","","","","","","","26.38","3,,,6","",""
"USC00144562","1970-06","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","0","3,6","25","3,6","2","3,6","","","","","","","","","33.3","3,6,29,","","","","","","","","","","","27.33","3,,,6","",""
"USC00144562","1970-12","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","4","5,6","0","5,6","0","5,6","","","","","","","","","15.6","5,6,10,","","","","","","","","","","","5.15","5,,,6","",""
"USC00144562","1971-02","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","11","3,6","0","3,6","0","3,6","","","","","","","","","15.0","3,6,18,","","","","","","","","","","","1.26","3,,,6","",""
"USC00144562","1971-03","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","4","2,6","1","2,6","0","2,6","","","","","","","","","23.3","2,6,31,","","","","","","","","","","","8.85","2,,,6","",""
"USC00144562","1971-04","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","0","5,6","4","5,6","0","2,6","10","2,6","0","2,6","","","-1.1","5,6,07,","","","","","27.8","2,6,12,","","","","","","","","","13.10","7,6","19.07","2,,,6","7.13","5,,,6"
"USC00144562","1971-05","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","0","1,6","22","1,6","0","1,6","","","","","","","","","28.3","1,6,05,","","","","","","","","","","","22.39","1,,,6","",""
"USC00144562","1971-06","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","0",",6","30",",6","9",",6","","","","","","","","","35.6",",6,25,","","","","","","","","","","","30.40",",,,6","",""
"USC00144562","1971-07","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","0","1,6","28","1,6","5","1,6","","","","","","","","","34.4","1,6,17,+","","","","","","","","","","","28.34","1,,,6","",""
"USC00144562","1971-08","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","0",",6","31",",6","4",",6","","","","","","","","","32.2",",6,24,+","","","","","","","","","","","28.68",",,,6","",""
"USC00144562","1971-09","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","0","1,6","22","1,6","1","1,6","","","","","","","","","32.2","1,6,08,","","","","","","","","","","","25.40","1,,,6","",""
"USC00144562","1971-10","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","0","5,6","16","5,6","0","5,6","","","","","","","","","27.8","5,6,01,","","","","","","","","","","","20.49","5,,,6","",""
"USC00144562","1971-11","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","0","3,6","1","3,6","0","3,6","","","","","","","","","21.1","3,6,15,","","","","","","","","","","","10.43","3,,,6","",""
"USC00144562","1971-12","38.9742","-95.2359","243.8","LAWRENCE KANSAS RIVER, KS US","","","","","","","","","","","","","","","2","4,6","0","4,6","0","4,6","","","","","","","","","13.3","4,6,25,","","","","","","","","","","","4.72","4,,,6","",""
