"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"BKM00014542","2001-08","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","0","4,S","0","4,S","0","4,S","27","4,S","10","4,S","8.4","4,S,13,","","","","","38.0","4,S,10,","","","","","","","22.76","7,S","30.13","4,,,S","15.40","4,,,S"
"BKM00014542","2001-09","44.783","17.217","156.0","BANJA LUKA, BK","7.9","5,S","","","","","","","","","0","3,S","0","3,S","0","2,S","19","2,S","0","2,S","6.0","3,S,28,","","","","","29.6","2,S,04,","","","61.3","2,S","","","16.01","5,S","22.26","2,,,S","9.77","3,,,S"
"BKM00014542","2001-10","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","0","4,S","0","4,S","0","2,S","18","2,S","0","2,S","0.6","4,S,28,","","","","","29.9","2,S,03,","","","","","","","15.22","6,S","22.14","2,,,S","8.30","4,,,S"
"BKM00014542","2001-11","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","","","","","0","2,S","0","2,S","0","2,S","","","","","","","20.1","2,S,08,","","","","","","","","","8.84","2,,,S","",""
"BKM00014542","2001-12","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","","","","","9","1,S","0","1,S","0","1,S","","","","","","","14.0","1,S,30,","","","","","","","","","2.55","1,,,S","",""
"BKM00014542","2002-01","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","27","2,","","","","","9","2,S","0","2,S","0","2,S","","","290","2,,S,18,","","","20.9","2,S,28,","","","","","","","","","6.38","2,,,S","",""
"BKM00014542","2002-02","44.783","17.217","156.0","BANJA LUKA, BK","0.0","4,S","","","","","","","","","0","4,S","11","4,S","0","1,S","1","1,S","0","1,S","-4.9","4,S,25,","","","","","22.6","1,S,12,","","","262.2","1,S","","","7.09","4,S","13.30","1,,,S","0.88","4,,,S"
"BKM00014542","2002-03","44.783","17.217","156.0","BANJA LUKA, BK","0.0","2,S","","","","","","","","","0","2,S","10","2,S","0",",S","8",",S","0",",S","-3.1","2,S,29,+","","","","","25.1",",S,14,","","","262.6",",S","","","9.24","2,S","16.33",",,,S","2.14","2,,,S"
"BKM00014542","2002-04","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","","","","","0","4,S","5","4,S","0","4,S","","","","","","","23.0","4,S,29,","","","","","","","","","16.54","4,,,S","",""
"BKM00014542","2002-05","44.783","17.217","156.0","BANJA LUKA, BK","22.1","4,S","","","","","","","","","0","3,S","0","3,S","0","1,S","27","1,S","0","1,S","5.9","3,S,01,","","","","","30.6","1,S,18,","","","23.1","1,S","","","18.06","4,S","24.82","1,,,S","11.31","3,,,S"
"BKM00014542","2002-06","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","0","3,S","0","3,S","0","3,S","26","3,S","6","3,S","8.3","3,S,30,","","","","","37.0","3,S,24,","","","","","","","20.89","6,S","28.03","3,,,S","13.76","3,,,S"
"BKM00014542","2002-07","44.783","17.217","156.0","BANJA LUKA, BK","98.4","5,S","","","","","","","","","0","4,S","0","4,S","0","1,S","30","1,S","4","1,S","11.5","4,S,06,+","","","","","33.8","1,S,21,","0.6","S","0.6","1,S","","","22.27","5,S","28.88","1,,,S","15.66","4,,,S"
"BKM00014542","2002-08","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","","","","","0","3,S","28","3,S","3","3,S","","","","","","","33.4","3,S,02,","","","","","","","","","27.85","3,,,S","",""
"BKM00014542","2002-09","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","","","","","0","3,S","16","3,S","0","3,S","","","","","","","28.4","3,S,19,","","","","","","","","","21.58","3,,,S","",""
"BKM00014542","2002-10","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","","","","","0","1,S","11","1,S","0","1,S","","","","","","","27.9","1,S,17,","","","","","","","","","18.77","1,,,S","",""
"BKM00014542","2002-11","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","","","","","0","2,S","7","2,S","0","2,S","","","","","","","24.5","2,S,15,","","","","","","","","","16.34","2,,,S","",""
"BKM00014542","2002-12","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","","","","","5","2,S","0","2,S","0","2,S","","","","","","","16.8","2,S,30,","","","","","","","","","5.79","2,,,S","",""
"BKM00014542","2003-01","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","24","3,","","","","","6","3,S","0","3,S","0","3,S","","","460","3,,S,09,","","","20.8","3,S,03,","","","","","","","","","5.14","3,,,S","",""
"BKM00014542","2003-02","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","21","5,","","","","","4","2,S","0","2,S","0","2,S","","","130","5,,S,05,","","","16.7","2,S,28,","","","","","","","","","4.11","2,,,S","",""
"BKM00014542","2003-03","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","","","","","0","2,S","6","2,S","0","2,S","","","","","","","24.2","2,S,30,","","","","","","","","","13.56","2,,,S","",""
"BKM00014542","2003-04","44.783","17.217","156.0","BANJA LUKA, BK","1.9","4,S","","","","","","","","","0","4,S","5","4,S","0",",S","8",",S","0",",S","-5.9","4,S,09,","","","","","28.9",",S,29,","","","191.5",",S","","","10.92","4,S","17.77",",,,S","4.06","4,,,S"
"BKM00014542","2003-05","44.783","17.217","156.0","BANJA LUKA, BK","59.5","4,S","","","","","","","","","0","3,S","0","3,S","0","1,S","25","1,S","4","1,S","3.4","3,S,16,","","","","","34.9","1,S,08,","","","21.5","1,S","","","19.37","4,S","27.17","1,,,S","11.57","3,,,S"
"BKM00014542","2003-06","44.783","17.217","156.0","BANJA LUKA, BK","148.5","4,S","","","","","","","","","0","4,S","0","4,S","0",",S","30",",S","12",",S","12.0","4,S,03,","","","","","37.4",",S,23,","","","0.0",",S","","","23.87","4,S","31.09",",,,S","16.65","4,,,S"
"BKM00014542","2003-07","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","0","5,S","0","5,S","0","1,S","30","1,S","12","1,S","10.8","5,S,15,","","","","","38.0","1,S,22,","","","","","","","23.09","6,S","30.61","1,,,S","15.58","5,,,S"
"BKM00014542","2003-08","44.783","17.217","156.0","BANJA LUKA, BK","195.5","2,S","","","","","","","","","0","1,S","0","1,S","0","1,S","30","1,S","21","1,S","11.6","1,S,27,","","","","","40.7","1,S,14,","","","0.0","1,S","","","25.06","2,S","33.47","1,,,S","16.65","1,,,S"
"BKM00014542","2003-09","44.783","17.217","156.0","BANJA LUKA, BK","","","","","","","","","","","","","","","0","5,S","18","5,S","0","5,S","","","","","","","31.5","5,S,22,","","","","","","","","","24.24","5,,,S","",""
