"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00518383","1949-10","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1949-11","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1949-12","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1958-05","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1958-06","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1958-07","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1958-08","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1958-09","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1958-10","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1958-11","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1958-12","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1959-01","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1959-02","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,28,+","0",",,0,28,+","0",",,,0"
"USC00518383","1959-03","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1959-04","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1959-05","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1959-06","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1959-07","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1959-08","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1959-09","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1959-10","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1959-11","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1959-12","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1960-01","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1960-02","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,29,+","0",",,0,29,+","0",",,,0"
"USC00518383","1960-03","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1960-04","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1960-05","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1960-06","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1960-07","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1960-08","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1960-09","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1960-10","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1960-11","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1960-12","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1961-01","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1961-02","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,28,+","0",",,0,28,+","0",",,,0"
"USC00518383","1961-03","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1961-04","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1961-05","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1961-06","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1961-07","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1961-08","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1961-09","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1961-10","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1961-11","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1961-12","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1962-01","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1962-02","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,28,+","0",",,0,28,+","0",",,,0"
"USC00518383","1962-03","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1962-04","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1962-05","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1962-06","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1962-07","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1962-08","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1962-09","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1962-10","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1962-11","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1962-12","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1963-01","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1963-02","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,28,+","0",",,0,28,+","0",",,,0"
"USC00518383","1963-03","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1963-04","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1963-05","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1963-06","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1963-07","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1963-08","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
"USC00518383","1963-09","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,30,+","0",",,0,30,+","0",",,,0"
"USC00518383","1963-10","20.03333","-155.63333","869.0","PUU KAPU 192.1, HI US","0",",0","0",",0","0",",,0,31,+","0",",,0,31,+","0",",,,0"
