"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"GME00125783","1979-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","31",",","240",",,E,25,+"
"GME00125783","1979-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","28",",","460",",,E,21,+"
"GME00125783","1979-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","12",",","300",",,E,01,"
"GME00125783","1979-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1979-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1979-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1979-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1979-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1979-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1979-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1979-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1979-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","2",",","130",",,E,15,"
"GME00125783","1980-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","10",",","80",",,E,30,"
"GME00125783","1980-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","10",",","120",",,E,07,"
"GME00125783","1980-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","2",",","30",",,E,04,+"
"GME00125783","1980-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1980-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1980-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1980-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1980-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1980-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1980-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1980-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1980-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","4",",","140",",,E,08,+"
"GME00125783","1981-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","14",",","70",",,E,21,+"
"GME00125783","1981-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","1",",","50",",,E,24,"
"GME00125783","1981-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1981-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","10",",,E,24,"
"GME00125783","1981-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1981-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1981-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1981-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1981-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1981-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1981-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1981-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","19",",","130",",,E,25,+"
"GME00125783","1982-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","19",",","230",",,E,08,+"
"GME00125783","1982-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,28,+"
"GME00125783","1982-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1982-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1982-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1982-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1982-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1982-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1982-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1982-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1982-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1982-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1983-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1983-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1983-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1983-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1983-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1983-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1983-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1983-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1983-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1983-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1983-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","20",",,E,15,+"
"GME00125783","1984-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","8",",","80",",,E,25,+"
"GME00125783","1984-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,29,+"
"GME00125783","1984-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","1",",","40",",,E,02,"
"GME00125783","1984-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1984-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1984-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1984-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1984-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1984-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1984-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1984-11","54.5","11.2331","5.0","MARIENLEUCHTE, GM","1",",","50",",,E,19,"
"GME00125783","1984-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","20",",,E,18,"
"GME00125783","1985-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","25",",","120",",,E,20,+"
"GME00125783","1985-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","2",",","40",",,E,24,+"
"GME00125783","1985-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","3",",","30",",,E,16,+"
"GME00125783","1985-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1985-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1985-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1985-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1985-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1985-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1985-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1985-12","54.5","11.2331","5.0","MARIENLEUCHTE, GM","2",",","50",",,E,31,+"
"GME00125783","1986-01","54.5","11.2331","5.0","MARIENLEUCHTE, GM","13",",","150",",,E,11,+"
"GME00125783","1986-02","54.5","11.2331","5.0","MARIENLEUCHTE, GM","13",",","60",",,E,21,+"
"GME00125783","1986-03","54.5","11.2331","5.0","MARIENLEUCHTE, GM","5",",","30",",,E,05,+"
"GME00125783","1986-04","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1986-05","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1986-06","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1986-07","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1986-08","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
"GME00125783","1986-09","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,30,+"
"GME00125783","1986-10","54.5","11.2331","5.0","MARIENLEUCHTE, GM","0",",","0",",,E,31,+"
