"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00277747","1987-11","43.8","-71.81667","155.4","RUMNEY, NH US","9","1,0","6","1,0","0","1,0","","","4",",0","5","","","","25",",,0,12,+","22.9","1,,0,26,","72.2","1,,,0","100",",,,0"
"USC00277747","1987-12","43.8","-71.81667","155.4","RUMNEY, NH US","6","4,0","6","4,0","0","4,0","","","5","1,0","","","","","140","1,,0,21,","22.6","4,,0,16,","68.8","4,,,0","266","1,,,0"
"USC00277747","1988-01","43.8","-71.81667","155.4","RUMNEY, NH US","5",",0","5",",0","0",",0","28","3,0","4",",0","","","406","3,,0,27,+","178",",,0,26,","14.0",",,0,26,","48.3",",,,0","407",",,,0"
"USC00277747","1988-02","43.8","-71.81667","155.4","RUMNEY, NH US","7",",0","5",",0","1",",0","29",",0","6",",0","4","","762",",,0,14,","330",",,0,13,","27.2",",,0,13,","71.5",",,,0","712",",,,0"
"USC00277747","1988-03","43.8","-71.81667","155.4","RUMNEY, NH US","5",",0","5",",0","0",",0","31",",0","2",",0","2","","533",",,0,06,+","51",",,0,20,+","12.2",",,0,27,","31.3",",,,0","102",",,,0"
"USC00277747","1988-04","43.8","-71.81667","155.4","RUMNEY, NH US","10",",0","9",",0","1",",0","4",",0","1",",0","7","","178",",,0,01,","25",",,0,17,","87.6",",,0,29,","139.7",",,,0","25",",,,0"
