"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"HRM00014234","1996-11","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","","","","","0","5,S","1","5,S","0","5,S","","","","","","","21.6","5,S,04,","","","","","","","","","11.62","5,,,S","",""
"HRM00014234","1996-12","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","","","","","12","5,S","0","5,S","0","5,S","","","","","","","12.6","5,S,19,","","","","","","","","","1.50","5,,,S","",""
"HRM00014234","1999-02","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","5,S","19","5,S","4","3,S","0","3,S","0","3,S","-14.3","5,S,16,","","","","","16.6","3,S,27,","","","","","","","1.12","6,S","5.97","3,,,S","-3.73","5,,,S"
"HRM00014234","1999-04","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","5,S","1","5,S","","","","","","","-0.4","5,S,19,","","","","","","","","","","","","","","","","","6.66","5,,,S"
"HRM00014234","1999-05","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","3,S","0","3,S","","","","","","","5.0","3,S,17,","","","","","","","","","","","","","","","","","10.50","3,,,S"
"HRM00014234","1999-06","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","2,S","0","2,S","","","","","","","7.6","2,S,24,","","","","","","","","","","","","","","","","","13.54","2,,,S"
"HRM00014234","2000-01","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","","","","","10","3,S","0","3,S","0","3,S","","","","","","","14.6","3,S,31,","","","","","","","","","2.68","3,,,S","",""
"HRM00014234","2000-02","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","","","","","0",",S","0",",S","0",",S","","","","","","","17.5",",S,06,","","","","","","","","","10.61",",,,S","",""
"HRM00014234","2000-05","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","4,S","0","4,S","","","","","","","3.2","4,S,21,","","","","","","","","","","","","","","","","","9.90","4,,,S"
"HRM00014234","2000-06","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","1,S","0","1,S","","","","","","","5.7","1,S,18,","","","","","","","","","","","","","","","","","12.96","1,,,S"
"HRM00014234","2000-07","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0",",S","0",",S","","","","","","","7.0",",S,14,","","","","","","","","","","","","","","","","","13.63",",,,S"
"HRM00014234","2000-08","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","1,S","0","1,S","","","","","","","10.0","1,S,30,","","","","","","","","","","","","","","","","","14.85","1,,,S"
"HRM00014234","2000-09","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","3,S","0","3,S","","","","","","","5.7","3,S,25,","","","","","","","","","","","","","","","","","10.34","3,,,S"
"HRM00014234","2000-11","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","","","","","0","3,S","1","3,S","0","3,S","","","","","","","22.3","3,S,14,","","","","","","","","","13.16","3,,,S","",""
"HRM00014234","2000-12","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","","","","","2","1,S","0","1,S","0","1,S","","","","","","","16.6","1,S,09,","","","","","","","","","7.49","1,,,S","",""
"HRM00014234","2001-01","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","","","","","4","2,S","0","2,S","0","2,S","","","","","","","18.3","2,S,07,","","","","","","","","","5.73","2,,,S","",""
"HRM00014234","2001-02","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","","","","","0","1,S","0","1,S","0","1,S","","","","","","","16.4","1,S,08,","","","","","","","","","9.41","1,,,S","",""
"HRM00014234","2001-04","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","3,S","4","3,S","","","","","","","-3.3","3,S,15,","","","","","","","","","","","","","","","","","3.73","3,,,S"
"HRM00014234","2001-05","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","4,S","0","4,S","","","","","","","4.4","4,S,14,","","","","","","","","","","","","","","","","","11.46","4,,,S"
"HRM00014234","2001-06","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","5,S","0","5,S","","","","","","","5.4","5,S,02,","","","","","","","","","","","","","","","","","11.89","5,,,S"
"HRM00014234","2001-07","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","5,S","0","5,S","","","","","","","12.5","5,S,04,","","","","","","","","","","","","","","","","","16.09","5,,,S"
"HRM00014234","2001-08","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","4,S","0","4,S","","","","","","","8.4","4,S,13,","","","","","","","","","","","","","","","","","15.20","4,,,S"
"HRM00014234","2001-09","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","4,S","0","4,S","","","","","","","3.6","4,S,10,","","","","","","","","","","","","","","","","","9.23","4,,,S"
"HRM00014234","2001-10","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","3,S","0","3,S","","","","","","","0.1","3,S,27,","","","","","","","","","","","","","","","","","8.96","3,,,S"
"HRM00014234","2001-11","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","","","","","0","1,S","0","1,S","0","1,S","","","","","","","15.3","1,S,08,","","","","","","","","","7.48","1,,,S","",""
"HRM00014234","2001-12","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","","","","","13","3,S","0","3,S","0","3,S","","","","","","","10.2","3,S,30,","","","","","","","","","1.24","3,,,S","",""
"HRM00014234","2002-01","46.133","15.883","203.1","KRAPINA, HR","","","6","4,S","2","4,S","0","4,S","","","","","","","9","2,S","0","2,S","0","2,S","","","","","4.3","4,,S,17,","15.5","2,S,28,","","","","","11.4","4,,,S","","","4.49","2,,,S","",""
"HRM00014234","2002-02","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","0","5,S","9","5,S","0","1,S","0","1,S","0","1,S","-3.9","5,S,04,","","","","","16.5","1,S,12,","","","","","","","5.72","6,S","10.56","1,,,S","0.89","5,,,S"
"HRM00014234","2002-03","46.133","15.883","203.1","KRAPINA, HR","0.0","5,S","","","","","","","","","0","3,S","10","3,S","0","2,S","0","2,S","0","2,S","-2.7","3,S,12,","","","","","20.1","2,S,14,","","","251.6","2,S","","","8.39","5,S","14.12","2,,,S","2.66","3,,,S"
"HRM00014234","2002-04","46.133","15.883","203.1","KRAPINA, HR","","","","","","","","","","","","","","","0","5,S","1","5,S","0","5,S","","","","","","","21.6","5,S,26,","","","","","","","","","15.24","5,,,S","",""
"HRM00014234","2002-05","46.133","15.883","203.1","KRAPINA, HR","9.7","5,S","","","","","","","","","0","4,S","0","4,S","0","1,S","26","1,S","0","1,S","5.1","4,S,06,","","","","","29.5","1,S,18,","","","27.7","1,S","","","17.56","5,S","23.72","1,,,S","11.40","4,,,S"
