"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HN01","HN01_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","HX01","HX01_ATTRIBUTES","LN01","LN01_ATTRIBUTES","LX01","LX01_ATTRIBUTES","MN01","MN01_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MX01","MX01_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00013880","1952-07","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","751.9","0","277.7",",0","11",",0","10",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","15",",0","9","","","","16","","14.4",",0,05,","0",",,0,31,+","0",",,0,31,+","52.6",",,0,11,","37.8",",0,24,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","148.9",",,,0","","","0",",,,0","27.29",",0","32.46",",,,0","22.12",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-08","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1017.0","0","265.1",",0","14",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","7","","","","17","","15.6",",0,26,","0",",,0,31,+","0",",,0,31,+","34.8",",,0,11,","36.1",",0,17,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","187.1",",,,0","","","0",",,,0","26.88",",0","31.86",",,,0","21.91",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-09","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1177.0","0","160.0",",0","10",",0","9",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","5",",0","11","","","","6","","12.8",",0,27,","0",",,0,30,+","0",",,0,30,+","89.4",",,0,22,","33.9",",0,02,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","183.8",",,,0","","","0",",,,0","23.67",",0","28.79",",,,0","18.54",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-10","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1208.0","0","31.0",",0","5",",0","2",",0","0",",0","0",",0","0",",0","0",",0","2",",0","0",",0","24",",0","0",",0","18","","","","","","-2.8",",0,30,","0",",,0,31,+","0",",,0,31,+","21.1",",,0,08,","31.7",",0,02,","","","86.1","0","","","86.1",",0","","","","","","","","","","","","","","","32.9",",,,0","","","0",",,,0","16.56",",0","23.37",",,,0","9.75",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-11","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1208.8","0","0.8",",0","6",",0","4",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","14",",0","0",",0","14","","","","","","-1.7",",0,08,","0",",,0,30,+","0",",,0,30,+","19.6",",,0,11,","26.7",",0,03,","","","230.5","0","","","144.4",",0","","","","","","","","","","","","","","","48.5",",,,0","","","0",",,,0","13.55",",0","20.41",",,,0","6.68",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1952-12","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1208.8","0","0.0",",0","9",",0","6",",0","0",",0","0",",0","0",",0","0",",0","8",",0","0",",0","3",",0","0",",0","14","","","","","","-5.6",",0,16,","0",",,0,31,+","0",",T,0,14,","14.7",",,0,31,","24.4",",0,09,","","","524.4","0","","","293.9",",0","","","","","","","","","","","","","","","47.8",",,,0","","","0",",T,,0","8.85",",0","14.98",",,,0","2.73",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-01","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","0.0","0","0.0",",0","10",",0","5",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","9",",0","0",",0","14","","","","1","","-2.8",",0,13,+","0",",,0,31,+","0",",,0,31,+","23.4",",,0,18,","24.4",",0,16,","","","740.5","0","","","216.1",",0","","","","","","","","","","","","","","","47.4",",,,0","","","0",",,,0","11.36",",0","17.58",",,,0","5.15",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-02","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","0.0","0","0.0",",0","13",",0","8",",0","1",",0","0",",0","0",",0","0",",0","3",",0","0",",0","6",",0","0",",0","14","","","","1","","-1.1",",0,19,+","0",",,0,28,+","0",",,0,28,+","56.9",",,0,07,","24.4",",0,21,","","","932.0","0","","","191.5",",0","","","","","","","","","","","","","","","129.9",",,,0","","","0",",,,0","11.49",",0","17.46",",,,0","5.53",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-03","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","19.2","0","19.2",",0","11",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","18",",0","0",",0","12","","","","3","","1.7",",0,27,","0",",,0,31,+","0",",,0,31,+","41.7",",,0,11,","28.3",",0,31,+","","","1033.6","0","","","101.6",",0","","","","","","","","","","","","","","","116.8",",,,0","","","0",",,,0","15.68",",0","21.87",",,,0","9.48",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-04","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","53.9","0","34.7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","8","","","","2","","1.1",",0,21,","0",",,0,30,+","0",",,0,30,+","7.4",",,0,12,","30.0",",0,24,","","","1093.7","0","","","60.1",",0","","","","","","","","","","","","","","","23.3",",,,0","","","0",",,,0","17.49",",0","24.09",",,,0","10.88",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-05","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","262.0","0","208.1",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","13",",0","11","","","","6","","12.2",",0,10,","0",",,0,31,+","0",",,0,31,+","29.5",",,0,20,","36.7",",0,31,+","","","1093.7","0","","","0.0",",0","","","","","","","","","","","","","","","61.7",",,,0","","","0",",,,0","25.05",",0","31.44",",,,0","18.65",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-06","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","470.9","0","208.9",",0","11",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","7",",0","7","","","","10","","13.3",",0,04,+","0",",,0,30,+","0",",,0,30,+","32.8",",,0,23,","36.7",",0,01,","","","1093.7","0","","","0.0",",0","","","","","","","","","","","","","","","101.2",",,,0","","","0",",,,0","25.30",",0","30.59",",,,0","20.00",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-07","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","728.2","0","257.3",",0","14",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","16",",0","10","","","","15","","17.2",",0,12,","0",",,0,31,+","0",",,0,31,+","31.8",",,0,22,","36.1",",0,07,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","111.0",",,,0","","","0",",,,0","26.63",",0","31.49",",,,0","21.78",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-08","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","961.6","0","233.4",",0","14",",0","12",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","9",",0","14","","","","13","","16.1",",0,24,","0",",,0,31,+","0",",,0,31,+","49.8",",,0,11,","35.6",",0,02,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","200.8",",,,0","","","0",",,,0","25.86",",0","30.65",",,,0","21.08",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-09","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1130.5","0","168.9",",0","8",",0","6",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","2",",0","14","","","","3","","13.3",",0,15,","0",",,0,30,+","0",",,0,30,+","66.3",",,0,26,","32.2",",0,17,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","176.3",",,,0","","","0",",,,0","23.96",",0","28.85",",,,0","19.08",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-10","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1186.2","0","55.7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","14","","","","","","3.9",",0,31,","0",",,0,31,+","0",",,0,31,+","10.7",",,0,01,","28.9",",0,24,+","","","37.4","0","","","37.4",",0","","","","","","","","","","","","","","","19.1",",,,0","","","0",",,,0","18.92",",0","24.89",",,,0","12.95",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-11","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1193.4","0","7.2",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","5",",0","0",",0","14",",0","0",",0","11","","","","","","-1.1",",0,29,+","0",",,0,30,+","0",",,0,30,+","21.1",",,0,09,","26.7",",0,03,","","","218.5","0","","","181.1",",0","","","","","","","","","","","","","","","40.8",",,,0","","","0",",,,0","12.54",",0","19.49",",,,0","5.59",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1953-12","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1194.5","0","1.1",",0","14",",0","9",",0","3",",0","0",",0","0",",0","0",",0","8",",0","0",",0","7",",0","0",",0","15","","","","","","-8.9",",0,19,","0",",,0,31,+","0",",T,0,14,","56.1",",,0,04,","23.3",",0,12,","","","468.2","0","","","249.7",",0","","","","","","","","","","","","","","","180.2",",,,0","","","0",",T,,0","10.32",",0","16.28",",,,0","4.35",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1954-01","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","4.8","0","4.8",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","9",",0","0",",0","11",",0","0",",0","13","","","","1","","-4.4",",0,13,","0",",,0,31,+","0",",,0,31,+","8.4",",,0,11,","26.7",",0,21,","","","705.9","0","","","237.7",",0","","","","","","","","","","","","","","","22.7",",,,0","","","0",",,,0","10.82",",0","17.61",",,,0","4.03",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1954-02","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","5.1","0","0.3",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","14",",0","0",",0","4","","","","1","","-3.9",",0,01,","0",",,0,28,+","0",",T,0,08,","4.6",",,0,21,","25.0",",0,10,","","","872.6","0","","","166.7",",0","","","","","","","","","","","","","","","14.3",",,,0","","","0",",T,,0","12.39",",0","19.34",",,,0","5.44",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1954-03","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","28.7","0","23.6",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","13",",0","0",",0","6","","","","1","","-5.0",",0,07,","0",",,0,31,+","0",",,0,31,+","16.3",",,0,27,","31.1",",0,31,+","","","1048.9","0","","","176.3",",0","","","","","","","","","","","","","","","35.2",",,,0","","","0",",,,0","13.41",",0","20.03",",,,0","6.79",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1954-04","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","91.6","0","62.9",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","18","","","","4","","6.1",",0,18,+","0",",,0,30,+","0",",,0,30,+","20.3",",,0,07,","31.1",",0,28,+","","","1073.9","0","","","25.0",",0","","","","","","","","","","","","","","","57.2",",,,0","","","0",",,,0","19.59",",0","25.89",",,,0","13.30",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1954-05","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","155.8","0","64.2",",0","9",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","16","","","","4","","7.2",",0,09,","0",",,0,31,+","0",",,0,31,+","44.5",",,0,13,","31.1",",0,30,","","","1088.1","0","","","14.2",",0","","","","","","","","","","","","","","","80.9",",,,0","","","0",",,,0","19.95",",0","25.83",",,,0","14.06",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1954-06","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","390.2","0","234.4",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","11","","","","8","","13.3",",0,05,","0",",,0,30,+","0",",T,0,23,","21.3",",,0,23,","38.3",",0,27,","","","1088.1","0","","","0.0",",0","","","","","","","","","","","","","","","24.4",",,,0","","","0",",T,,0","26.15",",0","32.30",",,,0","19.99",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1954-07","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","669.2","0","279.0",",0","6",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","18",",0","9","","","","6","","17.2",",0,29,+","0",",,0,31,+","0",",,0,31,+","87.6",",,0,10,","37.2",",0,07,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","149.8",",,,0","","","0",",,,0","27.33",",0","32.69",",,,0","21.97",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1954-08","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","966.1","0","296.9",",0","6",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","28",",0","13","","","","9","","16.7",",0,08,","0",",,0,31,+","0",",,0,31,+","33.0",",,0,02,","38.9",",0,17,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","61.2",",,,0","","","0",",,,0","27.91",",0","34.62",",,,0","21.20",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1954-09","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1173.8","0","207.7",",0","5",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","10",",0","12","","","","1","","13.9",",0,03,","0",",,0,30,+","0",",,0,30,+","22.6",",,0,15,","33.9",",0,21,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","39.4",",,,0","","","0",",,,0","25.26",",0","30.78",",,,0","19.73",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1954-10","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1257.6","0","83.8",",0","4",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","3",",0","10","","","","4","","3.3",",0,31,","0",",,0,31,+","0",",,0,31,+","98.8",",,0,15,","34.4",",0,05,","","","61.2","0","","","61.2",",0","","","","","","","","","","","","","","","147.6",",,,0","","","0",",,,0","19.06",",0","25.80",",,,0","12.33",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1954-11","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1264.3","0","6.7",",0","9",",0","4",",0","0",",0","0",",0","0",",0","0",",0","7",",0","0",",0","11",",0","0",",0","14","","","","","","-2.8",",0,03,","0",",,0,30,+","0",",,0,30,+","11.2",",,0,28,","24.4",",0,18,","","","241.8","0","","","180.6",",0","","","","","","","","","","","","","","","28.5",",,,0","","","0",",,,0","12.54",",0","19.23",",,,0","5.84",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1954-12","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1266.5","0","2.2",",0","7",",0","5",",0","2",",0","0",",0","0",",0","0",",0","14",",0","0",",0","4",",0","0",",0","9","","","","1","","-6.7",",0,08,","0",",,0,31,+","0",",,0,31,+","54.1",",,0,13,","24.4",",0,29,","","","534.8","0","","","293.0",",0","","","","","","","","","","","","","","","109.1",",,,0","","","0",",,,0","8.95",",0","15.69",",,,0","2.22",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1955-01","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","0.0","0","0.0",",0","10",",0","6",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","5",",0","0",",0","13","","","","","","-3.9",",0,31,+","0",",,0,31,+","0",",T,0,24,+","23.6",",,0,23,","25.6",",0,06,","","","834.6","0","","","299.8",",0","","","","","","","","","","","","","","","83.7",",,,0","","","0",",T,,0","8.66",",0","14.98",",,,0","2.35",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1955-02","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1.9","0","1.9",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","6",",0","0",",0","10",",0","0",",0","11","","","","","","-6.1",",0,12,","0",",,0,28,+","0",",,0,28,+","28.4",",,0,06,","26.1",",0,28,","","","1037.7","0","","","203.1",",0","","","","","","","","","","","","","","","42.9",",,,0","","","0",",,,0","11.15",",0","17.68",",,,0","4.61",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1955-03","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","34.4","0","32.5",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","3",",0","0",",0","20",",0","0",",0","11","","","","1","","-3.3",",0,27,","0",",,0,31,+","0",",,0,31,+","25.1",",,0,19,","31.1",",0,13,+","","","1150.7","0","","","113.0",",0","","","","","","","","","","","","","","","26.9",",,,0","","","0",",,,0","15.74",",0","22.78",",,,0","8.69",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1955-04","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","93.9","0","59.5",",0","6",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","29",",0","0",",0","7","","","","4","","3.3",",0,09,+","0",",,0,30,+","0",",,0,30,+","40.4",",,0,11,","30.6",",0,20,","","","1181.3","0","","","30.6",",0","","","","","","","","","","","","","","","82.2",",,,0","","","0",",,,0","19.30",",0","25.40",",,,0","13.20",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1955-05","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","245.0","0","151.1",",0","9",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","3",",0","14","","","","10","","11.1",",0,02,","0",",,0,31,+","0",",,0,31,+","32.3",",,0,16,","35.6",",0,11,","","","1181.3","0","","","0.0",",0","","","","","","","","","","","","","","","46.9",",,,0","","","0",",,,0","23.21",",0","29.20",",,,0","17.22",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1955-06","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","410.9","0","165.9",",0","11",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","3",",0","12","","","","7","","12.2",",0,03,+","0",",,0,30,+","0",",,0,30,+","46.2",",,0,18,","33.9",",0,05,","","","1181.9","0","","","0.6",",0","","","","","","","","","","","","","","","88.1",",,,0","","","0",",,,0","23.85",",0","29.60",",,,0","18.09",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1955-07","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","671.5","0","260.6",",0","16",",0","11",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","14",",0","9","","","","17","","18.9",",0,01,","0",",,0,31,+","0",",,0,31,+","35.3",",,0,27,","33.9",",0,18,+","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","179.4",",,,0","","","0",",,,0","26.74",",0","31.64",",,,0","21.85",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1955-08","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","926.0","0","254.5",",0","10",",0","7",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","12",",0","15","","","","8","","17.8",",0,27,","0",",,0,31,+","0",",,0,31,+","9.4",",,0,11,","35.0",",0,19,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","58.1",",,,0","","","0",",,,0","26.54",",0","31.27",",,,0","21.81",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1955-09","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1092.2","0","166.2",",0","15",",0","11",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","0",",0","22","","","","9","","16.7",",0,21,","0",",,0,30,+","0",",,0,30,+","40.6",",,0,13,+","31.7",",0,21,","","","0.0","0","","","0.0",",0","","","","","","","","","","","","","","","226.9",",,,0","","","0",",,,0","23.87",",0","27.87",",,,0","19.88",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1955-10","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1137.8","0","45.6",",0","4",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","26",",0","0",",0","11","","","","2","","2.2",",0,26,","0",",,0,31,+","0",",,0,31,+","11.9",",,0,08,","29.4",",0,07,","","","59.2","0","","","59.2",",0","","","","","","","","","","","","","","","31.0",",,,0","","","0",",,,0","17.90",",0","24.30",",,,0","11.49",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1955-11","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1147.5","0","9.7",",0","3",",0","2",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","14",",0","0",",0","8","","","","","","-4.4",",0,30,","0",",,0,30,+","0",",,0,30,+","21.6",",,0,10,","28.3",",0,15,","","","241.8","0","","","182.6",",0","","","","","","","","","","","","","","","30.5",",,,0","","","0",",,,0","12.57",",0","19.77",",,,0","5.38",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1955-12","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","1147.8","0","0.3",",0","8",",0","3",",0","0",",0","0",",0","0",",0","0",",0","10",",0","0",",0","5",",0","0",",0","9","","","","1","","-7.8",",0,17,","0",",,0,31,+","0",",T,0,12,","6.6",",,0,05,","25.6",",0,04,","","","551.8","0","","","310.0",",0","","","","","","","","","","","","","","","21.1",",,,0","","","0",",T,,0","8.34",",0","14.13",",,,0","2.56",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1956-01","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","0.0","0","0.0",",0","6",",0","6",",0","0",",0","0",",0","0",",0","0",",0","16",",0","0",",0","2",",0","0",",0","9","","","","1","","-4.4",",0,15,","0",",,0,31,+","0",",,0,31,+","14.2",",,0,19,","22.8",",0,30,","","","894.3","0","","","342.5",",0","","","","","","","","","","","","","","","65.1",",,,0","","","0",",,,0","7.29",",0","13.40",",,,0","1.17",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1956-02","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","7.2","0","7.2",",0","11",",0","8",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","11",",0","0",",0","13","","","","","","0.0",",0,23,","0",",,0,29,+","0",",,0,29,+","15.0",",,0,05,","28.3",",0,19,+","","","1033.7","0","","","139.4",",0","","","","","","","","","","","","","","","74.0",",,,0","","","0",",,,0","13.77",",0","19.99",",,,0","7.56",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1956-03","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","21.7","0","14.5",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","16",",0","0",",0","12","","","","3","","-2.8",",0,22,","0",",,0,31,+","0",",,0,31,+","10.2",",,0,29,","28.3",",0,27,","","","1188.5","0","","","154.8",",0","","","","","","","","","","","","","","","62.3",",,,0","","","0",",,,0","13.81",",0","20.65",",,,0","6.96",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1956-04","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","59.3","0","37.6",",0","4",",0","3",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","5","","","","1","","3.3",",0,21,","0",",,0,30,+","0",",,0,30,+","35.1",",,0,10,","28.9",",0,30,+","","","1255.3","0","","","66.8",",0","","","","","","","","","","","","","","","60.8",",,,0","","","0",",,,0","17.36",",0","23.67",",,,0","11.05",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
"USW00013880","1956-05","32.89943","-80.04075","12.2","CHARLESTON INTL. AIRPORT, SC US","","","201.0","0","141.7",",0","9",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","12","","","","5","","8.9",",0,09,","0",",,0,31,+","0",",,0,31,+","43.7",",,0,01,","35.6",",0,23,","","","1259.2","0","","","3.9",",0","","","","","","","","","","","","","","","117.5",",,,0","","","0",",,,0","22.78",",0","28.61",",,,0","16.95",",,,0","","","","","","","","","","","","","","","","","","","","","","","",""
