"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","MNPN","MNPN_ATTRIBUTES","MXPN","MXPN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDMV","WDMV_ATTRIBUTES"
"USC00421006","1971-10","37.63333","-112.18333","2425.0","BRYCE CNYN NATIONAL PARK, UT US","","","0.0","3,0","7","2,0","7","2,0","2","2,0","4",",","","","1","2,0","27","2,0","1","2,0","3","2,0","0","2,0","-19.4","2,0,30,","203",",,0,30,","","","25.4","2,,0,25,+","21.7","2,0,12,+","","","","","433.2","2,0","","","","","92.4",",a,,0","","","2.67","3,0","11.69","2,,,0","-6.36","2,,,0","",""
"USC00421006","1971-11","37.63333","-112.18333","2425.0","BRYCE CNYN NATIONAL PARK, UT US","","","0.0",",0","6",",0","2",",0","0",",0","22",",","","","5",",0","30",",0","6",",0","0",",0","0",",0","-25.0",",0,19,","254",",,0,16,","","","19.3",",,0,16,","10.6",",0,11,+","","","","","663.6",",0","","","","","27.0",",,,0","","","-3.79",",0","4.65",",,,0","-12.23",",,,0","",""
"USC00421006","1971-12","37.63333","-112.18333","2425.0","BRYCE CNYN NATIONAL PARK, UT US","","","0.0","4,0","11",",0","7",",0","0",",0","29","2,","","","17","4,0","27","4,0","15","4,0","0","4,0","0","4,0","-27.2","4,0,31,","508","2,,0,28,","","","15.5",",,0,26,","6.1","4,0,18,+","","","","","731.9","4,0","","","","","65.8",",,,0","","","-8.77","4,0","-0.78","4,,,0","-16.77","4,,,0","",""
"USC00421006","1972-01","37.63333","-112.18333","2425.0","BRYCE CNYN NATIONAL PARK, UT US","0.0","0","0.0","3,0","2",",0","0",",0","0",",0","31",",","","","9","2,0","29","2,0","7","2,0","0","2,0","0","2,0","-26.7","2,0,01,","406",",,0,03,+","","","1.8",",,0,29,","10.0","2,0,23,","","","","","693.7","2,0","","","","","3.1",",,,0","","","-6.45","3,0","2.72","2,,,0","-15.62","2,,,0","",""
"USC00421006","1972-02","37.63333","-112.18333","2425.0","BRYCE CNYN NATIONAL PARK, UT US","0.0","0","0.0","2,0","0",",0","0",",0","0",",0","27","2,0","0",",0","7","2,0","27","2,0","4","2,0","0","2,0","0","2,0","-24.4","2,0,03,","381","2,,0,07,+","0",",,0,29,+","0.0",",,0,29,+","15.6","2,0,29,","","","","","596.4","2,0","","","","","0.0",",,,0","0",",,,0","-3.76","2,0","5.54","2,,,0","-13.05","2,,,0","",""
"USC00421006","1972-03","37.63333","-112.18333","2425.0","BRYCE CNYN NATIONAL PARK, UT US","0.0","0","0.0","1,0","2",",0","0",",0","0",",0","1",",0","0","2,0","0","1,0","30","1,0","1",",0","0",",0","0",",0","-16.1","1,0,30,","102",",,0,01,","0","2,,0,31,+","0.8",",,0,28,","17.8",",0,19,+","","","","","468.7",",0","","","","","1.3",",,,0","0","2,,,0","2.67","1,0","11.64",",,,0","-6.29","1,,,0","",""
"USC00421006","1972-04","37.63333","-112.18333","2425.0","BRYCE CNYN NATIONAL PARK, UT US","0.0","0","0.0","1,0","3",",0","2",",0","0",",0","1",",","","","0","1,0","24","1,0","0","1,0","0","1,0","0","1,0","-11.1","1,0,28,","25",",,0,19,","","","3.8",",,0,20,","18.3","1,0,29,+","","","","","412.8","1,0","","","","","8.4",",,,0","","","4.10","1,0","13.14","1,,,0","-4.94","1,,,0","",""
"USC00421006","1972-05","37.63333","-112.18333","2425.0","BRYCE CNYN NATIONAL PARK, UT US","0.0","0","0.0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","0",",0","10",",0","0",",0","-9.4",",0,21,+","0",",,0,31,+","0",",,0,31,+","0.0",",,0,31,+","27.2",",0,30,","189.3",",,,0","","","338.5",",0","","","","","0.0",",,,0","0",",,,0","7.41",",0","18.43",",,,0","-3.61",",,,0","1676","3,,,0"
"USC00421006","1972-06","37.63333","-112.18333","2425.0","BRYCE CNYN NATIONAL PARK, UT US","0.0","0","0.0","2,0","10","2,0","5","2,0","0","2,0","0",",0","0",",0","0","2,0","2","2,0","0","2,0","18","2,0","0","2,0","-0.6","2,0,11,","0",",,0,30,+","0",",,0,30,+","17.5","2,,0,07,","27.8","2,0,30,","","","","","151.6","2,0","8.78","4,,,0","23.91","4,,,0","74.3",",a,,0","0",",,,0","12.92","2,0","22.32","2,,,0","3.51","2,,,0","1176","4,,,0"
"USC00421006","1972-07","37.63333","-112.18333","2425.0","BRYCE CNYN NATIONAL PARK, UT US","5.6","0","5.6",",0","2",",0","1",",0","0",",0","0",",0","0",",0","0",",0","1",",0","0",",0","31",",0","2",",0","0.0",",0,22,","0",",,0,31,+","0",",,0,31,+","2.5",",,0,26,","32.2",",0,31,+","250.7","2,,,0","46.5","0","46.5",",0","10.82","1,,,0","27.98","1,,,0","3.8",",,,0","0",",,,0","17.01",",0","28.29",",,,0","5.74",",,,0","",""
