"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"UKE00105895","1904-01","53.1467","0.3489","6.0","SKEGNESS, UK","0.0","E","0.0","2,E","17",",E","7",",E","0",",E","0","1,E","17","1,E","0","1,E","0","1,E","0","1,E","-3.3","1,E,06,","6.6",",,E,31,","11.7","1,E,11,","","","427.5","1,E","35.2",",,,E","3.61","2,E","6.82","1,,,E","0.40","1,,,E"
"UKE00105895","1904-02","53.1467","0.3489","6.0","SKEGNESS, UK","0.0","E","0.0","3,E","19",",E","12",",E","0",",E","0","3,E","11","3,E","0","2,E","0","2,E","0","2,E","-1.1","3,E,29,","18.5",",,E,21,","11.7","2,E,19,","","","390.5","2,E","84.9",",,,E","3.29","3,E","5.80","2,,,E","0.77","3,,,E"
"UKE00105895","1904-03","53.1467","0.3489","6.0","SKEGNESS, UK","0.0","E","0.0","3,E","18","2,E","4","2,E","0","2,E","0","2,E","11","2,E","0","2,E","0","2,E","0","2,E","-3.9","2,E,23,","7.6","2,,E,29,","13.9","2,E,17,","","","388.4","2,E","35.6","2,,,E","4.50","3,E","7.86","2,,,E","1.14","2,,,E"
"UKE00105895","1904-04","53.1467","0.3489","6.0","SKEGNESS, UK","0.0","E","0.0",",E","15",",E","2",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","1.1",",E,26,","4.6",",,E,23,","17.8",",E,28,","","","284.0",",E","19.8",",,,E","8.87",",E","13.00",",,,E","4.74",",,,E"
"UKE00105895","1904-05","53.1467","0.3489","6.0","SKEGNESS, UK","0.0","E","0.0",",E","10",",E","3",",E","0",",E","0",",E","0",",E","0",",E","0",",E","0",",E","2.2",",E,09,","7.9",",,E,07,","20.0",",E,16,+","","","203.6",",E","21.4",",,,E","11.77",",E","16.29",",,,E","7.24",",,,E"
"UKE00105895","1904-06","53.1467","0.3489","6.0","SKEGNESS, UK","1.4","E","1.4",",E","8",",E","4",",E","0",",E","0",",E","0",",E","0",",E","16",",E","0",",E","5.6",",E,04,","11.7",",,E,01,","27.2",",E,28,","","","77.0",",E","25.7",",,,E","15.81",",E","21.77",",,,E","9.85",",,,E"
"UKE00105895","1904-07","53.1467","0.3489","6.0","SKEGNESS, UK","15.0","E","13.6",",E","11",",E","4",",E","1",",E","0",",E","0",",E","0",",E","15",",E","0",",E","8.3",",E,04,+","44.7",",,E,26,","26.7",",E,14,+","43.7","","43.7",",E","88.8",",,,E","17.36",",E","21.48",",,,E","13.24",",,,E"
"UKE00105895","1904-08","53.1467","0.3489","6.0","SKEGNESS, UK","22.7","E","7.7",",E","12",",E","4",",E","0",",E","0",",E","0",",E","0",",E","7",",E","0",",E","6.1",",E,25,+","13.7",",,E,18,","26.1",",E,01,","155.6","","111.9",",E","36.9",",,,E","14.97",",E","19.04",",,,E","10.91",",,,E"
"UKE00105895","1904-09","53.1467","0.3489","6.0","SKEGNESS, UK","22.7","E","0.0","1,E","12",",E","7",",E","0",",E","0","1,E","0","1,E","0","1,E","0","1,E","0","1,E","4.4","1,E,30,","23.9",",,E,01,","20.6","1,E,03,","302.4","","146.8","1,E","60.2",",,,E","13.27","1,E","16.67","1,,,E","9.88","1,,,E"
"UKE00105895","1904-10","53.1467","0.3489","6.0","SKEGNESS, UK","22.7","E","0.0","1,E","12",",E","6",",E","0",",E","0","1,E","2","1,E","0","1,E","0","1,E","0","1,E","0.0","1,E,10,+","12.4",",,E,01,","17.2","1,E,16,","564.8","","262.4","1,E","44.7",",,,E","9.59","1,E","13.29","1,,,E","5.88","1,,,E"
"UKE00105895","1904-11","53.1467","0.3489","6.0","SKEGNESS, UK","22.7","E","0.0","4,E","18",",E","3",",E","0",",E","0","3,E","10","3,E","0","3,E","0","3,E","0","3,E","-6.7","3,E,24,","6.6",",,E,23,","15.0","3,E,07,","914.3","","349.5","3,E","24.7",",,,E","4.99","4,E","8.13","3,,,E","1.85","3,,,E"
"UKE00105895","1904-12","53.1467","0.3489","6.0","SKEGNESS, UK","","","","","22","1,E","8","1,E","0","1,E","","","","","3","4,E","0","4,E","0","4,E","","","11.4","1,,E,12,","12.2","4,E,27,+","","","","","54.9","1,,,E","","","5.30","4,,,E","",""
"UKE00105895","1905-01","53.1467","0.3489","6.0","SKEGNESS, UK","0.0","E","0.0",",E","14",",E","3",",E","0",",E","0",",E","17",",E","0",",E","0",",E","0",",E","-3.3",",E,27,+","5.1",",,E,17,","11.7",",E,05,","","","468.9",",E","19.1",",,,E","3.21",",E","6.10",",,,E","0.31",",,,E"
"UKE00105895","1905-02","53.1467","0.3489","6.0","SKEGNESS, UK","0.0","E","0.0",",E","16",",E","3",",E","0",",E","0",",E","7",",E","0",",E","0",",E","0",",E","-2.2",",E,12,+","4.6",",,E,27,","12.2",",E,15,","","","395.5",",E","19.7",",,,E","4.21",",E","6.99",",,,E","1.43",",,,E"
"UKE00105895","1905-03","53.1467","0.3489","6.0","SKEGNESS, UK","0.0","E","0.0",",E","24",",E","8",",E","0",",E","0",",E","4",",E","0",",E","0",",E","0",",E","-2.2",",E,04,","5.8",",,E,13,","13.9",",E,27,","","","364.9",",E","46.4",",,,E","6.56",",E","10.15",",,,E","2.97",",,,E"
"UKE00105895","1905-04","53.1467","0.3489","6.0","SKEGNESS, UK","0.0","E","0.0","2,E","19",",E","2",",E","0",",E","0","1,E","5","1,E","0","2,E","0","2,E","0","2,E","-1.7","1,E,08,","8.9",",,E,08,","15.0","2,E,29,+","","","320.7","2,E","29.4",",,,E","6.92","2,E","10.29","2,,,E","3.56","1,,,E"
"UKE00105895","1905-05","53.1467","0.3489","6.0","SKEGNESS, UK","0.0","E","0.0",",E","9",",E","3",",E","0",",E","0",",E","0",",E","0",",E","1",",E","0",",E","1.7",",E,09,","12.2",",,E,02,","25.6",",E,27,","","","247.2",",E","31.0",",,,E","10.36",",E","14.11",",,,E","6.61",",,,E"
"UKE00105895","1905-06","53.1467","0.3489","6.0","SKEGNESS, UK","0.3","E","0.3","2,E","15",",E","5",",E","0",",E","0","1,E","0","1,E","0","1,E","5","1,E","0","1,E","7.2","1,E,05,","13.2",",,E,17,","23.3","1,E,26,","","","109.3","1,E","42.3",",,,E","14.30","2,E","17.52","1,,,E","11.08","1,,,E"
"UKE00105895","1905-07","53.1467","0.3489","6.0","SKEGNESS, UK","11.9","E","11.6",",E","10",",E","3",",E","0",",E","0",",E","0",",E","0",",E","20",",E","0",",E","8.3",",E,07,","13.5",",,E,26,","28.3",",E,13,","36.9","E","36.9",",E","27.6",",,,E","17.52",",E","21.95",",,,E","13.08",",,,E"
"UKE00105895","1905-08","53.1467","0.3489","6.0","SKEGNESS, UK","12.7","E","0.8",",E","14",",E","10",",E","0",",E","0",",E","0",",E","0",",E","6",",E","0",",E","7.8",",E,12,+","11.2",",,E,26,","23.9",",E,03,","127.4","E","90.5",",E","73.6",",,,E","15.44",",E","19.14",",,,E","11.75",",,,E"
"UKE00105895","1905-09","53.1467","0.3489","6.0","SKEGNESS, UK","12.7","E","0.0","4,E","14","2,E","5","2,E","0","2,E","0","2,E","0","2,E","0","3,E","1","3,E","0","3,E","5.0","2,E,27,+","16.3","2,,E,29,","21.1","3,E,01,","258.6","E","131.2","3,E","51.6","2,,,E","13.25","4,E","16.36","3,,,E","10.14","2,,,E"
"UKE00105895","1905-10","53.1467","0.3489","6.0","SKEGNESS, UK","12.7","E","0.0","1,E","19",",E","5",",E","0",",E","0","1,E","1","1,E","0",",E","0",",E","0",",E","-1.7","1,E,17,","10.9",",,E,15,","16.1",",E,07,","604.9","E","346.3",",E","47.4",",,,E","6.77","1,E","10.25",",,,E","3.28","1,,,E"
"UKE00105895","1905-11","53.1467","0.3489","6.0","SKEGNESS, UK","12.7","E","0.0","2,E","21",",E","9",",E","0",",E","0","1,E","5","1,E","0","1,E","0","1,E","0","1,E","-3.3","1,E,18,","9.9",",,E,27,","11.1","1,E,01,","969.8","E","364.9","1,E","53.6",",,,E","5.32","2,E","7.74","1,,,E","2.90","1,,,E"
"UKE00105895","1905-12","53.1467","0.3489","6.0","SKEGNESS, UK","12.7","E","0.0","4,E","11",",E","3",",E","0",",E","0","3,E","5","3,E","0","1,E","0","1,E","0","1,E","-1.1","3,E,13,","5.6",",,E,01,","12.8","1,E,05,","1347.8","E","378.0","1,E","15.5",",,,E","4.21","4,E","6.61","1,,,E","1.81","3,,,E"
"UKE00105895","1906-01","53.1467","0.3489","6.0","SKEGNESS, UK","0.0","E","0.0",",E","18",",E","8",",E","0",",E","0",",E","3",",E","0",",E","0",",E","0",",E","-1.7",",E,23,","15.5",",,E,05,","11.1",",E,26,+","1760.4","E","412.6",",E","70.5",",,,E","5.02",",E","7.64",",,,E","2.41",",,,E"
"UKE00105895","1906-02","53.1467","0.3489","6.0","SKEGNESS, UK","0.0","E","0.0",",E","16",",E","10",",E","0",",E","0",",E","12",",E","0",",E","0",",E","0",",E","-3.3",",E,24,","10.7",",,E,16,","8.3",",E,24,","2188.4","E","428.0",",E","56.9",",,,E","3.05",",E","5.62",",,,E","0.48",",,,E"
