"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"MXM00076685","1988-09","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","11",",S","9",",S","1",",S","","","","","","","","","","","","","55.1",",,S,05,","","","158.1",",,,S","","","","","",""
"MXM00076685","1988-10","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","7","4,S","3","4,S","0","4,S","","","","","","","","","","","","","11.2","4,,S,11,","","","22.8","4,,,S","","","","","",""
"MXM00076685","1988-11","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","0","2,S","0","2,S","0","2,S","","","","","","","","","","","","","0.0","2,,S,30,+","","","0.0","2,,,S","","","","","",""
"MXM00076685","1989-02","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","1","4,S","0","4,S","0","4,S","","","","","","","","","","","","","0.5","4,,S,08,","","","0.5","4,,,S","","","","","",""
"MXM00076685","1989-04","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","4","4,S","1","4,S","0","4,S","","","","","","","","","","","","","8.1","4,,S,07,","","","11.7","4,,,S","","","","","",""
"MXM00076685","1989-05","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","9","3,S","4","3,S","0","3,S","","","","","","","","","","","","","18.3","3,,S,28,","","","46.3","3,,,S","","","","","",""
"MXM00076685","1989-06","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","14","3,S","11","3,S","2","3,S","","","","","","","","","","","","","49.8","3,,S,28,","","","155.6","3,,,S","","","","","",""
"MXM00076685","1989-09","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","11","4,S","4","4,S","0","4,S","","","","","","","","","","","","","23.1","4,,S,14,","","","66.5","4,,,S","","","","","",""
"MXM00076685","1989-11","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","1","4,S","1","4,S","0","4,S","","","","","","","","","","","","","12.2","4,,S,11,","","","12.2","4,,,S","","","","","",""
"MXM00076685","1990-01","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","1","5,S","1","5,S","0","5,S","","","","","","","","","","","","","4.3","5,,S,13,","","","4.3","5,,,S","","","","","",""
"MXM00076685","1991-06","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","15","5,S","13","5,S","2","5,S","","","","","","","","","","","","","44.2","5,,S,19,","","","187.6","5,,,S","","","","","",""
"MXM00076685","1991-10","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","10","5,S","7","5,S","0","5,S","0","5,S","0","5,S","","","","","","","4.6","5,S,15,","22.9","5,,S,10,","","","96.2","5,,,S","","","","","8.82","5,,,S"
"MXM00076685","1991-11","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","","","","","","","0","2,S","0","2,S","","","","","","","1.9","2,S,15,+","","","","","","","","","","","5.17","2,,,S"
"MXM00076685","1991-12","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","0","5,S","0","5,S","0","5,S","","","","","","","","","","","","","0.0","5,,S,31,+","","","0.0","5,,,S","","","","","",""
"MXM00076685","1992-01","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","6","2,S","5","2,S","0","2,S","","","","","","","","","","","","","18.5","2,,S,30,","","","53.0","2,,,S","","","","","",""
"MXM00076685","1992-02","19.158","-98.371","2243.6","HERMANOS SERDAN INTERNATIONAL, MX","3","2,S","3","2,S","0","2,S","0","2,S","0","2,S","","","","","","","0.5","2,S,08,+","16.0","2,,S,01,","","","27.7","2,,,S","","","","","4.53","2,,,S"
