"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","CLDD","CLDD_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"IDM00096751","1994-09","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","","","","","","","15.0","5,S,02,+","","","","","","","","","16.53","5,,,S"
"IDM00096751","1994-10","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","","","","","","","13.8","5,S,07,","","","","","","","","","17.19","5,,,S"
"IDM00096751","1995-09","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","4,S","0","4,S","","","","","","","16.2","4,S,18,","","","","","","","","","17.36","4,,,S"
"IDM00096751","1995-11","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","","","","","","","17.6","5,S,16,","","","","","","","","","18.13","5,,,S"
"IDM00096751","1996-11","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","0","5,S","25","5,S","1","5,S","16.4","5,S,19,","33.2","5,S,10,","","","21.57","0,S","25.11","5,,,S","18.02","5,,,S"
"IDM00096751","1999-04","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","5,S","25","5,S","0","5,S","","","29.3","5,S,17,","","","","","26.34","5,,,S","",""
"IDM00096751","2001-07","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","0","4,S","27","4,S","0","4,S","13.7","5,S,04,","27.5","4,S,24,+","","","21.26","9,S","25.70","4,,,S","16.82","5,,,S"
"IDM00096751","2002-11","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","","","","","","","15.8","5,S,01,","","","","","","","","","16.68","5,,,S"
"IDM00096751","2003-01","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","4,S","0","4,S","","","","","","","14.8","4,S,17,","","","","","","","","","16.44","4,,,S"
"IDM00096751","2003-04","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","","","","","","","16.0","5,S,05,","","","","","","","","","17.08","5,,,S"
"IDM00096751","2004-09","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","3,S","0","3,S","","","","","","","15.8","3,S,17,+","","","","","","","","","16.96","3,,,S"
"IDM00096751","2004-12","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","4,S","0","4,S","","","","","","","16.4","4,S,07,","","","","","","","","","17.94","4,,,S"
"IDM00096751","2005-01","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","4,S","0","4,S","","","","","","","16.8","4,S,15,","","","","","","","","","18.04","4,,,S"
"IDM00096751","2005-02","-6.7","106.933",,"BOGOR CITEKO, ID","88.6","5,S","0","3,S","0","3,S","0","5,S","23","5,S","0","5,S","16.6","3,S,04,","31.2","5,S,21,","0.0","5,S","22.18","5,S","26.32","5,,,S","18.04","3,,,S"
"IDM00096751","2005-05","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","","","","","","","16.8","5,S,27,","","","","","","","","","18.45","5,,,S"
"IDM00096751","2005-06","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","3,S","0","3,S","0","4,S","26","4,S","0","4,S","17.0","3,S,30,+","27.8","4,S,10,","","","21.89","6,S","25.88","4,,,S","17.91","3,,,S"
"IDM00096751","2005-07","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","","","","","","","15.3","5,S,05,","","","","","","","","","17.13","5,,,S"
"IDM00096751","2005-09","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","0","5,S","25","5,S","0","5,S","16.8","5,S,30,","27.6","5,S,25,","","","21.89","9,S","26.29","5,,,S","17.49","5,,,S"
"IDM00096751","2006-05","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","4,S","27","4,S","0","4,S","","","28.5","4,S,18,","","","","","26.63","4,,,S","",""
"IDM00096751","2006-07","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","4,S","27","4,S","0","4,S","","","32.0","4,S,11,","","","","","26.51","4,,,S","",""
"IDM00096751","2006-09","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","4,S","0","4,S","0","3,S","27","3,S","0","3,S","15.5","4,S,22,","29.6","3,S,09,","","","22.32","7,S","27.95","3,,,S","16.68","4,,,S"
"IDM00096751","2006-10","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","","","","","","","15.0","5,S,16,","","","","","","","","","16.99","5,,,S"
"IDM00096751","2007-01","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","5,S","26","5,S","0","5,S","","","28.3","5,S,17,+","","","","","26.20","5,,,S","",""
"IDM00096751","2007-04","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","","","","","","","17.8","5,S,30,","","","","","","","","","18.60","5,,,S"
"IDM00096751","2007-06","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","","","","","","","16.3","5,S,15,","","","","","","","","","17.79","5,,,S"
"IDM00096751","2007-08","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","","","","","","","14.7","5,S,03,","","","","","","","","","16.64","5,,,S"
"IDM00096751","2007-09","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","4,S","0","4,S","","","","","","","15.2","4,S,27,","","","","","","","","","16.90","4,,,S"
"IDM00096751","2008-01","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","","","","","","","16.2","5,S,08,+","","","","","","","","","17.68","5,,,S"
"IDM00096751","2008-05","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","2,S","0","2,S","","","","","","","15.5","2,S,12,","","","","","","","","","17.58","2,,,S"
"IDM00096751","2008-06","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","4,S","0","4,S","","","","","","","15.4","4,S,23,+","","","","","","","","","17.27","4,,,S"
"IDM00096751","2008-07","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","3,S","0","3,S","","","","","","","15.3","3,S,25,","","","","","","","","","16.57","3,,,S"
"IDM00096751","2008-08","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","4,S","0","4,S","","","","","","","15.7","4,S,07,","","","","","","","","","16.92","4,,,S"
"IDM00096751","2008-09","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","2,S","0","2,S","","","","","","","16.0","2,S,24,","","","","","","","","","16.85","2,,,S"
"IDM00096751","2008-10","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","","","","","","","13.6","5,S,18,","","","","","","","","","17.28","5,,,S"
"IDM00096751","2008-12","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","2,S","29","2,S","0","2,S","","","27.6","2,S,02,","","","","","25.68","2,,,S","",""
"IDM00096751","2009-01","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","5,S","26","5,S","0","5,S","","","27.2","5,S,04,","","","","","23.76","5,,,S","",""
"IDM00096751","2009-02","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","3,S","23","3,S","0","3,S","","","26.8","3,S,21,","","","","","24.05","3,,,S","",""
"IDM00096751","2009-03","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","2,S","29","2,S","0","2,S","","","27.5","2,S,18,","","","","","25.82","2,,,S","",""
"IDM00096751","2009-04","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","2,S","28","2,S","0","2,S","","","27.9","2,S,22,+","","","","","26.63","2,,,S","",""
"IDM00096751","2009-05","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","3,S","28","3,S","0","3,S","","","28.8","3,S,27,","","","","","26.61","3,,,S","",""
"IDM00096751","2009-06","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","2,S","28","2,S","0","2,S","","","29.0","2,S,01,","","","","","26.70","2,,,S","",""
"IDM00096751","2009-07","-6.7","106.933",,"BOGOR CITEKO, ID","","","0","5,S","0","5,S","0","1,S","30","1,S","0","1,S","15.8","5,S,31,","28.2","1,S,30,","","","22.04","6,S","26.77","1,,,S","17.30","5,,,S"
"IDM00096751","2009-08","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","5,S","26","5,S","0","5,S","","","28.6","5,S,19,","","","","","27.00","5,,,S","",""
"IDM00096751","2009-09","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","3,S","27","3,S","0","3,S","","","29.4","3,S,16,","","","","","27.53","3,,,S","",""
"IDM00096751","2009-10","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","4,S","27","4,S","0","4,S","","","29.3","4,S,20,","","","","","27.18","4,,,S","",""
"IDM00096751","2009-11","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","1,S","29","1,S","0","1,S","","","29.2","1,S,03,","","","","","26.41","1,,,S","",""
"IDM00096751","2009-12","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0",",S","31",",S","0",",S","","","28.7",",S,03,","","","","","26.17",",,,S","",""
"IDM00096751","2010-01","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","2,S","28","2,S","0","2,S","","","27.6","2,S,02,+","","","","","24.86","2,,,S","",""
"IDM00096751","2010-02","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0",",S","28",",S","0",",S","","","27.4",",S,23,","","","","","25.77",",,,S","",""
"IDM00096751","2010-03","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","4,S","27","4,S","0","4,S","","","27.8","4,S,02,","","","","","26.11","4,,,S","",""
"IDM00096751","2010-04","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","3,S","27","3,S","0","3,S","","","28.6","3,S,12,","","","","","27.53","3,,,S","",""
"IDM00096751","2010-05","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","3,S","28","3,S","0","3,S","","","29.2","3,S,01,","","","","","27.40","3,,,S","",""
"IDM00096751","2010-06","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","2,S","28","2,S","0","2,S","","","28.6","2,S,11,","","","","","26.28","2,,,S","",""
"IDM00096751","2010-08","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","1,S","30","1,S","0","1,S","","","28.0","1,S,30,","","","","","26.03","1,,,S","",""
"IDM00096751","2010-09","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0",",S","30",",S","0",",S","","","28.0",",S,19,","","","","","25.83",",,,S","",""
"IDM00096751","2010-10","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","2,S","29","2,S","0","2,S","","","27.8","2,S,22,","","","","","26.00","2,,,S","",""
"IDM00096751","2010-11","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","2,S","28","2,S","0","2,S","","","27.4","2,S,06,+","","","","","25.64","2,,,S","",""
"IDM00096751","2010-12","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0",",S","31",",S","0",",S","","","27.1",",S,09,","","","","","24.81",",,,S","",""
"IDM00096751","2011-01","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0",",S","31",",S","0",",S","","","26.4",",S,30,","","","","","23.56",",,,S","",""
"IDM00096751","2011-02","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","5,S","23","5,S","0","5,S","","","27.6","5,S,13,","","","","","24.66","5,,,S","",""
"IDM00096751","2011-04","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","3,S","27","3,S","0","3,S","","","27.4","3,S,11,","","","","","25.87","3,,,S","",""
"IDM00096751","2011-07","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","4,S","27","4,S","0","4,S","","","26.8","4,S,26,","","","","","25.65","4,,,S","",""
"IDM00096751","2011-08","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","2,S","29","2,S","0","2,S","","","28.8","2,S,02,","","","","","26.58","2,,,S","",""
"IDM00096751","2011-09","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","3,S","27","3,S","0","3,S","","","28.7","3,S,13,+","","","","","27.06","3,,,S","",""
"IDM00096751","2011-10","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","2,S","29","2,S","0","2,S","","","28.8","2,S,16,","","","","","27.00","2,,,S","",""
"IDM00096751","2011-11","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","3,S","27","3,S","0","3,S","","","28.4","3,S,30,+","","","","","26.09","3,,,S","",""
"IDM00096751","2011-12","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","1,S","30","1,S","0","1,S","","","27.8","1,S,24,+","","","","","25.89","1,,,S","",""
"IDM00096751","2012-01","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","2,S","28","2,S","0","2,S","","","28.6","2,S,24,","","","","","24.68","2,,,S","",""
"IDM00096751","2012-02","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","2,S","27","2,S","0","2,S","","","28.5","2,S,28,","","","","","25.71","2,,,S","",""
"IDM00096751","2012-03","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","3,S","28","3,S","0","3,S","","","27.8","3,S,24,","","","","","25.46","3,,,S","",""
"IDM00096751","2012-04","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","2,S","28","2,S","0","2,S","","","27.9","2,S,23,","","","","","25.91","2,,,S","",""
"IDM00096751","2012-05","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0",",S","31",",S","0",",S","","","28.7",",S,20,","","","","","26.64",",,,S","",""
"IDM00096751","2012-06","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0","5,S","25","5,S","0","5,S","","","28.2","5,S,08,","","","","","26.90","5,,,S","",""
"IDM00096751","2012-07","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0",",S","31",",S","0",",S","","","29.6",",S,02,","","","","","26.34",",,,S","",""
"IDM00096751","2012-08","-6.7","106.933",,"BOGOR CITEKO, ID","","","","","","","0",",S","31",",S","0",",S","","","29.2",",S,05,","","","","","27.06",",,,S","",""
