"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00124286","1992-08","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","5",",0","4",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","38.9",",,0,28,","60.9",",,,0","0",",,,0"
"USC00124286","1992-09","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","9",",0","7",",0","1",",0","0",",0","0",",0","","","0",",,0,30,+","0",",,0,30,+","25.4",",,0,22,","92.2",",,,0","0",",,,0"
"USC00124286","1992-10","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","8",",0","3",",0","1",",0","0",",0","0",",0","","","0",",,0,31,+","0",",T,0,20,","37.6",",,0,16,","64.2",",,,0","0",",T,,0"
"USC00124286","1992-11","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","19",",0","10",",0","3",",0","0",",0","0",",0","","","0",",,0,30,+","0",",T,0,30,+","50.3",",,0,02,","207.4",",,,0","0",",T,,0"
"USC00124286","1992-12","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","6",",0","5",",0","0",",0","1",",0","0",",0","","","25",",,0,10,","13",",,0,10,","17.5",",,0,30,","40.2",",,,0","13",",,,0"
"USC00124286","1993-01","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","8",",0","6",",0","0",",0","3",",0","1",",0","","","51",",,0,10,","51",",,0,10,","21.6",",,0,05,","78.3",",,,0","51",",,,0"
"USC00124286","1993-02","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","7",",0","5",",0","0",",0","8","4,0","1","1,0","1","","152","4,,0,27,+","102","1,,0,16,","12.7",",,0,26,","47.0",",,,0","121","1,,,0"
"USC00124286","1993-03","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","10",",0","5",",0","0",",0","3","2,0","0",",0","1","","76","2,,0,01,","18",",,0,05,","20.6",",,0,23,","57.1",",,,0","18",",,,0"
"USC00124286","1993-04","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","13",",0","9",",0","0",",0","0",",0","0",",0","","","0",",,0,30,+","0",",T,0,06,+","20.1",",,0,01,","102.4",",,,0","0",",T,,0"
"USC00124286","1993-05","39.76902","-86.18497","213.7","INDIANAPOLIS ZOO, IN US","11",",0","8",",0","0",",0","0",",0","0",",0","","","0",",,0,31,+","0",",,0,31,+","24.6",",,0,03,","61.9",",,,0","0",",,,0"
