"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"CIM00085782","1986-03","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","3,S","1","3,S","0.0","3,S,11,","","","","","6.53","3,,,S"
"CIM00085782","2000-08","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","5,S","3","5,S","-4.2","5,S,03,","","","","","4.80","5,,,S"
"CIM00085782","2000-09","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","3,S","7","3,S","-3.2","3,S,02,","","","","","3.69","3,,,S"
"CIM00085782","2000-10","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","5,S","0","5,S","1.0","5,S,06,","","","","","5.91","5,,,S"
"CIM00085782","2000-11","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","5,S","0","5,S","0.4","5,S,19,","","","","","5.67","5,,,S"
"CIM00085782","2000-12","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","4,S","0","4,S","1.0","4,S,15,","","","","","7.87","4,,,S"
"CIM00085782","2001-01","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","2,S","0","2,S","3.3","2,S,11,","","","","","8.48","2,,,S"
"CIM00085782","2001-02","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","2,S","0","2,S","2.0","2,S,07,","","","","","8.22","2,,,S"
"CIM00085782","2001-03","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","1,S","0","1,S","1.5","1,S,16,","","","","","6.65","1,,,S"
"CIM00085782","2001-04","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","2,S","6","2,S","-4.0","2,S,28,+","","","","","4.77","2,,,S"
"CIM00085782","2001-05","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","5,S","6","5,S","-1.6","5,S,04,","","","","","4.06","5,,,S"
"CIM00085782","2001-06","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","4,S","3","4,S","-2.0","4,S,18,","","","","","5.10","4,,,S"
"CIM00085782","2001-07","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","4,S","9","4,S","-4.2","4,S,27,","","","","","2.71","4,,,S"
"CIM00085782","2001-08","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","3,S","7","3,S","-2.2","3,S,16,","","","","","3.89","3,,,S"
"CIM00085782","2001-09","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","3,S","4","3,S","-1.8","3,S,02,","","","","","4.05","3,,,S"
"CIM00085782","2001-10","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","3,S","4","3,S","-1.4","3,S,20,","","","","","5.53","3,,,S"
"CIM00085782","2002-05","-40.6","-73.05","58.0","OSORNO, CI","19","3,S","11","3,S","1","3,S","0","4,S","0","4,S","1.3","4,S,17,","35.1","3,,S,15,","123.5","3,,,S","7.06","4,,,S"
"CIM00085782","2004-04","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","4,","1","4,S","-1.0","4,S,30,","","","","","6.91","4,,,S"
"CIM00085782","2004-05","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","3,","7","3,S","-1.9","3,S,12,","","","","","3.49","3,,,S"
"CIM00085782","2004-06","-40.6","-73.05","58.0","OSORNO, CI","24","3,S","16","3,S","3","3,S","","","","","","","68.1","3,,S,28,","268.9","3,,,S","",""
"CIM00085782","2004-10","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","5,","0","5,S","1.2","5,S,28,","","","","","7.07","5,,,S"
"CIM00085782","2005-01","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","2,","0","2,S","2.4","2,S,31,","","","","","8.41","2,,,S"
"CIM00085782","2005-02","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","5,","0","5,S","5.8","5,S,20,","","","","","9.65","5,,,S"
"CIM00085782","2005-03","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","2,","0","2,S","1.0","2,S,30,+","","","","","7.87","2,,,S"
"CIM00085782","2005-04","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","3,","4","3,S","-2.6","3,S,25,","","","","","5.23","3,,,S"
"CIM00085782","2005-05","-40.6","-73.05","58.0","OSORNO, CI","27","4,S","24","4,S","3","4,S","0","5,","2","5,S","-1.2","5,S,06,","36.3","4,,S,04,","359.9","4,,,S","5.91","5,,,S"
"CIM00085782","2005-06","-40.6","-73.05","58.0","OSORNO, CI","23","5,S","16","5,S","1","5,S","0","4,","7","4,S","-4.0","4,S,13,","29.5","5,,S,26,","211.4","5,,,S","4.08","4,,,S"
"CIM00085782","2005-08","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","2,S","9","2,S","-3.3","2,S,14,","","","","","3.49","2,,,S"
"CIM00085782","2005-09","-40.6","-73.05","58.0","OSORNO, CI","","","","","","","0","1,","5","1,S","-2.2","1,S,30,","","","","","3.03","1,,,S"
