"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES"
"NOE00157145","1960-01","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","780",",,E,20,"
"NOE00157145","1960-03","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","730",",,E,03,"
"NOE00157145","1960-04","68.5","15.8831","9.0","KANSTADBOTN III, NO","13",",","290",",,E,01,"
"NOE00157145","1960-05","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","20",",,E,21,"
"NOE00157145","1960-06","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,30,+"
"NOE00157145","1960-07","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,31,+"
"NOE00157145","1960-08","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,31,+"
"NOE00157145","1960-09","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,30,+"
"NOE00157145","1960-10","68.5","15.8831","9.0","KANSTADBOTN III, NO","4",",","210",",,E,30,"
"NOE00157145","1960-11","68.5","15.8831","9.0","KANSTADBOTN III, NO","30",",","170",",,E,01,"
"NOE00157145","1960-12","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","290",",,E,11,+"
"NOE00157145","1961-01","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","870",",,E,10,"
"NOE00157145","1961-02","68.5","15.8831","9.0","KANSTADBOTN III, NO","28",",","690",",,E,13,"
"NOE00157145","1961-03","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","1280",",,E,26,"
"NOE00157145","1961-04","68.5","15.8831","9.0","KANSTADBOTN III, NO","30",",","1490",",,E,12,"
"NOE00157145","1961-05","68.5","15.8831","9.0","KANSTADBOTN III, NO","27",",","1010",",,E,01,"
"NOE00157145","1961-06","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,30,+"
"NOE00157145","1961-07","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,31,+"
"NOE00157145","1961-08","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,31,+"
"NOE00157145","1961-09","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,30,+"
"NOE00157145","1961-10","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,31,+"
"NOE00157145","1961-11","68.5","15.8831","9.0","KANSTADBOTN III, NO","10",",","230",",,E,17,"
"NOE00157145","1961-12","68.5","15.8831","9.0","KANSTADBOTN III, NO","27",",","550",",,E,24,"
"NOE00157145","1962-01","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","680",",,E,16,"
"NOE00157145","1962-02","68.5","15.8831","9.0","KANSTADBOTN III, NO","28",",","1100",",,E,19,"
"NOE00157145","1962-03","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","1590",",,E,26,"
"NOE00157145","1962-04","68.5","15.8831","9.0","KANSTADBOTN III, NO","30",",","1550",",,E,14,"
"NOE00157145","1962-05","68.5","15.8831","9.0","KANSTADBOTN III, NO","26",",","980",",,E,01,"
"NOE00157145","1962-06","68.5","15.8831","9.0","KANSTADBOTN III, NO","1",",","50",",,E,04,"
"NOE00157145","1962-07","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,31,+"
"NOE00157145","1962-08","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,31,+"
"NOE00157145","1962-09","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,30,+"
"NOE00157145","1962-10","68.5","15.8831","9.0","KANSTADBOTN III, NO","14",",","390",",,E,15,"
"NOE00157145","1962-11","68.5","15.8831","9.0","KANSTADBOTN III, NO","27",",","470",",,E,29,"
"NOE00157145","1962-12","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","940",",,E,10,"
"NOE00157145","1963-01","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","1570",",,E,27,"
"NOE00157145","1963-02","68.5","15.8831","9.0","KANSTADBOTN III, NO","28",",","2000",",,E,24,"
"NOE00157145","1963-03","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","1960",",,E,23,"
"NOE00157145","1963-04","68.5","15.8831","9.0","KANSTADBOTN III, NO","30",",","1770",",,E,01,"
"NOE00157145","1963-05","68.5","15.8831","9.0","KANSTADBOTN III, NO","18",",","1200",",,E,01,"
"NOE00157145","1963-06","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,30,+"
"NOE00157145","1963-07","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,31,+"
"NOE00157145","1963-08","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,31,+"
"NOE00157145","1963-09","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,30,+"
"NOE00157145","1963-10","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,31,+"
"NOE00157145","1963-11","68.5","15.8831","9.0","KANSTADBOTN III, NO","13",",","250",",,E,23,"
"NOE00157145","1963-12","68.5","15.8831","9.0","KANSTADBOTN III, NO","26",",","460",",,E,23,"
"NOE00157145","1964-01","68.5","15.8831","9.0","KANSTADBOTN III, NO","25",",","370",",,E,28,"
"NOE00157145","1964-02","68.5","15.8831","9.0","KANSTADBOTN III, NO","29",",","950",",,E,22,+"
"NOE00157145","1964-03","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","840",",,E,02,"
"NOE00157145","1964-04","68.5","15.8831","9.0","KANSTADBOTN III, NO","30",",","720",",,E,05,+"
"NOE00157145","1964-05","68.5","15.8831","9.0","KANSTADBOTN III, NO","9",",","460",",,E,01,"
"NOE00157145","1964-06","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,30,+"
"NOE00157145","1964-07","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,31,+"
"NOE00157145","1964-08","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,31,+"
"NOE00157145","1964-09","68.5","15.8831","9.0","KANSTADBOTN III, NO","0",",","0",",,E,30,+"
"NOE00157145","1964-10","68.5","15.8831","9.0","KANSTADBOTN III, NO","2",",","160",",,E,27,"
"NOE00157145","1964-11","68.5","15.8831","9.0","KANSTADBOTN III, NO","27",",","450",",,E,07,"
"NOE00157145","1964-12","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","850",",,E,29,"
"NOE00157145","1965-01","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","1050",",,E,31,"
"NOE00157145","1965-02","68.5","15.8831","9.0","KANSTADBOTN III, NO","28",",","1360",",,E,28,"
"NOE00157145","1965-03","68.5","15.8831","9.0","KANSTADBOTN III, NO","31",",","1640",",,E,08,"
