"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"USC00287328","1941-07","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","14",",6","12",",6","3",",6","","","","","","","","","","","","","","","","","","","71.4",",,6,04,","211.2",",,,6","","","",""
"USC00287328","1941-08","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","10",",6","8",",6","1",",6","","","","","","","","","","","","","","","","","","","26.9",",,6,26,","89.0",",,,6","","","",""
"USC00287328","1941-09","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","0",",6","0",",6","0",",6","","","","","","","","","","","","","","","","","","","0.0",",T,6,11,+","0.0",",T,,6","","","",""
"USC00287328","1941-10","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","8",",6","3",",6","0",",6","","","","","","","","","","","","","","","","","","","19.1",",,6,10,","31.3",",,,6","","","",""
"USC00287328","1941-11","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","5",",6","3",",6","2",",6","","","","","","","","","","","","","","","","","","","36.8",",,6,01,","82.8",",,,6","","","",""
"USC00287328","1941-12","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","6",",6","4",",6","2",",6","","","0",",6","","","","","","","","","","","","","0",",T,6,13,","34.5",",,6,13,","85.2",",,,6","0",",T,,6","",""
"USC00287328","1942-01","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","8",",6","5",",6","0",",6","","","2",",6","","","","","","","","","","","","","64",",,6,28,","24.1",",,6,03,","89.8",",,,6","145",",,,6","",""
"USC00287328","1942-02","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","5",",6","4",",6","1",",6","","","0",",6","","","","","","","","","","","","","8",",,6,05,","25.7",",,6,17,","60.9",",,,6","8",",,,6","",""
"USC00287328","1942-03","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","9",",6","9",",6","2",",6","","","1",",6","","","","","","","","","","","","","48",",,6,29,","35.1",",,6,17,","154.7",",,,6","48",",,,6","",""
"USC00287328","1942-04","40.33333","-74.66667","18.0","PRINCETON WATER WORK, NJ US","2",",6","2",",6","0",",6","","","","","","","","","","","","","","","","","","","18.5",",,6,10,","34.2",",,,6","","","",""
