"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES"
"USC00122106","1913-12","38.51667","-87.51667","139.9","DECKER, IN US","7",",6","5",",6","0",",6","","","1",",6","4","","","","51",",,6,26,","15.7",",,6,21,","48.3",",,,6","51",",,,6"
"USC00122106","1914-01","38.51667","-87.51667","139.9","DECKER, IN US","8",",6","6",",6","1",",6","","","","","1","","","","","","33.8",",,6,31,","61.4",",,,6","",""
"USC00122106","1914-02","38.51667","-87.51667","139.9","DECKER, IN US","9",",6","8",",6","1",",6","","","","","","","","","","","52.8",",,6,19,","103.5",",,,6","",""
"USC00122106","1914-03","38.51667","-87.51667","139.9","DECKER, IN US","9",",6","7",",6","1",",6","","","","","","","","","","","38.1",",,6,27,","92.5",",,,6","",""
"USC00122106","1914-04","38.51667","-87.51667","139.9","DECKER, IN US","12",",6","9",",6","1",",6","","","","","","","","","","","26.7",",,6,15,","84.9",",,,6","",""
"USC00122106","1914-05","38.51667","-87.51667","139.9","DECKER, IN US","2",",6","2",",6","0",",6","","","","","","","","","","","4.6",",,6,06,","8.7",",,,6","",""
"USC00122106","1914-06","38.51667","-87.51667","139.9","DECKER, IN US","6",",6","5",",6","1",",6","","","","","","","","","","","30.5",",,6,14,","68.7",",,,6","",""
"USC00122106","1914-07","38.51667","-87.51667","139.9","DECKER, IN US","2",",6","2",",6","0",",6","","","","","","","","","","","14.7",",,6,19,","19.8",",,,6","",""
"USC00122106","1914-08","38.51667","-87.51667","139.9","DECKER, IN US","8",",6","7",",6","2",",6","","","","","","","","","","","36.8",",,6,27,","103.3",",,,6","",""
"USC00122106","1914-09","38.51667","-87.51667","139.9","DECKER, IN US","4",",6","4",",6","2",",6","","","","","","","","","","","61.7",",,6,23,","128.8",",,,6","",""
"USC00122106","1914-10","38.51667","-87.51667","139.9","DECKER, IN US","6",",6","4",",6","2",",6","","","","","","","","","","","28.4",",,6,10,","100.4",",,,6","",""
"USC00122106","1914-11","38.51667","-87.51667","139.9","DECKER, IN US","3",",6","3",",6","0",",6","","","","","1","","","","","","10.2",",,6,30,","23.6",",,,6","",""
"USC00122106","1914-12","38.51667","-87.51667","139.9","DECKER, IN US","13",",6","6",",6","0",",6","","","","","2","","","","","","21.3",",,6,19,","83.7",",,,6","",""
"USC00122106","1915-01","38.51667","-87.51667","139.9","DECKER, IN US","10",",6","9",",6","1",",6","","","","","","","","","","","44.7",",,6,31,","111.9",",,,6","",""
"USC00122106","1915-02","38.51667","-87.51667","139.9","DECKER, IN US","5",",6","4",",6","0",",6","","","","","1","","","","","","11.7",",,6,01,","29.7",",,,6","",""
"USC00122106","1915-03","38.51667","-87.51667","139.9","DECKER, IN US","5",",6","1",",6","0",",6","","","","","","","","","","","22.9",",,6,05,","28.5",",,,6","",""
"USC00122106","1915-04","38.51667","-87.51667","139.9","DECKER, IN US","6",",6","3",",6","0",",6","","","","","","","","","","","11.2",",,6,23,","25.0",",,,6","",""
"USC00122106","1915-05","38.51667","-87.51667","139.9","DECKER, IN US","15",",6","12",",6","2",",6","","","","","","","","","","","27.4",",,6,26,","160.9",",,,6","",""
"USC00122106","1915-06","38.51667","-87.51667","139.9","DECKER, IN US","12",",6","10",",6","2",",6","","","","","","","","","","","37.3",",,6,30,","129.6",",,,6","",""
"USC00122106","1915-07","38.51667","-87.51667","139.9","DECKER, IN US","14",",6","8",",6","0",",6","","","","","","","","","","","10.7",",,6,08,","66.4",",,,6","",""
"USC00122106","1915-08","38.51667","-87.51667","139.9","DECKER, IN US","15",",6","10",",6","4",",6","","","","","","","","","","","49.0",",,6,17,","210.5",",,,6","",""
"USC00122106","1915-09","38.51667","-87.51667","139.9","DECKER, IN US","7",",6","6",",6","0",",6","","","","","","","","","","","10.4",",,6,19,","36.8",",,,6","",""
"USC00122106","1915-10","38.51667","-87.51667","139.9","DECKER, IN US","5",",6","4",",6","0",",6","","","","","2","","","","","","13.2",",,6,01,","38.2",",,,6","",""
"USC00122106","1915-11","38.51667","-87.51667","139.9","DECKER, IN US","8",",6","6",",6","0",",6","","","","","","","","","","","22.1",",,6,19,","76.4",",,,6","",""
"USC00122106","1915-12","38.51667","-87.51667","139.9","DECKER, IN US","12",",6","10",",6","2",",6","","","4",",6","","","","","178",",,6,28,","39.4",",,6,17,","168.2",",,,6","381",",,,6"
"USC00122106","1916-01","38.51667","-87.51667","139.9","DECKER, IN US","16",",6","12",",6","2",",6","","","","","","","","","","","66.5",",,6,30,","239.4",",,,6","",""
"USC00122106","1916-02","38.51667","-87.51667","139.9","DECKER, IN US","8",",6","5",",6","0",",6","","","","","1","","","","","","12.7",",,6,14,","34.9",",,,6","",""
"USC00122106","1916-03","38.51667","-87.51667","139.9","DECKER, IN US","9",",6","8",",6","0",",6","","","2",",6","","","","","51",",,6,01,","17.8",",,6,07,","85.0",",,,6","76",",,,6"
"USC00122106","1916-04","38.51667","-87.51667","139.9","DECKER, IN US","10",",6","7",",6","1",",6","","","","","","","","","","","39.1",",,6,21,","70.6",",,,6","",""
"USC00122106","1916-05","38.51667","-87.51667","139.9","DECKER, IN US","10",",6","7",",6","0",",6","","","","","","","","","","","22.9",",,6,29,","66.0",",,,6","",""
"USC00122106","1916-06","38.51667","-87.51667","139.9","DECKER, IN US","7",",6","7",",6","4",",6","","","","","","","","","","","66.0",",,6,06,","214.4",",,,6","",""
"USC00122106","1916-07","38.51667","-87.51667","139.9","DECKER, IN US","5",",6","5",",6","0",",6","","","","","","","","","","","22.9",",,6,13,","46.8",",,,6","",""
"USC00122106","1916-08","38.51667","-87.51667","139.9","DECKER, IN US","8",",6","7",",6","0",",6","","","","","","","","","","","18.3",",,6,15,","79.6",",,,6","",""
"USC00122106","1916-09","38.51667","-87.51667","139.9","DECKER, IN US","3",",6","3",",6","0",",6","","","","","","","","","","","16.3",",,6,28,","30.7",",,,6","",""
"USC00122106","1916-10","38.51667","-87.51667","139.9","DECKER, IN US","4",",6","4",",6","0",",6","","","","","1","","","","","","24.1",",,6,19,","57.2",",,,6","",""
"USC00122106","1916-12","38.51667","-87.51667","139.9","DECKER, IN US","10","1,6","9","1,6","1","1,6","","","","","","","","","","","26.9","1,,6,27,","85.5","1,,,6","",""
"USC00122106","1917-01","38.51667","-87.51667","139.9","DECKER, IN US","11",",6","10",",6","1",",6","","","","","","","","","","","39.4",",,6,05,","121.1",",,,6","",""
"USC00122106","1917-02","38.51667","-87.51667","139.9","DECKER, IN US","4",",6","4",",6","0",",6","","","","","","","","","","","8.1",",,6,28,","21.6",",,,6","",""
