"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES"
"US1MNHS0010","2019-01","43.654102","-91.278947","228.6","BROWNSVILLE 3.1 S, MN US","","","","","","","15","5,N","381","5,,N,31,+","","","",""
"US1MNHS0010","2019-02","43.654102","-91.278947","228.6","BROWNSVILLE 3.1 S, MN US","","","","","","","26",",N","419",",,N,21,","","","",""
"US1MNHS0010","2019-03","43.654102","-91.278947","228.6","BROWNSVILLE 3.1 S, MN US","","","","","","","15","4,N","381","4,,N,02,","","","",""
"US1MNHS0010","2019-04","43.654102","-91.278947","228.6","BROWNSVILLE 3.1 S, MN US","12",",N","9",",N","1",",N","","","","","29.5",",,N,11,","90.7",",,,N"
"US1MNHS0010","2019-05","43.654102","-91.278947","228.6","BROWNSVILLE 3.1 S, MN US","11","1,N","10","1,N","4","1,N","","","","","49.0","1,,N,19,","235.0","1,,,N"
"US1MNHS0010","2019-06","43.654102","-91.278947","228.6","BROWNSVILLE 3.1 S, MN US","11",",N","9",",N","3",",N","","","","","103.1",",,N,16,","250.1",",,,N"
"US1MNHS0010","2019-07","43.654102","-91.278947","228.6","BROWNSVILLE 3.1 S, MN US","15","1,N","9","1,N","2","1,N","","","","","51.6","1,,N,19,","166.7","1,,,N"
"US1MNHS0010","2019-08","43.654102","-91.278947","228.6","BROWNSVILLE 3.1 S, MN US","7",",N","5",",N","1",",N","","","","","48.0",",,N,06,","79.0",",,,N"
"US1MNHS0010","2019-09","43.654102","-91.278947","228.6","BROWNSVILLE 3.1 S, MN US","17",",N","12",",N","2",",N","","","","","42.7",",,N,13,","203.9",",,,N"
"US1MNHS0010","2019-10","43.654102","-91.278947","228.6","BROWNSVILLE 3.1 S, MN US","13",",N","7",",N","2",",N","","","","","49.0",",,N,02,","142.7",",,,N"
